Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Shabd Vaid,https://www.crunchbase.com/person/shabd-vaid-3c02,1,,,Shabd Vaid,Individual/Angel,Seed,1,,,,,,,,"189,601"
Strategic & Angels,https://www.crunchbase.com/person/strategic-angels,1,,,Strategic & Angels,Individual/Angel,,1,,1,,,,,,"189,602"
Lisa Marco Pritchard,https://www.crunchbase.com/person/lisa-marco-pritchard,,,"San Francisco Bay Area, California, United States",Lisa Marco Pritchard,,,,,,,,,,,"189,603"
Rafael Coelho,https://www.crunchbase.com/person/rafael-coelho,1,,"Sao Paulo, Brazil, South America",Result oriented professional and a team player while running several projects over the companies that have worked for. Has worked for Louis ...,"Investment Partner, Individual/Angel",,1,2,,,,,,,"189,604"
Mike Willis,https://www.crunchbase.com/person/mike-willis,,,,"Mr. Willis is the CFO and EVP of Corporate Development & Strategy at Gevo. Prior to joining the company, Mr. Willis was a Principal with Vir...",,,,,,,,,,,"189,606"
Thomas Gabathuler,https://www.crunchbase.com/person/thomas-gabathuler,1,,"Zürich, Zurich, Switzerland",Father of Wilmaa,"Investment Partner, Individual/Angel",,1,1,,,,,,,"189,608"
Matthias Kittler,https://www.crunchbase.com/person/matthias-kittler,,,"Berlin, Berlin, Germany",Matthias Kittler,Investment Partner,,,1,,,,,,,"189,609"
Robert Waldron,https://www.crunchbase.com/person/robert-waldron-8417,,,"Harrington Park, New Jersey, United States","Robert J. Waldron is the Co-Founder and Associate at Michels & Waldron Associates, LLC. He is a B.Arch. from New Jersey Institute of Technol...",,,,,,,,,,,"189,610"
Juan Manuel Lopera,https://www.crunchbase.com/person/juan-manuel-lopera,,,"Medellín, Antioquia, Colombia",Juan Manuel Lopera,,,,,,,,,,,"189,611"
Tolulope Adetula,https://www.crunchbase.com/person/tolulope-adetula-cdc1,,,"Nigeria, Africa","Tolulope Adetula is a Software Engineer and entrepreneur from Lagos, Nigeria. He is the Founder and CEO of Viajio, an online marketplace tha...",,,,,,,,,,,"189,612"
Venture Capital Thailand,https://www.crunchbase.com/organization/venture-capital-thailand,,,"Surat Thani, Surat Thani, Thailand",Venture Capital Thailand is a venture capital firm focused on Investing in the next generation of evolutionary ideas in Thai & SE Asia,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",,,,,,,,,"189,614"
Alex Karelin,https://www.crunchbase.com/person/alex-karelin,4,2,"Santa Monica, California, United States","A lifelong entrepreneur and prolific angel investor, Alex formed TulaCo in 2010, but the core of the team has been working together since 19...",Individual/Angel,Seed,4,,,,2,,,,"189,616"
Jessica Bell-Allen,https://www.crunchbase.com/person/jessica-bell-allen,,,"Sydney, New South Wales, Australia",Jessica Bell-Allen TDM Growth Partners,Investment Partner,,,1,,,,,,,"189,619"
Martin Torn,https://www.crunchbase.com/person/martin-torn,,,"Victoria, British Columbia, Canada","Martin Torn is the Founder, CEO at Selkirk Systems Inc. Martin Torn attended Royal Military College of Canada/Collège militaire royal du Can...",,,,,,,,,,,"189,622"
Hengying Yisheng,https://www.crunchbase.com/organization/hengying-yisheng,3,,"Shanghai, Shanghai, China",Hengying Yisheng is an investment firm.,,,3,,,,,,,,"189,624"
Jan Krabec,https://www.crunchbase.com/person/jan-krabec,1,,"Prague, Hlavni mesto Praha, Czech Republic",Jan Krabec,Individual/Angel,Seed,1,,,,,,,,"189,623"
Eske Scavenius,https://www.crunchbase.com/person/eske-scavenius,,,"Amsterdam, Noord-Holland, The Netherlands",Eske Scavenius is the Investment Director of Rubio Impact Ventures.,Investment Partner,,,2,,,,,,,"189,600"
Jizhi Guquan Touzi,https://www.crunchbase.com/organization/jizhi-guquan-touzi,1,,"Shenzhen, Guangdong, China",Jizhi Guquan Touzi is a private equity investment management firm.,Private Equity Firm,,1,,,,,,,,"189,601"
Andrew J. Maas,https://www.crunchbase.com/person/andrew-j-maas,,,"Baton Rouge, Louisiana, United States",Andrew J. Maas - Associate Vice President for Research @ Louisiana State University,,,,,,,,,,,"189,626"
Oriental Sense Development Limited,https://www.crunchbase.com/organization/oriental-sense-development-limited,1,1,,Oriental Sense Development Limited was added in 2014.,,,1,,1,,1,,,,"189,628"
Stephen M. Sammut,https://www.crunchbase.com/person/stephen-m-sammut,,,"Wynnewood, Pennsylvania, United States","Stephen M. Sammut is a venture partner focused on special projects for the firm (Latin America, the Middle East, Japan and emerging markets)...",,,,,,,,,,,"189,629"
OBC Partners SAS,https://www.crunchbase.com/organization/obc-partners-sas,,,"Bogotá, Distrito Especial, Colombia","We create and finance efficiency projects: operational, energetic, and environmental for companies and businesses.",Venture Capital,Early Stage Venture,,,,,,,,,"189,606"
R S Shanbhag,https://www.crunchbase.com/person/r-s-shanbhag,1,,"Bengaluru, Karnataka, India",R S Shanbhag,Individual/Angel,,1,,1,,,,,,"189,630"
