Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Lighthouse Ventures,https://www.crunchbase.com/organization/lighthouse-ventures-6458,41,3,"Prague, Hlavni mesto Praha, Czech Republic",An Early-Stage and Acceleration Venture Capital,"Accelerator, Venture Capital","Early Stage Venture, Seed",38,,28,,3,,,,"10,201"
Beyond Capital Ventures,https://www.crunchbase.com/organization/beyond-capital-ventures,12,,"Dallas, Texas, United States",Beyond Capital Ventures is a venture capital firm.,Venture Capital,Early Stage Venture,9,,6,,,,,,"10,204"
Strive Community Innovation Fund,https://www.crunchbase.com/organization/strive-community-innovation-fund,9,,"London, England, United Kingdom","Strive Community Innovation Fund aims to spark new ideas for catalyzing small businesses' resilience and growth, at scale.",Incubator,,9,,8,,,,,,"10,212"
Martin Ventures,https://www.crunchbase.com/organization/martin-ventures,46,6,"Nashville, Tennessee, United States","Martin Ventures provides capital, operational support and mentoring to assist entrepreneurs who want to be catalysts for change.",Venture Capital,"Early Stage Venture, Seed",38,,14,5,6,,,,"10,214"
Arch Capital Group,https://www.crunchbase.com/organization/arch-capital-group,7,,"Hamilton, Hamilton, Bermuda","Arch Capital Group is a financial services company that offers insurance, reinsurance, and mortgage solutions.",Venture Capital,,6,,1,,,,,,"10,215"
Raptor Group,https://www.crunchbase.com/organization/raptorgroup,68,6,"Boston, Massachusetts, United States",Raptor Group Holdings is an alternative investment firm that provides investment management and advisory services.,Private Equity Firm,"Post-Ipo, Private Equity, Seed",56,,15,11,6,,,,"10,220"
Refinitiv,https://www.crunchbase.com/organization/refinitiv,2,1,"Allen, Texas, United States",Refinitiv is a provider of financial markets data and infrastructure.,,,2,,1,1,1,,,,"10,221"
Valley National Bank,https://www.crunchbase.com/organization/valley-national-bank,5,1,"Wayne, New Jersey, United States","Valley National Bancorp, doing business as Valley Bank, is a regional bank holding company headquartered in Wayne, New Jersey.",,,5,,1,,1,,,,"10,226"
NovoAgro Ventures,https://www.crunchbase.com/organization/novoagro-ventures,,,"Belo Horizonte, Minas Gerais, Brazil",First exclusive Corporate Venture Builder at Agribusiness in Brazil. A partnership between the FAEMG System and the FCJ Group.,"Accelerator, Corporate Venture Capital, Incubator, Venture Capital","Early Stage Venture, Seed",,,,,,On-Site,,,"10,227"
Blue Star Innovation Partners,https://www.crunchbase.com/organization/blue-star-innovation-partners,8,1,"Frisco, Texas, United States",Blue Star Innovation Partners is a investment capital fund.,"Incubator, Private Equity Firm","Late Stage Venture, Private Equity",7,,4,1,1,,,,"10,230"
Eastern Michigan University,https://www.crunchbase.com/organization/eastern-michigan-university,,,"Ypsilanti, Michigan, United States","Eastern Michigan University is a comprehensive, co-educational public university located in Ypsilanti, Michigan.",,,,,,,,,,,"10,234"
Ring Capital,https://www.crunchbase.com/organization/ring-capital,33,4,"Paris, Ile-de-France, France",Tech for Good VC investing in Series A and Series B,Venture Capital,"Convertible Note, Late Stage Venture, Secondary Market, Venture",29,,19,,4,,,,"10,236"
WAX,https://www.crunchbase.com/organization/wax-f984,1,,"Grand Cayman, Midland, Cayman Islands",WAX provides a central trading platform that allows virtual goods to easily be tokenized and exchanged for cryptocurrency.,,,1,,,,,,,,"10,240"
AlpInvest Partners,https://www.crunchbase.com/organization/alpinvest-partners,21,11,"Amsterdam, Noord-Holland, The Netherlands","AlpInvest Partners is a global private equity company specializing in primary funds, secondaries, and co-investments for investors.",Private Equity Firm,Late Stage Venture,16,,5,1,11,,,,"10,201"
Mithril Capital Management,https://www.crunchbase.com/organization/mithril-capital-management,60,13,"San Francisco, California, United States","Mithril is a global technology investment firm investing in the technology, macroeconomics and finance sectors.",Venture Capital,"Late Stage Venture, Seed",34,,24,3,13,,,,"10,244"
Faculty Group,https://www.crunchbase.com/organization/faculty-group,12,,"Dubai, Dubai, United Arab Emirates",Faculty Group is a collective of synergistic blockchain-native firms that provide a range of bespoke solutions to digital asset companies.,Venture Capital,Early Stage Venture,12,,1,,,,,,"10,245"
