Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
iCubesWire,https://www.crunchbase.com/organization/icubeswire-affiliate-ad-network-in-india,,,"Gurgaon, Haryana, India",iCubesWire is an India-based ad network for affiliates and advertisers that enables them to work mutually.,,,,,,,,,,,"18,008"
NES Venture Capital,https://www.crunchbase.com/organization/nes-venture-capital,4,,"Tokyo, Tokyo, Japan",NES Venture Capital is an investment firm.,Venture Capital,,3,,1,,,,,,"18,019"
Phoenix Capital Ventures (PCV),https://www.crunchbase.com/organization/phoenix-capital-ventures,14,,"Atlanta, Georgia, United States","PCV is an early stage venture firm partnering with companies in the sports, gaming, human performance and media sectors.",Venture Capital,"Early Stage Venture, Seed, Venture",11,,4,2,,,,,"18,060"
Mechanism Ventures,https://www.crunchbase.com/organization/mechanism-ventures,2,,"San Francisco, California, United States",Mechanism Ventures cofounds startups with world-class entrepreneurs.,Venture Capital,Seed,2,,,,,,,,"18,028"
Leo Burnett,https://www.crunchbase.com/organization/leo-burnett,1,,"Chicago, Illinois, United States","Leo Burnett is an advertising agency that offers quantitative research, context, strategic planning, digital strategy, and more.",,,1,,,1,,,,,"18,021"
Hang Seng Bank,https://www.crunchbase.com/organization/hang-seng-bank,3,1,"Central, Hong Kong Island, Hong Kong","Hang Seng Bank Limited is a Hong Kong-based banking and financial services company with headquarters in Central, Hong Kong.",Investment Bank,,3,,1,,1,,,,"18,032"
Early Game Ventures,https://www.crunchbase.com/organization/early-game-ventures,33,,"Bucharest, Bucuresti, Romania",Early Game Ventures invests in startups that jumpstart new industries in the emerging markets of Europe.,Venture Capital,"Early Stage Venture, Seed",20,,24,,,,,,"18,037"
Delivery Hero Ventures,https://www.crunchbase.com/organization/dx-ventures,23,1,"Berlin, Berlin, Germany",Delivery Hero Ventures is a venture capital fund backed by Delivery Hero investing in founder-led technology companies around the world.,Venture Capital,"Early Stage Venture, Seed",18,,8,2,1,,,,"18,038"
Oren Dobronsky,https://www.crunchbase.com/person/oren-dobronsky,10,3,"Palo Alto, California, United States","Entrepreneur at heart. Angel investor in past two decades.  I had the privilege to invest in the following startups, mostly at seed level: H...",Individual/Angel,Seed,10,,,2,3,,,,"18,034"
Chakradhar Gade,https://www.crunchbase.com/person/chakradhar-gade,5,,"Gurgaon, Haryana, India",Chakradhar Gade co-founded Country Delight in 2015. He attended the Indian Institute of Management in Indore.,Individual/Angel,,5,,,,,,,,"18,087"
The Leona M. and Harry B. Helmsley Charitable Trust,https://www.crunchbase.com/organization/the-leona-m-and-harry-b-helmsley-charitabletrust,16,2,"Sioux Falls, South Dakota, United States",The Helmsley Charitable Trust aspires to improve lives by supporting exceptional efforts in the U.S.,,,15,,16,5,2,,,,"18,088"
