Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Mark Livings,https://www.crunchbase.com/person/mark-livings,9,1,"Sydney, New South Wales, Australia",Mark Livings is the Strategic Advisor of Superknowa Software Technologies Pvt Limited. He previously worked at Uncommonn Ltd as an Investor....,Individual/Angel,"Early Stage Venture, Seed",9,,,,1,,,,"52,206"
Vikram Mohanty,https://www.crunchbase.com/person/tribikram-mohanty,,,"Bangalore City, Karnataka, India","With leading industry experience, Vikram was delighted to have incorporated a tech startup that commenced its self-operation in 2019. He has...",,"Crowdfunding, Debt, Early Stage Venture, Seed, Venture",,,,,,,,,"52,214"
Pelican Ag,https://www.crunchbase.com/organization/pelican-ag,2,,"Beverston, Gloucestershire, United Kingdom",Pelican Ag invests in early stage technology companies enabling regenerative agriculture and sustainable food systems.,Venture Capital,Early Stage Venture,2,,,,,,,,"52,217"
Leva Capital,https://www.crunchbase.com/organization/leva-capital,6,,"Toronto, Ontario, Canada","Leva Capital invests in privately owned businesses within the healthcare sector in Canada, from startups to medium sized companies.","Private Equity Firm, Venture Capital","Private Equity, Venture",5,,,,,,,,"52,218"
Fanchuang Capital,https://www.crunchbase.com/organization/fanchuang-capital,12,,"Beijing, Beijing, China",Fanchuang Capital is an early stage investment fund.,Venture Capital,Early Stage Venture,11,,3,,,,,,"52,219"
Besunyen (Beijing Outsell Health),https://www.crunchbase.com/organization/besunyen-beijing-outsell-health,3,,"Wanchai, Guangdong, China",Besunyen is a leading brand of therapeutic tea products in China.,,,3,,3,,,,,,"52,200"
DoubleDigit Group,https://www.crunchbase.com/organization/doubledigit-group,,,"Berlin, Berlin, Germany","M&A, Growth Buy-Out/PE, Growth capital (primary/secondary) services; Board roles & investments for SELECT situations/Companies only",Venture Capital,,,,,,,,,,"52,201"
Ascend Technology Ventures,https://www.crunchbase.com/organization/ascend-technology-ventures,17,9,"Ramat Gan, Tel Aviv, Israel","Established in mid-1999, Ascend Technology Ventures is an Israel-based venture capital fund with $100 million of smart, well-connected",Venture Capital,"Early Stage Venture, Late Stage Venture",12,,1,1,9,,,,"52,202"
Pool Global Partners,https://www.crunchbase.com/organization/pool-global-partners,9,,"Toronto, Ontario, Canada",New emerging manager for deep technology and digital health,Venture Capital,"Early Stage Venture, Seed",9,,1,,,,,,"52,230"
Deepak Mittal,https://www.crunchbase.com/person/deepak-mittal-2,1,,"Noida, Uttar Pradesh, India",Deepak is the CEO at TO THE NEW. He is responsible for creation and execution of business strategy and spearheading growth. He is a known sp...,Individual/Angel,,1,,,,,,,,"52,203"
