Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
CoBank,https://www.crunchbase.com/organization/cobank,15,8,"Greenwood Village, Colorado, United States",CoBank is a leading cooperative bank serving agribusinesses and rural infrastructure providers throughout the U.S.,Venture Debt,Debt,12,,1,,8,,,,"25,839"
Newcross Healthcare,https://www.crunchbase.com/organization/newcross-healthcare,1,,"Totnes, Devon, United Kingdom","Newcross Healthcare is a healthcare company that provides nurses, healthcare assistants, staffing solutions and complex care services.",,,1,,1,,,,,,"25,806"
Dewan Housing Finance,https://www.crunchbase.com/organization/dewan-housing-finance,2,,"Mumbai, Maharashtra, India",DHFL is a housing finance company that provides lower and middle income groups an easy access for affordable housing.,,,1,,1,,,,,,"25,807"
Thurston Group,https://www.crunchbase.com/organization/thurston-group,3,,"Chicago, Illinois, United States",Thurston Group is a strategic investor and dedicated partner focused exclusively on the healthcare industry.,Private Equity Firm,Private Equity,3,,2,,,,,,"25,812"
Sumitomo Heavy Industries,https://www.crunchbase.com/organization/sumitomo-heavy-industries,3,,"Tokyo, Tokyo, Japan","An integrated manufacturer of industrial machinery, automatic weaponry, ships, bridges and steel structure",,,3,,2,,,,,,"25,811"
Pioneer Healthcare Partners,https://www.crunchbase.com/organization/pioneer-healthcare-partners,12,2,"Northbrook, Illinois, United States","Pioneer Healthcare Partners focuses on investing in industries such as healthcare, education, real estate and agriculture.",Family Investment Office,,11,,2,3,2,,,,"25,869"
Convergent Finance,https://www.crunchbase.com/organization/convergent-finance,10,7,"Mumbai, Maharashtra, India",Convergent Finance  is a private equity firm.,Private Equity Firm,Private Equity,10,,10,,7,,,,"25,872"
Texaco,https://www.crunchbase.com/organization/texaco,1,,"Austin, Texas, United States",Texaco is a company that provides car performance services.,,,1,,1,,,,,,"25,814"
GAN Ventures,https://www.crunchbase.com/organization/gan-ventures,24,1,"Denver, Colorado, United States",GAN Ventures is the investment arm of the Global Accelerator Network,"Micro VC, Venture Capital",Early Stage Venture,21,,4,6,1,,,,"25,817"
FD CAPITAL,https://www.crunchbase.com/organization/fd-capital,,,"Dubai, Dubai, United Arab Emirates",FD CAPITAL is an investment firm focused on blockchain companies with strong technical teams that can achieve mainstream adoption.,,,,,,,,,,,"25,818"
Yamauchi-No.10 Family Office,https://www.crunchbase.com/organization/yamauchi-no-10-family-office,8,,"Tokyo, Tokyo, Japan",Yamauchi-No.10 Family Office is an investment firm.,Family Investment Office,,8,,2,2,,,,,"25,874"
The Orogen Group,https://www.crunchbase.com/organization/the-orogen-group,4,4,"New York, New York, United States",The Orogen Group offers data-driven business services solutions and changing customer demands.,Private Equity Firm,,4,,4,2,4,,,,"25,821"
Bhavin Shah,https://www.crunchbase.com/person/bhavin-shah,1,,"Fremont, California, United States","Bhavin Shah is a serial entrepreneur, advisor, and board member with over 15 years of experience building companies, assembling high perform...",Individual/Angel,Seed,1,,,,,,,,"25,826"
H. Barton Asset Management,https://www.crunchbase.com/organization/barton-asset-management,20,3,"San Francisco, California, United States",H. Barton Asset Management is a VC firm specializing in start-ups and early stage investments.,Fund Of Funds,,18,,,2,3,,,,"25,830"
LuckyChap Entertainment,https://www.crunchbase.com/organization/luckychap-entertainment-f73c,1,,"Los Angeles, California, United States",Production company,,,1,,,,,,,,"25,832"
Defend Edge,https://www.crunchbase.com/organization/defend-edge,,,"Glen Ellyn, Illinois, United States","DefendEdge's SiON, an Employee Threat Management platform predicts, detects, and prevents human based identity access insider threats",,,,,,,,,,,"25,834"
M3 Financial Group,https://www.crunchbase.com/organization/m3-mortgage-group,1,,"Montréal, Quebec, Canada",M3 Financial Group is a non-bank mortgage originator and undisputed leader in mortgage brokerage across Canada.,,,1,,1,,,,,,"25,835"
Zubi Labs,https://www.crunchbase.com/organization/zubi-labs,5,,"Valencia, Comunidad Valenciana, Spain",Zubi Labs is a laboratory of projects and companies that aims to improve the world.,Venture Capital,,4,,2,,,,,,"25,800"
Dunedin LLP,https://www.crunchbase.com/organization/dunedin-llp,6,5,"London, England, United Kingdom",Dunedin LLP is a UK mid-market private equity provider.,Private Equity Firm,,5,,6,,5,,,,"25,801"
