Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Rowan Kunz,https://www.crunchbase.com/person/rowan-kunz,,,"Sydney, New South Wales, Australia",Rowan Kunz,,,,,,,,,,,"259,802"
Sawan Singh,https://www.crunchbase.com/person/sawan-singh-b63e,,,"Varanasi, Uttar Pradesh, India",Sawan Singh,,,,,,,,,,,"259,805"
Ted Kawahara,https://www.crunchbase.com/person/ted-kawahara-d007,,,,Ted Kawahara joined Icon Ventures in 2018 as a director of the Asia Business Development Team in Tokyo. He has over 15 years of experience i...,,,,,,,,,,,"259,808"
Helen Culloden,https://www.crunchbase.com/person/helen-culloden,,,"Leeds, Leeds, United Kingdom",Helen Culloden,,,,,,,,,,,"259,806"
Adrian Garcia,https://www.crunchbase.com/person/adrian-garcia,1,,,Adrian Garcia,Individual/Angel,Seed,1,,,,,,,,"259,807"
Ritesh R. Sharma,https://www.crunchbase.com/person/ritesh-r-sharma,,,,"Equipped with more than 15 years of experience in IT Staffing and Consulting industry, he is the Promoter and Managing Director of our Compa...",,,,,,,,,,,"259,800"
Rachel Crott,https://www.crunchbase.com/person/rachel-crott,,,"United States, North America","Hello, I am Rachel Crott from the US. I am a senior web developer at MintTM. I like to play chess and going out with friends.",,,,,,,,,,,"259,803"
Stephen Wright,https://www.crunchbase.com/person/stephen-wright-3,,,"Sydney, New South Wales, Australia","Steve is an internationally experienced Finance Executive with particular experience in working with Boards and Senior Management to fund, g...",,,,,,,,,,,"259,804"
Michael Sherman,https://www.crunchbase.com/person/michael-sherman-adfa,,,"Thornhill, Ontario, Canada",Michael Sherman,Investment Partner,,,1,,,,,,,"259,801"
Anand Jain,https://www.crunchbase.com/person/anand-jain-6323,1,,,Anand Jain,Individual/Angel,,1,,,,,,,,"259,809"
Staffan Sahlén,https://www.crunchbase.com/person/staffan-sahlén,1,,,Staffan Sahlén,Individual/Angel,,1,,,,,,,,"259,810"
Joong-Geon Kim,https://www.crunchbase.com/person/joong-geon-kim,,,,Joong-Geon Kim is a senior investigator at Hana Ventures.,Investment Partner,,,2,,,,,,,"259,811"
Geoff Tracy,https://www.crunchbase.com/person/geoff-tracy,1,,,Geoff Tracy,Individual/Angel,,1,,,,,,,,"259,821"
Junichi Takeya,https://www.crunchbase.com/person/junichi-takeya-07e4,,,,Junichi Takeya,,,,,,,,,,,"259,832"
Johan de Beer,https://www.crunchbase.com/person/johan-de-beer,,,,Johan de Beer,,Early Stage Venture,,,,,,,,,"259,833"
Norihiko Yamada,https://www.crunchbase.com/person/norihiko-yamada-f5a1,,,,Norihiko Yamada,,,,,,,,,,,"259,816"
Eve Basse-Cathalinat,https://www.crunchbase.com/person/eve-basse-cathalinat,,,,Eve Basse-Cathalinat is executive director at Credit Mutuel Equity.,Investment Partner,,,1,,,,,,,"259,817"
