Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
RDC - Rafael Development Corporation,https://www.crunchbase.com/organization/rafael-development-corporation,15,4,"Tel Aviv, Tel Aviv, Israel","Rafael Development Corporation Ltd. is a unique company, blending seemingly contradictory disciplines into viable commercial products.",,,9,,8,,4,,,,"63,603"
Nathan Sanders,https://www.crunchbase.com/person/nathan-sanders,,,"Boston, Massachusetts, United States","Nathan Sanders joined TCV in 2014, bringing a combination of investment, technology and management experience. At TCV, Nathan serves as gene...",,,,,,,,,,,"63,613"
Emmanuel Cassimatis,https://www.crunchbase.com/person/emmanuel-cassimatis,,,"Paris, Ile-de-France, France","Software investments and partnerships for SAP.  Portfolio management and reinvestments for SAP.iO Fund for emea, under Sapphire.  Investor i...",Investment Partner,,,15,,,,,,,"63,616"
Cypress Ridge Capital,https://www.crunchbase.com/organization/cypress-ridge-capital,,,"New York, New York, United States",Cypress Ridge Capital is an investment firm dedicated solely to healthcare.,"Private Equity Firm, Venture Capital",,,,,,,,,,"63,617"
SPI Advisory,https://www.crunchbase.com/organization/spi-advisory,,,"Dallas, Texas, United States",SPI Advisory is a real estate investment firm that offers advisory services as well as joint venture partnership opportunities.,Syndicate,,,,,,,,,,"63,619"
Tom Falus,https://www.crunchbase.com/person/tom-falus,4,2,"New York, New York, United States","Tom Falus has been the Chief Executive Officer of Sienna Capital LLC since 2003. Prior to this, he held senior executive positions with Cush...",Individual/Angel,Seed,3,,,,2,,,,"63,621"
Guizhou Xijiu,https://www.crunchbase.com/organization/guizhou-xijiu,1,,"Shuyi, Shanxi, China",Guizhou Xijiu is a wine producer that specializes in liquor production.,,,1,,,,,,,,"63,638"
Zent International,https://www.crunchbase.com/organization/zent-international,1,,"Muscat, Masqat, Oman",Zent International is the investment arm of a reputable GCC business family.,Venture Capital,Early Stage Venture,1,,,,,,,,"63,647"
Valensas,https://www.crunchbase.com/organization/valensas,2,,"Istanbul, Istanbul, Turkey",Valensas is a Mobile Technology Company,,,2,,,1,,,,,"63,649"
David Obrand,https://www.crunchbase.com/person/david-obrand,2,2,"San Francisco Bay Area, California, United States",David Obrand is Chief Operating Officer at Radius.  Previously David served as Chief Executive Officer at Fuze and was formerly Chief Custom...,"Investment Partner, Individual/Angel",Seed,2,1,,1,2,,,,"63,648"
James Kosta,https://www.crunchbase.com/person/james-kosta,,,"South Lake Tahoe, California, United States","James Kosta Prior to joining Signia Venture Partners and negotiating the sale of Idle Games to GSN, James Kosta was the founder and CEO of 3...",,,,,,,,,,,"63,651"
Alkhabeer Fund,https://www.crunchbase.com/organization/alkhabeer-fund,1,,,Alkhabeer Fund is an investment family office.,Family Investment Office,,1,,,,,,,,"63,600"
Liquido.VC,https://www.crunchbase.com/organization/liquido-vc,2,,"Jyväskylä, Western Finland, Finland",Liquido.VC specializes in helping Finnish early-stage high-tech startups.,Venture Capital,"Early Stage Venture, Seed",2,,1,,,,,,"63,601"
Grumman Hill Group,https://www.crunchbase.com/organization/grumman-hill-group,,,"Stamford, Connecticut, United States",Grumman Hill Group is a company that specializes in capital management services.,Private Equity Firm,Private Equity,,,,,,,,,"63,602"
ATM Holding,https://www.crunchbase.com/organization/atm-holding-gmbh,1,1,"Mammelzen, Rheinland-Pfalz, Germany","ATM Holding is a private investment holding company that invests in the mining, engineering, aviation, and health technology sectors.",,,1,,,,1,,,,"63,603"
Asif Peer,https://www.crunchbase.com/person/asif-peer,,,"Pakistan, Asia","Asif Peer is the Founder, CEO and MD of Systems Limited. He previously worked at Visionet Systems Inc as a SVP - Professional Services. Asif...",Investment Partner,,,1,,,,,,,"63,655"
VT Technology Ventures,https://www.crunchbase.com/organization/vt-technology-ventures,11,3,"Boston, Massachusetts, United States",VT Technology Ventures is a boutique investment and consulting company.,Venture Capital,Early Stage Venture,7,,2,3,3,,,,"63,604"
Rishi Chandna,https://www.crunchbase.com/person/rishi-chandna,1,,"San Francisco, California, United States","Rishi Chandna is a Managing Director of Golden Gate Capital, which he joined in 2002.  Mr. Chandna focuses on investments in the broader tec...","Investment Partner, Individual/Angel",,1,1,,,,,,,"63,605"
Parco,https://www.crunchbase.com/organization/parco,3,1,"Tokyo, Tokyo, Japan","Parco develops and manages PARCO shopping centers, with a business model that combines retail businesses and real estate.",,,3,,1,,1,,,,"63,606"
Joe Colopy,https://www.crunchbase.com/person/joe-colopy,2,,"Raleigh, North Carolina, United States","Joe Colopy is the Partner at Jurassic Capital. Joe previously worked at Founder and CEO of Bronto Software, a leading email marketing provid...","Investment Partner, Individual/Angel",,2,3,,,,,,,"63,607"
Granberg family office,https://www.crunchbase.com/organization/granberg-family-office,1,,"Borås, Vastra Gotaland, Sweden",Granberg family office is a family investment firm.,Family Investment Office,,1,,,,,,,,"63,608"
Uhuru Investment Partners,https://www.crunchbase.com/organization/uhuru-investment-partners,,,"Lagos, Lagos, Nigeria",Uhuru Investment Partners is a private equity firm seeking to invest in companies operating in the consumer and financial industries.,Private Equity Firm,,,,,,,,,,"63,610"
David Sica,https://www.crunchbase.com/person/david-sica,,,"New York, New York, United States",David Sica,,,,,,,,,,,"63,611"
InterFlight Global Capital,https://www.crunchbase.com/organization/interflight-global-capital,1,,"Miami, Florida, United States",InterFlight Global Capital is an investment firm setting up and managing funds.,,,1,,1,1,,,,,"63,612"
Tango,https://www.crunchbase.com/organization/tank-and-go-24eb,1,,"Utrecht, Utrecht, The Netherlands",Tango is the smartest choice to refuel cars that can help save money.,,,1,,1,,,,,,"63,613"
TMG Capital,https://www.crunchbase.com/organization/tmgcapital,1,1,"São Paulo, Sao Paulo, Brazil",TMG Capital is a Brazilian company that provides advisory services to private equity funds wishing to invest in Brazil.,Venture Capital,,1,,,,1,,,,"63,614"
