Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Nicolas Ortega,https://www.crunchbase.com/person/nicolas-ortega-17a5,,,,Nicolas Ortega,,,,,,,,,,,"232,324"
Daniel Broda,https://www.crunchbase.com/person/daniel-broda,,,,Daniel Broda,,,,,,,,,,,"232,619"
Yhung Dhanny,https://www.crunchbase.com/person/yhung-dhanny,,,,"Francis Daniel Chukwuka is a Nigerian blogger popularly addressed to as Yhung Dhanny. Francis Daniel is known to be into website designing, ...",,Early Stage Venture,,,,,,,,,"232,200"
LESLIE JACOBS,https://www.crunchbase.com/person/leslie-jacobs,,,,"Leslie is a veteran business executive and entrepreneur who has committed her talents to civic, economic development and philanthropic endea...",,,,,,,,,,,"232,201"
Bushra Akhtar,https://www.crunchbase.com/person/bushra-akhtar,1,,,Bushra Akhtar,Individual/Angel,,1,,,,,,,,"232,202"
Casey Sharer,https://www.crunchbase.com/person/casey-sharer,,,"Willis, Texas, United States",Casey Sharer,,,,,,,,,,,"232,203"
Sharon Tal,https://www.crunchbase.com/person/sharon-tal-3,2,,,Sharon Tal,Individual/Angel,Seed,2,,,,,,,,"232,204"
Michael Miller,https://www.crunchbase.com/person/michael-miller-b3db,,,,"Michael Miller, CEO, Global Specialty Lines, Intact Ventures.",Investment Partner,,,2,,,,,,,"232,205"
Rafael Bonnelly,https://www.crunchbase.com/person/rafael-bonnelly-6535,1,,,Rafael Bonnelly,Individual/Angel,Private Equity,1,,1,,,,,,"232,207"
Bob Wallace,https://www.crunchbase.com/person/bob-wallace,1,1,,Bob Wallace,Individual/Angel,Seed,1,,,,1,,,,"232,206"
Kenichi Yoshida,https://www.crunchbase.com/person/kenichi-yoshida-8649,,,,Kenichi Yoshida is the Chief Business Officer of SoftBank Robotics Corp.,Investment Partner,,,1,,,,,,,"232,210"
Ryo Imamura,https://www.crunchbase.com/person/ryo-imamura,,,,"Ryo Imamura - Deputy Manager at Mitsubishi UFJ Capital Co., Ltd.",Investment Partner,,,2,,,,,,,"232,211"
Richard Lovell,https://www.crunchbase.com/person/richard-lovell-da50,,,,Richard Lovell,Investment Partner,,,1,,,,,,,"232,213"
Alisson Gazzola Pereira,https://www.crunchbase.com/person/alisson-gazzola-pereira,,,"São Paulo, Sao Paulo, Brazil",Alisson Gazzola Pereira,,,,,,,,,,,"232,217"
Mathew Hutchinson,https://www.crunchbase.com/person/mathew-hutchinson,,,"London, England, United Kingdom","Mathew Hutchinson is the Partner at CBPE Capital. Mathew Hutchinson attended Studied at Newcastle, schooled Leeds Grammar",,,,,,,,,,,"232,225"
Nicki Kimberley,https://www.crunchbase.com/person/nicki-kimberley,,,"Truro, Cornwall, United Kingdom",Nicki Kimberley is a Business Manager at SWIG Finance,Investment Partner,,,2,,,,,,,"232,218"
Chris Jenny,https://www.crunchbase.com/person/chris-jenny-aff2,,,"Boston, Massachusetts, United States",Chris Jenny is a Chairman and CEO at Jennus Innovation.,Investment Partner,,,2,,,,,,,"232,221"
Amy Friedrich,https://www.crunchbase.com/person/amy-friedrich,,,"West Des Moines, Iowa, United States",Amy Friedrich is the President - US Insurance Solutions at Principal Financial Group. Amy Friedrich attended Purdue University.,,,,,,,,,,,"232,202"
Maxime Lammerts,https://www.crunchbase.com/person/maxime-lammerts,,,,"Maxime takes care of the all-important marketing and communication at RAUW. Besides periodically colluding with Marjolein next door, Maxime ...",,,,,,,,,,,"232,224"
Bill Ammons,https://www.crunchbase.com/person/bill-ammons,,,"London, England, United Kingdom",Bill Ammons,Investment Partner,,,1,,,,,,,"232,219"
Maxius Ferdinand,https://www.crunchbase.com/person/maxius-ferdinand,1,,"New York, New York, United States",Maxius Ferdinand,Individual/Angel,Seed,1,,,1,,,,,"232,203"
Arjun Balakrishnan,https://www.crunchbase.com/person/arjun-balakrishnan,1,,,Arjun Balakrishnan is a Partner at JRC.,Individual/Angel,,1,,,,,,,,"232,215"
Craig Brauff,https://www.crunchbase.com/person/craig-brauff,,,,Craig Brauff,,,,,,,,,,,"232,204"
Luke Horton,https://www.crunchbase.com/person/luke-horton-d486,,,"Melbourne, Victoria, Australia",Luke Horton is the Partner and Chief Operating Officer at Brenteca Investments. He attended CIM | The Chartered Institute of Marketing.,Investment Partner,,,1,,,,,,,"232,222"
