Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Sanjeev Kumar,https://www.crunchbase.com/person/sanjeev-kumar-d2db,,,"San Diego, California, United States",Sanjeev Kumar,,,,,,,,,,,"254,406"
Guy Goldstein,https://www.crunchbase.com/person/guy-goldstein-8f35,1,,,Guy Goldstein,Individual/Angel,,1,,1,1,,,,,"254,407"
Paul Holub,https://www.crunchbase.com/person/paul-holub,1,,,Paul Holub,Individual/Angel,Seed,1,,,,,,,,"254,402"
Michael Helander,https://www.crunchbase.com/person/michael-helander-9bcb,,,,Michael Helander,,,,,,,,,,,"254,403"
Li Shuli,https://www.crunchbase.com/person/li-shuli,,,,Li Shuli is a Director of Investment at Ancheng Capital.,Investment Partner,,,1,,,,,,,"254,400"
Aman KRP,https://www.crunchbase.com/person/aman-krp,,,"Bangalore, Karnataka, India","Aman Kumar Panjiyara is an Indian Artist, YouTube Creator and Blogger . He is from Dumka, Jharkhand . He's 18 Years Old . Currently He is do...",,"Crowdfunding, Early Stage Venture",,,,,,,,,"254,401"
Julio Arango,https://www.crunchbase.com/person/julio-arango-a87e,,,"London, England, United Kingdom",Julio Arango,,,,,,,,,,,"254,404"
Chris Sargent,https://www.crunchbase.com/person/chris-sargent-8529,,,"New York, New York, United States",Chris Sargent,,,,,,,,,,,"254,405"
Alphonso Mansarray,https://www.crunchbase.com/person/alphonso-mansarray-31b3,,,,Alphonso Mansarray is the President/CEO of Swift Logistics.,,,,,,,,,,,"254,409"
Peter Olson,https://www.crunchbase.com/person/peter-olson-4,1,,"Aptos, California, United States",Peter Olson is the Chairman and Chief Technical Officer at Beema.,Individual/Angel,Seed,1,,,,,,,,"254,410"
Chen Huaping,https://www.crunchbase.com/person/chen-huaping,,,,Chen Huaping is the Vice President of Qi Anxin Group.,Investment Partner,,,1,,,,,,,"254,411"
Stewart Inglis,https://www.crunchbase.com/person/stewart-inglis,,,"Sheffield, United Kingdom, Europe",Stewart Inglis,,,,,,,,,,,"254,421"
Mark Whitwell,https://www.crunchbase.com/person/mark-whitwell-3efa,,,"New Zealand, Oceania","The universe comes perfectly harmonised, and is awesome in its integration and infinite existence. Our felt sense of union with the All in A...",,,,,,,,,,,"254,424"
Greg Baumer,https://www.crunchbase.com/person/greg-baumer,,,"Nashville, Tennessee, United States",Greg Baumer,,,,,,,,,,,"254,419"
Takahiro Kamino,https://www.crunchbase.com/person/takahiro-kamino,,,,Takahiro Kamino - Senior Managing Director @ TAIHO Industrial,Investment Partner,,,1,,,,,,,"254,417"
Ewan Calder,https://www.crunchbase.com/person/ewan-calder,1,,,Ewan Calder,Individual/Angel,,1,,,,,,,,"254,422"
Katie Clough,https://www.crunchbase.com/person/katie-clough,,,,Katie Clough,,,,,,,,,,,"254,402"
Jefferson Sampaio,https://www.crunchbase.com/person/jefferson-sampaio,,,,Jefferson Sampaio,,,,,,,,,,,"254,404"
Valentino Stella,https://www.crunchbase.com/person/valentino-stella,,,,Valentino Stella,,,,,,,,,,,"254,426"
Kurt Heinrichs,https://www.crunchbase.com/person/kurt-heinrichs,1,,,Kurt Heinrichs,Individual/Angel,,1,,,,,,,,"254,413"
Charlie Shier,https://www.crunchbase.com/person/charlie-shier,,,,Charlie Shier,,,,,,,,,,,"254,427"
Ramiro A. Galindo,https://www.crunchbase.com/person/ramiro-a-galindo,1,,,Ramiro A. Galindo,Individual/Angel,,1,,,,,,,,"254,418"
Francisco Mendes,https://www.crunchbase.com/person/francisco-mendes,,,"Aveiro, Aveiro, Portugal",Francisco Mendes is the CTO at Klugit Energy. He earned his Master's Degree at the University of Aveiro.,,,,,,,,,,,"254,419"
Jouni Ryynnanen,https://www.crunchbase.com/person/jouni-ryynnanen,1,,,Jouni Ryynnanen,Individual/Angel,,1,,,,,,,,"254,414"
Harald Ebels,https://www.crunchbase.com/person/harald-ebels,,,,expert Harald Ebels is a real estate professional and has been successfully involved in the real estate and housing industry for more than 3...,,,,,,,,,,,"254,420"
Yan Chen,https://www.crunchbase.com/person/yan-chen-1e8f,,,,Yan Chen is a Partner at Shangyuan Capital.,Investment Partner,,,1,,,,,,,"254,416"
Beatrix Schuberth,https://www.crunchbase.com/person/beatrix-schuberth,,,,Beatrix Schuberth,,,,,,,,,,,"254,431"
Dimakh Sahasrabuddhe,https://www.crunchbase.com/person/dimakh-sahasrabuddhe,,,,"As CEO and Director - Technology, Dimakh has built long-lasting relationships with clients worldwide and has helped business owners from lar...",,,,,,,,,,,"254,432"
Rard Rijcken,https://www.crunchbase.com/person/rard-rijcken,1,,"Amstelveen, Noord-Holland, The Netherlands",Rard is Head of Business Unit Energy Related Services at Vattenfall. He joined Vattenfall (Nuon at that time) in 2005 and has been involved ...,Individual/Angel,Seed,1,,,,,,,,"254,420"
Wahaab Siddique,https://www.crunchbase.com/person/wahaab-siddique-e41e,,,"Faisalabad, Punjab, Pakistan","Wahaab Siddique is the Founder and CEO of wahaabsiddique.com. He is a student of the University of Engineering and Technology, Lahore.",,,,,,,,,,,"254,428"
Deborah Harmon,https://www.crunchbase.com/person/deborah-harmon-21ae,,,,Deborah Harmon is the Co-Founder of the PREA Foundation and CEO at Artemis Real Estate Partners.,Investment Partner,,,1,,,,,,,"254,436"
Colin Moore,https://www.crunchbase.com/person/colin-moore-f435,,,"Toronto, Ontario, Canada",Colin Moore,,,,,,,,,,,"254,439"
Xiaobing Hu,https://www.crunchbase.com/person/xiaobing-hu,,,,"Xiaobing manages our global sales, marketing, and engineering services delivery through a team of country heads in each territory. He is res...",,,,,,,,,,,"254,423"
Ramesh Govind,https://www.crunchbase.com/person/ramesh-govind,,,,Ramesh govind is a successful entrepreneur who completed his B.Tech in IT from Park College of Engineering and Technology in Coimbatore. Aft...,,Seed,,,,,,,,,"254,440"
Elisabetta De Bernardi,https://www.crunchbase.com/person/elisabetta-de-bernardi,,,,Elisabetta De Bernardi,Investment Partner,,,1,,,,,,,"254,430"
Olda Bajer,https://www.crunchbase.com/person/olda-bajer,2,,,Olda Bajer is an individual investor.,Individual/Angel,,1,,,,,,,,"254,433"
Zhu Jin,https://www.crunchbase.com/person/zhu-jin-26aa,,,,"Zhu Jin, Managing Director of Gaoke Xinjun",Investment Partner,,,1,,,,,,,"254,442"
Mukhtar Mustapha,https://www.crunchbase.com/person/mukhtar-mustapha,1,,,Mukhtar Mustapha,Individual/Angel,,1,,,,,,,,"254,434"
Paul Davis,https://www.crunchbase.com/person/paul-davis-7f4f,,,,Paul Davis is a Partner at TZP Group.,Investment Partner,,,1,,,,,,,"254,435"
Ashiqur Rahman,https://www.crunchbase.com/person/ashiqur-rahman-97e3,,,"Dhaka, Bangladesh, Asia",Best SEO expert in Bangladesh,,,,,,,,,,,"254,437"
Edouard Peers de Nieuwburgh,https://www.crunchbase.com/person/edouard-peers-de-nieuwburgh,1,,,Edouard Peers de Nieuwburgh,Individual/Angel,,1,,,,,,,,"254,438"
Frederic Dussauze,https://www.crunchbase.com/person/frederic-dussauze,,,"Paris, Ile-de-France, France",Frederic Dussauze is the Chief Medical Officer of MedecinDirect.,,,,,,,,,,,"254,446"
Denis Lisovets,https://www.crunchbase.com/person/denis-lisovets,,,,"When we started to work in 2003, we set ourselves the task of bringing the business of our Customers to a new level through the integrated i...",,,,,,,,,,,"254,452"
Jessica Friedeman,https://www.crunchbase.com/person/jessica-friedeman-7bce,,,,Jessica Friedeman,,,,,,,,,,,"254,454"
Karl Keller,https://www.crunchbase.com/person/karl-keller,,,"Pittsburgh, Pennsylvania, United States",Karl Keller has more than 30 plus years in the banking industry.  He started at Mellon Bank in Pittsburgh PA developing software for banking...,,,,,,,,,,,"254,440"
Sindy Kosasih,https://www.crunchbase.com/person/sindy-kosasih,,,"Ketapang, Kalimantan Barat, Indonesia",Sindy Kosasih,,Crowdfunding,,,,,,,,,"254,442"
