Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Jack Cox,https://www.crunchbase.com/person/jack-cox-6ea7,,,,Jack Cox,,,,,,,,,,,"262,260"
"Jason Katz, partner at Kings Park Capital",https://www.crunchbase.com/person/jason-katz-partner-at-kings-park-capital,,,,"Jason Katz, partner at Kings Park Capital",,,,0,,,,,,,"262,254"
JOHN R. TOZZI,https://www.crunchbase.com/person/john-r-tozzi,0,,,JOHN R. TOZZI,,,0,,,,,,,,"262,268"
Ronald Tamale,https://www.crunchbase.com/person/ronald-tamale,,,,Ronald Tamale,,,,0,,,,,,,"262,217"
Marianne Mwaniki,https://www.crunchbase.com/person/marianne-mwaniki,,,,Marianne Mwaniki,,,,0,,,,,,,"262,223"
Chad Ollerhead,https://www.crunchbase.com/person/chad-ollerhead-d3fc,,,,Chad Ollerhead,,,,,,,,,,,"262,368"
Jordanne Erichsen,https://www.crunchbase.com/person/jordanne-erichsen-2e8f,,,,"Jordanne is the Founder of Express Voice Studio and an SEO Specialist & Sole Proprietor of Montreal SEO Girl, working with entrepreneurs and...",,Private Equity,,,,,,,,,"262,254"
Keith Breislauer,https://www.crunchbase.com/person/keith-breislauer,,,,Keith Breslauer is a managing director at Patron Capital Partners.,,,,0,,,,,,,"262,363"
Baldev Raj Arora,https://www.crunchbase.com/person/baldev-raj-arora,1,1,,Baldev Raj Arora,Individual/Angel,,1,,,,1,,,,"262,208"
Ian Shaw,https://www.crunchbase.com/person/ian-shaw-0934,,,"London, England, United Kingdom",Ian Shaw,,,,,,,,,,,"262,204"
Pierre Cléroux,https://www.crunchbase.com/person/pierre-clroux,,,"Montréal, Quebec, Canada","Pierre Cléroux was appointed Vice President, Research and Chief Economist in 2012. He is responsible for providing economic analysis and ...",,,,,,,,,,,"262,203"
