Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
John Nash,https://www.crunchbase.com/person/john-nash,1,,,"Get Best VPN Reviews, list of Top 10 VPN Providers, Directory of Over 110 VPN Services, VPN Discounts, VPN Coupons, VPN News, VPN Reviews an...",Individual/Angel,,1,,,,,,,,"148,802"
Katie Belding,https://www.crunchbase.com/person/katie-belding,,,"San Francisco, California, United States","Katie Belding - Partner, Portfolio Services @ Norwest Venture Partners",,,,,,,,,,,"148,805"
Huahai Venture Capital,https://www.crunchbase.com/organization/huahai-venture-capital,,,"Beijing, Beijing, China",Huahai Venture Capital is a venture capital firm.,Venture Capital,"Early Stage Venture, Late Stage Venture",,,,,,,,,"148,806"
Enterprise Elevator,https://www.crunchbase.com/organization/enterprise-elevator,,,,Enterprise Elevator Enterprise Elevator is a partner driven​ accelerator platform focussed on high impact tech start-ups.,Accelerator,,,,,,,,,,"148,809"
Regina Lee,https://www.crunchbase.com/person/regina-lee-8bb7,,,,Regina Lee is the head of commercial banking at HSBC Singapore.,Investment Partner,,,4,,,,,,,"148,810"
Greg Lucas,https://www.crunchbase.com/person/greg-lucas,1,,"New Orleans, Louisiana, United States",Greg Lucas - Chairman of the Board @ Creative Allies,Individual/Angel,Seed,1,,,,,,,,"148,812"
Comforts International,https://www.crunchbase.com/organization/comforts-international,,,"Palladam, Tamil Nadu, India","Modern Furniture for Office, Home & Hospitals",Startup Competition,Early Stage Venture,,,,,,,,,"148,813"
Acorde,https://www.crunchbase.com/organization/acorde-f3f4,1,,"San Isidro, Lima, Peru",Acorde is a private investment fund manager that provides asset management services with investment opportunities.,Private Equity Firm,,1,,1,,,,,,"148,814"
Jarrod Moses,https://www.crunchbase.com/person/jarrod-moses,1,,"New York, New York, United States","Jarrod Moses is a Founder, Chief Executive Officer & President at United Entertainment Group.",Individual/Angel,,1,,,1,,,,,"148,816"
Benedikt Leisten,https://www.crunchbase.com/person/benedikt-leisten,,,"Munich, Bayern, Germany",I have worked in the telecom and security/PKI technology sectors for over 18 years developing the business and the strategy of my sales team...,,,,,,,,,,,"148,819"
Xin’an Intelligent Manufacturing Fund,https://www.crunchbase.com/organization/xin-an-intelligent-manufacturing-fund,1,,"Beijing, Beijing, China",Xin’an Intelligent Manufacturing Fund,,,1,,,,,,,,"148,822"
Marie-Hélène Massard,https://www.crunchbase.com/person/marie-helene-massard,,,"Luxembourg, Luxembourg, Luxembourg",Marie-Hélène Massard is the General Manager West Region at AXA Wealth Europe. Marie-Hélène Massard attended Rennes Institute of Management.,,,,,,,,,,,"148,827"
Rick Welts,https://www.crunchbase.com/person/rick-welts,1,,"Oakland, California, United States","Rick Welts is an American sports executive, serving as the President and Chief of Operations for the Golden State Warriors franchise of the ...",Individual/Angel,,1,,,,,,,,"148,801"
Jacqueline Martinez Garcel,https://www.crunchbase.com/person/jacqueline-martinez-garcel,,,"San Francisco Bay Area, California, United States",Jacqueline Martinez Garcel is CEO at Latino Community Foundation.,Investment Partner,,,27,,,,,,,"148,802"
Michio Painter,https://www.crunchbase.com/person/michio-painter-15a2,,,"Cambridge, Massachusetts, United States",Michio Painter is the Head of the Therapy Development Accelerator at University of Zurich.,Investment Partner,,,1,,,,,,,"148,833"
EIIS Investment,https://www.crunchbase.com/organization/eiis-investment,2,,"Dublin, Dublin, Ireland",EIIS Investment is a joint venture company owned by Goodbody and Baker Tilly.,Venture Capital,,1,,2,,,,,,"148,803"
Rack Co,https://www.crunchbase.com/organization/rack-co,1,,,Rack Co is an Investment firm.,,,1,,,,,,,,"148,835"
Cadex Group,https://www.crunchbase.com/organization/cadex-group,,,,CADEX Group specializes in the production and distribution of explosives and fire accessories for industrial purposes.,,,,,,,,,,,"148,836"
Maurizio Caló Caligaris,https://www.crunchbase.com/person/maurizio-caló-caligaris,,,"Stanford, California, United States","Maurizio Caló Caligaris and David Arrambide founded Calii in 2018, since which Maurizio has been serving as its chief technology officer.",,,,,,,,,,,"148,804"
Sustainable Desal,https://www.crunchbase.com/organization/sustainable-desal,,,"Los Angeles, California, United States",Sustainable Desal invests in innovations that reduce the cost of desalinated water and minimize environmental impacts.,,,,,,,,,,,"148,805"
Quintel Management Consulting,https://www.crunchbase.com/organization/quintel-management-consulting-876f,1,1,"Greenwood Village, Colorado, United States","Quintel is a premier, woman-owned management consulting and IT services provider",,,1,,1,,1,,,,"148,839"
Hindustan Herald,https://www.crunchbase.com/organization/hindustan-herald,,,"Noida, Uttar Pradesh, India","Hindustan Herald Was Founded by Last Governor General Of India, C. Rajagopalachari in 1921. And relaunched as digital publication in 2021",,,,,,,,,,,"148,806"
NNC Holdings,https://www.crunchbase.com/organization/nnc-holdings,,,"Clifton Park, New York, United States","NNC Holdings is a leading international and independent engineering consultancy, dedicated to adding value to clients' businesses.",,,,,,,,,,,"148,809"
John S. Kim,https://www.crunchbase.com/person/john-s-kim-2,1,,"Boston, Massachusetts, United States",John S. Kim,Individual/Angel,,1,,,1,,,,,"148,808"
Ethics and Governance of Artificial Intelligence Fund,https://www.crunchbase.com/organization/ethics-and-governance-of-artificial-intelligence-fund-2,,,,"Ethics and Governance of Artificial Intelligence Fund applies humanities, social sciences, and other disciplines to the development of AI.",Venture Capital,,,,,,,,,,"148,812"
Investissements W2,https://www.crunchbase.com/organization/investissements-w2,1,1,"Montréal, Quebec, Canada",Investissements W2 is a private Québec investment firm that targets businesses with high growth potential,Private Equity Firm,,1,,,,1,,,,"148,813"
Brad Sitko,https://www.crunchbase.com/person/brad-sitko,,,"New York, New York, United States",Brad Sitko is the Chief Investment Officer of XOMA. Brad holds a BA from Penn and an MBA from Columbia Business School.,Investment Partner,,,1,,,,,,,"148,815"
Tony Lo,https://www.crunchbase.com/person/tony-lo,,,"Shanghai, Shanghai, China","Mr. Tony Lo has a unique combination of investing and operating backgrounds, having been a serial entrepreneur, venture capital investor, an...",,,,,,,,,,,"148,816"
Ricardo Sato,https://www.crunchbase.com/person/ricardo-sato,1,,"São Paulo, Sao Paulo, Brazil",Ricardo Sato,Individual/Angel,Early Stage Venture,1,,,,,,,,"148,846"
Huasuanbang Group,https://www.crunchbase.com/organization/huasuanbang-group,1,,,Huasuanbang Group is an investment company.,,,1,,1,,,,,,"148,817"
Intertek Industries,https://www.crunchbase.com/organization/intertek-industries,1,,"Torrance, California, United States","Intertek Industries provides customer screening, product positioning, and requirement forecasting.",,,1,,,,,,,,"148,819"
The Liv Group,https://www.crunchbase.com/organization/the-liv-group,,,,The Liv Group is a NY based venture studio focused on the acceleration of early-stage tech startups and development of startup,Venture Capital,,,,,,,,,,"148,851"
Charith Fernando,https://www.crunchbase.com/person/charith-fernando,,,"Tokyo, Japan, Asia",Charith Fernando - Co-Founder @ Telexistence,,,,,,,,,,,"148,820"
Marsmensch,https://www.crunchbase.com/organization/marsmensch,1,,,Marsmensch,,,1,,,,,,,,"148,822"
Bruce Tuchman,https://www.crunchbase.com/person/bruce-tuchman,2,,,Bruce Tuchman,Individual/Angel,Seed,2,,,1,,,,,"148,823"
Klaas Joosten,https://www.crunchbase.com/person/klaas-joosten,1,,"Amsterdam, Noord-Holland, The Netherlands",Klaas Joosten is the founder and CEO of LinkPizza. He previously worked at Eattomeet.com as an Investor. Klaas Joosten attended Amsterdam Un...,Individual/Angel,Seed,1,,,,,,,,"148,824"
Keith English,https://www.crunchbase.com/person/keith-english,1,1,"Baton Rouge, Louisiana, United States",Keith English,Individual/Angel,Seed,1,,,,1,,,,"148,825"
Anthony Accardi,https://www.crunchbase.com/person/anthony-accardi-b354,1,1,"Boston, Massachusetts, United States",Anthony Accardi - CTO @ Rue La La,Individual/Angel,,1,,,1,1,,,,"148,827"
Pingguo Shu Ziben,https://www.crunchbase.com/organization/pingguo-shu-ziben,1,,"Beijing, Beijing, China",Pingguo Shu Ziben is an investment management firm.,Venture Capital,,1,,1,,,,,,"148,826"
Arvin Eren,https://www.crunchbase.com/person/arvin-eren,,,"Istanbul, Istanbul, Turkey",Entrepreneur | Product Manager | Data scientist  Founder of Nexpat & Nexporter  MSc Telecom. Eng - Istanbul Technical University / MBA - Ist...,,,,,,,,,,,"148,828"
Avishai Silvershatz,https://www.crunchbase.com/person/avishai-silvershatz,,,"Netanya, HaMerkaz, Israel","Avishai has extensive entrepreneurial experience, having founded several software companies. Avishai co-founded and served as CEO of Verisit...",,,,,,,,,,,"148,829"
Nacho Pinedo,https://www.crunchbase.com/person/nacho-pinedo,1,,"Madrid, Madrid, Spain",Nacho Di Pinedo is Co-Founder & CEO at ISDI.,Individual/Angel,,1,,,,,,,,"148,830"
Benjamin Brockwell,https://www.crunchbase.com/person/benjamin-brockwell-637e,,,"Phoenix, Arizona, United States",Principal,Investment Partner,,,2,,,,,,,"148,831"
Yasuhiro Hashimoto,https://www.crunchbase.com/person/yasuhiro-hashimoto,1,,"San Francisco Bay Area, California, United States",Yasuhiro Hashimoto is the founder and president at TaqTik Health.,Individual/Angel,,1,,,,,,,,"148,832"
Xintianyu Capital,https://www.crunchbase.com/organization/xintianyu-capital,1,,"Shenzhen, Guangdong, China",Xintianyu Capital is an investment firm.,Venture Capital,,1,,,,,,,,"148,865"
Huatong Group,https://www.crunchbase.com/organization/huatong-group,1,,"Ningbo, Zhejiang, China",Huatong Group produces and operates biological raw materials.,,,1,,,,,,,,"148,833"
Gregory Stewart,https://www.crunchbase.com/person/greg-stewart,,,"Toronto, Ontario, Canada","Greg Stewart has deep experience in finance and early stage companies. He started his career in corporate planning with Bankers Financial, a...",Investment Partner,,,13,,,,,,,"148,834"
