Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Ari Fried,https://www.crunchbase.com/person/ari-fried,,,"Herzliya, Tel Aviv, Israel","Ari Fried brings over 10 years of industry experience to TriVentures. He is the founder and managing director of Biowise, a life science inv...",,,,,,,,,,,"177,600"
Zhejiang Donghai Juhe Investment,https://www.crunchbase.com/organization/zhejiang-donghai-juhe-investment,1,,,Zhejiang Donghai Juhe Investment,,,1,,,,,,,,"177,601"
Magnus Agervald,https://www.crunchbase.com/person/magnus-agervald,1,,"Stockholm, Stockholms Lan, Sweden",Magnus Agervald is a Swedish executive known for having been a CEO at Byggmax for 10 years.,Individual/Angel,,1,,,,,,,,"177,601"
Prashant Sinha,https://www.crunchbase.com/person/prashant-sinha,,,"India, Asia",Prashant Sinha,,,,,,,,,,,"177,603"
"Pennington Ventures, LLC",https://www.crunchbase.com/organization/pennington-ventures-llc,,,"West Palm Beach, Florida, United States","New media, technology, strategic management and advisory company",Venture Capital,,,,,,,,,,"177,602"
Mount Hopkins Investment,https://www.crunchbase.com/organization/mount-hopkins-investment,1,,,Mount Hopkins Investment,,,1,,,1,,,,,"177,604"
Martin Dahlin,https://www.crunchbase.com/person/martin-dahlin,2,,,Martin Dahlin,Individual/Angel,Seed,2,,,,,,,,"177,605"
Henan Xiyasi Zixun Fuwu Youxian Gongsi,https://www.crunchbase.com/organization/henan-xiyasi-zixun-fuwu-youxian-gongsi,2,,"Zhengzhou, Henan, China",Henan Xiyasi Zixun Fuwu Youxian Gongsi is engaged in corporate management consulting and corporate management.,,,2,,1,,,,,,"177,606"
Fabian Wasmus,https://www.crunchbase.com/person/fabian-wasmus,,,"München, Bayern, Germany","Fabian joined Vitruvian in 2017 and is focused on Technology, Internet, Business & Consumer Services and Healthcare sectors as well as inves...",,,,,,,,,,,"177,607"
Research Infotech,https://www.crunchbase.com/organization/researchinfotech,,,"Indore, Madhya Pradesh, India",Research InfoTech is a leader among all stock advisory company deals in equity market & commodity market.,Private Equity Firm,Private Equity,,,,,,,,,"177,609"
Hamburg for Mobile,https://www.crunchbase.com/organization/hamburg-for-mobile,1,,,Hamburg for Mobile,,,1,,,,,,,,"177,608"
Rohit Venugopal,https://www.crunchbase.com/person/rohit-venugopal,,,"Bengaluru, Karnataka, India",Rohit Venugopal is the Business | RazorpayX Payroll (Opfin) at Razorpay . He attended St. Joseph's College (Autonomous).,,,,,,,,,,,"177,610"
Longmont Evergreen Opportunity Fund,https://www.crunchbase.com/organization/longmont-evergreen-opportunity-fund,1,,"Longmont, Colorado, United States",Longmont Evergreen Opportunity Fund is a venture capirtal investment firm.,,,1,,,,,,,,"177,612"
Greg Belanger,https://www.crunchbase.com/person/greg-belanger,,,"Palo Alto, California, United States",Greg Belanger - Managing Director @ Burke Capital Corporation,,,,,,,,,,,"177,613"
Jobin Joy,https://www.crunchbase.com/person/jobin-joy-fd47,,,"London, England, United Kingdom",Jobin Joy is the Group Marketing Technology Lead - Marketing Platforms at Vodafone. Jobin Joy attended University of Sunderland.,,,,,,,,,,,"177,618"
Monique McIntosh,https://www.crunchbase.com/person/monique-mcintosh,,,"San Francisco, California, United States",Monique McIntosh is the Sustainability Technologist at Apple. she attended Georgia Institute of Technology.,,,,,,,,,,,"177,615"
Brian Oliver,https://www.crunchbase.com/person/brian-oliver,1,,"Reston, Virginia, United States","Mr. Oliver brings 30 years experience in telecommunications as a corporate executive at Bell Atlantic Corporation and XO Communications, Inc...",Individual/Angel,Seed,1,,,1,,,,,"177,616"
Zhongchu Touzi,https://www.crunchbase.com/organization/zhongchu-touzi,2,,"Jiaxing, Zhejiang, China",Zhongchu Touzi is an angel investment group.,Angel Group,,2,,1,,,,,,"177,622"
Worapol Ngamcherdtrakul,https://www.crunchbase.com/person/worapol-ngamcherdtrakul,,,"Portland, Oregon, United States",Worapol Ngamcherdtrakul,,,,,,,,,,,"177,617"
Ivan Peña,https://www.crunchbase.com/person/ivan-peña,1,,,Ivan Peña’s Uhaldia investments investment vehicle.,Individual/Angel,,1,,,,,,,,"177,618"
Voda,https://www.crunchbase.com/organization/voda-f347,1,,"Vejen, Syddanmark, Denmark",Voda maintain and optimize power plants.,,,1,,1,,,,,,"177,619"
Lee Nackman,https://www.crunchbase.com/person/lee-nackman,1,,"Raleigh, North Carolina, United States",Lee received a BS in Computer Science from Brown University and his PhD in Computer Science from the University of North Carolina at Chapel ...,Individual/Angel,Seed,1,,,,,,,,"177,622"
Wuhan Sanliangxing Touzi,https://www.crunchbase.com/organization/wuhan-sanliangxing-touzi,1,,"Wuhan, Hubei, China",Wuhan Sanliangxing Touzi focus on investment in freezing and refrigeration industry.,,,1,,,,,,,,"177,634"
