Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Xiaoi Robot,https://www.crunchbase.com/organization/xiaoi-robert,3,,"Shanghai, Shanghai, China",Xiaoi Robot is an intelligent robot technology provider and platform operator.,,,3,,,,,,,,"5,400"
Anndy Lian,https://www.crunchbase.com/person/anndy-lian,5,,"Singapore, Asia","Anndy Lian is an all-rounded business strategist in Asia. He has provided advisory across a variety of industries for local, international, ...",Individual/Angel,"Early Stage Venture, Private Equity, Seed, Venture",5,,,,,,,,"5,401"
Tatsumeeko,https://www.crunchbase.com/organization/tatsumeeko,0,,"Singapore, Central Region, Singapore",Tatsumeeko is a Discord-first fantasy massively multiplayer online role-playing game (MMORPG).,,,0,,,,,,,,"5,404"
Launch Factory,https://www.crunchbase.com/organization/launch-factory,1,,"San Diego, California, United States",Launch factory is a start-up studio and investment firm that launches startup companies,"Accelerator, Venture Capital",,1,,,1,,,,,"5,410"
ShiftKey,https://www.crunchbase.com/organization/shiftkey,1,,"Dallas, Texas, United States",ShiftKey is a scheduling and credential management platform for the healthcare industry.,,,1,,,,,,,,"5,417"
Zhangyue Technology,https://www.crunchbase.com/organization/zhangyue-technology,3,,"Beijing, Beijing, China",Zhangyue Technology is a China-based developer of the iReader e-book reader.,,,3,,1,,,,,,"5,402"
VirgilHR,https://www.crunchbase.com/organization/virgilhr,1,,"Washington, District of Columbia, United States",VirgilHR is a SaaS solution that provides HR professionals with instant employment and labor law guidance.,,Convertible Note,1,,,1,,,,,"5,418"
Ipca Laboratories,https://www.crunchbase.com/organization/ipca-laboratories,1,1,"Mumbai, Maharashtra, India",Ipca Laboratories is an integrated pharmaceutical company that produces domestic formulations and active pharmaceutical ingredients.,,,1,,1,,1,,,,"5,403"
The Inside,https://www.crunchbase.com/organization/the-inside,,,"New York, New York, United States",The Inside sells home furnishing products.,,,,,,,,,,,"5,405"
Gravity Blanket,https://www.crunchbase.com/organization/gravity-blanket,1,1,"Tel Aviv, Tel Aviv, Israel",Gravity Blanket is a weighted blanket engineered to naturally reduce stress and increase relaxation.,,,1,,,,1,,,,"5,420"
Viridios Capital,https://www.crunchbase.com/organization/viridios-capital,1,,"Mosman, New South Wales, Australia","Viridios Capital offers asset management, capital management, and financial advisory services.",Private Equity Firm,,1,,,,,,,,"5,406"
London House Exchange,https://www.crunchbase.com/organization/property-partner,,,"London, England, United Kingdom",London House Exchange is a technology-backed property investment platform.,,,,,,,,,,,"5,407"
Uchi.ru,https://www.crunchbase.com/organization/uchi-ru,1,,"Moscow, Moscow City, Russian Federation",Uchi.ru offers online courses for school students.,,,1,,,,,,,,"5,421"
Crowd Credit,https://www.crunchbase.com/organization/crowdcredit,1,,"Tokyo, Tokyo, Japan",Crowd Credit is a Cross-border marketplace lending platform.,,,1,,1,,,,,,"5,422"
E-House,https://www.crunchbase.com/organization/e-house,6,2,"Shanghai, Shanghai, China",E-House is a real estate services company in China offering a comprehensive online-to-offline (O2O) service platform.,Private Equity Firm,,6,,,,2,,,,"5,408"
Regent Surgical Health,https://www.crunchbase.com/organization/regent-surgical-health,,,"Westchester, Illinois, United States",Regent Surgical Health develops and manages surgery center partnerships between hospitals and physicians.,,,,,,,,,,,"5,409"
Netcapital,https://www.crunchbase.com/organization/netcapital,16,,"Boston, Massachusetts, United States",Netcapital enables investors to invest in entrepreneurs seeking to raise capital using technology.,Venture Capital,"Early Stage Venture, Seed",14,,10,3,,,,,"5,410"
Black Fish,https://www.crunchbase.com/organization/black-fish,1,,"Nanjing, Jiangsu, China","Black Fish is a consumer finance platform that offers financial service like consumer loans, installment and wealth management facilities.",,,1,,1,,,,,,"5,423"
Amjad Masad,https://www.crunchbase.com/person/amjad-masad,22,,"San Francisco, California, United States",Amjad Masad is the Founder at Repl.it.,Individual/Angel,,22,,1,1,,,,,"5,412"
FunFair Technologies,https://www.crunchbase.com/organization/funfair-technologies,1,,"Dublin, Dublin, Ireland",FunFair Technologies provides blockchain powered solutions to the online gaming industry.,,,1,,,,,,,,"5,413"
Sunac China Holdings,https://www.crunchbase.com/organization/sunac-china-holdings,10,1,"Tianjin, Guangdong, China",Sunac China Holdings is a real estate development company.,Private Equity Firm,,8,,8,,1,,,,"5,429"
VTT Technical Research Centre of Finland,https://www.crunchbase.com/organization/vtt,2,,"Espoo, Southern Finland, Finland",Research and technology organisation (RTO),,,2,,1,,,,,,"5,416"
DCVC Bio,https://www.crunchbase.com/organization/dcvc-bio,48,2,"San Francisco, California, United States",DCVC Bio is a venture capital fund that invests in early-stage life science companies driven by deep-tech approaches.,Venture Capital,Early Stage Venture,27,,28,7,2,,,,"5,417"
Bright Green,https://www.crunchbase.com/organization/bright-green,1,1,"Fort Lauderdale, Florida, United States","Bright Green produces cannabis-related products, and plant-based medicines for research and pharmaceutical purposes.",,,1,,1,,1,,,,"5,418"
Waverly Advisors,https://www.crunchbase.com/organization/waverly-advisors,,,"Birmingham, Alabama, United States",Waverly Advisors offers comprehensive investment management and financial planning services.,,,,,,,,,,,"5,435"
Scott Belsky,https://www.crunchbase.com/person/scott-belsky,198,34,"New York, New York, United States","Scott Belsky joined Adobe as Chief Product Officer, Executive Vice President - Creative Cloud in 2017.Scott Belsky is an entrepreneur, autho...",Individual/Angel,"Early Stage Venture, Seed",182,,4,33,34,,,,"5,421"
InterNex Capital,https://www.crunchbase.com/organization/internex-capital,,,"New York, New York, United States",InterNex Capital is a digital asset-based lender providing short term working capital financing to small and mid-sized businesses.,Family Investment Office,Seed,,,,,,,,,"5,423"
Trust Ventures,https://www.crunchbase.com/organization/trust-ventures,41,3,"Austin, Texas, United States",Trust Ventures is a venture capital firm that focuses on startups and provides knowledge and expertise in incumbent-heavy industries.,Venture Capital,Early Stage Venture,29,,14,7,3,,,,"5,425"
GameWith,https://www.crunchbase.com/organization/gamewith,4,2,"Minato, Chiba, Japan",GameWith is an online game information community that provides its users with hints and tips for smartphone games.,,,4,,3,,2,,,,"5,424"
Eltes,https://www.crunchbase.com/organization/eltes,6,,"Kasumigaseki, Tokyo, Japan",Eltes specializes in providing solutions by big data analysis specialized in risk detection.,,,6,,1,,,,,,"5,438"
Maniv Mobility,https://www.crunchbase.com/organization/manivmobility,73,6,"Tel Aviv, Tel Aviv, Israel","Maniv Mobility is a venture capital firm investing in early-stage startups in mobility, transportation, and logistics.",Venture Capital,"Early Stage Venture, Seed",40,,19,2,6,,,,"5,440"
Nama Ventures,https://www.crunchbase.com/organization/nama-ventures,36,,"Riyadh, Ar Riyad, Saudi Arabia","Nama Ventures is an early stage venture capital fund focused on fueling innovation in the MENA region, particularly in Saudi Arabia.",Venture Capital,Early Stage Venture,27,,21,,,,,,"5,426"
Chalmers University of Technology,https://www.crunchbase.com/organization/chalmers-university-of-technology,1,1,"Gothenburg, Vastra Gotaland, Sweden",Chalmers University of Technology is an education and kniowledge menagement based university that imparts education to students.,,,1,,,,1,,,,"5,427"
Cardumen Capital,https://www.crunchbase.com/organization/cardumen-capital-sgeic-sa,39,1,"Tel Aviv-yafo, Tel Aviv, Israel",European-Israeli alternative investment manager supervised by CNMV with offices in Madrid and Tel-Aviv.,"Private Equity Firm, Venture Capital",Early Stage Venture,25,,10,,1,,,,"5,428"
APUS Group,https://www.crunchbase.com/organization/apus,1,1,"Beijing, Beijing, China",APUS is a technology company that provides the best mobile products and user experience for android tablet and smartphone users.,,,1,,,,1,,,,"5,442"
Kinderpedia,https://www.crunchbase.com/organization/kinderpedia-by-ota,,,"Bucharest, Bucuresti, Romania","Kinderpedia simplifies communication between kindergartens, teachers and parents, by bringing them on the same platform.",,,,,,,,,,,"5,431"
The Assembly Place,https://www.crunchbase.com/organization/the-assembly-place,2,,"Singapore, Central Region, Singapore","The Assembly Place is where individuals can gather, experiences are shared and memories, created.",Co-Working Space,,1,,,,,,,,"5,432"
kaonavi,https://www.crunchbase.com/organization/kaonavi,3,,"Tokyo, Tokyo, Japan",Kaonavi  is  provide cloud human resource management.,,,3,,2,,,,,,"5,444"
Habaple Limited,https://www.crunchbase.com/organization/habaple-limited,1,,"Rajkot, Gujarat, India",Building up a next generation utility service,"Family Investment Office, Private Equity Firm, Venture Capital",Private Equity,1,,1,,,,,,"5,445"
Acewill,https://www.crunchbase.com/organization/acewill,2,,"Beijing, Beijing, China",Acewill is a Software-as-a-service (SaaS) provider targeting the catering industry.,,,2,,1,,,,,,"5,434"
Valar Ventures,https://www.crunchbase.com/organization/valar-ventures,156,19,"New York, New York, United States",Valar Ventures is a venture capital firm that invests in technology companies.,Venture Capital,"Early Stage Venture, Late Stage Venture",76,,92,21,19,,,,"5,435"
Shlomo Group,https://www.crunchbase.com/organization/shlomo-group,4,1,"Nir Zevi, HaMerkaz, Israel",One of Israel's most prominent holing groups.,,,4,,,,1,,,,"5,448"
Orphazyme,https://www.crunchbase.com/organization/orphazyme,,,"Copenhagen, Hovedstaden, Denmark",Orphazyme develops innovative new therapies for the treatment of a family of serious genetic disorders called lysosomal storage diseases.,,,,,,,,,,,"5,436"
Automata Network,https://www.crunchbase.com/organization/automata-network,2,,"Singapore, Central Region, Singapore",Automata Network is a decentralised protocol that provides middleware-like traceless privacy services.,,,2,,,,,,,,"5,449"
Eureeca,https://www.crunchbase.com/organization/eureeca,3,,"London, England, United Kingdom",Investing in Growth and Pre-IPO Companies • Institutional and Crowdfunding • Capital Raising,"Angel Group, Syndicate, Venture Capital","Crowdfunding, Early Stage Venture, Seed",3,,2,,,,,,"5,437"
Ben Franklin Technology Partners of Central and Northern Pennsylvania,https://www.crunchbase.com/organization/ben-franklin-technology-partners-of-central-and-northern-pennsylvania,33,2,"University Park, Pennsylvania, United States",Ben Franklin Technology Partners of Central and Northern PA funds and supports tech-based startups and small manufacturers.,Venture Capital,,31,,4,5,2,,,,"5,441"
Dimension Data,https://www.crunchbase.com/organization/dimension-data,5,3,"Bryanston, NA - South Africa, South Africa",Dimension Data uses the power of technology to help organisations achieve great things in the digital era.,,,5,,1,2,3,,,,"5,442"
DXC Technology,https://www.crunchbase.com/organization/dxc-technology,1,0,"Ashburn, Virginia, United States","DXC Technology is an IT and consulting services company that offers insurance software, security, and application development services.",,,1,,1,,0,,,,"5,444"
TrustSwap,https://www.crunchbase.com/organization/trustswap,3,,"Montreal, Quebec, Canada","TrustSwap is a foundational layer in decentralized finance, enabling safe, and customizable transactions for the global crypto ecosystem.",,,3,,1,,,,,,"5,458"
Green Thumb Industries,https://www.crunchbase.com/organization/green-thumb-industries,2,,"Chicago, Illinois, United States","Green Thumb Industries is a national cannabis cultivator, processor, and dispensary operator.",,,2,,2,,,,,,"5,459"
Varsity Healthcare Partners,https://www.crunchbase.com/organization/varsity-healthcare-partners,6,,"Los Angeles, California, United States",Varsity Healthcare Partners is a principal investment firm specializing in investing in healthcare provider platforms within selected non,Private Equity Firm,Private Equity,6,,6,,,,,,"5,460"
California Bioenergy,https://www.crunchbase.com/organization/california-bioenergy,,,"Visalia, California, United States","CalBio designs, develops, operates, and finances as needed dairy digester projects.",,Grant,,,,,,,,,"5,462"
"Connor, Clark & Lunn Infrastructure",https://www.crunchbase.com/organization/connor-clark-lunn-infrastructure,1,,"Toronto, Ontario, Canada","Connor, Clark & Lunn Infrastructure invests in middle-market infrastructure and infrastructure-like assets and companies.",,,1,,1,,,,,,"5,446"
Iconic Holding,https://www.crunchbase.com/organization/iconiq-lab,1,,"Frankfurt, Hessen, Germany",Iconiq Holding is a decentralized venture capital group that builds a premier digital asset management ecosystem.,"Accelerator, Venture Capital","Early Stage Venture, Initial Coin Offering, Seed",1,,,1,,,,,"5,447"
"MTM, Inc.",https://www.crunchbase.com/organization/mtm-inc,1,,"St Louis, Missouri, United States","MTM is one of the largest and most established NEMT brokers, scheduling more than 14 million trips for eight million members nationwide.",,,1,,1,,,,,,"5,448"
Hertz,https://www.crunchbase.com/organization/hertz,2,1,"Naples, Florida, United States",Hertz is an airport general use car rental company.,,,2,,2,,1,,,,"5,464"
Triton Systems,https://www.crunchbase.com/organization/triton-systems,1,,"Chelmsford, Massachusetts, United States","Triton Systems, Inc. (Triton) is an advanced materials, coatings and systems engineering product development firm headquartered near",,,1,,,,,,,,"5,449"
Gorilla Capital,https://www.crunchbase.com/organization/gorilla-capital,4,1,"Eugene, Oregon, United States","Gorilla Capital is a constantly evolving, privately-held investment fund.",Venture Capital,,4,,1,,1,,,,"5,452"
Purpose Unlimited,https://www.crunchbase.com/organization/purpose-financial,2,1,"Toronto, Ontario, Canada",Purpose Unlimited is a financial services firm that helps small businesses in growing and provides retirees with lifetime income.,Venture Capital,Early Stage Venture,2,,2,,1,,,,"5,467"
Axilor Ventures,https://www.crunchbase.com/organization/axilor-ventures,121,9,"Bangalore, Karnataka, India",Axilor Ventures is an early stage seed fund and startup accelerator founded by Infosys co-founders Kris Gopalakrishnan and SD Shibulal,"Accelerator, Micro VC, Venture Capital","Early Stage Venture, Seed",94,,62,1,9,On-Site,,12,"5,455"
pitchIN,https://www.crunchbase.com/organization/pitchin,8,,"Kuala Lumpur, Kuala Lumpur, Malaysia",pitchIN could be described as Malaysia's national crowdfunding platform.,,,8,,2,,,,,,"5,456"
Mediclinic International,https://www.crunchbase.com/organization/mediclinic-international,1,1,"Stellenbosch, NA - South Africa, South Africa",Mediclinic core purpose is to enhance the quality of life of patients by providing cost-effective acute care specialized hospital services.,,,1,,,,1,,,,"5,457"
Transition,https://www.crunchbase.com/organization/transition-c21b,11,,"London, England, United Kingdom","Transition, a new climate tech venture capital firm that focuses on Seed and Series A startups recently launched.",Venture Capital,"Early Stage Venture, Seed",10,,1,1,,,,,"5,472"
Universe Software,https://www.crunchbase.com/organization/universe-software,1,,"Atlanta, Georgia, United States",Universe Software is a holding company of Vertical Fintech businesses.,,,1,,,,,,,,"5,458"
BDMI,https://www.crunchbase.com/organization/bertelsmann-digital-media-investments,207,43,"New York, New York, United States","BDMI is a New York-based venture capital firm focused on investments in digital media technologies, products, and distribution channels.",Corporate Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",140,,31,38,43,,,,"5,475"
CryptoLeague,https://www.crunchbase.com/organization/cryptoleague,1,,"Miami, Florida, United States",Where performance-obsessed web3 investment communities are born. Ape in better... (together). Engage-to-Earn™,,,1,,,,,,,,"5,459"
PharmaCyte Biotech,https://www.crunchbase.com/organization/pharmacyte-biotech,1,1,"Laguna Hills, California, United States",PharmaCyte Biotech is a clinical stage biotechnology company focused on developing and preparing to commercialize treatments for cancer.,,,1,,1,1,1,,,,"5,460"
Works Applications,https://www.crunchbase.com/organization/works-applications,1,1,"Minato, Chiba, Japan","Works Applications is into operation and management of package software business, SaaS service business, and other service business.",,,1,,,,1,,,,"5,461"
Forward Health Group,https://www.crunchbase.com/organization/forward-health-group,1,,"Madison, Wisconsin, United States",Forward Health Group helps healthcare providers successfully transition to the new world of value-based care.,,,1,,,,,,,,"5,480"
