Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
MARTIN MATAK,https://www.crunchbase.com/person/martin-matak,,,"Fort Lauderdale, Florida, United States",MARTIN MATAK is the Founder at VERT.,,,,,,,,,,,"196,800"
Guyi Touzi,https://www.crunchbase.com/organization/guyi-touzi,1,,"Shenzhen, Guangdong, China",Guyi Touzi is an investment firm.,,,1,,,,,,,,"196,802"
China Southern Hong Kong Investment,https://www.crunchbase.com/organization/china-southern-hong-kong-investment,1,,"Shanghai, Shanghai, China",China Southern Hong Kong Investment is a private investment firm based in Shanghai.,Venture Capital,Early Stage Venture,1,,,,,,,,"196,801"
André Gomes,https://www.crunchbase.com/person/andre-gomes,1,,,André Gomes,Individual/Angel,Seed,1,,,,,,,,"196,803"
Pitichai Yungtawesak,https://www.crunchbase.com/person/pitichai-yungtawesak,,,"Bangkok, Krung Thep, Thailand",Pitichai Yungtawesak is the Head of Alternative Investment at Government Pension Fund. Pitichai Yungtawesak attended at University of Michig...,,,,,,,,,,,"196,804"
Atte Jääskeläinen,https://www.crunchbase.com/person/atte-jääskeläinen,1,,"Helsinki, Southern Finland, Finland",I´ve been working with management of journalism and media organizations since 1995. I've led the leading Finnish news organization successfu...,Individual/Angel,Seed,1,,,,,,,,"196,805"
Shuo Zhang,https://www.crunchbase.com/person/shuo-zhang-4,1,,,Shuo Zhang,Individual/Angel,Seed,1,,,,,,,,"196,807"
Yuriy Hotoviy,https://www.crunchbase.com/person/yuriy-hotoviy,,,"Kyiv, Kyyiv, Ukraine",Yuriy Hotoviy,,,,,,,,,,,"196,808"
Qianying Zhanyi,https://www.crunchbase.com/organization/qianying-zhanyi,1,,"Hangzhou, Zhejiang, China",Qianying Zhanyi offers investment management and investment consulting service.,,,1,,,,,,,,"196,809"
Gerhard Kornfeld,https://www.crunchbase.com/person/gerhard-kornfeld,1,,,Gerhard Kornfeld,Individual/Angel,,1,,,,,,,,"196,810"
Mariana Arrioja,https://www.crunchbase.com/person/mariana-arrioja,,,"New York, New York, United States","An award-winning creative and former Fulbright Scholar with 12+ years of experience and 7 years of creative management acumen, who works wit...",,,,,,,,,,,"196,811"
Donald G. Bramley,https://www.crunchbase.com/person/donald-g-bramley,,,"Boston, Massachusetts, United States",Mr. Donald Bramley serves as Partner at Audax Private Equity. He also serves as Chief Executive Officer & President at Fibersense Technology...,Investment Partner,,,1,,,,,,,"196,814"
Hechun Ziben,https://www.crunchbase.com/organization/hechun-ziben,1,,,"Hechun Ziben is engaged in asset management, investment management and consulting service.",,,1,,,,,,,,"196,815"
Xinbaijia Wenhua Chuanbo,https://www.crunchbase.com/organization/xinbaijia-wenhua-chuanbo,1,,"Shanghai, Shanghai, China","Xinbaijia Wenhua Chuanbo engages in corporate image planning, corporate management consulting and training.",,,1,,,,,,,,"196,816"
Patrick P. Lee,https://www.crunchbase.com/person/patrick-p-lee-185a,2,,,"Patrick P. Lee spent his early childhood living on a farm in Omaha, Nebraska.  At a young age, he demonstrated an aptitude for problem solvi...",Individual/Angel,,2,,2,1,,,,,"196,817"
Gilles Planté,https://www.crunchbase.com/person/gilles-plant,,,"Sydney, New South Wales, Australia",Mr. Gilles Planté serves as Chief Executive Officer of International & Institutional Banking Australia & New Zealand Banking Group Limited. ...,,,,,,,,,,,"196,818"
Aman Rishu,https://www.crunchbase.com/person/aman-rishu,,,"New Delhi, Delhi, India","Enterpreneur, Founder",,"Debt, Early Stage Venture",,,,,,,,,"196,819"
Baishan Touzi,https://www.crunchbase.com/organization/baishan-touzi,1,,"Beijing, Beijing, China",Baishan Touzi is an investment firm that provides asset management and investment management services.,Private Equity Firm,,1,,,,,,,,"196,820"
Be Slede,https://www.crunchbase.com/person/bernard-slede,,,"San Francisco, California, United States",Bernard Slede is the Strategic Partnerships & Business Development at Vonage. Bernard attended HEC Paris.,,,,,,,,,,,"196,821"
Valentina Kittsteiner,https://www.crunchbase.com/organization/valentina-kittsteiner,,,,asdf,,,,,,,,,,,"196,822"
Paul Tyrrell,https://www.crunchbase.com/person/paul-tyrrell,,,"Melbourne, Victoria, Australia",Paul Tyrrell is the Founder and CEO of FieldInsight. He attended La Trobe University.,,,,,,,,,,,"196,823"
Roy Vann,https://www.crunchbase.com/person/roy-vann,1,,"Dallas, Texas, United States","Roy Vann is the Director, Brand Partnerships at iHeartMedia. Roy Vann attended The University of Texas at Arlington.","Investment Partner, Individual/Angel",Seed,1,1,1,,,,,,"196,824"
Kanusul Capital,https://www.crunchbase.com/organization/kanusul-capital-llc,,,,"Kanusul Capital focuses on the aerospace, engineering, and micro finance industries.",Venture Capital,,,,,,,,,,"196,826"
Xi'an Jiaotong University 1896 Capital,https://www.crunchbase.com/organization/xi-an-jiaotong-university-1896-capital,2,,"Xian, Hunan, China",Xi'an Jiaotong 1896 gathers the industrial and capital power represented by the alumni entrepreneur group of Jiaotong University.,Private Equity Firm,,2,,1,,,,,,"196,827"
Florence Korhonen,https://www.crunchbase.com/person/florence-korhonen,,,"Helsinki, Southern Finland, Finland",Florence Korhonen,,,,,,,,,,,"196,829"
Lance Ahern,https://www.crunchbase.com/person/lance-ahern,,,"Anchorage, Alaska, United States","Founder, Internet Alaska, 1994 (Sold to ACS) Founder ,Fort Nocs ,1998 (PDCC member) CIO, Municipality of Anchorage, 1/2011 - 5/2015 Manag...",,,,,,,,,,,"196,831"
Anda Tonghang Touzi,https://www.crunchbase.com/organization/anda-tonghang-touzi,1,,"Beijing, Beijing, China",Anda Tonghang Touzi is an investment firm.,,,1,,,,,,,,"196,832"
Bertrand Mueller,https://www.crunchbase.com/person/bertrand-mueller,,,"Geneva, Geneve, Switzerland","Bertrand Mueller is the Founder & Founding Partner at DAA Capital Partners. He attended Saïd Business School, University of Oxford.",Investment Partner,,,6,,,,,,,"196,835"
Abram Reznikov,https://www.crunchbase.com/person/abram-reznikov,1,,,Abram Reznikov is an expatriate Russian industrialist active in the fields of metal and plastic recycling and commercial real estate develop...,Individual/Angel,Seed,1,,,,,,,,"196,836"
Mike Jacobson,https://www.crunchbase.com/person/mike-jacobson,,,"San Francisco, California, United States",Mike Jacobson is the Founder of Balance Ventures LLC.,,,,,,,,,,,"196,837"
Mary Holmes,https://www.crunchbase.com/person/mary-holmes,,,"Seattle, Washington, United States",Mary Holmes has over 15 years of experience in strategic marketing. She has worked in both corporate and entrepreneurial environments; her c...,,,,,,,,,,,"196,838"
Roy Alpert,https://www.crunchbase.com/person/roy-alpert,,,"New York, New York, United States","Entrepreneur/Early stage investor at the Intersection of Hospitality, Real Estate, and Brand",,Early Stage Venture,,,,,,,,,"196,839"
Max Machkasau,https://www.crunchbase.com/person/max-machkasau,,,"Zürich, Zurich, Switzerland",Max Machkasau is the Global Business and Product Development Google Assistant at Google. He attended Stanford University Graduate School of ...,,,,,,,,,,,"196,841"
