Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Alejandro Zárate,https://www.crunchbase.com/person/alejandro-zárate-fernández,4,,"Mexico, North America",Alejandro Zárate is the Founder & CEO at BiiU Inc,Individual/Angel,"Early Stage Venture, Seed",1,,4,,,,,,"28,202"
Theo Osborne,https://www.crunchbase.com/person/theo-osborne-2,41,5,"San Francisco, California, United States",Theo Osborne is a Managing Partner at 9Yards Capital.,"Investment Partner, Individual/Angel","Late Stage Venture, Private Equity, Venture",40,7,,1,5,,,,"28,204"
Norrsken Foundation,https://www.crunchbase.com/organization/norrsken-foundation-ba4c,14,,"Stockholm, Stockholms Lan, Sweden","Norrsken Foundation is non-profit organization solving problems such as poverty, famine, environmental issues and mental health.",,,13,,4,1,,,,,"28,206"
SRA Group,https://www.crunchbase.com/organization/sra-group,1,,"Agoura Hills, California, United States","SRA Group is a full service tax, accounting, and business consulting company.",,,1,,1,,,,,,"28,214"
Link Capital,https://www.crunchbase.com/organization/link-capital-d3ba,5,,"Stavanger, Rogaland, Norway",Link Capital is a Nordic venture capital firm.,Venture Capital,"Early Stage Venture, Seed",5,,2,,,,,,"28,217"
Jedar Capital,https://www.crunchbase.com/organization/jedar-capital,10,1,"New York, New York, United States","Jedar Capital is a emerging VC fund focuses on early-stage investments in emerging & frontier markets: Middle East, Africa & Pakistan",Venture Capital,"Convertible Note, Early Stage Venture, Seed, Venture",9,,1,,1,,,,"28,222"
Huandong Youxi,https://www.crunchbase.com/organization/huandong-youxi,1,,"Beijing, Beijing, China",Huandong Youxi is a mobile game developer and operator company.,,,1,,,,,,,,"28,237"
Melbourne Angels,https://www.crunchbase.com/organization/melbourne-angels,31,3,"Carlton, Victoria, Australia","Formed in Melbourne, Australia early 2007. Most Active Angel Group Award. Best Angel Exit Award.",Angel Group,Seed,30,,19,,3,,,,"28,202"
Fernando Martinelli,https://www.crunchbase.com/person/fernando-martinelli,13,,"Portugal, Europe",Fernando Martinelli is the Co-Founder and CEO at Balancer Labs. He was the Co-Founder of Brasil Mate before that.,Individual/Angel,,11,,1,,,,,,"28,203"
New Alliance Capital,https://www.crunchbase.com/organization/new-alliance-capital,50,5,"Shanghai, Shanghai, China","New Alliance Capital specializes in early, growth stage and pre-IPO investments.",Venture Capital,Early Stage Venture,40,,7,,5,,,,"28,243"
The Business Journals,https://www.crunchbase.com/organization/the-business-journals,1,,"Charlotte, North Carolina, United States","The Business Journals offers a website that provides local business news and information in Los Angeles, California.",,,1,,1,1,,,,,"28,205"
"BELLE Michigan, LP",https://www.crunchbase.com/organization/belle-michigan-lp,9,,"Troy, Michigan, United States","The BELLE Michigan Fund, LP is an early stage investment fund building great companies in Michigan, the Midwest, and other regions.","Angel Group, Hedge Fund",Seed,6,,3,7,,,,,"28,206"
Satya Capital,https://www.crunchbase.com/organization/satya-capital,9,4,"London, England, United Kingdom",Satya Capital is independent investment firm focussed on Africa.,Private Equity Firm,,8,,2,,4,,,,"28,207"
ELM Companies,https://www.crunchbase.com/organization/elm-companies,1,,"Peoria, Illinois, United States","ELM Companies provides complete solutions of cloud technologies, utility compliance, survey and insurance services to various sectors.",,,1,,,,,,,,"28,208"
GOS Capital,https://www.crunchbase.com/organization/gos-capital,17,,"Albuquerque, New Mexico, United States","GOS Capital is a boutique, fully integrated, privately owned venture capital investment firm.",Venture Capital,Early Stage Venture,17,,1,,,,,,"28,209"
Centurium Capital,https://www.crunchbase.com/organization/centurium-capital,23,5,"Beijing, Beijing, China",Centurium Capital is a leading Greater China focused private equity firm.,Private Equity Firm,,19,,16,,5,,,,"28,210"
Apis Holdings,https://www.crunchbase.com/organization/apis-holdings,2,,"Tulsa, Oklahoma, United States",Apis Holdings partners with exceptional teams to build high-quality companies loved by their customers.,Venture Capital,Early Stage Venture,2,,2,,,,,,"28,211"
ENSO Financial Analytics,https://www.crunchbase.com/organization/enso-financial-analytics,,,"New York, New York, United States",ENSO Financial Analytics hedge fund service provider offering clients the ability to use critical business insights.,Hedge Fund,"Late Stage Venture, Private Equity",,,,,,,,,"28,212"
North Carolina Department of Information Technology,https://www.crunchbase.com/organization/north-carolina-department-of-information,5,1,"Raleigh, North Carolina, United States","N.C. Department of Information Technology is committed to developing, delivering and maintaining cybersecurity and risk management program.",,,4,,5,,1,,,,"28,214"
Direct Energie,https://www.crunchbase.com/organization/direct-energie,2,,"Paris, Ile-de-France, France","Direct Energie is a major player in the electricity and gas market, present in France and Belgium. ",,,2,,,,,,,,"28,252"
SBI Capital Markets Limited,https://www.crunchbase.com/organization/s-b-i-capital-markets-limited,,,"Mumbai, Maharashtra, India",S B I Capital Markets Limited is a company that offers investment management services.,Investment Bank,,,,,,,,,,"28,253"
Operate,https://www.crunchbase.com/organization/oc4-venture-studio,20,1,"Costa Mesa, California, United States",Hands-On Operators & Capital Embedded into Game-Changing Software Startups,Venture Capital,"Early Stage Venture, Seed",17,,4,6,1,,,,"28,215"
DWP Capital,https://www.crunchbase.com/organization/dwp-investments,5,,"Scottsdale, Arizona, United States",DWP Capital is a venture capital firm that invests in early-stage software companies.,Family Investment Office,"Debt, Early Stage Venture, Private Equity, Seed",5,,4,1,,,,,"28,216"
Post Road Group,https://www.crunchbase.com/organization/post-road-group,8,,"Stamford, Connecticut, United States","Post Road Group is a privately held, SEC-Registered Investment Advisor based in Stamford.",Syndicate,Debt,8,,6,,,,,,"28,218"
Louis J. Kang,https://www.crunchbase.com/person/louis-j-kang,1,,"Cambridge, Massachusetts, United States",Louis J. Kang is the CEO and Co-Founder of MitoLab and the Managing Director of ACCELR8 and attended Harvard University.,"Investment Partner, Individual/Angel",,1,3,,,,,,,"28,257"
Freycinet Ventures,https://www.crunchbase.com/organization/freycinet-ventures,17,1,"Toronto, Ontario, Canada",Freycinet Ventures supports high-potential entrepreneurs who are building Technology for Human Progress.,Venture Capital,,17,,1,2,1,,,,"28,263"
Wuxi Venture Capital Group,https://www.crunchbase.com/organization/wuxi-venture-capital-group,18,4,"Wuxi, Anhui, China",Wuxi Venture Capital Group is an equity and venture capital institution.,Venture Capital,Early Stage Venture,18,,3,,4,,,,"28,219"
Nomad Capital,https://www.crunchbase.com/organization/nomad-capital,6,,"San Juan, NA - Puerto Rico, Puerto Rico",Nomad Capital is a seed stage fund that invests in emerging companies that are developing marketplaces and B2B software.,Venture Capital,Seed,6,,,,,,,,"28,220"
Meesho Anniversary Scratch Card 2023 Meesho Lucky Draw Winner List 2023,https://www.crunchbase.com/person/mannu-agarwal-153f,,,,Meesho LUCKY DRAW TEAM We're only as strong and as knowledgeable as our team. So here are the men and women which help customers meet goals ...,,,,,,,,,,,"28,221"
Sebastian Lombardo,https://www.crunchbase.com/person/sebastian-lombardo-2,2,,,Sebastian Lombardo - CEO @ Valtech,Individual/Angel,Seed,2,,1,1,,,,,"28,222"
National Securities Depository Ltd. (NSDL),https://www.crunchbase.com/organization/national-securities-depository-ltd-nsdl,1,,"Mumbai, Maharashtra, India",National Securities Depository is one of the largest Depositories in the World.,,,1,,1,,,,,,"28,269"
Karlsruhe Institute of Technology,https://www.crunchbase.com/organization/karlsruhe-institute-of-technology,4,,"Karlsruhe, Baden-Wurttemberg, Germany","The Karlsruhe Institute of Technology is a German university that focuses on research, teaching, and innovation.",University Program,,4,,1,,,,,,"28,223"
Mike Cannon-Brookes,https://www.crunchbase.com/person/mike-cannon-brookes,12,2,"Sydney, New South Wales, Australia","Mike Cannon-Brookes is the Co-founder and Co-CEO of Atlassian, a collaboration software company that helps teams organize, discuss and compl...","Investment Partner, Individual/Angel",Seed,10,14,3,2,2,,,,"28,225"
PIA,https://www.crunchbase.com/organization/pia-b8d1,4,,"Higashi, Tokyo, Japan","PIA sells tickets for concerts, sporting contests, and other events.",,,4,,3,,,,,,"28,274"
Francisco Alister Moreno,https://www.crunchbase.com/person/francisco-alister-moreno,2,,,Francisco Alister Moreno - Co-Founder and Chief Executive Officer @ Clikalia,Individual/Angel,,2,,,,,,,,"28,228"
Tim Tully,https://www.crunchbase.com/person/tim-tully-0819,,,"Redwood City, California, United States",Tim Tully currently works as a Partner at Menlo Ventures. He has served as Senior Vice President and Chief Technology Officer for Splunk fr...,Investment Partner,,,14,,,,,,,"28,230"
Shailaz Nag,https://www.crunchbase.com/person/shailaz-nag,1,,"Gurgaon, Haryana, India",Shailaz Nag studied E-commerce Ecosystems and Strategies at Harvard Business School. He then received his MBA at Welingkar Institute of Mana...,Individual/Angel,,1,,,,,,,,"28,231"
Brazilian Family Office,https://www.crunchbase.com/organization/brazilian-family-office,1,1,"Gastão Vidigal, Sao Paulo, Brazil",Brazilian Family Office is a private wealth management firm that handles the assets of families and institutions.,Family Investment Office,Seed,1,,,,1,,,,"28,276"
Haywood Securities Inc.,https://www.crunchbase.com/organization/haywood-securities-inc,32,28,"Vancouver, British Columbia, Canada",Haywood Securities is an investment firm that invests in the institutional and retail markets.,Venture Capital,,30,,13,,28,,,,"28,279"
Yoshitaka Kitao,https://www.crunchbase.com/person/yoshitaka-kitao,,,"Tokyo, Tokyo, Japan","Yoshitaka Kitao is the Founder & CEO of SBI Group.1974, degree, Keio University, Japan; 1978, degree, Cambridge University, UK. 1974, with N...",Investment Partner,,,34,,,,,,,"28,232"
Fresh Ventures,https://www.crunchbase.com/organization/fresh-ventures,16,3,"San Francisco, California, United States",Investing in seed stage companies that make work more productive and meaningful.,Micro VC,"Early Stage Venture, Seed",16,,,5,3,,,,"28,233"
