Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Natalia Lacorzana,https://www.crunchbase.com/person/natalia-lacorzana,,,"United Kingdom, Europe",Natalia Lacorzana,Investment Partner,,,1,,,,,,,"183,000"
Shanghai Shiyu Canyin Touzi,https://www.crunchbase.com/organization/shanghai-shiyu-canyin-touzi,1,,"Shanghai, Shanghai, China",Shanghai Shiyu Canyin Touzi is an investment firm.,,,1,,1,,,,,,"183,002"
Geoffrey Tan,https://www.crunchbase.com/person/geoffrey-tan,,,"Washington, District of Columbia, United States",Geoffrey Tan is the Managing Director of Asia Pacific at the U.S. International Development Finance Corp.,,,,,,,,,,,"183,001"
Guochuang Fusheng Communication,https://www.crunchbase.com/organization/guochuang-fusheng-communication,1,,"Beijing, Beijing, China",Guochuang Fusheng Communication is engaged in domestic Internet virtual private network services.,,,1,,,,,,,,"183,003"
Gerry O'Shaughnessy,https://www.crunchbase.com/person/gerry-o-shaughnessy,1,,,Gerry O'Shaughnessy,Individual/Angel,Seed,1,,,,,,,,"183,004"
Mark L. Bono,https://www.crunchbase.com/person/mark-l-bono,,,,"Mark joined Weston Presidio in 1999. Mark is primarily responsible for managing the Firm’s business development function. Previously, Mark s...",Investment Partner,,,1,,,,,,,"183,005"
Ashley Beitel,https://www.crunchbase.com/person/ashley-beitel,1,,,Ashley Beitel is a Licensed Clinical Psychologist.,Individual/Angel,,1,,,,,,,,"183,007"
Quentin Orem,https://www.crunchbase.com/person/quentin-orem,,,,Quentin Orem,Investment Partner,,,1,,,,,,,"183,006"
Joakim Dal,https://www.crunchbase.com/person/joakim-dal,,,"Stockholm, Stockholms Lan, Sweden","Joakim Dal is a Partner in GP Bullhound Asset Management, advising the GP Bullhound Funds on investments in technology companies. Before thi...",Investment Partner,,,4,,,,,,,"183,008"
Ole Riesenberg,https://www.crunchbase.com/person/ole-riesenberg,,,"Amman, Amman, Jordan",Ole Riesenberg,,,,,,,,,,,"183,009"
Paul Fletcher,https://www.crunchbase.com/person/paul-fletcher-2,1,1,"Salt Lake City, Utah, United States",Paul Fletcher is the Affiliate Partner at SystemIQ Ltd. Paul attended University of Oxford.,Individual/Angel,,1,,,,1,,,,"183,010"
Eric Berke,https://www.crunchbase.com/person/eric-berke,,,"Mississauga, Ontario, Canada","Eric Berke, Managing Partner, joined TORQUEST in 2002 at its inception. Prior to joining TorQuest, Berke led the turn around and sale of Gus...",,,,,,,,,,,"183,011"
Aditya Rao,https://www.crunchbase.com/person/aditya-rao-94d8,1,,,Aditya Rao is the Director of Pennar Industries.,Individual/Angel,,1,,,,,,,,"183,013"
Sol Fernández-Rañada,https://www.crunchbase.com/person/sol-fernndez-raada,1,,"Madrid, Madrid, Spain",Sol Fernández-Rañada - lawyer @ Sanitas,Individual/Angel,Seed,1,,,,,,,,"183,014"
Foshan Junbo Technology,https://www.crunchbase.com/organization/foshan-junbo-technology,1,,"Foshan, Guangdong, China","Foshan Junbo Technology is engaged in medical equipment, consumables distribution, hospital information system, etc.",,,1,,,,,,,,"183,016"
Shanghai Yinfan Qiye Guanli Zixun Youxian Gongsi,https://www.crunchbase.com/organization/shanghai-yinfan-qiye-guanli-zixun-youxian-gongsi,1,,"Shanghai, Shanghai, China",Shanghai Yinfan Qiye Guanli Zixun Youxian Gongsi engaged in enterprise management consulting.,,,1,,,,,,,,"183,017"
Liz Sweney,https://www.crunchbase.com/person/liz-sweney,1,,"Dallas/Fort Worth Metroplex, Texas, United States",Board Member/ EVP Chief Merchandising Officer JC Penney Retired/ Retail Consultant/ NACD Fellow,Individual/Angel,Seed,1,,,,,,,,"183,019"
Malte Schröder,https://www.crunchbase.com/person/malte-schröder,,,"Berlin, Berlin, Germany","As founder, Malte has worked across all departments over the last 8 years, from paid marketing to social media. An experienced managing dire...",,,,,,,,,,,"183,003"
Robert Wesker,https://www.crunchbase.com/person/robert-wesker,,,,Robert Wesker is the Co-Founder of Candao.io.,,,,,,,,,,,"183,020"
Rupert Lincoln,https://www.crunchbase.com/person/rupert-lincoln,1,,,Rupert Lincoln Founder Hills Artists.,Individual/Angel,,1,,,,,,,,"183,021"
Sandeep Puri,https://www.crunchbase.com/person/sandeep-puri-b34b,1,,"San Jose, California, United States",Architecture @ Work,Individual/Angel,Seed,1,,,,,,,,"183,005"
Melanie M. Foley,https://www.crunchbase.com/person/melanie-m-foley,,,"Boston, Massachusetts, United States",Ms. Melanie J. Foley serves as Chief Human Resources & Administration Officer and Executive Vice President at Liberty Mutual Holding Company...,,,,,,,,,,,"183,008"
Yossarian Capital Partners,https://www.crunchbase.com/organization/yossarian-capital-partners,,,,"Yossarian Capital Partners (""YCP"") is a social impact fund manager seeking to revitalize small, undeserved communities across America.",Venture Capital,Private Equity,,,,,,,,,"183,023"
