Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Derek Adelman,https://www.crunchbase.com/person/derek-adelman,3,,"Atherton, California, United States",Derek Adelman is the Founder & Regional VP Asia Pacific at Fanplayr.,Individual/Angel,Seed,1,,,,,,,,"150,001"
Balcora Equity,https://www.crunchbase.com/organization/balcora-equity,,,"Miami, Florida, United States","Balcora Capital is an early­stage, and mid­stage venture capital firm.",Venture Capital,,,,,,,,,,"150,016"
Philip Ilyin-Adaev,https://www.crunchbase.com/person/philip-ilyin-adaev,2,,,Philip Ilyin-Adaev  is the CEO and Founder of Banki.ru.,Individual/Angel,,2,,,,,,,,"150,017"
Yoni Glickman,https://www.crunchbase.com/person/yoni-glickman,,,"Tel Aviv, Tel Aviv, Israel","Yoni Glickman is Managing Partner of FoodSparks, the PeakBridge seed-stage fund, and has held multiple board positions across biotech, food ...",Investment Partner,,,1,,,,,,,"150,023"
Nikhita Jaaswal,https://www.crunchbase.com/person/nikhita-jaaswal,,,,"Nikhita Jaaswal, Investor at Soma Capital.",Investment Partner,,,2,,,,,,,"150,038"
Puchao Capital,https://www.crunchbase.com/organization/puchao-capital,4,,"Shanghai, Shanghai, China","Puchao Capital is focused on Pre-A to Series B stage investments in the agriculture, transportation, and advanced manufacturing fields.","Private Equity Firm, Venture Capital","Early Stage Venture, Seed",3,,1,,,,,,"150,039"
Mauricio Quinze,https://www.crunchbase.com/person/mauricio-quinze,,,"São Paulo, Sao Paulo, Brazil","Quinze’s experience spans over twenty-five years in the areas of payments, loyalty, innovation, and startups. Twenty of those years, with pr...",,,,,,,,,,,"150,044"
CYRITY,https://www.crunchbase.com/organization/cyrity,,,"Madrid, Madrid, Spain",Cybersecurity Startup Accelerator & Venture Capital Fund,Venture Capital,Seed,,,,,,,,,"150,046"
Matthew Dornquast,https://www.crunchbase.com/person/matthew-dornquast,,,"New York, United States, North America","Matthew is a high-tech visionary radically committed to developing intuitive, user-friendly technology that exceeds expectations. As Code42 ...",,,,,,,,,,,"150,047"
Novaltia,https://www.crunchbase.com/organization/novaltia,1,,"Zaragoza, Aragon, Spain",Novaltia is a pharmaceutical cooperative that distributes medicines and full-range prepharmacy products.,,,1,,,,,,,,"150,000"
Vladimir Fidler,https://www.crunchbase.com/person/vladimir-fidler,1,,"Astana, Astana, Kazakhstan",Vladimir Fidler,Individual/Angel,Seed,1,,,,,,,,"150,000"
