Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
CenterSquare Investment Management,https://www.crunchbase.com/organization/centersquare-investment-management,4,,"Plymouth Meeting, Pennsylvania, United States",CenterSquare Investment Management is a real asset manager focused on listed and private equity real estate,Private Equity Firm,,2,,1,,,,,,"18,602"
Oasis Protocol Foundation,https://www.crunchbase.com/organization/oasis-protocol-foundation,3,,"Singapore, Central Region, Singapore",Oasis Protocol Foundation is a privacy-enabled blockchain platform for open finance and a responsible data economy.,,,3,,,,,,,,"18,604"
Hellen's Rock Capital,https://www.crunchbase.com/organization/hellen-s-rock-capital,20,,"Bucharest, Bucuresti, Romania",Hellen's Rock Capital partners with innovative doers and thinkers who have the know-how and vision to build game-changing companies.,Family Investment Office,Early Stage Venture,19,,7,,,,,,"18,616"
Liberty Latin America,https://www.crunchbase.com/organization/liberty-latin-america,2,1,"Denver, Colorado, United States",Liberty Latin America is a telecommunications company.,,,2,,1,,1,,,,"18,606"
Spark Ventures,https://www.crunchbase.com/organization/spark-ventures,43,11,"London, England, United Kingdom",SPARK Venture is an early-stage venture capital investor in Europe.,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",29,,11,,11,,,,"18,608"
Imaginable Futures,https://www.crunchbase.com/organization/imaginable-futures,57,1,"Redwood City, California, United States",Imaginable Futures is a global philanthropic investment firm that believes learning has the power to unleash human potential.,Venture Capital,Early Stage Venture,55,,2,8,1,,,,"18,610"
Wadhwani Foundation,https://www.crunchbase.com/organization/wadhwani-foundation,1,,"Bengaluru, Karnataka, India",The Foundation’s primary mission is economic acceleration of emerging economies.,,,1,,1,,,,,,"18,613"
M3.com,https://www.crunchbase.com/organization/m3-com,5,1,"Tokyo, Tokyo, Japan",M3 offers a website that enables its users to find information about medical-related services and physicians.,,,5,,1,,1,,,,"18,615"
Zach Weinberg,https://www.crunchbase.com/person/zach-weinberg,60,15,"New York, New York, United States","Before co-founding Flatiron, Zach was Co-Founder, President and COO of Invite Media, an advertising technology company based in NYC. Invite ...","Investment Partner, Individual/Angel",Seed,53,6,,11,15,,,,"18,618"
FPT Corporation,https://www.crunchbase.com/organization/fpt-corporation,2,,"Hanoi, NA - Vietnam, Vietnam",FPT Corporation is an information technology service company focusing on the provision of ICT-related services.,,,2,,1,,,,,,"18,631"
Lee Equity Partners,https://www.crunchbase.com/organization/lee-equity-partners,21,10,"New York, New York, United States",Lee Equity Partners focuses on control buyouts and growth capital financings.,Private Equity Firm,,21,,8,3,10,,,,"18,638"
Ray Stata,https://www.crunchbase.com/person/ray-stata,15,1,,"Ray Stata is cofounder of Analog Devices, Inc. (ADI), a Fortune 1000 and S&P 500 company recognized for leadership in the design and manufac...","Investment Partner, Individual/Angel",Seed,11,7,6,1,1,,,,"18,641"
Crossplane Capital,https://www.crunchbase.com/organization/crossplane-capital,1,,"Dallas, Texas, United States",Crossplane Capital is a private equity firm that is a value-added strategic partner for industrial companies.,Private Equity Firm,Late Stage Venture,1,,1,,,,,,"18,642"
Ben Horowitz,https://www.crunchbase.com/person/ben-horowitz,,,"Las Vegas, Nevada, United States",Ben Horowitz is a cofounder and general partner at the venture capital firm Andreessen Horowitz. He is the author of the New York Times best...,Investment Partner,,,89,,,,,,,"18,649"
Michael Yang,https://www.crunchbase.com/person/michael-yang-3,,,"Palo Alto, California, United States","Lead OMERS Ventures, a venture investor with offices in Palo Alto, Toronto and NYC focused on Series A to C opportunities in early stage B2B...",Investment Partner,,,28,,,,,,,"18,600"
AIJIYIN.COM.CN,https://www.crunchbase.com/organization/aijiyin-com-cn,1,,"Xiamen, Fujian, China",Aigene develops genetic testing technology.,,,1,,,,,,,,"18,652"
Thomas Cook,https://www.crunchbase.com/organization/thomas-cook,1,,"Peterborough, Peterborough, United Kingdom",Thomas Cook Group is the oldest and best known name in leisure travel with a history of innovation that started in 1841.,,,1,,1,,,,,,"18,602"
GS Shop,https://www.crunchbase.com/organization/gs-shop,30,5,"Seoul, Seoul-t'ukpyolsi, South Korea",GS Shop is an on-line shop set up to make the purchasing of products much easier and available.,Corporate Venture Capital,"Early Stage Venture, Late Stage Venture, Venture",27,,8,1,5,,,,"18,604"
Seraphim Sense,https://www.crunchbase.com/organization/seraphim-sense,,,"Nordiya, HaMerkaz, Israel","Seraphim Sense is the company behind Angel, an open sensor platform for health and fitness.",,,,,,,,,,,"18,603"
Romello Crowell,https://www.crunchbase.com/person/romello-crowell,4,,,Romello Crowell,Individual/Angel,,4,,,,,,,,"18,605"
Phoenix Venture Partners,https://www.crunchbase.com/organization/phoenix-venture-partners,43,6,"San Mateo, California, United States",PVP is a venture capital firm that invests in and partners with entrepreneurs to commercialize breakthrough materials science innovations.,Venture Capital,"Early Stage Venture, Venture",31,,20,8,6,,,,"18,608"
Everlife,https://www.crunchbase.com/organization/everlife,2,,"Singapore, Central Region, Singapore",Everlife Asia is a buy-and-build platform aimed to provide complete solutions for the healthcare and research industries.,,,2,,2,,,,,,"18,655"
Alfred P. Sloan Foundation,https://www.crunchbase.com/organization/alfred-p-sloan-foundation,252,1,"New York, New York, United States","The Alfred P. Sloan Foundation is a philanthropic nonprofit institution established by Alfred Pritchard Sloan, Jr., former President and",University Program,Grant,104,,225,13,1,,,,"18,610"
B Dash Ventures,https://www.crunchbase.com/organization/b-dash-ventures,79,15,"Tokyo, Tokyo, Japan","B Dash Ventures invests in seed, early, and later stage startup companies.",Venture Capital,"Late Stage Venture, Seed",65,,22,,15,,,,"18,611"
