Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Moses Shimon,https://www.crunchbase.com/person/moses-shimon,1,,"United States, North America",Moses Shimon,Individual/Angel,Seed,1,,1,,,,,,"243,601"
Ray Tierney,https://www.crunchbase.com/person/ray-tierney-5e00,,,,Ray Tierney,Investment Partner,,,1,,,,,,,"243,602"
Sam Nuytten,https://www.crunchbase.com/person/sam-nuytten,,,"Rumbeke, West-Vlaanderen, Belgium",Sam Nuytten is the Managing Director of Vzw Shopping & Centrum Roeselare. He previously worked at Restaurant Petrouska as a Co-owner.,,,,,,,,,,,"243,603"
Erin Shusko,https://www.crunchbase.com/person/erin-shusko,,,,"Erin has been with HB&M Sports since 2004. She holds multiple account responsibilities including, marketing strategy, program development an...",,,,,,,,,,,"243,600"
Andre Piovesan,https://www.crunchbase.com/person/andre-piovesan,,,"São Paulo, Sao Paulo, Brazil",Andre Piovesan,,,,,,,,,,,"243,605"
Tom Horses,https://www.crunchbase.com/person/tom-horses,1,,"Bristol, Bristol, City of, United Kingdom",Tom Horses,Individual/Angel,Seed,1,,,,,,,,"243,606"
Fred Kaandorp,https://www.crunchbase.com/person/fred-kaandorp,,,"Amsterdam, Noord-Holland, The Netherlands",Fred Kaandorp is a CFO and Partner at Adoptiq. He attended Markus Verbeek Praehep.,,,,,,,,,,,"243,607"
Soren Bradbury,https://www.crunchbase.com/person/soren-bradbury,,,"Cambridge, Cambridgeshire, United Kingdom",Soren Bradbury,,,,,,,,,,,"243,618"
Daniel Polans,https://www.crunchbase.com/person/daniel-polans,,,"Madison, Wisconsin, United States",Daniel Polans,,,,,,,,,,,"243,627"
John Seitz,https://www.crunchbase.com/person/john-seitz-761d,,,,John Seitz,,,,,,,,,,,"243,623"
Jean François Camilleri,https://www.crunchbase.com/person/jean-françois-camilleri,1,,"Paris, Ile-de-France, France",Jean François Camilleri,Individual/Angel,,1,,,,,,,,"243,613"
Jeffrey Tarrant,https://www.crunchbase.com/person/jeffrey-tarrant-cb25,1,,,Jeffrey Tarrant,Individual/Angel,,1,,,,,,,,"243,616"
Andy Pickles,https://www.crunchbase.com/person/andy-pickles,,,"Sheffield, United Kingdom, Europe",Andy Pickles is the Founder of U-Explore. Andy Pickles attended Ridgewood Comprehensive.,,,,,,,,,,,"243,609"
Goh Cheng Liang,https://www.crunchbase.com/person/goh-cheng-liang,,,,Goh Cheng Liang,,,,,,,,,,,"243,621"
M George Oommen,https://www.crunchbase.com/person/m-george-oommen,1,,,M George Oommen,Individual/Angel,Seed,1,,,,,,,,"243,604"
Graham Head,https://www.crunchbase.com/person/graham-head-c62c,,,"Watford, Hertford, United Kingdom",Graham Head,,,,,,,,,,,"243,605"
Danijel Babic,https://www.crunchbase.com/person/danijel-babic,,,,Danijel Babic,,,,,,,,,,,"243,625"
Lassi Noponen,https://www.crunchbase.com/person/lassi-noponen,,,,"Co-founder and CEO (2000-2006) of clean-tech investment company Proventia Group Oy. As first investor in Winwind, Ltd., served as a board me...",Investment Partner,,,1,,,,,,,"243,610"
Derick Close,https://www.crunchbase.com/person/derick-close,,,"Rock Hill, South Carolina, United States",Derick Close,,,,,,,,,,,"243,619"
Tony Berastegui,https://www.crunchbase.com/person/tony-berastegui,,,"Phoenix, Arizona, United States",Tony Berastegui is the President of Patricia Egen Consulting. Tony Berastegui attended Arizona State University.,,,,,,,,,,,"243,606"
Basani Maluleke,https://www.crunchbase.com/person/basani-maluleke,,,"Johannesburg, NA - South Africa, South Africa","Basani specializes in advising on structuring and implementing BEE transactions. Prior to joining Transcend Capital, Basani was a corporate ...",,,,,,,,,,,"243,612"
Francesco Cara,https://www.crunchbase.com/person/francesco-cara-2,1,1,"London, England, United Kingdom",Francesco Cara,Individual/Angel,Seed,1,,1,,1,,,,"243,622"
Tatsuya Kubo,https://www.crunchbase.com/person/tatsuya-kubo,,,,Tatsuya Kubo joined the Firm in 2010 as a managing director.  He focuses on enhancing and building relationships with institutional investor...,,,,,,,,,,,"243,626"
Emmanuel Auer,https://www.crunchbase.com/person/emmanuel-auer,,,,Emmanuel Auer,Investment Partner,,,1,,,,,,,"243,615"
IGSeven Media,https://www.crunchbase.com/person/igseven-media,,,,IGSeven Media,,Early Stage Venture,,,,,,,,,"243,614"
Varun Reddy,https://www.crunchbase.com/person/varun-reddy-3c80,,,"Hyderabad, Andhra Pradesh, India","Varun Reddy heads the InterBiz Group of Companies which provide a diverse range of software products and services to clients in India, the M...",,,,,,,,,,,"243,629"
Tsukuda Shinichiro,https://www.crunchbase.com/person/tsukuda-shinichiro,,,,Tsukuda Shinichiro,,,,,,,,,,,"243,630"
Miwa Toyoda,https://www.crunchbase.com/person/miwa-toyoda,,,,Miwa Toyoda,Investment Partner,,,1,,,,,,,"243,628"
Ren Huan,https://www.crunchbase.com/person/ren-huan-51c6,,,,Ren Huan is the investment director of core kinetic energy.,Investment Partner,,,1,,,,,,,"243,631"
