Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Daniel Hightower,https://www.crunchbase.com/person/daniel-hightower,,,"United States, North America",Daniel Hightower is the product lead at AngelList. He attended the University of Alabama and Montgomery Bell Academy.,Investment Partner,,,3,,,,,,,"79,800"
Richard C. Perry,https://www.crunchbase.com/person/richard-c-perry,1,,,"Richard Cayne Perry is a hedge-fund manager whose firm Perry Capital LLC has invested in several companies and, since 2012, owns a controlli...","Investment Partner, Individual/Angel",Seed,1,1,,,,,,,"79,801"
Jeffrey Groeber,https://www.crunchbase.com/person/oliver-birch,,,"New City, New York, United States",Jeffrey Groeber is the Founder and CEO of Leif and attended The Wharton School.,,,,,,,,,,,"79,802"
John Hartz,https://www.crunchbase.com/person/john-hartz,,,,John co-founded Inflexion with Simon Turner  in 1999. He jointly chairs their Investment Committee and sits on the board of a number of thei...,Investment Partner,,,1,,,,,,,"79,806"
Berko,https://www.crunchbase.com/organization/berko-10fe,1,,,Berko,,,1,,1,,,,,,"79,809"
The Southern Appalachian Fund,https://www.crunchbase.com/organization/the-southern-appalachian-fund,8,3,"London, England, United Kingdom",The Southern Appalachian Fund is a $12.5M venture capital fund formed to provide equity capital & operational assistance to businesses.,Venture Capital,Early Stage Venture,6,,1,,3,,,,"79,814"
Alanna Gregory,https://www.crunchbase.com/person/alanna-gregory,2,,"New York, New York, United States",Alanna Gregory is a Sr. Director and Global Head of Engagement at Afterpay.,"Investment Partner, Individual/Angel",,2,1,,1,,,,,"79,815"
Investo Monk,https://www.crunchbase.com/organization/investo-monk,1,,"Bangalore, Karnataka, India",Investo Monk is an private Investment Platform for early-stage venture investments.,"Private Equity Firm, Venture Capital",Early Stage Venture,1,,,,,,,,"79,816"
Tunde Aderemi Ibrahim,https://www.crunchbase.com/person/tunde-aderemi-ibrahim-2d7a,2,,"Ibadan, Oyo, Nigeria","Tunde Buremo is the chief executive officer and founder of LoadNG Automated Systems. He attended University of London, University of Nicosia...",Individual/Angel,,2,,2,,,,,,"79,826"
Cipher Technologies Management,https://www.crunchbase.com/organization/cipher-technologies-mangement,,,"Greenwich, Connecticut, United States",Cipher Technologies Management is a digital assets investment company.,Hedge Fund,,,,,,,,,,"79,827"
PEJUANGSLOT SITUS GACOR DAN TERBAIK,https://www.crunchbase.com/person/alex-ciccotelli,,,"New York, New York, United States",PEJUANGSLOT ADALAH SITUS TERBAIK DAN TERGACOR LINK ALTERNATIF https://pejuangslot-gacor.sgp1.cdn.digitaloceanspaces.com/pejuangslot.html,,,,,,,,,,,"79,830"
Remixpoint,https://www.crunchbase.com/organization/remixpoint,3,,"Tokyo, Tokyo, Japan",Remixpoint is an electric services company engaged in the used car sales business and retail electricity business.,,,3,,1,,,,,,"79,841"
UIL Limited,https://www.crunchbase.com/organization/uil-limited,4,1,"Hamilton, Hamilton, Bermuda",UIL Limited is engaged in investing the pooled funds of its shareholders in accordance with its investment objective and policy.,,,3,,3,,1,,,,"79,846"
Alaa Halawa,https://www.crunchbase.com/person/alaa-halawa,,,"San Francisco Bay Area, California, United States",Alaa Halawa,Investment Partner,,,12,,,,,,,"79,844"
Martin Ostermayer,https://www.crunchbase.com/person/martin-ostermayer,5,1,"Hamburg, Germany, Europe","CEO of Shortcut Ventures GmbH in Hamburg, Germany. Martin Ostermayer is one of the CEOs of the venture capital firm, Shortcut Ventures, l...","Investment Partner, Individual/Angel",,4,3,,,1,,,,"79,847"
Innovation Coast,https://www.crunchbase.com/organization/innovation-coast,,,"Pensacola, Florida, United States",Innovation Coast is a tech-focused group that works together to cultivate an innovative business environment.,Venture Capital,,,,,,,,,,"79,854"
Brian Bordainick,https://www.crunchbase.com/person/brian-bordainick,2,,,Brian Bordainick,Individual/Angel,,2,,,1,,,,,"79,856"
5P Capital,https://www.crunchbase.com/organization/5p-capital,2,,"Vaals, Limburg, The Netherlands",5P Capital is a venture capital fund providing capital to smart mobility and cleantech projects.,Venture Capital,"Early Stage Venture, Seed",2,,,,,,,,"79,858"
Massimiliano Magrini,https://www.crunchbase.com/person/massimiliano-magrini,3,2,"Milan, Lombardia, Italy",Massimiliano is co-founder and Managing Partner United Ventures . Previously at  Altavista and founding Country manager of Google Italy. Fou...,"Investment Partner, Individual/Angel",Seed,2,12,1,,2,,,,"79,862"
Will Schmidt,https://www.crunchbase.com/person/will-schmidt,,,,"Will Schmidt has over 24 years of private equity and venture capital experience. He joined Advent's Boston office in 1988, moving two years ...",,,,,,,,,,,"79,863"
Bestige Holdings,https://www.crunchbase.com/organization/bestige-holdings,,,"Park City, Utah, United States",Bestige Holdings is a private investment firm focused on building and developing a portfolios.,Private Equity Firm,,,,,,,,,,"79,870"
Jeffrey Tong,https://www.crunchbase.com/person/jeffrey-tong-2,,,"San Francisco, California, United States",Jeff Tong is interim CEO of Ambys Medicines and a venture partner with Third Rock Ventures where he focuses on drug discovery and developmen...,Investment Partner,,,9,,,,,,,"79,884"
Pierre Drescher,https://www.crunchbase.com/person/pierre-drescher,,,"Burlington, Vermont, United States","Pierre Drescher is the CTO, BentoBox Restaurant Solutions of Fiserv. Before this, he worked at BentoBox as CTO and Co-Founder. Pierre attend...",,,,,,,,,,,"79,800"
Kestrel Capital Pty Ltd,https://www.crunchbase.com/organization/kestrel-capital-pty-ltd,4,,"Sydney, New South Wales, Australia","Kestrel Capital is an independent growth company investor with a rich and experienced blend of finance, operational management, technology",Venture Capital,"Early Stage Venture, Late Stage Venture, Private Equity",4,,4,,,,,,"79,801"
Texas Life-Sciences Collaboration Center,https://www.crunchbase.com/organization/texas-life-sciences-collaboration-center,,,"Georgetown, Texas, United States",A collection of thriving life-science companies enjoying collaboration with each other and support from the Georgetown business community.,,,,,,,,,,,"79,886"
AI Goanna,https://www.crunchbase.com/organization/ai-goanna,1,,,"AI Goanna has a long term vision for this project that includes, staking, governance and the formation of a DAO.",,,1,,,,,,,,"79,802"
Tfund,https://www.crunchbase.com/organization/tfund,1,,"Wallingford, Connecticut, United States",Tfund is a fund raising platform.,Venture Capital,,1,,,,,,,,"79,803"
Rohan Amin,https://www.crunchbase.com/person/rohan-amin,,,"Greater New York Area, United States, North America","Dr. Rohan Amin is Chief Information Officer of Consumer & Community Banking (Chase) at JPMorgan Chase, which serves nearly half of America’s...",Investment Partner,,,1,,,,,,,"79,804"
Serge Salager,https://www.crunchbase.com/person/serge-salager,,,"Vancouver, British Columbia, Canada","Serge began his career in marketing at Procter & Gamble in Europe, He then joined Nestle's $1.5 billion corporate VC firm after completing ...",Investment Partner,,,2,,,,,,,"79,805"
Yehuda Neuberger,https://www.crunchbase.com/person/yehuda-neuberger,2,1,"Baltimore, Maryland, United States",Yehuda Neuberger is the President of Brownstone Recovery Group.  Neuberger is an active private equity investor with investments in a range ...,Individual/Angel,Seed,1,,,,1,,,,"79,806"
Kaupthing Singer & Friedlander,https://www.crunchbase.com/organization/singer-friedlander,1,1,"London, England, United Kingdom","Kaupthing Singer & Friedlander Limited offers integrated financial services to companies, institutional investors, and individuals.",Investment Bank,,1,,,,1,,,,"79,807"
Pierce & Pierce Group,https://www.crunchbase.com/organization/pierce-pierce-group,1,1,"Singapore, Central Region, Singapore",Pierce & Pierce is a privately held investment group.,"Micro VC, Venture Capital",,1,,,,1,,,,"79,808"
Bill Baumel,https://www.crunchbase.com/person/bill-baumel,1,,"Columbus, Ohio, United States",Bill is a seasoned venture capitalist who spent 20+ years working in Silicon Valley before returning to his home state to start the Ohio Inn...,"Investment Partner, Individual/Angel",,1,31,,,,,,,"79,809"
Liseno,https://www.crunchbase.com/organization/liseno,1,,"Copenhagen, Hovedstaden, Denmark",Liseno is a family investment firm.,,,1,,,,,,,,"79,810"
Andrei Pitiș,https://www.crunchbase.com/person/andrei-pitis,2,1,"Bucharest, Bucuresti, Romania",Andrei Pitis is a Chief Executive Officer at Simple Capital since 2020.,Individual/Angel,Seed,2,,,,1,,,,"79,811"
Uri Tintore,https://www.crunchbase.com/person/uri-tintore,2,,"Palo Alto, California, United States","Uri Tintore is the Co-founder and co-CEO of Belvo. Before that, he worked as CEO of Verse Technologies and co-founded Capella Space",Individual/Angel,,2,,,,,,,,"79,812"
Wuliangye Yibin,https://www.crunchbase.com/organization/wuliangye-yibin,5,1,"Yibin, Sichuan, China",Wuliangye Yibin is a Chines liquor company that engages in the production and distribution of liquor and its related products.,,,5,,1,,1,,,,"79,900"
Todd Crosland,https://www.crunchbase.com/person/todd-crosland,,,"Salt Lake City, Utah, United States","Todd Crosland is the founder of Seed Equity Ventures, a registered broker dealer that provides a global social investing platform that conne...",Investment Partner,,,3,,,,,,,"79,814"
Pilot Fish,https://www.crunchbase.com/organization/pilot-fish,1,,,Pilot Fish invests in fast growth companies based mainly in France and Switzerland.,Venture Capital,,1,,1,,,,,,"79,816"
JCP Investment Management,https://www.crunchbase.com/organization/jcp-investment-management,,,"Houston, Texas, United States",JCP Investment Management is a venture capital investment firm.,,,,,,,,,,,"79,817"
Bridge Investment Fund,https://www.crunchbase.com/organization/bridge-investment-fund,5,1,"Cleveland, Ohio, United States",Bridge Investment Fund is a venture capital fund focused on investing in Israeli medical device companies with strong synergies with the,Venture Capital,"Early Stage Venture, Late Stage Venture",4,,1,,1,,,,"79,818"
Laughlin Capital,https://www.crunchbase.com/organization/laughlin-capital,3,,,Laughlin Capital provides financial and investment services.,Venture Capital,"Early Stage Venture, Seed",1,,1,,,,,,"79,911"
Enterprise M3,https://www.crunchbase.com/organization/enterprise-m3,3,,"Winchester, Hampshire, United Kingdom",Enterprise M3 is a business-led Local Enterprise Partnership,"Hedge Fund, Venture Capital",,3,,3,,,,,,"79,910"
Barrett Parkman,https://www.crunchbase.com/person/barrett-parkman,,,"Menlo Park, California, United States","Barrett Parkman is Director of Startup and VC Ecosystem at Samsung Catalyst Fund, Samsung Electronics’ multi-stage venture capital fund focu...",Investment Partner,"Early Stage Venture, Late Stage Venture",,20,,,,,,,"79,819"
Xi'an Fulao Fund,https://www.crunchbase.com/organization/xi-an-fulao-fund,1,,,Xi'an Fulao Fund is an investment firm.,,,1,,,,,,,,"79,820"
Brendon Burchard,https://www.crunchbase.com/person/brendon-burchard,1,,,Brendon Burchard is an individual investor at Circle's latest funding round.,Individual/Angel,,1,,,,,,,,"79,821"
Max Pauwels,https://www.crunchbase.com/person/max-pauwels-26bc,3,,"Los Angeles, California, United States",Max Pauwels is Founder of Paleo.,Individual/Angel,,2,,1,,,,,,"79,822"
Sefea Impact,https://www.crunchbase.com/organization/sefea-impact,4,,"Padua, Veneto, Italy","Sefea Impact offers management services in impact investing, consulting, and asset management services.",Private Equity Firm,,4,,2,,,,,,"79,914"
Nimi Katragadda,https://www.crunchbase.com/person/nimi-katragadda,1,,"New York, New York, United States","Nimi Katragadda is an investor at BoxGroup, which is a seed stage venture fund that invests in entrepreneurs building companies with visions...","Investment Partner, Individual/Angel",Early Stage Venture,1,3,1,,,,,,"79,823"
Bozoma Saint John,https://www.crunchbase.com/person/bozoma-saint-john,1,,"New York, New York, United States","Bozoma Saint John is the Chief Brand Officer at Uber, where she is tasked with making sure consumers love Uber's brand as much as they love ...","Investment Partner, Individual/Angel",,1,1,,1,,,,,"79,824"
NCTU Angel Club,https://www.crunchbase.com/organization/nctu-angel-club,4,,"Taipei, T'ai-pei, Taiwan",NCTU Angel Club is an angel investment group that encourages an aspiring young person to start a business.,Angel Group,,3,,,2,,,,,"79,917"
Matt Miller,https://www.crunchbase.com/person/matt-miller-b870,1,,"London, England, United Kingdom",Matt Miller is the Co-Founder of Ustwo Games.,Individual/Angel,,1,,,,,,,,"79,825"
Ravi Grover,https://www.crunchbase.com/person/ravi-grover,3,1,"Seattle, Washington, United States",Ravi Grover is General Partner at Data Tech Fund. He attended Stanford University.,"Investment Partner, Individual/Angel",Seed,3,4,,1,1,,,,"79,826"
Louis Velazquez,https://www.crunchbase.com/person/louis-velazquez,,,"New York, New York, United States","Louis Velazquez has over 25 years of investment banking/finance experience having worked with Smith Barney, PaineWebber, Credit Suisse First...",,,,,,,,,,,"79,827"
Jiangsu High Investment,https://www.crunchbase.com/organization/jiangsu-high-investment,4,,"Suzhou, Jiangsu, China","Jiangsu High-Tech Industry Investment Co., Ltd. is a professional venture capital company established earlier in China.",Venture Capital,,4,,2,,,,,,"79,828"
Gunnar Evensen,https://www.crunchbase.com/person/gunnar-evensen,1,,"Oslo, Oslo, Norway",Gunnar Evensen,Individual/Angel,,1,,,,,,,,"79,831"
dParadigm Fund SPC,https://www.crunchbase.com/organization/dparadigm-fund-spc,2,,,Deep Tech and Digital Asset Fund,Hedge Fund,Seed,2,,,,,,,,"79,832"
Snowball .Mx,https://www.crunchbase.com/person/snowball-mx-1000,1,,,Snowball.mx es una plataforma de financiamiento colectivo de capital regulada por la Comisión Nacional Bancaria y de Valores (CNBV).,Individual/Angel,,1,,,,,,,,"79,833"
Tower Rock Oil & Gas,https://www.crunchbase.com/organization/tower-rock-oil-gas,,,"Austin, Texas, United States",Tower Rock Oil & Gas operates as an oil and gas property acquisition company.,,,,,,,,,,,"79,923"
KS / AUXILIA,https://www.crunchbase.com/organization/ks-auxilia,2,,"Munich, Bayern, Germany",KS / AUXILIA began as an automobile club and has grown into one of the world's largest traffic and legal protection companies.,,,1,,1,,,,,,"79,834"
Sachin Bhartiya,https://www.crunchbase.com/person/sachin-bhartiya,1,,"Mumbai, Maharashtra, India",Sachin Bhartiya - Partner @ Lighthouse Funds,"Investment Partner, Individual/Angel",,1,6,,,,,,,"79,836"
Metal VC,https://www.crunchbase.com/organization/metal-vc,2,,,Metal VC,,,2,,1,,,,,,"79,837"
Hi Digital Media Enterprises,https://www.crunchbase.com/organization/e-com-ventures-aed8,0,2,,Finance,,,0,,0,,2,,,,"79,838"
Schon Family Trust,https://www.crunchbase.com/organization/schon-family-trust,1,1,"Neenah, Wisconsin, United States",Schon Family Trust gives back to Midwestern communities by supporting non-profit organizations.,,,1,,,,1,,,,"79,839"
Rex Capital,https://www.crunchbase.com/organization/rex-capital,2,1,"East Greenwich, Rhode Island, United States","Founded in 1998, Rex Capital is based in East Greenwich, Rhode Island, with a strategic focus on investing in web-based business services,",Venture Capital,,1,,,,1,,,,"79,841"
Essex Bay Capital,https://www.crunchbase.com/organization/essex-bay-capital,3,,"Essex, Massachusetts, United States","Essex Bay Capital invests in small to mid-sized private companies, partnering with management to accelerate growth.",Private Equity Firm,,3,,3,,,,,,"79,927"
Michael Dougherty,https://www.crunchbase.com/person/mike-dougherty,1,1,"Burlingame, California, United States",Mike Dougherty is the Chief Executive Officer and Co-Founder of The Easy Company.,"Investment Partner, Individual/Angel",Seed,1,1,,,1,,,,"79,842"
Software Developers INC,https://www.crunchbase.com/organization/software-developers-inc,,,"Saratoga, California, United States",SDI has 5000+ clients; 200+ certified professionals and UI/UX experts; 30+ marketing strategists.,,,,,,,,,,,"79,843"
Shubhrawpratap Dasgupta,https://www.crunchbase.com/person/shubhrawpratap-dasgupta,,,"Abu Dhabi, United Arab Emirates, Asia","A Chartered with MBA in Finance and degree in law. Alumni of PWC, Mumbai. •	A strategic thinker with 16+ years career-span, starting in Inve...",Investment Partner,"Private Equity, Venture",,1,,,,,,,"79,845"
H.B. Fuller Ventures,https://www.crunchbase.com/organization/h-b-fuller-ventures,2,1,"Mountain View, California, United States",H.B. Fuller Ventures is a venture capital firm specialized in late stage venture investments.,Corporate Venture Capital,Late Stage Venture,2,,,,1,,,,"79,844"
Lei Yang,https://www.crunchbase.com/person/lei-yang,,,"Beijing, Beijing, China",Lei Yang - Partner @ Northern Light Venture Capital,Investment Partner,,,8,,,,,,,"79,846"
Kirsy Kullboer Rojo,https://www.crunchbase.com/person/kirsy-kullboer-rojo,1,,,Kirsy Kullboer Rojo is a Co-Founder of Skrill.,Individual/Angel,,1,,,,,,,,"79,849"
HNA EcoTech,https://www.crunchbase.com/organization/hna-ecotech,2,,"Beijing, Beijing, China",HNA EcoTech provides services of IT information management and operation for enterprises through a multi-sphere product system.,,,2,,,,,,,,"79,850"
Landon W. Campbell,https://www.crunchbase.com/person/landon-w-campbell,1,,,Landon W. Campbell,"Investment Partner, Individual/Angel",,1,2,,,,,,,"79,851"
Sy Kaufman,https://www.crunchbase.com/person/sy-kaufman,,,"San Francisco Bay Area, California, United States",Sy Kaufman founded Crosslink Capital and is semi-retired. He is involved in venture capital activities primarily in the Digital Media & Inte...,,,,,,,,,,,"79,853"
Acer Capital,https://www.crunchbase.com/organization/acercapital,3,2,"Taiwan, Jiangsu, China",A strategic business unit of the Acer Group that offers investment and financing services to the Acer group of companies.,Venture Capital,"Early Stage Venture, Late Stage Venture",2,,,,2,,,,"79,854"
Ronoc,https://www.crunchbase.com/organization/ronoc,,,"Dublin, Dublin, Ireland",Ronoc is an Investment and Advisory Firm that specialises in emerging markets and is focussed on Retail Financial Services and FinTech,Venture Capital,,,,,,,,,,"79,856"
David Fields,https://www.crunchbase.com/person/david-fields,,,"Los Angeles, California, United States",David Fields - Founder & CEO @ Afterparty,Investment Partner,,,1,,,,,,,"79,855"
Tech Biz,https://www.crunchbase.com/organization/tech-biz,1,,"Tokyo, Tokyo, Japan",Tech Biz is an agency service designed for independent IT contractors.,,,1,,,,,,,,"79,857"
CleanTech Partners,https://www.crunchbase.com/organization/cleantech-partners,1,1,"Middleton, Wisconsin, United States","CleanTech Partners, Inc. is recognized nationwide as the knowledge-based resource for accelerating the commercialization of energy-saving",Venture Capital,,1,,,,1,,,,"79,859"
Chaz Flexman,https://www.crunchbase.com/person/chaz-flexman,,,"New York, New York, United States",Chaz Flexman is a CEO & Co-Founder at Starday Foods. Attended Santa Clara University.,,,,,,,,,,,"79,940"
Jason Monaco,https://www.crunchbase.com/person/jason-monaco,,,"Toronto, Ontario, Canada","Established in 1996 by founder Jason Monaco, First Canadian Capital Corp. is a wholly integrated financial services company. Jason provides ...",,,,,,,,,,,"79,861"
James Wang,https://www.crunchbase.com/person/james-wang-7,,,"Berkeley, California, United States","James Wang is a co-founder of Lioness, currently serving as CTO and COO. His specialities management, software development, and statistical ...",Investment Partner,,,3,,,,,,,"79,862"
Fred Stevens-Smith,https://www.crunchbase.com/person/fred-stevens-smith,2,,"San Francisco, California, United States",Fred Stevens-Smith is the Founder and CEO at Rainforest QA. He attended the University of Warwick.,Individual/Angel,,2,,,,,,,,"79,863"
Delight Capital,https://www.crunchbase.com/organization/delight-capital,3,,"Shanghai, Shanghai, China","Delight Capital focuses on the integration of cultural, entertainment quality equity investment fund management.",Venture Capital,Early Stage Venture,3,,1,,,,,,"79,942"
Aden Investments,https://www.crunchbase.com/organization/aden-investments,2,1,"Miami, Florida, United States",Aden Investments is a company that offers capital investment services.,Venture Capital,Early Stage Venture,1,,,,1,,,,"79,864"
Ivan Porollo,https://www.crunchbase.com/person/ivan-porollo,1,1,"San Francisco, California, United States","Ivan Porollo is a top-tier Engineer with expertise in the fields of Machine Learning, Deep Learning, and AI. He is also the former Co-Founde...",Individual/Angel,"Early Stage Venture, Seed",1,,,1,1,,,,"79,944"
"R. Kent McGaughy, Jr.",https://www.crunchbase.com/person/r-kent-mcgaughy-jr,1,,,"R. Kent McGaughy, Jr. is a Managing Director and shareholder of CPMG, Inc. Prior to joining CPMG’s predecessor, Cardinal, in 1997, Kent w...","Investment Partner, Individual/Angel",,1,1,1,,,,,,"79,866"
MS Fincap,https://www.crunchbase.com/organization/ms-fincap,1,,"Jaipur, Rajasthan, India","MS Fincap provide Loan facilities such as Business Loans, Mortgage and Short Loans.",,,1,,1,,,,,,"79,867"
Pavillion Capital,https://www.crunchbase.com/organization/pavillion-capital,6,2,"London, England, United Kingdom",Pavillion Capital is a boutique solutions company operating across a wide range of market sectors and disciplines.,Private Equity Firm,"Late Stage Venture, Private Equity",6,,2,,2,,,,"79,947"
