Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Bryan Glover,https://www.crunchbase.com/person/bryan-glover-2af4,,,,"Bryan Glover, chief growth officer, Honeywell Performance Materials and Technology (PMT) group.",Investment Partner,,,1,,,,,,,"252,600"
Olivier Trescases,https://www.crunchbase.com/person/olivier-trescases,,,"York, Ontario, Canada",Olivier Trescases is the Professor at University of Toronto. He attended University of Toronto.,,,,,,,,,,,"252,619"
Choi Eun-young,https://www.crunchbase.com/person/choi-eun-young,1,,,Choi Eun-young,Individual/Angel,Seed,1,,,,,,,,"252,605"
Family and Friends Davydov,https://www.crunchbase.com/person/my-family-72f2,1,,"New York, New York, United States",The Davydov Family and Friends of CEO and Founder Aleksandr Davydov have supported and are committed supporting MobileHero for as long as it...,Individual/Angel,Seed,1,,,,,,,,"252,605"
Andrew Moris,https://www.crunchbase.com/person/andrew-moris,,,"Miami, Florida, United States",Andrew Moris,,,,,,,,,,,"252,610"
babanta babanta,https://www.crunchbase.com/person/babanta-babanta,,,,موتور پرده برقی,,,,,,,,,,,"252,608"
Parul Wadhwa,https://www.crunchbase.com/person/parul-wadhwa,,,"United States, North America","Parul Wadhwa is a prolific new media artist and 360 storyteller. As an XR director, her art work includes immersive and interactive storytel...",,,,,,,,,,,"252,613"
Gary Osterhout,https://www.crunchbase.com/person/gary-osterhout,,,,Gary Osterhout,,,,,,,,,,,"252,618"
Mike Zelnick,https://www.crunchbase.com/person/mike-zelnick,1,,,Mike Zelnick,Individual/Angel,Seed,1,,,,,,,,"252,611"
George J. Magovern,https://www.crunchbase.com/person/george-j-magovern,,,"Pittsburgh, Pennsylvania, United States","Prior to joining BB&T Capital Partners in 2012, George worked as an analyst for Harris Williams & Co., an investment banking firm focused on...",,,,,,,,,,,"252,615"
Cody Hargreaves,https://www.crunchbase.com/person/cody-hargreaves,,,"Queensland, Australia, Oceania",Cody Hargreaves,,,,,,,,,,,"252,612"
Govind Sharma,https://www.crunchbase.com/person/govind-sharma,,,"India, Asia","Govind is a young, dynamic, charismatic leader with strong interpersonal skills and exceptional business ethics. He started his journey from...",,,,,,,,,,,"252,617"
Janet Brown,https://www.crunchbase.com/person/janet-brown-325a,,,"Greater Seattle Area, Washington, United States",Janet Brown,,,,,,,,,,,"252,601"
Thomas Cosialls,https://www.crunchbase.com/person/thomas-cosialls,,,"Singapore, Asia",Thomas Cosialls,,,,,,,,,,,"252,604"
David Jusis,https://www.crunchbase.com/person/david-jusis,,,"New York, New York, United States","David Jusis is an alien conspiracist, exceptional pool player, and an outstanding cook. Suffering from autoimmune disorders and chronic pain...",,,,,,,,,,,"252,622"
Young Hak Kim,https://www.crunchbase.com/person/young-hak-kim,,,,Young Hak Kim,Investment Partner,,,1,,,,,,,"252,623"
Dmitry Braverman,https://www.crunchbase.com/person/dmitry-braverman-3b36,,,"Houston, Texas, United States","I am a results-driven cloud data architect with a decade of experience in Cloud Platforms, Data Warehousing, and Database Development. My pa...",,,,,,,,,,,"252,624"
Aldric Aldric,https://www.crunchbase.com/person/aldric-aldric,,,,Aldric Aldric,Investment Partner,,,1,,,,,,,"252,625"
Mike Chen,https://www.crunchbase.com/person/mike-chen-6ed5,1,,"Hong Kong, Asia",Mike Chen,Individual/Angel,Seed,1,,,,,,,,"252,631"
Hugh Macfarlane,https://www.crunchbase.com/person/hugh-macfarlane,,,,Hugh Macfarlane,,,,,,,,,,,"252,638"
Julissa Arce,https://www.crunchbase.com/person/julissa-arce,,,"Los Angeles, California, United States",Julissa Arce,,,,,,,,,,,"252,636"
Jennifer Lewinson,https://www.crunchbase.com/person/jennifer-lewinson,,,"New York, New York, United States",Jennifer Lewinson,,,,,,,,,,,"252,616"
Dave Hawkins,https://www.crunchbase.com/person/dave-hawkins-57a9,,,"United Kingdom, Europe",Dave Hawkins is a Portfolio Executive at FW Capital.,Investment Partner,,,7,,,,,,,"252,628"
Jill Robbins,https://www.crunchbase.com/person/jill-robbins-e584,,,"Greater Boston Area, United States, North America",Jill Robbins,,,,,,,,,,,"252,629"
Caroline Kimani,https://www.crunchbase.com/person/caroline-kimani,,,,Caroline Kimani,,,,,,,,,,,"252,612"
Rajveet Kaur,https://www.crunchbase.com/person/raman-sama,,,"India, Asia",Seasoned C-Suite Executive with focus on robust digital solutions by developing applications with a tight knit team focusing the business go...,,,,,,,,,,,"252,643"
Meine Speinger,https://www.crunchbase.com/person/meine-speinger,1,,,Meine Speinger is the CEO & co-founder of Masmovil.,Individual/Angel,,1,,,,,,,,"252,626"
Lior Lifshitz,https://www.crunchbase.com/person/lior-lifshitz,,,"Israel, Asia",Lior Lifshitz - Managing Partner @ Jerusalem Capital,,,,,,,,,,,"252,644"
Kurt Eaves,https://www.crunchbase.com/person/kurt-eaves,,,"Grinnell, Iowa, United States","Kurt Eaves was a Vice President, Underwriting, Sales, and Service at Grinnell Mutual.",Investment Partner,,,2,,,,,,,"252,640"
Paul Cummings,https://www.crunchbase.com/person/paul-cummings-2,,,"San Francisco, California, United States",Paul Cummings was a Principal at Honda Xcelerator.,,,,,,,,,,,"252,634"
David Peraza Sr.,https://www.crunchbase.com/person/david-peraza-sr,1,,,David Peraza Sr.,Individual/Angel,,1,,,,,,,,"252,632"
K. Ramachandran,https://www.crunchbase.com/person/k-ramachandran,,,,"Mr. K. Ramachandran is a solution Architect and a proactive, result-oriented Senior Consultant with 14 years of proven track record of proje...",,,,,,,,,,,"252,633"
Paul Harper,https://www.crunchbase.com/person/paul-harper-9808,,,"England, United Kingdom, Europe",Paul Harper,Investment Partner,,,1,,,,,,,"252,627"
