Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Kevin Yi Cheng,https://www.crunchbase.com/person/kevin-yi-cheng,,,"Beijing, Beijing, China",Kevin Yi Cheng is Managing Director at Hony Capital.,Investment Partner,,,1,,,,,,,"205,200"
Philipp Schupfer,https://www.crunchbase.com/person/philipp-schupfer,,,,Philipp Schupfer,Investment Partner,,,1,,,,,,,"205,201"
Brad Whitmore,https://www.crunchbase.com/person/brad-whitmore-c95f,1,,,Brad Whitmore,Individual/Angel,,1,,1,,,,,,"205,202"
Denis Arkhipov,https://www.crunchbase.com/person/denis-arkhipov,1,,,Denis Arkhipov,Individual/Angel,,1,,,,,,,,"205,203"
Hans Stauss,https://www.crunchbase.com/person/hans-stauss,,,,Professor Stauss is the Director of the UCL Institute of Immunity & Transplantation. The research goals of the Institute include enhancing i...,,,,,,,,,,,"205,207"
Bayaskhalan Alexeev,https://www.crunchbase.com/person/bayaskhalan-alexeev,,,,Bayaskhalan Alexeev - Senior Analyst @ Xploration Capital,,"Early Stage Venture, Late Stage Venture, Seed",,,,,,,,,"205,208"
Miles Richardson,https://www.crunchbase.com/person/miles-richardson,,,"Cambridge, Cambridgeshire, United Kingdom",Miles Richardson is the Founder of Splitgraph. He previously worked at 5280 Holdings in Software Consulting. Miles Richardson attended Yale ...,,,,,,,,,,,"205,210"
OakX Capital,https://www.crunchbase.com/organization/oakx-capital,,,,OakX Capital is a growth capital fund that invests in growth-stage companies contributing to cinema.,,,,,,,,,,,"205,211"
Arun Alagappan,https://www.crunchbase.com/person/arun-alagappan-069b,,,,"Arun Alagappan is a magna cum laude, Phi Beta Kappa graduate of Princeton University and a graduate of Harvard Law School. At Princeton, he ...",,,,,,,,,,,"205,213"
Chirag Bhavsar,https://www.crunchbase.com/person/chirag-bhavsar-d469,,,"Ahmedabad, Gujarat, India","Founder & CEO, Coduzion.",Investment Partner,,,1,,,,,,,"205,215"
