Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Business Nursery,https://www.crunchbase.com/organization/business-nursery,1,,"Marseille, Provence-Alpes-Cote d'Azur, France",The Business Nursery School is an incubator launched by Kedge Business School,Incubator,,1,,1,,,,,,"169,200"
Rami Reyes,https://www.crunchbase.com/person/rami-reyes,,,"San Francisco, California, United States","Maria Salamanca is the Co-Founder, Board Member of LatinxVC & he attended The Wharton School in 2006.",,,,,,,,,,,"169,203"
Johnny Quach,https://www.crunchbase.com/person/johnny-quach,1,,"Berlin, Berlin, Germany",Chief Product Officer at Airhelp / Product @ Match.com / Dir of Product @ Rocket,Individual/Angel,,1,,,,,,,,"169,205"
Yoran Bar,https://www.crunchbase.com/person/yoran-bar,,,"Boston, Massachusetts, United States",Yoran Bar is the Co-Founder and CEO of Beaconcure.,,,,,,,,,,,"169,207"
John Davies,https://www.crunchbase.com/person/john-davies-b1ee,,,,John Davies is a Managing Partner at Pitalia Capital Ltd.,Investment Partner,,,2,,,,,,,"169,202"
SBC Warburg,https://www.crunchbase.com/organization/sbc-warburg,,,"London, England, United Kingdom",SBC Warburg is a a London-based investment bank.,Investment Bank,,,,,,,,,,"169,212"
Pedro Gonçalves,https://www.crunchbase.com/person/pedro-gonçalves-4a87,1,,,Pedro Gonçalves,"Investment Partner, Individual/Angel",,1,2,,,,,,,"169,203"
Kirribilli Venture Capital Fund,https://www.crunchbase.com/organization/kirribilli-venture-capital-fund,,,"Southbank, Victoria, Australia",Kirribilli Venture Capital Fund,Hedge Fund,,,,,,,,,,"169,204"
Amer Hammour,https://www.crunchbase.com/person/amer-hammour,,,"Washington DC Metro Area, United States, North America",Amer Hammour is the Chairman of Madison Marquette.,Investment Partner,,,1,,,,,,,"169,205"
Vincent Jacobs,https://www.crunchbase.com/person/vincent-jacobs,,,"London, England, United Kingdom","Vincent Jacobs is an early-stage investor who previously worked at Kima Ventures, Seedcamp and Smarkets.",Investment Partner,"Early Stage Venture, Seed",,2,,,,,,,"169,206"
