Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
u.ventures,https://www.crunchbase.com/organization/u-ventures,19,,"Kyiv, Kyyiv, Ukraine",u.ventures invests in early stage startups that dare to build revolutionary products,Venture Capital,"Convertible Note, Early Stage Venture, Seed, Venture",18,,5,2,,,,,"12,604"
Upscalers,https://www.crunchbase.com/organization/upscalers-investment-club,5,,"Paris, Ile-de-France, France",Upscalers is a community of operating angel investors joining forces to co-invest in the world's most promising tech startups,Angel Group,"Early Stage Venture, Seed",5,,1,,,,,,"12,605"
Protagonist,https://www.crunchbase.com/organization/protagonist-27b9,8,,"Miami Beach, Florida, United States",Protagonist is an investment management company.,Venture Capital,,7,,2,,,,,,"12,610"
Bienville Capital,https://www.crunchbase.com/organization/bienville-capital-management,70,9,"New York, New York, United States",Bienville is a New York-based investment firm managing capital for select institutional and family office clients. ,"Family Investment Office, Fund Of Funds, Hedge Fund, Incubator, Private Equity Firm, Venture Capital","Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity, Secondary Market, Seed",62,,12,7,9,,,,"12,613"
Typrotech,https://www.crunchbase.com/organization/typrotech,1,,"Shanghai, Shanghai, China",Typrotech provides smart security management solutions for various industries.,,,1,,,,,,,,"12,614"
Assurant Ventures,https://www.crunchbase.com/organization/assurant-growth-investing,32,6,"Atlanta, Georgia, United States",Assurant Ventures focused on making equity investments in venture and growth stage technology companies.,Corporate Venture Capital,"Early Stage Venture, Late Stage Venture",24,,3,2,6,,,,"12,621"
Britannia Life Sciences,https://www.crunchbase.com/organization/britannia-life-sciences,1,,"Toronto, Ontario, Canada",Britannia Life Sciences offers an integrated suite of services to assist companies in the journey from concept to consumer.,,,1,,1,,,,,,"12,616"
The Sandpit,https://www.crunchbase.com/organization/the-sandpit,2,,"London, England, United Kingdom",Applying the Private Equity model to start-up acceleration.,,,2,,2,,,,,,"12,617"
Blocksync Ventures,https://www.crunchbase.com/organization/blocksync-ventures,52,,,Blocksync Ventures is a venture capital firm focusing exclusively on decentralized ledger technology.,"Accelerator, Venture Capital","Initial Coin Offering, Seed",51,,,,,,,,"12,630"
Group1001,https://www.crunchbase.com/organization/group1001,5,,"Zionsville, Indiana, United States","Group1001 is an insurance holding company that makes insurance and retirement products more useful, intuitive, and accessible for everyone.",,,4,,1,1,,,,,"12,631"
Selva Ventures,https://www.crunchbase.com/organization/selva-ventures,12,,"San Francisco, California, United States",Selva Ventures is an investment firm that Invests in early stage consumer brands.,Venture Capital,Early Stage Venture,8,,1,2,,,,,"12,633"
Petrofac,https://www.crunchbase.com/organization/petrofac,1,,"London, England, United Kingdom","Petrofac is a provider of oilfield services to the international oil and gas industry. It is registered in Jersey, with its main corporate",,,1,,,,,,,,"12,647"
MLB Advanced Media,https://www.crunchbase.com/organization/mlb-advanced-media,2,,"New York, New York, United States","MLB.TV is a website that offers news, schedules, standings, and statistics related to baseball.",,,2,,,,,,,,"12,654"
Jupiter Capital,https://www.crunchbase.com/organization/jupitercapital,11,2,"Bangalore, Karnataka, India","Jupiter Capital is an investment and financial services firm headquartered in Bangalore, with presence in 9 countries.","Private Equity Firm, Venture Capital","Private Equity, Venture",10,,9,,2,,,,"12,655"
Valeas Capital Partners,https://www.crunchbase.com/organization/valeas-capital-partners,4,1,"San Francisco, California, United States",Valeas Capital Partners is an investor-operator-focused firm.,Private Equity Firm,,4,,2,,1,,,,"12,601"
MetTel,https://www.crunchbase.com/organization/mettel,1,,"New York, New York, United States",MetTel integrates telecom and technology in innovative ways that breathe life into your business and drive it forward.,,,1,,,,,,,,"12,602"
Renaissance Technologies,https://www.crunchbase.com/organization/renaissance-technologies,1,,"New York, New York, United States",Renaissance Technologies Corp. is a privately owned hedge fund sponsor. The firm primarily provides its services to pooled investment,Hedge Fund,"Late Stage Venture, Private Equity",1,,,,,,,,"12,603"
Converge Ventures,https://www.crunchbase.com/organization/converge-ventures,6,2,"Hilliard, Ohio, United States",Converge Ventures harnesses the power of public-private partnerships to develop and market cutting-edge products.,Venture Capital,Early Stage Venture,4,,,,2,,,,"12,604"
Amit Agarwal,https://www.crunchbase.com/person/amit-agarwal-8,9,,"New York, New York, United States","Throughout his 15 years of experience in enterprise software, Amit has worked in various business strategy and technical management roles to...",Individual/Angel,,9,,,1,,,,,"12,606"
Growth Engine,https://www.crunchbase.com/organization/growth-engine-2cd7,32,3,"Milan, Lombardia, Italy",Venture Capital holding company,Venture Capital,"Early Stage Venture, Seed",31,,3,,3,,,,"12,607"
EBSCO,https://www.crunchbase.com/organization/ebsco,3,1,"Ipswich, Massachusetts, United States","EBSCO is a provider of research databases, e-journals, magazine subscriptions, ebooks and discovery service for the academic.",,,3,,1,,1,,,,"12,664"
Jerry Yang,https://www.crunchbase.com/person/jerry-yang,39,10,"Tokyo, Tokyo, Japan",Jerry Yang is an Investor and Advisory Board Member of Sarcura. Jerry Yang attended the National Taiwan University and HEC Paris.,"Investment Partner, Individual/Angel",Seed,36,87,,6,10,,,,"12,608"
Go Capital,https://www.crunchbase.com/organization/go-capital,,,"Roseville, California, United States",Go Capital is a specialty finance company focused on providing equipment leases for semi trucks and trailers across the United States.,,Debt,,,,,,,,,"12,609"
Dorilton Capital,https://www.crunchbase.com/organization/dorilton-capital,15,1,"New York, New York, United States",Dorilton Capital is a family office that specializes in lower-middle-market buyouts.,Private Equity Firm,Private Equity,13,,11,1,1,,,,"12,670"
Leonis Investissement,https://www.crunchbase.com/organization/leonis-investissement,50,1,"Paris, Ile-de-France, France","Leonis Investissement offre des opportunités d’investissement en startups, basés sur un track record de qualité.",Syndicate,,44,,,7,1,,,,"12,672"
Universal Health Services,https://www.crunchbase.com/organization/universal-health-services,2,1,"King Of Prussia, Pennsylvania, United States","Universal Health Services, Inc. (UHS) is one of the nation's largest and most respected healthcare management companies.",,,2,,,,1,,,,"12,673"
Nitesh Banta,https://www.crunchbase.com/person/nitesh-banta,83,12,"New York, New York, United States",Nitesh Banta is the Co-Founder & CEO at B12.,"Investment Partner, Individual/Angel",Seed,77,5,,12,12,,,,"12,612"
bettervest GmbH,https://www.crunchbase.com/organization/bettervest-gmbh,3,,"Frankfurt, Hessen, Germany",bettervest is a crowdinvesting platform for energy efficiency projects.,Venture Capital,,3,,2,,,,,,"12,667"
Stellar Ventures,https://www.crunchbase.com/organization/stellar-ventures-c8c8,9,,"Palo Alto, California, United States",Stellar Ventures is a women led venture capital firm.,Venture Capital,,8,,2,,,,,,"12,614"
CLS,https://www.crunchbase.com/organization/cls-data-limited,2,1,"New York, New York, United States",CLS helps clients navigate the changing FX marketplace – reducing risk and creating efficiencies.,Venture Capital,,2,,2,,1,,,,"12,617"
Nordic Secondary Fund,https://www.crunchbase.com/organization/nordic-secondary-fund,29,4,"Copenhagen, Hovedstaden, Denmark",Nordic Secondary Fund’s investment focus is exclusively on Nordic and Baltic companies post Series-A,"Private Equity Firm, Secondary Purchaser","Late Stage Venture, Secondary Market",28,,3,,4,,,,"12,618"
The Haven Collection,https://www.crunchbase.com/organization/the-haven-collection,,,"Middletown, Rhode Island, United States","The Haven Collection offers an always evolving, engaging set of creative learning opportunities.",,,,,,,,,,,"12,619"
AVV,https://www.crunchbase.com/organization/ascend-vietnam-ventures,14,,"Ho Chi Minh City, NA - Vietnam, Vietnam",Tech focused seed stage firm in Vietnam,"Micro VC, Venture Capital","Early Stage Venture, Seed, Venture",12,,5,,,,,,"12,620"
Impact46,https://www.crunchbase.com/organization/impact46,43,3,"Riyadh, Ar Riyad, Saudi Arabia",Impact 46 is an asset manager and advisor that specializes in alternative investment opportunities.,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",32,,23,,3,,,,"12,621"
LVenture Group,https://www.crunchbase.com/organization/lventures,158,6,"Roma, Lazio, Italy",LVenture is a publicly listed holding company operating in seed Venture Capital.,"Accelerator, Micro VC, Venture Capital","Early Stage Venture, Seed",95,,44,1,6,On-Site,,20,"12,622"
Cambridge Associates,https://www.crunchbase.com/organization/cambridge-associates,,,"Boston, Massachusetts, United States","Cambridge Associates is an investment firm that helps endowments and foundations, and pension plans to manage custom investment portfolios.",,,,,,,,,,,"12,623"
Libermans Co,https://www.crunchbase.com/organization/libermans-co,15,,"Los Angeles, California, United States","New type of company that represents the future economic output of its founders: Anna Woodford, David, Daniil, Maria Liberman.",Venture Capital,,15,,1,2,,,,,"12,624"
Compass,https://www.crunchbase.com/organization/compass,1,,"Guildford, Surrey, United Kingdom",Compass offers a performance improvement method that help its users identify the root causes of performance problems within businesses.,Private Equity Firm,Early Stage Venture,1,,1,,,,,,"12,625"
3G Capital Partners,https://www.crunchbase.com/organization/3g-capital-partners,4,2,"New York, New York, United States",3G Capital is a global investment firm focusing on long-term value and maximizing the potential of brands and businesses.,Venture Capital,,4,,,1,2,,,,"12,626"
GVFL,https://www.crunchbase.com/organization/gujarat-venture-finance,39,4,"Ahmedabad, Gujarat, India",Gujarat Venture Finance provides seed financing and growth capital to small and medium-sized companies.,Venture Capital,,35,,30,,4,,,,"12,629"
JimiStore,https://www.crunchbase.com/organization/jimi,1,,"Hangzhou, Zhejiang, China","JimiStore is a Hangzhou-based smart hardware app that offers high-end technology products rental, repair and recycling services.",,,1,,,,,,,,"12,630"
