Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Brizan Investments,https://www.crunchbase.com/organization/brizan-investments,3,,"Hong Kong, Hong Kong Island, Hong Kong","Brizan Investments is a venture capital firm that focuses on the B2C, consumer durables, transportation, TMT, SaaS, and technology sectors.",Venture Capital,,2,,,,,,,,"61,801"
Galician Innovation Agency,https://www.crunchbase.com/organization/gain-galician-innovation-agency,1,,"Santiago De Compostela, Galicia, Spain",Galician Innovation Agency evaluates and follows up on funded projects and manages technological monitoring programs.,Government Office,,1,,,,,,,,"61,802"
Aparna Sinha,https://www.crunchbase.com/person/aparna-sinha,,,"Mountain View, California, United States",Aparna Sinha leads the product team for Google Kubernetes Engine and Anthos. She led product work on multiple early Kubernetes releases and ...,Investment Partner,,,1,,,,,,,"61,809"
DeFimans,https://www.crunchbase.com/organization/defimans,1,,"Tokyo, Tokyo, Japan",DeFimans is an investment firm.,Venture Capital,,1,,,,,,,,"61,813"
Jacek Strongowski,https://www.crunchbase.com/person/jacek-strongowski,1,,"Berlin, Berlin, Germany",Jacek Strongowski is an Angel Investor.,Individual/Angel,,1,,,,,,,,"61,825"
Jerry Kestenbaum,https://www.crunchbase.com/person/jerry-kestenbaum,1,,"New York, New York, United States","Jerry Kestenbaum is the Founder at Aware Buildings. Jerry Kestenbaum attended The Graduate Center, City University of New York, Teachers Col...","Investment Partner, Individual/Angel",Seed,1,1,,,,,,,"61,831"
Margaret Lim,https://www.crunchbase.com/person/margaret-lim,,,"New York, United States, North America",Margaret Lim is the Managing Director at American Express Ventures. She attended the University of Michigan.,Investment Partner,,,10,,,,,,,"61,835"
Pintuco S.A,https://www.crunchbase.com/organization/pintuco-s-a,1,,"Medellín, Antioquia, Colombia","Pintuco offers products for the decorative, construction, and high-performance coatings market.",Corporate Venture Capital,,1,,1,,,,,,"61,842"
Stratos Ventures,https://www.crunchbase.com/organization/stratos-ventures,9,3,"Helsinki, Southern Finland, Finland",Stratos Ventures is a European early stage investment company specialized in information and communication technology sectors.,Venture Capital,,6,,1,1,3,,,,"61,844"
Watson Family Investments,https://www.crunchbase.com/organization/watson-family-investments,,,"Newport Beach, California, United States","Watson Family Investments is a private equity firm that invests specifically in aerospace, defense, and industrial manufacturing sectors.",Private Equity Firm,Private Equity,,,,,,,,,"61,846"
Devblock Technologies,https://www.crunchbase.com/organization/devblock-technologies,1,,"Seattle, Washington, United States",Devblock is a Global Digital Consultancy providing end to end software solutions from ideation and strategy to creative,,,1,,,1,,,,,"61,850"
SafeLaunch,https://www.crunchbase.com/organization/safelaunch,2,,"Santa Barbara, California, United States","SafeLaunch offers funding opportunities in the seed, private sale, and IDO rounds of promising new projects.",Venture Capital,,2,,,,,,,,"61,853"
Taimur Rashid,https://www.crunchbase.com/person/taimur-rashid,4,,"Bellevue, Washington, United States","Taimur currently leads business development for Redis Labs.  From 2018 to early 2021, Taimur led customer success for Azure Data and AI. P...",Individual/Angel,,3,,,,,,,,"61,800"
Falkor,https://www.crunchbase.com/organization/falkor,1,,"Marseille, Provence-Alpes-Cote d'Azur, France",Falkor is a mission orientated investment fund.,Venture Capital,,1,,,,,,,,"61,801"
Savvy Capital Partners,https://www.crunchbase.com/organization/savvy-capital-partners,1,,"Porto, Lisboa, Portugal",Savvy Capital Partners is a business angel investment group.,Angel Group,,1,,,,,,,,"61,802"
Kevin Spain,https://www.crunchbase.com/person/kevin-spain,,,"San Francisco, California, United States",Kevin is a General Partner at Emergence Capital Partners. He was a Director at Crunchbase. He attended The Wharton School.,Investment Partner,,,31,,,,,,,"61,803"
Silicon Valley Bank Canada,https://www.crunchbase.com/organization/silicon-valley-bank-canada,4,1,"Toronto, Ontario, Canada","Silicon Valley Bank Canada works with technology, life science, cleantech, venture capital, private equity, and premium wine businesses.",,,4,,4,,1,,,,"61,804"
Accelerator,https://www.crunchbase.com/organization/accelerator-24a6,1,,,Investments,,,1,,,,,,,,"61,857"
Zuma Valley,https://www.crunchbase.com/organization/zuma-valley,,,"Malibu, California, United States",Zuma Valley is an online store for coconut meat and coconut products.,,,,,,,,,,,"61,858"
SRK Management Company,https://www.crunchbase.com/organization/srk-management-co,1,1,"Vancouver, British Columbia, Canada",SRK Management Company is a principal investment firm.,Private Equity Firm,,1,,,,1,,,,"61,806"
Dream Maker Entertainment,https://www.crunchbase.com/organization/dream-maker-entertainment,1,,"Seoul, Seoul-t'ukpyolsi, South Korea",Dream Maker Entertainment enables more than ordinary performances and stages to be created.,,,1,,,,,,,,"61,860"
Vinotronics And Co Corp,https://www.crunchbase.com/organization/vinotronics-and-co-corp,3,,"Canada, Kentucky, United States",Your Smart Business partner,Corporate Venture Capital,"Early Stage Venture, Private Equity, Secondary Market, Seed",1,,3,,,,,,"61,807"
Scott Stevenson,https://www.crunchbase.com/person/scott-stevenson-53e4,,,"Canada, Kentucky, United States",Scott Stevenson is the Co-Founder and CEO at Rally.,,,,,,,,,,,"61,817"
ALES Global Japan,https://www.crunchbase.com/organization/ales-global-japan,5,1,,ALES Global Japan is an investor.,,,5,,,,1,,,,"61,863"
Buckhorn Resources,https://www.crunchbase.com/organization/buckhorn-resources,,,"Houston, Texas, United States","Buckhorn Resources is actively purchasing mineral, royalty and overriding royalty interests in producing and non-producing areas.",,,,,,,,,,,"61,809"
Shmuel Gniwisch,https://www.crunchbase.com/person/shmuel-gniwisch,1,,"Montréal, Quebec, Canada","A very successful entrepreneur, Shmuel is the driving force behind Diamond.com. ""With our years of experience and knowledge, we felt we coul...","Investment Partner, Individual/Angel",,1,3,,1,,,,,"61,810"
Valkea Growth Club,https://www.crunchbase.com/organization/valkea-growth-club,2,1,"Helsinki, Southern Finland, Finland",Valkea Growth Club is a growth club for digital clean energy ventures.,Venture Capital,"Early Stage Venture, Venture",2,,1,,1,,,,"61,811"
Steep Ventures,https://www.crunchbase.com/organization/steep-ventures,3,,"Vienna, Wien, Austria",Steep Ventures is an investment platform that helps tech founders to start building global businesses.,Venture Capital,"Early Stage Venture, Seed",3,,,,,,,,"61,812"
Brydge Capital,https://www.crunchbase.com/organization/brydge-capital,1,,"Central, Hong Kong Island, Hong Kong",Brydge Capital is an early stage venture capital firm in Health and Wellbeing.,"Micro VC, Syndicate, Venture Capital, Venture Debt","Early Stage Venture, Seed",1,,1,,,,,,"61,867"
Nicholas Stocks,https://www.crunchbase.com/person/nicholas-stocks,,,"London, England, United Kingdom","Nicholas Stocks is the general partner at White Star Capital. Nicholas has experience as an entrepreneur, operator, advisor and investor. Pr...",Investment Partner,,,5,,,,,,,"61,813"
Huntstone Capital,https://www.crunchbase.com/organization/huntstone-capital,,,"Toronto, Ontario, Canada",Huntstone Capital is a private investment firm that seeks to acquire small to medium-sized businesses.,Venture Capital,,,,,,,,,,"61,869"
