Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Brett Marley,https://www.crunchbase.com/person/brett-marley,1,,"Waltham, Massachusetts, United States",Brett Marley is the CEO and President of Marley Properties. He attended Brandeis University.,Individual/Angel,Seed,1,,,,,,,,"101,409"
Carbyne Investimentos,https://www.crunchbase.com/organization/carbyne-investimentos,,,"São Paulo, Sao Paulo, Brazil",Asset management firm providing qualified and institutional investors diversified exposure to Private Markets.,"Fund Of Funds, Private Equity Firm, Venture Capital","Private Equity, Venture",,,,,,,,,"101,412"
Ray Hespen,https://www.crunchbase.com/person/ray-hespen,1,,"Rapid City, South Dakota, United States",Ray Hespen - CEO & Founder @ Property Meld,Individual/Angel,Seed,1,,,,,,,,"101,415"
Capital Oak,https://www.crunchbase.com/organization/capital-oak,1,,,Capital Oak operates as an investment firm.,,,1,,1,,,,,,"101,430"
Zhijin Capital,https://www.crunchbase.com/organization/zhijin-capital,1,,"Shenzhen, Guangdong, China","Zhijin Capital is an investment firm that provides asset management, investment management and consulting services.",,,1,,,,,,,,"101,434"
Evan Hahn,https://www.crunchbase.com/person/evan-hahn,,,"New York, New York, United States","Evan Hahn is a Principal at Insight Partners. He graduated from Harvard with a degree in Economics, a minor in Computer Science, and a lang...",Investment Partner,,,1,,,,,,,"101,436"
Karan Khemka,https://www.crunchbase.com/person/karan-khemka-601d,,,"Dubai, Dubai, United Arab Emirates",Karan Khemka is the founder and CEO of Robosoft Solution - a Microsoft Gold certified partner and leading global IT consulting firm offering...,,,,,,,,,,,"101,445"
Rich Liu,https://www.crunchbase.com/person/rich-liu,3,,"Palo Alto, California, United States","Rich is a biomedical engineer turned go-to-market leader and has scaled 4 separate companies 5-10X+, including 2 IPOs, 1 successful acquisit...",Individual/Angel,Seed,3,,,,,,,,"101,452"
Murali M Natrajan,https://www.crunchbase.com/person/murali-m-natrajan,,,"Mumbai, Maharashtra, India",Mr. Natrajan served as the Global Head for SME banking in Standard Chartered Bank. He was responsible for providing strategic context and bu...,Investment Partner,,,1,,,,,,,"101,455"
Jinfu Fund,https://www.crunchbase.com/organization/jinfu-fund,1,,"Tianjin, Guangdong, China",Jinfu Fund is an investment firm.,,,1,,1,,,,,,"101,457"
Involved Investors,https://www.crunchbase.com/organization/involved-investors,1,,"London, England, United Kingdom","Backing exciting ideas whose implementation will be ethically, socially and commercially constructive",,,1,,1,,,,,,"101,465"
Nandi Vardhan Mehta,https://www.crunchbase.com/person/nandi-vardhan-mehta,4,,"United Arab Emirates, Asia",Nandi Vardhan Mehta,Individual/Angel,,4,,,,,,,,"101,470"
