Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Jeri Ann Kooiman,https://www.crunchbase.com/person/jeri-ann-kooiman,,,"Prescott Valley, Arizona, United States",Jeri Ann Kooiman is the Owner/Broker of Kooiman Realty.,,,,,,,,,,,"247,201"
Minda Wilson,https://www.crunchbase.com/person/minda-wilson,1,,"Los Angeles, California, United States",Minda Wilson,Individual/Angel,Seed,1,,,1,,,,,"247,202"
Robert Quandt,https://www.crunchbase.com/person/robert-quandt,,,"Berlin, Berlin, Germany",Robert Quandt,,,,,,,,,,,"247,207"
Charlie Foo,https://www.crunchbase.com/person/charlie-foo,,,,Charlie Foo,,,,,,,,,,,"247,221"
Arran Speirs,https://www.crunchbase.com/person/arran-speirs,1,,,Arran Speirs,Individual/Angel,,1,,,,,,,,"247,215"
Tee Pruitt,https://www.crunchbase.com/person/tee-pruitt,,,"London, England, United Kingdom",Tee is a Director in the investment team at Anthemis. He joins us from Santander InnoVentures where he was a Principal and led many investme...,,,,,,,,,,,"247,222"
Ed Moncada,https://www.crunchbase.com/person/ed-moncada,1,,,Ed Moncada,Individual/Angel,,1,,,,,,,,"247,206"
Saito Toshinori,https://www.crunchbase.com/person/saito-toshinori,,,,Saito Toshinori is the Director CMO at Docodoor.,,,,,,,,,,,"247,210"
Randy Hua,https://www.crunchbase.com/person/randy-hua-601b,,,,Randy Hua,Investment Partner,,,1,,,,,,,"247,201"
Rohan McCloskey,https://www.crunchbase.com/person/rohan-mccloskey,,,"Bay of Plenty, New Zealand, Oceania",Rohan McCloskey joined GoGenerosity as CEO and Founder in 2020.,,,,,,,,,,,"247,214"
Ron Boss Everline,https://www.crunchbase.com/person/ron-boss-everline,1,,,Ron Boss Everline,Individual/Angel,,1,,,1,,,,,"247,217"
Andrew Edgell,https://www.crunchbase.com/person/andrew-edgell,,,"Toronto, Ontario, Canada",Andrew Edgell is a Senior Managing Director & Global Head of Credit Investments at CPP Investments.,Investment Partner,,,1,,,,,,,"247,212"
Jim Albertelli,https://www.crunchbase.com/person/jim-albertelli,,,,Jim Albertelli,,,,,,,,,,,"247,205"
Navin Pansari,https://www.crunchbase.com/person/navin-pansari,1,,"Mumbai, Maharashtra, India",Navin Pansari,Individual/Angel,,1,,,,,,,,"247,220"
Philip Pasler,https://www.crunchbase.com/person/philip-pasler,,,"Berlin, Berlin, Germany",Philip Pasler,,"Early Stage Venture, Seed",,,,,,,,,"247,213"
David Henry,https://www.crunchbase.com/person/david-henry-a33a,,,,David Henry,,,,,,,,,,,"247,220"
Pat Keady,https://www.crunchbase.com/person/pat-keady,,,"Fort Collins, Colorado, United States",Pat Keady is the Vice President of Business Development at Aerosol Devices Inc. Pat Keady attended the University of St. Thomas - Opus Colle...,,,,,,,,,,,"247,200"
Adam Morrison,https://www.crunchbase.com/person/adam-morrison-3,1,,,Adam Morrison,Individual/Angel,Seed,1,,,,,,,,"247,208"
"Michael Toubbeh, MD",https://www.crunchbase.com/person/michael-toubbeh-md,,,"Seattle, Washington, United States",Senior Medical Director,,,,,,,,,,,"247,209"
Amby Longhofer,https://www.crunchbase.com/person/amby-longhofer,,,"California, United States, North America", DermaNew started when Amby Longhofer and Dean Rhoades introduced microdermabrasion to their clients in their Beverly Hills salon. As the po...,,,,,,,,,,,"247,218"
Graham Roadnight,https://www.crunchbase.com/person/graham-roadnight,,,,Graham Roadnight is the chief executive of LCap Group.,Investment Partner,,,1,,,,,,,"247,204"
Ken Fry,https://www.crunchbase.com/person/ken-fry-2d70,,,"San Diego, California, United States",Ken Fry,,,,,,,,,,,"247,217"
Gimel Androus Keaton,https://www.crunchbase.com/person/gimel-androus-keaton,1,,,Gimel Androus Keaton,Individual/Angel,,1,,,,,,,,"247,209"
Mark Pathy,https://www.crunchbase.com/person/mark-pathy,,,"Montréal, Quebec, Canada",Mark Pathy,Investment Partner,,,1,,,,,,,"247,223"
Orsolya Farkas,https://www.crunchbase.com/person/orsolya-farkas,,,"Asnières-sur-vègre, Pays de la Loire, France",Orsolya Farkas is a Equity Manager at Triple Jump.,,,,,,,,,,,"247,224"
Peter Cooper,https://www.crunchbase.com/person/peter-cooper-f1d0,,,"Rawtenstall, Lancashire, United Kingdom",Peter Cooper,,,,,,,,,,,"247,228"
Noguchi Jun,https://www.crunchbase.com/person/noguchi-jun,,,,"Noguchi Jun - Director, CFO, Director of Business Administration @ Wonderwall",,,,,,,,,,,"247,226"
Ömer Atagun,https://www.crunchbase.com/person/ömer-atagun,,,,Ömer Atagun,,,,,,,,,,,"247,227"
Brandon White,https://www.crunchbase.com/person/brandon-white-fff5,1,,,Brandon White,Individual/Angel,,1,,,,,,,,"247,225"
Dr. Nora Volkow,https://www.crunchbase.com/person/dr-nora-volkow,,,"Mexico City, Distrito Federal, Mexico",Dr. Nora Volkow is a Managing Director of National Institute on Drug Abuse.,,,,,,,,,,,"247,225"
Howard Tarnoff,https://www.crunchbase.com/person/howard-tarnoff-70a2,1,,,Howard Tarnoff,Individual/Angel,,1,,,,,,,,"247,229"
Sidharth Arora,https://www.crunchbase.com/person/sidharth-arora-b386,1,,"Uttarakhand, India, Asia",Sidharth Arora is the Founder & CEO of fermentech labs.,Individual/Angel,,1,,1,,,,,,"247,227"
Vitaly Goldfeder,https://www.crunchbase.com/person/vitaly-goldfeder-ed65,,,,Vitaly Goldfeder,Investment Partner,,,1,,,,,,,"247,232"
Hugh Mackworth,https://www.crunchbase.com/person/hugh-mackworth,,,"Portland, Oregon, United States",Hugh Mackworth,,,,,,,,,,,"247,248"
Lesli Babbs,https://www.crunchbase.com/person/lesli-babbs,,,,"Lesli Babbs serves institutional clients in the Western U.S.  Prior to joining First Analysis in 2006, she was a principal in institution...",,,,,,,,,,,"247,249"
Harry Ploemacher,https://www.crunchbase.com/person/harry-ploemacher,,,"Cologne, Nordrhein-Westfalen, Germany",Harry Ploemacher,Investment Partner,,,1,,,,,,,"247,233"
Sua Cho Be,https://www.crunchbase.com/person/sữa-cho-bé,,,,"Friso là một trong những thương hiệu sữa hàng đầu tại Hà Lan, với hơn 130 kinh nghiệm hoạt động trên toàn thế giới. Với những nghiên cứu và ...",,,,,,,,,,,"247,253"
Geoffrey Rhizor,https://www.crunchbase.com/person/geoffrey-rhizor,,,"San Francisco, California, United States",Geoffrey Rhizor,,,,,,,,,,,"247,229"
Catherine Richards,https://www.crunchbase.com/person/catherine-richards,,,"Manchester, Manchester, United Kingdom",Catherine Richards - Partner @ Inflexion,Investment Partner,,,1,,,,,,,"247,245"
Toni Tapalovic,https://www.crunchbase.com/person/toni-tapalovic,1,,"Gelsenkirchen, Nordrhein-Westfalen, Germany",Toni Tapalović is a German former professional football player and goalkeeping coach at FC Bayern Munich.,Individual/Angel,,1,,,,,,,,"247,237"
Keith M,https://www.crunchbase.com/person/keith-m,,,"United States, North America",Keith M is the Co-Founder of Upin.,,,,,,,,,,,"247,238"
Angela Spatharou,https://www.crunchbase.com/person/angela-spatharou,,,"London, England, United Kingdom",Angela Spatharou currently works as the Partner for McKinsey & Company.,,,,,,,,,,,"247,251"
Caroline Gergaud,https://www.crunchbase.com/person/caroline-gergaud,,,"Paris, Ile-de-France, France",Caroline Gergaud - investment officer @ App Lab Ventures Limited,,,,,,,,,,,"247,240"
