Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Keo Samnang,https://www.crunchbase.com/person/keo-samnang-goda,,,,"Keo Samnang Known As GoDa was born on 06th June 1992 at Oudong district (Kampong Speu Province). He is a Cambodian singer, Rapper, and Write...",,Private Equity,,,,,,,,,"259,219"
Jay Tambe,https://www.crunchbase.com/person/jay-tambe,,,,"Jay Tambe, Practice Leader of the Jones Day Financial Markets Practuce.",Investment Partner,,,1,,,,,,,"259,220"
Rafael Izidoro,https://www.crunchbase.com/person/rafael-izidoro,,,"São Paulo, Sao Paulo, Brazil",Rafael Izidoro,,,,,,,,,,,"259,222"
Jack Ganz,https://www.crunchbase.com/person/jack-ganz-dd7a,,,,Jack Ganz joined GANZ as Founder.,,,,,,,,,,,"259,213"
Denol FRIZ,https://www.crunchbase.com/person/prakash-chavan,,,,Denol FRIZ,,,,,,,,,,,"259,214"
Oleg Albert,https://www.crunchbase.com/person/oleg-albert,,,"San Francisco, California, United States","San Francisco, CA attorney. I advise on all aspects of employment law, from wage and hour and compensation issues, to FMLA and baby bonding ...",,,,,,,,,,,"259,224"
Corner Stones srl,https://www.crunchbase.com/person/corner-stones-srl,,,"Milano, Lombardia, Italy","Corner Stones is an investment vehicle born to support the industrial development of technological and commercial, radically innovative solu...",Investment Partner,,,1,,,,,,,"259,225"
Dave Stangis,https://www.crunchbase.com/person/dave-stangis,,,"Philadelphia, Pennsylvania, United States","Experienced, versatile C-suite Public Affairs/ESG executive with global scope and credibility in multiple sectors (CPG/FMCG, Technology, Ene...",,"Convertible Note, Early Stage Venture, Non Equity Assistance, Post-Ipo, Seed, Venture",,,,,,,,,"259,207"
Luiza Bocuti Mocellin,https://www.crunchbase.com/person/luiza-bocuti-mocellin,,,"Curitiba, Parana, Brazil",Luiza Bocuti Mocellin,,,,,,,,,,,"259,227"
Pedro Berrios,https://www.crunchbase.com/person/pedro-berrios-47c7,,,,Pedro Berrios,,,,,,,,,,,"259,223"
Mark King,https://www.crunchbase.com/person/mark-king-a284,,,,Mark King,Investment Partner,,,1,,,,,,,"259,218"
Stephen Giudice,https://www.crunchbase.com/person/stephen-giudice,,,"Plantsville, Connecticut, United States",Stephen Giudice,,,,,,,,,,,"259,201"
Boney Gawande,https://www.crunchbase.com/person/boney-gawande,,,"Pune, Maharashtra, India",Techbackground with overall 3+ Years of experience,,Seed,,,,,,,,,"259,228"
Bryan Rider,https://www.crunchbase.com/person/bryan-rider-6412,,,,Bryan is a native of the Emerald Coast area and a graduate of the University of Texas. Bryan was responsible for the day-to-day operations o...,,,,,,,,,,,"259,217"
Josh Stroup,https://www.crunchbase.com/person/josh-stroup-38e2,,,"St. Petersburg, Florida, United States",Josh Stroup,,,,,,,,,,,"259,215"
Tatedu Masanori,https://www.crunchbase.com/person/tatedu-masanori,,,,"He joined a brokerage company in 1988 to sell stocks, bonds, ToshiShintaku and derivatives. After that, he worked for a major FX company and...",,,,,,,,,,,"259,216"
Alexius Strauss Lima,https://www.crunchbase.com/person/alexius-strauss-lima,,,"Maceió, Alagoas, Brazil",Alexius Strauss Lima,,,,,,,,,,,"259,229"
Ulla Bak,https://www.crunchbase.com/person/ulla-bak,,,"Stella Niagara, New York, United States",Ulla Bak,,,,,,,,,,,"259,230"
Brad Weschler,https://www.crunchbase.com/person/brad-weschler,1,1,,Brad Weschler,Individual/Angel,,1,,,,1,,,,"259,203"
Hunter Ross,https://www.crunchbase.com/person/hunter-ross,1,,,Hunter Ross,Individual/Angel,Seed,1,,,,,,,,"259,205"
