Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Resat Volkan Gunel,https://www.crunchbase.com/person/resat-volkan-gunel,,,"Amsterdam, Noord-Holland, The Netherlands",Volkan is the founder of LimaVentures (Istanbul) and founder of Businessights (Amsterdam). Volkan invests in early-stage tech startups and p...,,"Early Stage Venture, Venture",,,,,,,,,"174,600"
Sunil ydv SS,https://www.crunchbase.com/person/sunil-kumar-ebf5,1,,"Alwar, Rajasthan, India",Sunil ydv SS is the founder and CEO of the SS Motivation. He has written the book “Secret of Success.” He is also an entrepreneur and social...,Individual/Angel,Private Equity,1,,1,,,,,,"174,600"
Takanori Nakamura,https://www.crunchbase.com/person/takanori-nakamura,1,,"Tokyo, Tokyo, Japan",Takanori Nakamura - CEO and Founder @ Rakus,Individual/Angel,,1,,,,,,,,"174,604"
Lonnie VanZandt,https://www.crunchbase.com/person/lonnie-vanzandt,,,"Vergennes, Vermont, United States",Lonnie VanZandt - Principal Solutions Architect @ Intercax,,,,,,,,,,,"174,603"
Nakaoki Katsuaki,https://www.crunchbase.com/person/nakaoki-katsuaki,1,1,"Tokyo, Tokyo, Japan",Nakaoki Katsuaki serves AI inside as an executive chairman.,Individual/Angel,,1,,1,,1,,,,"174,601"
QIWI Universe,https://www.crunchbase.com/organization/qiwi-universe,6,,,QIWI Universe is an acceleration program for startups.,Accelerator,,6,,,,,,,,"174,602"
Foxpay Traders,https://www.crunchbase.com/organization/foxpay-traders,,,,FoxPay is a company Legally registered in England and Wales (United Kingdom) with brilliant Network marketing opportunity.,Co-Working Space,Seed,,,,,,,,,"174,603"
Dawn Marriott-Sims,https://www.crunchbase.com/person/dawn-marriott-sims,1,,"London, England, United Kingdom","Dawn Marriott-Sims is an Operating Partner at HgCapital and the Executive Chair of Kinapse, an Hg backed business, providing Life Science se...",Individual/Angel,,1,,,,,,,,"174,604"
Dan Gotte,https://www.crunchbase.com/person/dan-gotte,,,"Charlotte, North Carolina, United States",Dan Gotte is the Chief Financial Officer at Imagine Software. Attended Columbia Business School.,,,,,,,,,,,"174,605"
Lynn Wunderman,https://www.crunchbase.com/person/lynn-wunderman,1,,"Hartsdale, New York, United States",Lynn Wunderman,Individual/Angel,Seed,1,,,1,,,,,"174,606"
Jonathan DeSimone,https://www.crunchbase.com/person/jonathan-desimone,,,"Greater Boston Area, United States, North America",Jonathan DeSimone,,,,,,,,,,,"174,607"
the Neto Group,https://www.crunchbase.com/organization/the-neto-group,1,,,the Neto Group,,,1,,,,,,,,"174,608"
Michal Rusiecki,https://www.crunchbase.com/person/micha-rusiecki,,,"Warsaw, Mazowieckie, Poland",Michal Rusiecki - Managing Partner and EIC Board Member @ Enterprise Investors,,,,,,,,,,,"174,609"
John Sastry,https://www.crunchbase.com/person/john-sastry,,,"St Louis, Missouri, United States","John Sastry has had many roles in his extensive career. He has worked in several fields, from serving in the United States Army as an Intell...",,,,,,,,,,,"174,607"
Keiji Nishie,https://www.crunchbase.com/person/keiji-nishie,2,,,Keiji Nishie - President and CEO @ Vector,Individual/Angel,,2,,,,,,,,"174,612"
