Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Damera Ventures,https://www.crunchbase.com/organization/damera-ventures,1,,"Mumbai, Maharashtra, India","Damera Ventures operates a combination of venture capital, charitable grants, and impact investments.",Venture Capital,,1,,1,,,,,,"71,401"
Akhil Chainwala,https://www.crunchbase.com/person/akhil-chainwala,,,"London, England, United Kingdom",Akhil Chainwala is the Investment Manager of Kinnevik AB and a Member of Common's Board of Directors.,Investment Partner,,,3,,,,,,,"71,405"
Startbot,https://www.crunchbase.com/organization/startbot-io,6,2,"Pittsburgh, Pennsylvania, United States",Startbot provides VC funding for robotics companies.,Venture Capital,,5,,,1,2,,,,"71,407"
Aulas AMiGAS,https://www.crunchbase.com/organization/aulas-amigas,,,"Medellín, Antioquia, Colombia",Aulas AMiGAS provides affordable educational media solutions for less fortunate students.,,,,,,,,,,,"71,410"
APF Properties,https://www.crunchbase.com/organization/apf-properties,,,"New York, New York, United States",APF Properties is a real estate investment firm developing expertise in delivering value to mid-sized and small tenants.,Private Equity Firm,,,,,,,,,,"71,412"
Nunchi,https://www.crunchbase.com/organization/nunchi-d71e,2,,"Oslo, Oslo, Norway",Nunchi is a real estate investor.,,,1,,,,,,,,"71,413"
NATO Cooperative Cyber Defence,https://www.crunchbase.com/organization/nato-cooperative-cyber-defence,1,,"Tallinn, Harjumaa, Estonia","NATO Cooperative Cyber Defence is focused on the improvement of capability, cooperation, and information sharing among NATO.",,,1,,,,,,,,"71,424"
Mihir Shah,https://www.crunchbase.com/person/mihir-shah-2,1,,"San Francisco Bay Area, California, United States","Mihir Shah is the CEO and co-founder of [Mobly](/organization/mob-ly), formerly GoodRec.  Prior to co-founding Mob.ly, Mihir served in key p...","Investment Partner, Individual/Angel",Seed,1,4,,1,,,,,"71,425"
Patni Group,https://www.crunchbase.com/organization/patni-group,3,,"Mumbai, Maharashtra, India",Patni Group,,,3,,1,,,,,,"71,426"
Catalyst Partners,https://www.crunchbase.com/organization/catalyst-partners,3,,"Houston, Texas, United States",Catalyst Partners is a capital advisory and principal investment firm focused on energy and emerging technology.,Venture Capital,,2,,2,,,,,,"71,432"
Hector Capital Partners,https://www.crunchbase.com/organization/hector-capital-partners,1,,"Singapore, Central Region, Singapore",Hector Capital Partners is a consumer-focused Private Equity investment firm.,Private Equity Firm,Private Equity,1,,,,,,,,"71,433"
Altur Investissement,https://www.crunchbase.com/organization/turenne-investissement,7,1,"Paris, Ile-de-France, France",Altur Investissement is a development capital company that invests and disinvests directly or in co-investment.,Private Equity Firm,,7,,2,,1,,,,"71,435"
