Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Shenzhen Qianhai Sirui,https://www.crunchbase.com/organization/shenzhen-qianhai-sirui,1,,,Shenzhen Qianhai Sirui is an investment firm.,,,1,,,,,,,,"112,800"
Michael F. Warburg,https://www.crunchbase.com/person/michael-f-warburg,,,"Rhode Island, United States, North America","Prior to co-founding Warbros, Mike spent the majority of his career in commercial banking. He went through the Commercial Bank Management Tr...",,,,,,,,,,,"112,801"
Thomas W. Strauss,https://www.crunchbase.com/person/thomas-w-strauss,,,"New York, New York, United States","Mr. Strauss is the Chairman of Ramius and Vice Chairman of Cowen Group Inc. From 1995 to 2009, Mr. Strauss was a Managing Member and a membe...",Investment Partner,,,1,,,,,,,"112,806"
Oscar Höglund,https://www.crunchbase.com/person/oscar-hglund,,,"Stockholm, Stockholms Lan, Sweden",Oscar is the co-founder and chief executive officer of Epidemic Sound. A graduate of the The Stockholm School of Economics and The Wharton S...,,,,,,,,,,,"112,807"
Salus Partners SA,https://www.crunchbase.com/organization/salus-partners-sa,1,1,"Lausanne, Vaud, Switzerland",Salus Partners is a regulated Swiss investment firm with special expertise in proven healthcare technologies.,Private Equity Firm,Private Equity,1,,,,1,,,,"112,813"
Sark Fund,https://www.crunchbase.com/organization/sark-fund,1,1,"London, England, United Kingdom",Sark Fund is an investment fund managed by Boussard & Gavaudan Asset Management.,Venture Capital,,1,,,,1,,,,"112,818"
Nishi-Nippon Railroad,https://www.crunchbase.com/organization/nishi-nippon-railroad,1,,"Fukuoka, Fukuoka, Japan","Nishitsu offers transport, real estate, and logistic services.",,,1,,,,,,,,"112,821"
Sahil Kejriwal,https://www.crunchbase.com/person/sahil-kejriwal,2,,"Mumbai, Maharashtra, India",Sahil Kejriwal - Board of Director @ Bijnis,Individual/Angel,,2,,1,,,,,,"112,820"
Olivier de Trogoff,https://www.crunchbase.com/person/olivier-de-trogoff,2,,"London, England, United Kingdom",Olivier de Trogoff - CEO @ Maje invest and member of the Board of Director @ ClicData @ ClicData,Individual/Angel,,2,,,,,,,,"112,825"
Discount Investment,https://www.crunchbase.com/organization/discount-investment-corp,2,1,"Tel Aviv, Tel Aviv, Israel",Discount Investment Corp. is one of the largest and most prominent holding company.,Venture Capital,Late Stage Venture,1,,,,1,,,,"112,829"
Paca-Est Incubator,https://www.crunchbase.com/organization/paca-est-incubator,2,,"Sophia Antipolis, Provence-Alpes-Cote d'Azur, France",Paca-Est Incubator is a business incubator that supports entrepreneurs with innovative projects.,Incubator,Seed,2,,2,,,,,,"112,832"
TBC Pay,https://www.crunchbase.com/organization/tbc-pay,1,,"Tbilisi, Dushet'is Raioni, Georgia",Leading Georgian payment platform,,,1,,,,,,,,"112,836"
Chip Davis,https://www.crunchbase.com/person/chip-davis-2,1,,"Houston, Texas, United States","Chip Davis is a managing partner at Houston Ventures, L.P., an investment firm that funds companies that apply technology solutions in the e...","Investment Partner, Individual/Angel",Seed,1,1,,,,,,,"112,844"
Impact Vietnam,https://www.crunchbase.com/organization/impact-vietnam,,,"Hanoi, NA - Vietnam, Vietnam",Impact Vietnam is a boutique investment bank in Vietnam,Investment Bank,"Debt, Late Stage Venture, Private Equity",,,,,,,,,"112,845"
Cassandra Shi,https://www.crunchbase.com/person/cassandra-shi,,,"San Francisco Bay Area, California, United States",Cassandra Shi,Investment Partner,,,1,,,,,,,"112,850"
Ryan Wexler,https://www.crunchbase.com/person/ryan-wexler,,,"San Francisco Bay Area, California, United States",Ryan Wexler is the Senior Associate at Dell Technologies Capital. He attended Northwestern University,Investment Partner,Early Stage Venture,,1,,,,,,,"112,854"
Changshu Bank,https://www.crunchbase.com/organization/changshu-bank,1,,"Changsha, Jiangsu, China",Jiangsu Changshu Rural Commercial Bank operates as a commercial banking company.,,,1,,,,,,,,"112,855"
The Doyle Investment Group,https://www.crunchbase.com/organization/the-doyle-investment-group,1,,,The Doyle Investment Group is a company that provides investment management services.,Micro VC,Seed,1,,,,,,,,"112,861"
Michael Lavin,https://www.crunchbase.com/person/michael-lavin,,,"Chicago, Illinois, United States",Michael Lavin is the Managing Partner of Germin8 Ventures.,Investment Partner,,,1,,,,,,,"112,862"
Harrell Capital Partners,https://www.crunchbase.com/organization/harrell-capital-partners,,,"San Francisco, California, United States","Harrell Capital Partners (HCP) invests in early stage companies in the security, online video, mobile, and big data/cloud platform markets.","Angel Group, Venture Capital","Early Stage Venture, Seed",,,,,,,,,"112,801"
