Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Basecamp Fund,https://www.crunchbase.com/organization/basecamp-fund,46,3,"New York, New York, United States",Basecamp is an early-stage venture capital fund that invests across categories and geographies at the pre-seed and seed stages.,Venture Capital,"Early Stage Venture, Seed",42,,3,9,3,,,,"7,202"
Zeal Capital Partners,https://www.crunchbase.com/organization/zeal-capital-partners,19,,"Washington, District of Columbia, United States",Zeal Capital Partners is a partner with exceptional diverse management teams building early-stage businesses.,Venture Capital,Early Stage Venture,16,,10,10,,,,,"7,203"
Vulcan,https://www.crunchbase.com/organization/vulcan-llc,30,12,"Seattle, Washington, United States","Vulcan Inc. operates as an investment and project management company in Seattle, Washington.",Private Equity Firm,,25,,10,2,12,,,,"7,208"
Elysian Park Ventures,https://www.crunchbase.com/organization/elysian-park-ventures,64,6,"Los Angeles, California, United States","Elysian Park Ventures is the private investment arm of the LA Dodgers Ownership Group innovating in sports, technology and entertainment.",Venture Capital,,46,,19,11,6,,,,"7,215"
Washington Maritime Blue,https://www.crunchbase.com/organization/washington-maritime-blue,6,,"Seattle, Washington, United States","Washington Maritime Blue is committed to the development of maritime business, technology, and practices.",Accelerator,,6,,6,1,,,,,"7,200"
Jimubox,https://www.crunchbase.com/organization/jimubox,3,,"Beijing, Beijing, China",Jimubox is a Chinese marketplace lending platform that facilitates SME loans and individual consumption loans for Chinese Borrowers.,,,2,,,,,,,,"7,202"
Oncology Pharma,https://www.crunchbase.com/organization/oncology-pharma,1,,"San Francisco, California, United States",Oncology Pharma is engages in research and development of therapeutics for oncology.,,,1,,1,,,,,,"7,203"
10x Founders,https://www.crunchbase.com/organization/10x-founders,45,1,"Munich, Bayern, Germany",10x Founders is a network-driven European early-stage investor backed by over 200 entrepreneurs and angels.,Venture Capital,"Early Stage Venture, Seed, Venture",36,,10,2,1,,,,"7,204"
Shadow Ventures,https://www.crunchbase.com/organization/shadow-ventures,24,1,"Atlanta, Georgia, United States",Shadow Ventures is a venture capital firm focused exclusively on technology that drives innovation in the built environment.,"Accelerator, Venture Capital","Early Stage Venture, Seed",20,,8,3,1,Online,,9,"7,205"
Launch Design,https://www.crunchbase.com/organization/launch-design,2,,"Songjiang, Shanghai, China",Launch Design is an automotive design service provider company.,,,2,,,,,,,,"7,223"
Astronaut,https://www.crunchbase.com/organization/astronaut,4,,"Singapore, Central Region, Singapore","Astronaut, the first publicly available asset management platform",Private Equity Firm,,4,,,,,,,,"7,224"
Attestation Légale,https://www.crunchbase.com/organization/attestation-légale,1,,"Lyon, Rhone-Alpes, France",Attestation Légale is a B to B network that connects businesses to each other.,,,1,,,,,,,,"7,225"
Welby,https://www.crunchbase.com/organization/welby,1,,"Tokyo, Tokyo, Japan",Welby is specialized in diabetes management.,,,1,,1,,,,,,"7,209"
