Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Andrew Walsh,https://www.crunchbase.com/person/andrew-walsh,,,"New York, New York, United States",Andrew Walsh,,,,,,,,,,,"197,400"
Alex Brown,https://www.crunchbase.com/person/alex-brown-778a,,,"New York, New York, United States","Alex Brown is a Keyframe Partner specializing in investments in energy, the built environment, and decarbonization. Alex, like the firm's ot...",Investment Partner,,,2,,,,,,,"197,401"
Micheal O Foghlu,https://www.crunchbase.com/person/micheal-o-foghlu,,,"Waterford, Waterford, Ireland","Mícheál Ó Foghlú is a Engineering Director, Core Developer at Google. He Attended The University of Sheffield.",,,,,,,,,,,"197,403"
Capital Performance Group,https://www.crunchbase.com/organization/capital-performance-group,,,"Singapore, Central Region, Singapore",CAPITAL PERFORMANCE GROUP (CPG) is a China-focused private boutique investment firm.,Private Equity Firm,,,,,,,,,,"197,405"
Bilal Jaffery,https://www.crunchbase.com/person/bilal-jaffery,,,"Toronto, Ontario, Canada","Bilal Jaffery is Senior Vice President and Partner at Blend360, a data science and technology engineering consultancy.",,,,,,,,,,,"197,408"
Rajesh Jejurikar,https://www.crunchbase.com/person/rajesh-jejurikar,,,"Mumbai, Maharashtra, India","Rajesh Jejurikar - Executive Director, Auto and Farm Sectors @ Mahindra Rise",Investment Partner,,,2,,,,,,,"197,409"
Peter Temes,https://www.crunchbase.com/person/peter-temes,1,1,"Seattle, Washington, United States",Peter Temes,Individual/Angel,,1,,,1,1,,,,"197,410"
Adel Mishiev,https://www.crunchbase.com/person/adel-mishiev,1,,,Adel Mishiev,Individual/Angel,Seed,1,,,,,,,,"197,411"
Hiroyuki Jinno,https://www.crunchbase.com/person/hiroyuki-jinno,,,,"Hiroyuki Jinno, Director of HIRAC FUND",Investment Partner,,,2,,,,,,,"197,413"
Akshaya Prasad,https://www.crunchbase.com/person/akshaya-prasad,,,"Piscataway, New Jersey, United States","Co-heads the Indian office of Greater Pacific Capital, the strategic investor in Azure.Former Executive Director with Goldman Sachs in Londo...",Investment Partner,,,3,,,,,,,"197,414"
Francis S Lobo,https://www.crunchbase.com/person/francis-s-lobo,,,"Sydney, New South Wales, Australia",Francis S Lobo,,,,,,,,,,,"197,415"
Shanghai Yishi Wenhua,https://www.crunchbase.com/organization/shanghai-yishi-wenhua,1,,"Shanghai, Shanghai, China","Shanghai Yishi Wenhua is a company engaged in technical consulting in the field of design, production and others.",,,1,,,,,,,,"197,416"
David Levine,https://www.crunchbase.com/person/david-levine-93f2,,,"England, United Kingdom, Europe",David Levine is an unlocking Ambition for Founders by raising the right money from the right investors.,Investment Partner,,,1,,,,,,,"197,417"
Josep Moragas,https://www.crunchbase.com/person/josep-moragas,1,,"Barcelona, Catalonia, Spain",Josep Moragas - Founding member and administrator @ Godmet Ideas,Individual/Angel,Seed,1,,,,,,,,"197,418"
Jason Ball,https://www.crunchbase.com/person/jason-ball-6,1,,"New Jersey, United States, North America",Jason Ball,Individual/Angel,Seed,1,,,,,,,,"197,419"
Himanshu Kushwaha,https://www.crunchbase.com/person/himanshu-kushwaha-0ba3,,,"Jhansi, Uttar Pradesh, India","Himanshu Kushwaha: The Young and Versatile Talent Making Waves in the Entertainment Industry Born on April 4, 2007, in Chirgaon, Jhansi, Hi...",,,,,,,,,,,"197,420"
Tobias Sjölander,https://www.crunchbase.com/person/tobias-sj-lander,1,1,"Östersund, Jamtlands Lan, Sweden",Tobias Sjölander is a Director of Corporate Development at LeadDesk.,Individual/Angel,Seed,1,,,,1,,,,"197,421"
92WY.com,https://www.crunchbase.com/organization/92wy-com,1,,"Zhengzhou, Henan, China",92WY.com is an online interactive entertainment website that offers professional gaming community services.,,,1,,,,,,,,"197,422"
William Kindorf,https://www.crunchbase.com/person/william-kindorf,,,,William Kindorf,Investment Partner,,,2,,,,,,,"197,423"
Dietmar Harhoff,https://www.crunchbase.com/person/dietmar-harhoff-e26c,1,,,Dietmar Harhoff,Individual/Angel,,1,,,,,,,,"197,424"
Demos Wealth,https://www.crunchbase.com/organization/demos-wealth,,,,Mobile Services,,,,,,,,,,,"197,425"
Sandy Selman,https://www.crunchbase.com/person/sandy-selman,,,"New York, New York, United States","Sandy Selman is the VP Innovation  at Nationwide Title Clearing, Inc.",,,,,,,,,,,"197,426"
Celso Singo Aramaki,https://www.crunchbase.com/person/celso-singo-aramaki,,,"Tokyo, Japan, Asia","Visual Artist, interaction designer and information architecture designer. Developed interactivity design for cultural and artistic contents...",,Seed,,,,,,,,,"197,427"
Gangwan Ke Rui,https://www.crunchbase.com/organization/gangwan-ke-rui,1,,"Zhuhai, Guangdong, China",Gangwan Ke Rui is an investment firm.,,,1,,,,,,,,"197,428"
Ateş Buldur,https://www.crunchbase.com/person/ateş-buldur,1,,"Istanbul, Turkey, Europe",Ateş Buldur,Individual/Angel,,1,,,,,,,,"197,429"
Azahara García Espejo,https://www.crunchbase.com/person/azahara-garcía-espejo,,,"Spain, Europe",Azahara García Espejo - Head of Business Development @ Crowdcube,Investment Partner,,,1,,,,,,,"197,430"
Jonathan Lieber,https://www.crunchbase.com/person/jonathan-lieber-7024,,,"Harrison, New York, United States","Jonathan is a General Partner, Co-Founder and Portfolio Manager of Buckland Partners.  Jonathan co-founded Buckland in 2002. Prior to Buckla...",,,,,,,,,,,"197,431"
Reinaldo Garcia,https://www.crunchbase.com/person/reinaldo-garcia-3e72,,,"Boca Raton, Florida, United States",Reinaldo Garcia is a Senior Partner at Chasnay Capital Partners.,Investment Partner,,,2,,,,,,,"197,432"
David Cumberworth,https://www.crunchbase.com/person/david-cumberworth,,,"London, England, United Kingdom",David Cumberworth is the Chief Revenue Officer of Rimo3.,,,,,,,,,,,"197,433"
João Selarim,https://www.crunchbase.com/person/joão-selarim,1,,"Pedra Branca De Cima, Rio Grande do Norte, Brazil","João Selarim is CEO of TotalVoice, a Brazilian PaaS created in 2016 and today has more than 900 clients. He has been working with technology...",Individual/Angel,,1,,,,,,,,"197,434"
Berik Kaniyev,https://www.crunchbase.com/person/berik-kaniyev,,,"Kazakhstan, Asia",Berik Kaniyev,Investment Partner,,,1,,,,,,,"197,435"
Domenic Greco,https://www.crunchbase.com/person/domenic-greco,1,,,Serving Cancer Centers and Hospital Radiation Oncology Departments in the maintenance and repair of Varian Medical Linear Accelerators and a...,Individual/Angel,"Private Equity, Seed",1,,,,,,,,"197,437"
Haoyuan Venture Capital Management,https://www.crunchbase.com/organization/haoyuan-venture-capital-management,2,,"Shenzhen, Guangdong, China",Haoyuan Venture Capital Management is engaged in venture capital management services.,Venture Capital,,2,,1,,,,,,"197,438"
Anibal Messa,https://www.crunchbase.com/person/anibal-messa,,,"São Paulo, Sao Paulo, Brazil",Anibal Messa has 14 years of experience in Private Equity/Venture Capital and 8 years as a consultant at McKinsey & co. and Bain & co. Perfo...,,,,,,,,,,,"197,440"
Xavier Le Blan,https://www.crunchbase.com/person/xavier-le-blan,,,"Paris, Ile-de-France, France",Xavier Le Blan - Managing Director @ Swen Capital Partners,Investment Partner,,,3,,,,,,,"197,443"
Lem Diaz,https://www.crunchbase.com/person/lem-diaz,,,"San Francisco, California, United States",Lem Diaz is the Head of People at Upbound. Lem Diaz attended Santa Clara University.,,,,,,,,,,,"197,445"
Jeff Stocks,https://www.crunchbase.com/person/jeff-stocks,,,"Raleigh, North Carolina, United States",Jeff Stocks is a Chairman of the Board at EmployUs. Jeff Stocks attended at NCSU.,,,,,,,,,,,"197,446"
Gilbert Chahine,https://www.crunchbase.com/person/gilbert-chahine-b088,,,,"Gilbert Chahine, Managing Director of AXA Savings, Retirement and Individual Protection.",Investment Partner,,,1,,,,,,,"197,447"
Ningbo Green Lemon Investment Management,https://www.crunchbase.com/organization/ningbo-green-lemon-investment-management,5,,"Hangzhou, Zhejiang, China",Ningbo Green Lemon Investment Management mainly engages in investment management and enterprise management consulting.,Private Equity Firm,,5,,,,,,,,"197,400"
The Knelman Asset Management Group,https://www.crunchbase.com/organization/the-knelman-asset-management-group,1,,"Minneapolis, Minnesota, United States","A Financial Services company located in Minneapolis, Minnesota, United States.",,,1,,1,,,,,,"197,448"
Qianhai Huaye Touzi,https://www.crunchbase.com/organization/qianhai-huaye-touzi,1,1,"Qianhai, Shandong, China",Qianhai Huaye Touzi is an investment firm.,,,1,,,,1,,,,"197,449"
Chase Elliott,https://www.crunchbase.com/person/chase-elliott-2993,1,,,"William Clyde ""Chase"" Elliott II is an American professional stock car racing driver.",Individual/Angel,,1,,,,,,,,"197,450"
Thomas J. Caracciolo,https://www.crunchbase.com/person/thomas-j-caracciolo,,,,Thomas J. Caracciolo - Managing Partner @ Dubin Clark,,,,,,,,,,,"197,452"
Bruce Macfarlane,https://www.crunchbase.com/person/bruce-macfarlane-2,,,"Sydney, New South Wales, Australia","Significant investor in Energy Action (EAX.ASX) re-establishing the business as a SaaS energy management platform. Previously, established t...",,Post-Ipo,,,,,,,,,"197,453"
PliTable,https://www.crunchbase.com/organization/plitable,,,,PliTable manages and operates an online platform that sells folding tables.,,,,,,,,,,,"197,403"
QINO GS,https://www.crunchbase.com/organization/qino-gs,1,,"Limassol, Limassol, Cyprus",QINO GS is the investment vehicle of Gottfried Springer.,Private Equity Firm,Private Equity,1,,1,,,,,,"197,454"
Rafael Jose Jr. Consing,https://www.crunchbase.com/person/rafael-jose-jr-consing,1,,,Rafael Jose Jr. Consing,Individual/Angel,,1,,1,,,,,,"197,456"
Charlie Boles,https://www.crunchbase.com/person/charlie-boles-bdce,,,"London, England, United Kingdom",Charlie Boles is a Fintech VC at Speedinvest.,Investment Partner,,,3,,,,,,,"197,458"
Justin Farr-Jones,https://www.crunchbase.com/person/justin-farr-jones,,,"London, England, United Kingdom",Justin Farr-Jones is a managing director at Acura Capital located in Mauritius. The investing company focuses their portfolio on renewable e...,,,,,,,,,,,"197,459"
Jonathan Bill,https://www.crunchbase.com/person/jonathan-bill,1,1,"Mumbai, Maharashtra, India",Jonathan Bill is Co-Founder at CrediMate,Individual/Angel,,1,,,,1,,,,"197,405"
Beijing Zhongke Linzhong Keji,https://www.crunchbase.com/organization/beijing-zhongke-linzhong-keji,1,,"Beijing, Beijing, China",Beijing Zhongke Linzhong Keji is a company engaged in software and information technology services.,,,1,,,,,,,,"197,461"
Dr. SUMRALL,https://www.crunchbase.com/person/theodore-sumrall-2,,,,Dr. SUMRALL,,Early Stage Venture,,,,,,,,,"197,408"
Ben Schryber,https://www.crunchbase.com/person/ben-schryber,,,"New York, New York, United States",Ben Schryber - Partner @ Kennedy Lewis Investment Management,,,,,,,,,,,"197,462"
David Dobies,https://www.crunchbase.com/person/david-r-dobies,,,"Boston, Massachusetts, United States",David Dobies - Managing Partner @ Riverside Company,,,,,,,,,,,"197,464"
John Collins,https://www.crunchbase.com/person/john-collins-1cdb,1,,"New York, New York, United States",John Collins joined On Location Experiences (OLE) in December 2015 as Chief Executive Officer. Collins came to OLE from the National Hockey ...,Individual/Angel,,1,,,,,,,,"197,463"
Rehan Rashid,https://www.crunchbase.com/person/rehan-rashid-f08a,,,,Rehan Rashid,Investment Partner,,,3,,,,,,,"197,467"
Louis DiSano,https://www.crunchbase.com/person/louis-disano,1,,"Denver, Colorado, United States",Louis DiSano,Individual/Angel,Seed,1,,,1,,,,,"197,465"
Nathaniel Bradley,https://www.crunchbase.com/person/nathaniel-bradley,,,"Tucson, Arizona, United States","Nathaniel co-founded and serves as Chief Executive Officer and Director of AudioEye, Inc. (AEYE.OB) - (www.audioeye.com) Nathaniel is the...",,,,,,,,,,,"197,468"
Das42 Capital,https://www.crunchbase.com/organization/das42-capital,1,,,Das42 Capital,,,1,,,,,,,,"197,469"
Dan Louis,https://www.crunchbase.com/person/dan-louis,,,,Dan Louis,,,,,,,,,,,"197,417"
Octopus Property,https://www.crunchbase.com/organization/octopus-property,,,"London, England, United Kingdom",To providing exceptional customer service.,,,,,,,,,,,"197,470"
Christine Schwarzman,https://www.crunchbase.com/person/christine-schwarzman,,,,Christine Schwarzman,,,,,,,,,,,"197,472"
Pedro Celia,https://www.crunchbase.com/person/ricardo-wills,,,"Bogotá, Distrito Especial, Colombia",CO-Founder & COO,,,,,,,,,,,"197,421"
Mark O’Dea,https://www.crunchbase.com/person/mark-o-dea,1,1,,Mark O’Dea,Individual/Angel,,1,,,,1,,,,"197,473"
Vaibhav Jain,https://www.crunchbase.com/person/vaibhav-jain-0a96,1,,"Hong Kong, Hong Kong Island, Hong Kong",Vaibhav Jain is the Founder and Director of Swastika,Individual/Angel,,1,,,,,,,,"197,474"
Daniel Gorfine,https://www.crunchbase.com/person/daniel-gorfine,2,,"Washington, District of Columbia, United States",Daniel spearheads the Institute's work on innovative capital access tools and new financial technologies. He has provided expert testimony b...,Individual/Angel,,1,,,,,,,,"197,475"
Robert (Bob) Lamkin,https://www.crunchbase.com/person/robert-bob-lamkin,,,,Robert (Bob) Lamkin is a the co-founder and managing director of Bay Angels and also sit on the advisory board of several early stage compan...,,,,,,,,,,,"197,477"
Stephen Markle,https://www.crunchbase.com/person/stephen-markle,,,"Laguna Niguel, California, United States",Steve Markle is the CEO at BirchStreet. Steve brings over 20 years of technology and business leadership. Steve’s responsibilities include d...,,,,,,,,,,,"197,479"
Randy Whitehead,https://www.crunchbase.com/person/randy-whitehead,,,"Boulder, Colorado, United States","Mr. Whitehead, is the Chairman of the Board of Directors of the Infrastructure Realty Trust, a real estate/real assets investment firm based...",,,,,,,,,,,"197,480"
Jose Cotto,https://www.crunchbase.com/person/jose-cotto,1,,"Sparta, New Jersey, United States",Co-Founder & Lead Developer of Internet Media Labs.,Individual/Angel,Seed,1,,,,,,,,"197,478"
North Dallas Investment Group,https://www.crunchbase.com/organization/north-dallas-investment-group,,,,"Chapman, Hext & Co, P. C. (CH&CO) has an affiliate company, The North Dallas Investment Group (NDIG), that has operated an “Angel Group”",Angel Group,,,,,,,,,,"197,481"
William Friedman,https://www.crunchbase.com/person/william-friedman,,,"New York, New York, United States","Prior to joining Zipari, Bill held senior positions in the Health Payer space for many years. He was Senior Vice President and Chief Sales O...",,,,,,,,,,,"197,482"
MinIPO,https://www.crunchbase.com/organization/minipo,1,,"Changyang, Beijing, China",MINIPO is an Internet non-public equity investment platform.,Private Equity Firm,,1,,1,,,,,,"197,483"
kevind Buttler,https://www.crunchbase.com/person/kevind-buttler,,,"United States, North America",Direct flights are available from Kuwait Airways' handy hub in Kuwait to New York City. For the greatest airfares and one-on-one booking ass...,,,,,,,,,,,"197,484"
Chinese Acrobatic Troupe,https://www.crunchbase.com/organization/chinese-acrobatic-troupe,1,,,Chinese Acrobatic Troupe is an acrobatic art performance group.,,,1,,,,,,,,"197,488"
Rory Twomey,https://www.crunchbase.com/person/rory-twomey,,,"Ireland, Europe",Rory Twomey is the Vice President at Guggenheim Partners. He attended Chartered Accountants Ireland.,Investment Partner,,,2,,,,,,,"197,434"
