Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Alan Tu,https://www.crunchbase.com/person/alan-tu,,,"Baltimore, Maryland, United States","Alan Tu currently works as Portfolio Manager, Global Technology Fund at T. Rowe Price.",Investment Partner,,,3,,,,,,,"93,603"
Laurus Funds,https://www.crunchbase.com/organization/laurus-funds,8,2,"New York, New York, United States","Laurus Investments is an Investment Management company located in 15233 Ventura Blvd, Sherman Oaks, California, United States.",Hedge Fund,Debt,5,,3,,2,,,,"93,607"
National Social Security Fund (NSSF),https://www.crunchbase.com/organization/national-social-security-fund-nssf,2,1,"Dar Es Salaam, Dar es Salaam, Tanzania",National Social Security Fund (NSSF) is a fully funded scheme running under defined benefit principles.,Government Office,,2,,,,1,,,,"93,610"
Conway Solomon,https://www.crunchbase.com/person/conway-solomon,1,,"New Orleans, Louisiana, United States",Conway Solomon is the CEO & Founder of WRSTBND. He previously worked at Solomon Group as a Consultant. Conway Solomon attended the Universit...,Individual/Angel,Seed,1,,,1,,,,,"93,611"
Neos Corporation,https://www.crunchbase.com/organization/neos-corporation,,,"Tokyo, Tokyo, Japan",Neos Corporation is a consumer web solutionist with knowledge and technology on the server systems: the internet and mobile applications.,,,,,,,,,,,"93,613"
Atiqur Reza,https://www.crunchbase.com/person/atiqur-reza,1,,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Atiqur Reza,Individual/Angel,Seed,1,,,,,,,,"93,618"
bScope Partners,https://www.crunchbase.com/organization/bscope-partners,1,,"Deutsch, Sachsen, Germany",bScope was established in 2004 to represent the interests of a group of European private investors in China.,Venture Capital,,1,,,,,,,,"93,628"
Nz Funds,https://www.crunchbase.com/organization/nz-funds,1,1,"Auckland, Auckland, New Zealand",NZ Funds is a privately owned wealth management firm.,,,1,,,,1,,,,"93,641"
Colleen Cuffaro,https://www.crunchbase.com/person/colleen-feriod,,,"Westport, Connecticut, United States",Colleen Cuffaro - Partners @ Canaan Partners,Investment Partner,,,9,,,,,,,"93,643"
Zoe Lau,https://www.crunchbase.com/person/zoe-lau,,,,Ms. Lau Zoe serves as Director of Chief Executive officer Office at China CITIC Bank International Limited. Ms. Lau is responsible for coord...,,,,,,,,,,,"93,645"
Halpern Real Estate Ventures,https://www.crunchbase.com/organization/halpern-real-estate-ventures,,,"New York, New York, United States","HREV is an entrepreneurial real estate platform that creates value for investors, partners, and the communities in which they work and live.",Private Equity Firm,,,,,,,,,,"93,646"
Brian Schwartz,https://www.crunchbase.com/person/brian-schwartz-b969,4,,"Austin, Texas, United States","Brian Schwartz (BA, 2006) is the Co-Founder of SIZE and SIZE Capital. SIZE is an assembly of c-suite venture builders and re-imaginers that ...","Investment Partner, Individual/Angel","Late Stage Venture, Seed",4,1,,1,,,,,"93,647"
The Village Giving Circle,https://www.crunchbase.com/organization/the-village-giving-circle,16,,"Dallas, Texas, United States","The Village Giving Circle aims to honor, sustain and expand the legacy of African American women’s philanthropy by funding organizations.",,Grant,16,,16,,,,,,"93,655"
Nikhil Lawrence Pereira-Kamath,https://www.crunchbase.com/person/nikhil-pereira-kamath,,,"Port Louis, Mauritius, Africa",Nikhil Pereira Kamath is the Chief Business Officer of ProKidney. He previously worked at P1 Ventures as a Venture Partner. Nikhil Pereira K...,,Venture,,,,,,,,,"93,659"
Accelerated Innovation,https://www.crunchbase.com/organization/accelerated-innovation,1,,"Stockholm, Stockholms Lan, Sweden","Accelerated Innovation is a venture capital firm that invests in technology, bio-tech and","Investment Bank, Private Equity Firm","Early Stage Venture, Seed, Venture",1,,,,,,,,"93,660"
Charles Miller,https://www.crunchbase.com/person/charles-miller-01e9,,,"Arlington, Virginia, United States","Charles Miller is co-founder and CEO of Lynk Global, Inc. (formerly UbiquitiLink.)  He is a serial space entrepreneur with 30 years’ experie...",,,,,,,,,,,"93,665"
Christopher Whalen,https://www.crunchbase.com/person/christopher-whalen-fa03,,,"New York, New York, United States",Christopher Whalen is the Co-Founder and Managing Partner of Mill Rock Capital. He previously worked at Cisco Equipment as a Director. Chris...,Investment Partner,,,1,,,,,,,"93,676"
Grupo Oportunidades Continuas,https://www.crunchbase.com/organization/grupo-oportunidades-continuas,1,,,Entertainment Company,Angel Group,,1,,,,,,,,"93,677"
Travis Brasher,https://www.crunchbase.com/person/travis-brasher,1,,"Huntington Beach, California, United States",Travis Brasher - Chief Executive Officer @ TravisMathew,Individual/Angel,,1,,,,,,,,"93,683"
AMBSE Ventures,https://www.crunchbase.com/organization/ambse-ventures,1,,"Atlanta, Georgia, United States",AMBSE Ventures operates as a corporate venture capital firm.,Corporate Venture Capital,Early Stage Venture,1,,,,,,,,"93,627"
ICiTified,https://www.crunchbase.com/organization/icitified,1,,"Gandhinagar, Gujarat, India",imagination into innovation,,,1,,,,,,,,"93,691"
Shirish Apte,https://www.crunchbase.com/person/shirish-apte,1,1,"Singapore, Asia","Shirish Apte is Co-Chairman of Asia Pacific Banking. From 2009-2011, he was Chief Executive Officer of Citi Asia Pacific with direct respons...",Individual/Angel,Seed,1,,,,1,,,,"93,698"
Hiroshi Tomishima,https://www.crunchbase.com/person/hiroshi-toshima,9,1,"Japan, Asia",Hiroshi Tomishima is the President and Founder of Zkyuun Entertainment and an Executive Director at Mercari.,Individual/Angel,,9,,,,1,,,,"93,600"
NovaVest,https://www.crunchbase.com/organization/novavest,2,2,"Rio De Janeiro, Rio de Janeiro, Brazil",NovaVest is a uniform factory that provides personal protective equipment (PPE).,,,2,,,,2,,,,"93,601"
Stephen DeBerry,https://www.crunchbase.com/person/stephen-deberry,,,"San Francisco, California, United States","Stephen DeBerry runs the Bronze Venture Fund, where he makes and manages innovative investments that align strong financial returns with pos...",Investment Partner,,,8,,,,,,,"93,603"
Bob Kohn,https://www.crunchbase.com/person/bob-kohn,1,,"New York, New York, United States","Bob Kohn is co-founder, Chairman and CEO of RoyaltyShare. Kohn is a leading expert on music licensing and intellectual property law & policy...",Individual/Angel,Seed,1,,,,,,,,"93,604"
Vishumoney,https://www.crunchbase.com/organization/vishumoney,,,"Bengaluru, Karnataka, India","VishUmoney is a diversified, online money-making and saving platform",,,,,,,,,,,"93,605"
Rosellini Scientific,https://www.crunchbase.com/organization/rosellini-scientific,1,,"Charlestown, Saint John Figtree, Saint Kitts and Nevis",An incubator holding company dedicated to nurturing and investing in groundbreaking deep tech companies.,"Private Equity Firm, Venture Capital",,1,,1,,,,,,"93,607"
Yaohong Chuangtou,https://www.crunchbase.com/organization/yaohong-chuangtou,3,,"Shanghai, Shanghai, China",Yaohong Chuangtou is an investment firm.,,,3,,1,,,,,,"93,710"
The Kroger Co. Foundation,https://www.crunchbase.com/organization/the-kroger-co-foundation,4,,"Cincinnati, Ohio, United States",The Kroger Co. Foundation operates as a Kroger's private foundation.,,Grant,4,,4,,,,,,"93,608"
Joon Ian Wong,https://www.crunchbase.com/person/joon-ian-wong,1,,"London, England, United Kingdom",Joon Ian Wong is the Founding co-president of the Association of Cryptocurrency Journalists and Researchers. He was formerly a Technology re...,Individual/Angel,,1,,,,,,,,"93,609"
BRS,https://www.crunchbase.com/organization/seastead-global,,,,Advisory and Investment,Family Investment Office,"Debt, Late Stage Venture, Private Equity",,,,,,,,,"93,610"
Nir Tarlovsky,https://www.crunchbase.com/person/nir-tarlovsky,1,,"Tel Aviv, Tel Aviv, Israel",Nir Tralovsky has worked as a Serial Seed investor for the last fifteen years.  Nir stands behind the success of companies like Nielsen b...,"Investment Partner, Individual/Angel",Seed,1,10,,1,,,,,"93,611"
Nascent Ventures,https://www.crunchbase.com/organization/nascent-ventures,,,"London, England, United Kingdom",Nascent Ventures is a venture capital investment and management firm that provides support for gig entrepreneurs and technology startups.,Entrepreneurship Program,,,,,,,,,,"93,612"
Paul Aulakh,https://www.crunchbase.com/person/paul-aulakh,1,,"Edmonton, Alberta, Canada",Paul Aulakh - Owner at Hyatt Edmonton @ Hyatt,Individual/Angel,Seed,1,,1,,,,,,"93,614"
Bluehawk Capital,https://www.crunchbase.com/organization/bluehawk-capital,2,1,"Melbourne, Victoria, Australia","Bluehawk Capital is a venture capital firm base in Melbourne, Australia.",Venture Capital,Seed,2,,,,1,,,,"93,715"
HR Bio Holdings,https://www.crunchbase.com/organization/hr-bio-holdings,1,,,HR Bio Holdings Limited is a joint venture between Jiangsu Hengrui Medicine Co. Ltd. and an undisclosed investment firm,,,1,,1,,,,,,"93,714"
New Forest Capital,https://www.crunchbase.com/organization/new-forest-capital,,,"Brighton, Massachusetts, United States",New Forest Capital is an entrepreneurial investment company that specializes in traditional investment in the SME landscape.,,,,,,,,,,,"93,615"
Tim Jemison,https://www.crunchbase.com/person/tim-jeminson,,,,Tim Jemison is the CEO at DynamicStay. He was the former  CEO and Founder at Zoove. Timothy Jemison is an accomplished communications and t...,,,,,,,,,,,"93,718"
Terry Leahy,https://www.crunchbase.com/person/terry-leahy,1,,"Greater Boston Area, United States, North America","Terry Leahy is a highly successful, veteran leader with more than 13 years experience as President and CEO for a number of top global techno...",Individual/Angel,Seed,1,,,,,,,,"93,616"
Pacific Tiger Group,https://www.crunchbase.com/organization/pacific-tiger-group,1,,"Hong Kong, Hong Kong Island, Hong Kong",Pacific Tiger Group is an investment fund.,,,1,,,,,,,,"93,617"
Hans Christ,https://www.crunchbase.com/person/hans-christ,,,"Madrid, Madrid, Spain","Founder and CEO of Bipi and llollo ( Acquired by Renault Group ), Entrepreneur, Angel investor in Tech, Blockchain, Metaverse, and Decentral...",,,,,,,,,,,"93,619"
Colin Mullins,https://www.crunchbase.com/person/colin-mullins,,,"Hong Kong, Asia",Colin Mullins - Group CEO @ Vantage Point Asset Management,,,,,,,,,,,"93,723"
Helge Seetzen,https://www.crunchbase.com/person/helge-seetzen,,,"Montréal, Quebec, Canada","Helge is an award-winning technologist, entrepreneur, and a recognized global authority on technology transfer. His past successes include t...",Investment Partner,,,7,,,,,,,"93,620"
Philippine Equity Partners,https://www.crunchbase.com/organization/philippine-equity-partners,1,,"Taguig, Rizal, Philippines",Philippine Equity Partners is a venture capital and private equty firm.,,,1,,1,,,,,,"93,622"
Gwinnett Innovation Park,https://www.crunchbase.com/organization/gwinnett-innovation-park,,,"Norcross, Georgia, United States","The Gwinnett Innovation Park is sponsored by Intelligent Systems Corporation, a pioneering technology company founded and located in",,,,,,,,,,,"93,726"
Var Business Angels,https://www.crunchbase.com/organization/var-business-angels,9,,"Toulon, Provence-Alpes-Cote d'Azur, France",Var Business Angels is a principal investment firm specializing in venture capital and growth capital transactions. ,Venture Capital,,9,,,,,,,,"93,728"
Jeremy Sanders,https://www.crunchbase.com/person/jeremy-sanders-7d88,1,,"London, England, United Kingdom",Jeremy Sanders is the Operating Partner of L Catterton. He is a former Co-Founder and Chief Executive Officer at Coco di Mama. He attended I...,Individual/Angel,,1,,,,,,,,"93,624"
Sean Wright,https://www.crunchbase.com/person/sean-wright-cd15,,,"Frankfurt, Hessen, Germany",Miriam Wiederer is an Investment Principal - EMEA at JLL Spark.,Investment Partner,,,2,,,,,,,"93,625"
Riverfort Global Capital,https://www.crunchbase.com/organization/riverfort-global-capital,,,"London, England, United Kingdom","Riverfort Global Capital provides venture capital, investment management, direct lending, high return impact investing & funding solutions.",,,,,,,,,,,"93,626"
David VanEgmond,https://www.crunchbase.com/person/david-vanegmond-e9a9,2,,"New York, New York, United States",David VanEgmond is a Head of Strategy & Corporate Development at Barstool Sports.,"Investment Partner, Individual/Angel",,2,1,,1,,,,,"93,627"
Martin Lykke Suhr,https://www.crunchbase.com/person/martin-lykke-suhr,2,,"Copenhagen, Hovedstaden, Denmark",Martin Lykke Suhr is the Co-Founder of GamerPay. He attended Y Combinator.,Individual/Angel,,2,,,,,,,,"93,628"
Jim Hays,https://www.crunchbase.com/person/jim-hays,,,"San Francisco, California, United States","Jim Hays is the Chief Executive Officer of Coast Range Capital. A 1985 graduate of the University of Virginia with a degree in finance, Jim...",,,,,,,,,,,"93,629"
Victor Ganzi,https://www.crunchbase.com/person/victor-f-ganzi,1,,,"Victor Ganzi has served as a Director of Willis Towers Watson since January 4, 2016. Previously, he served as a director of Towers Watson...",Individual/Angel,,1,,,,,,,,"93,631"
Pasha Sadri,https://www.crunchbase.com/person/pasha-sadri,1,1,"San Francisco Bay Area, California, United States",Pasha Sadri is a cofounder of Polyvore.,Individual/Angel,Seed,1,,,,1,,,,"93,633"
Iris Wang,https://www.crunchbase.com/person/iris-wang,,,"Hong Kong, Asia",Iris Wang is the Partner at OrbiMed.,Investment Partner,,,6,,,,,,,"93,634"
Idan Amir,https://www.crunchbase.com/person/idan-amir,,,"Kefar Shmaryahu, Tel Aviv, Israel","Idan Amir; co-founder at Cynet, co-founder at Bugsec, co-founder at Versafe, co-founder at Arrr. Media, investor at 5 more startups. ",,,,,,,,,,,"93,636"
Philipp Hartmann,https://www.crunchbase.com/person/philipp-hartmann-2,1,,"Berlin, Berlin, Germany",Philipp Hartmann is the Founder of Lottie and a Venture Partner at BlueYard Capital. He was a Principal at Index Ventures. Philipp attended ...,"Investment Partner, Individual/Angel",,1,6,,,,,,,"93,637"
Sara Wajnberg,https://www.crunchbase.com/person/sara-wajnberg,1,,"Summit, New Jersey, United States",Sara Wajnberg is the COO at Nayya.,Individual/Angel,,1,,,1,,,,,"93,638"
Gammon Capital,https://www.crunchbase.com/organization/gammon-capital,,,"New York, New York, United States",Home Gammon Capital is a Derivatives Investment Management firm specializing in Machine Intelligence and high level statistical analytics.,Venture Capital,Private Equity,,,,,,,,,"93,639"
Notion for startups,https://www.crunchbase.com/organization/notion-for-startups,1,,"San Francisco, California, United States","Startups can apply to get up to $1000 in credit for our team-based plans, so that you can try it for free.",,,1,,1,,,,,,"93,640"
Akram Benmbarek,https://www.crunchbase.com/person/akram-benmbarek,1,,"San Francisco, California, United States",Akram Benmbarek,Individual/Angel,,1,,,,,,,,"93,641"
Quantum Capital Fund,https://www.crunchbase.com/organization/quantum-capital-fund,1,,"Santa Clara, California, United States",Quantum Capital Fund is a multi-staged venture capital company committed to supporting and developing individuals and companies with the,"Micro VC, Venture Capital",,1,,1,,,,,,"93,643"
Orion Securities,https://www.crunchbase.com/organization/orion-securities,1,,"Vilnius, Vilniaus Apskritis, Lithuania",ORION is an investment bank delivering the widest range of financial services.,Investment Bank,,1,,,,,,,,"93,644"
Business Enterprise Fund,https://www.crunchbase.com/organization/business-enterprise-fund,2,,"Bradford, Somerset, United Kingdom",The Business Enterprise Fund is a social enterprise that lends money to businesses who are unable to get lending from the banks.,Venture Debt,,2,,2,,,,,,"93,645"
Balfour LLC,https://www.crunchbase.com/organization/balfour-llc,,,,"Balfour, LLC is a venture capital firm specializing in early stage investments. It seeks to invest in healthcare and bio-technology",,,,,,,,,,,"93,646"
Chris Sorrells,https://www.crunchbase.com/person/chris-sorrells,,,"Dallas, Texas, United States","Chris Sorrells is the Chief Executive Officer of Spring Valley Acquisition Corporation. He previously worked at Renewable Energy Group, Inc....",Investment Partner,,,3,,,,,,,"93,647"
Vlad Gozman,https://www.crunchbase.com/person/vlad-gozman,,,"Vienna, Wien, Austria","Vlad Gozman is an entrepreneur with a track record in setting up and running ventures in various business fields, from software to consultin...",,,,,,,,,,,"93,649"
MiCo,https://www.crunchbase.com/organization/mico-7cd4,2,1,"Seongnam, Kyonggi-do, South Korea",MiCo is engaged in the biomedical business.,,,2,,1,,1,,,,"93,650"
Invert Up,https://www.crunchbase.com/organization/parque-tec,11,1,"San José, San Jose, Costa Rica",Invert Up is a seed capital fund enlisted in the Costa Rica National Stock exchange,Micro VC,"Early Stage Venture, Late Stage Venture, Seed",8,,8,,1,,,,"93,651"
2W Group,https://www.crunchbase.com/organization/2w-group,1,,"Watthana, Krung Thep, Thailand",2W Group seeks value-orientated returns through strategic investments across a variety of industries and asset classes.,Venture Capital,,1,,1,,,,,,"93,656"
Paul Massara,https://www.crunchbase.com/person/paul-massara-aaab,4,2,"Oxford, Oxfordshire, United Kingdom",Paul has extensive experience in the energy and service sectors in Europe and North America. Having stepped down as CEO of Electron he is no...,Individual/Angel,"Early Stage Venture, Seed",4,,,,2,,,,"93,657"
AOS Capital,https://www.crunchbase.com/organization/aos-capital,,,"New York, New York, United States",AOS Capital invests in and partners with companies to align operations to achieve strategic goals.,Private Equity Firm,,,,,,,,,,"93,658"
Acorn Capital Partners,https://www.crunchbase.com/organization/acorn-capital-partners,4,1,"Buxton, Norfolk, United Kingdom",Acorn Capital Partners is a corporate acquisition firm that specializes in corporate equity deals and buyouts.,Venture Capital,,4,,,,1,,,,"93,660"
Brent Murri,https://www.crunchbase.com/person/brent-murri,,,"San Francisco, California, United States",Brent Murri is the Principal and Investor at M13.,Investment Partner,,,5,,,,,,,"93,661"
Stanislaus-Merced Angels,https://www.crunchbase.com/organization/stanislaus-merced-angels,,,"Modesto, California, United States",The Stanislaus-Merced Angels is a recently formed angel group that is interested in start-up and early stage businesses in a wide range of,Angel Group,,,,,,,,,,"93,662"
Nahoko Hoshino,https://www.crunchbase.com/person/nahoko-hoshino,,,,Nahoko Hoshino,Investment Partner,,,6,,,,,,,"93,762"
Hamilton Capital,https://www.crunchbase.com/organization/platinum-management,1,,"Tucson, Arizona, United States",Hamilton Capital focuses on financing litigation and arbitration globally. Law firms & clients work with us to mitagate legal costs and risk,,,1,,1,,,,,,"93,663"
Josh Proctor,https://www.crunchbase.com/person/josh-proctor-8f58,2,,,Josh Proctor is the CFO of Golden State Warriors.,Individual/Angel,,1,,,,,,,,"93,664"
Arora Digital,https://www.crunchbase.com/organization/arora-digital,,,"London, England, United Kingdom",Arora Digital delivers accelerated success for startups scaling internationally.,Private Equity Firm,,,,,,,,,,"93,665"
Astor Birri,https://www.crunchbase.com/person/astor-birri,,,"California, United States, North America",Astor Birri is the Chief Executive Officer of Bag of Goodies. Astor Birri attended Michigan State University.,,,,,,,,,,,"93,666"
Hyper Group Ltd,https://www.crunchbase.com/organization/hyper-group-ltd,,,"Varna, Varna, Bulgaria","Hyper group ltd is financial and investment company, which provides services on the capital and forex markets and accounting services.",Private Equity Firm,,,,,,,,,,"93,668"
Neal Moszkowski,https://www.crunchbase.com/person/neal-moszkowski,,,"Greater New York Area, United States, North America",Neal Moszkowski - Founder and Co-CEO @ TowerBrook Capital Partners,Investment Partner,,,1,,,,,,,"93,669"
Cisco Spark Innovation Fund,https://www.crunchbase.com/organization/cisco-spark-innovation-fund,,,"San Jose, California, United States",Cisco is a global leader in collaboration products and services,Corporate Venture Capital,,,,,,,,,,"93,765"
Lou Marinaccio,https://www.crunchbase.com/person/louis-marinaccio,,,"Greater New York Area, United States, North America","Louis Marinaccio is a Managing Director with 20 years of experience investing in, advising, and operating consumer and middle-market compani...",,,,,,,,,,,"93,673"
Kristin Boggiano,https://www.crunchbase.com/person/kristin-boggiano,,,"New York, New York, United States",Kristin Boggiano is the Co-Founder and President of CrossTower. She attended the D'Amore-McKim School of Business at Northeastern University...,Investment Partner,,,1,,,,,,,"93,675"
Quadriplay Venture,https://www.crunchbase.com/organization/quadriplay-venture,1,,"Paris, Ile-de-France, France",Quadriplay Venture positions and investing early in life unlisted companies - young and creative - in France and Europe in the field of,Venture Capital,,1,,,,,,,,"93,768"
MOTIVE,https://www.crunchbase.com/organization/motive-4,1,,"Dallas, Texas, United States",Real Estate Technology Accelerator.,Accelerator,Seed,1,,,,,,,,"93,676"
Michael Hock,https://www.crunchbase.com/person/michael-hock-3,2,,"Berlin, Berlin, Germany","Michael oversees all finance, tax, legal and regulatory topics as well as all people & organization activities at finleap. He is also respon...","Investment Partner, Individual/Angel",,2,6,,,,,,,"93,677"
Mohamad Bijaksana Junerosano,https://www.crunchbase.com/person/mohamad-bijaksana-junerosano-c381,,,,Mohamad Bijaksana Junerosano is the Founder and CEO at Waste4Change.Mohamad Bijaksana Junerosano attended Bandung Institute of Technology.,,,,,,,,,,,"93,679"
Florin Bratan,https://www.crunchbase.com/person/florin-bratan,,,,"Florin is the founder and lead developer at Jesway, a software company that provides businesses with cutting-edge tools and services to thri...",,,,,,,,,,,"93,681"
Sichuan Bio-Pharmaceutical Industry Group,https://www.crunchbase.com/organization/sichuan-bio-pharmaceutical-industry-group,1,,"Chengdu, Sichuan, China","Sichuan Bio-Pharmaceutical Industry Group focuses on production, outsourcing services for the pharmaceutical industry.",,,1,,1,,,,,,"93,682"
Travis Jamison,https://www.crunchbase.com/person/travis-jamison,2,,"Asheville, North Carolina, United States",Travis Jamison is the founder of Smash Ventures.,Individual/Angel,"Private Equity, Seed",2,,,,,,,,"93,683"
Sandol,https://www.crunchbase.com/organization/sandol,1,,"Seongdong, Kyonggi-do, South Korea",Sandol is a font service that provides global fonts and Korean fonts.,,,1,,1,,,,,,"93,684"
PDP Capital,https://www.crunchbase.com/organization/pdp-capital,,,"Palm Beach, Florida, United States",PDP Capital is providing personalized wealth management planning and comprehensive investment services.,Fund Of Funds,,,,,,,,,,"93,686"
