Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Gerber Finance,https://www.crunchbase.com/organization/gerber-finance,3,1,"Atlanta, Georgia, United States",Gerber Finance finances long-term profitable growth and builds meaningful relationships with clients.,,,3,,3,1,1,,,,"100,800"
New GX Ventures SA,https://www.crunchbase.com/organization/new-gx-ventures-sa,1,,"Gauteng, NA - South Africa, South Africa","New GX Ventures SA is a joint venture between New GX Capital, and RMB Ventures.",Venture Capital,,1,,,,,,,,"100,805"
Oded Weiss,https://www.crunchbase.com/person/oded-weiss,,,"New York, New York, United States",Oded Weiss is the Founder and CEO of Oxygenium.,,,,,,,,,,,"100,822"
Avcon Information Technology,https://www.crunchbase.com/organization/avcon-information-technology,1,,"Shanghai, Shanghai, China",Avcon Information Technology is a manufacturer of audio-visual communication products and visualisation application products.,,,1,,1,,,,,,"100,827"
Nigeria Climate Innovation Centre’s,https://www.crunchbase.com/organization/nigeria-climate-innovation-centre-s,3,,"Lagos, Lagos, Nigeria",The Nigeria Climate Innovation Center (NCIC) will accelerate energy access in Nigeria through private sector development.,,,3,,1,,,,,,"100,828"
Jiarui Investment,https://www.crunchbase.com/organization/jiarui-investment,1,,"Jiaxing, Zhejiang, China",Jiarui Investment,,,1,,,,,,,,"100,829"
EcoImpact Capital,https://www.crunchbase.com/organization/ecoimpact-capital,2,,"Singapore, Central Region, Singapore",EcoImpact Capital is a venture capital firm that focuses on macro trends to build ecosystem funds of complementary assets.,Venture Capital,Early Stage Venture,2,,1,,,,,,"100,840"
Hugues le Bret,https://www.crunchbase.com/person/hugues-le-bret,4,,"Paris, Ile-de-France, France","Mr. Hugues Le Bret, 52, is founder and the CEO of Financière des Paiements Electroniques (Compte Nickel). He is the former Chairman and CEO ...",Individual/Angel,,3,,,,,,,,"100,844"
Chelverton Asset Management,https://www.crunchbase.com/organization/chelverton-asset-management,3,,"Bath, Bath and North East Somerset, United Kingdom",An investment management firm based in Bath.,Private Equity Firm,,3,,2,,,,,,"100,845"
Winguard Korea,https://www.crunchbase.com/organization/winguard-korea,1,,"Seoul, Seoul-t'ukpyolsi, South Korea",Winguard Korea is an investment firm.,"Micro VC, Venture Capital","Early Stage Venture, Late Stage Venture, Venture",1,,,,,,,,"100,847"
O2 VC Fund,https://www.crunchbase.com/organization/o2-vc-fund,2,,"Noida, Uttar Pradesh, India",O2 VC Fund is an accelerator arm of the o2angels network providing validation capital and mentoring.,Accelerator,,2,,,,,,,,"100,849"
Emmanuel Costa,https://www.crunchbase.com/person/emmanuel-costa,1,,"Paris, Ile-de-France, France",Emmanuel Costa is the Founder & Project Manager at Bankin.,Individual/Angel,,1,,,,,,,,"100,850"
Jason Nassof,https://www.crunchbase.com/person/jason-nassof,1,,,Jason Nassof is the Vice president of Goldman Sachs.,Individual/Angel,,1,,1,,,,,,"100,856"
Woodside Group,https://www.crunchbase.com/organization/woodsidegroup,1,1,"Antrim, Antrim, United Kingdom",Woodside Group is a professional transport services in a wide range at it's best.,,,1,,,,1,,,,"100,857"
Sequoia CBC Cross-Border Digital Industry Fund,https://www.crunchbase.com/organization/sequoia-cbc-cross-border-digital-industry-fund,1,,,Sequoia CBC Cross-Border Digital Industry Fund is co-established by sequoia capital china and CBC capital.,,,1,,1,,,,,,"100,858"
Huisheng Group Ltd,https://www.crunchbase.com/organization/huisheng-group-ltd,,,"Weifang, Shandong, China",Huisheng Group manufactures and exports paper products and transformer pressboards.,Venture Capital,Early Stage Venture,,,,,,,,,"100,866"
Pirojshaw Sarkari,https://www.crunchbase.com/person/pirojshaw-sarkari,2,,"Mumbai, Maharashtra, India",Pirojshaw Sarkari (Phil) is the Chief Executive Officer at Gati Limited. He attended The Institute of Chartered Accountants of India.,Individual/Angel,,1,,,,,,,,"100,875"
AGENT Japan,https://www.crunchbase.com/organization/agent-japan,1,,"Tokyo, Tokyo, Japan","Solutions Busines,Sales Solutions,Tech Solutions,Marketing Solution,Carrier Solutions.",,,1,,,,,,,,"100,876"
100xCapital,https://www.crunchbase.com/organization/100xcapital,,,"Ebène, Plaines Wilhems, Mauritius",100xCapital is a venture capital firm that targets value-add ventures.,"Angel Group, Micro VC, Venture Capital",Convertible Note,,,,,,,,,"100,879"
Financiere De Champlain,https://www.crunchbase.com/organization/financiere-de-champlain,2,,"Paris, Ile-de-France, France",Financiere De Champlain is a financial advisor and consultant group.,Private Equity Firm,Early Stage Venture,2,,,,,,,,"100,801"
Papillon ZAO,https://www.crunchbase.com/organization/papillon-zao,1,,"Chelyabinskiy, Novosibirsk, Russian Federation",Papillon ZAO develops and produces automated biometric systems.,,,1,,,,,,,,"100,802"
Metatron Global Fund Mauritius,https://www.crunchbase.com/organization/metatron-global-fund-mauritius,,,"Port Louis, Port Louis, Mauritius","Metatron Global Fund is an open-ended collective Investment scheme. Located in Port Luis, Mauritius.","Private Equity Firm, Venture Capital","Private Equity, Venture",,,,,,,,,"100,881"
