Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Daniel Greenberg,https://www.crunchbase.com/person/daniel-greenberg-4,,,"New York, New York, United States",Daniel Greenberg is a Sr. Business Manager at Disney Streaming Services. He attended Columbia Business School.,,,,,,,,,,,"130,803"
Sam Raha,https://www.crunchbase.com/person/sam-raha,,,"Santa Clara, California, United States",Sam Raha is the Chief Operating Officer of Myriad Genetics. He previously worked at Illumina as a Vice President of Global Marketing. Sam Ra...,,,,,,,,,,,"130,811"
Qingdao Medicine,https://www.crunchbase.com/organization/qingdao-medicine,1,,,Qingdao Medicine,,,1,,,,,,,,"130,827"
Bridge Global Capital,https://www.crunchbase.com/organization/bridge-global-capital,1,,"New York, New York, United States",Bridge Global Capital Group is an independent investment banking and strategic growth advisory firm.,Venture Capital,"Early Stage Venture, Seed",1,,,,,,,,"130,830"
Thunder Crowd Capital,https://www.crunchbase.com/organization/thunder-crowd-capital,2,,"New York, New York, United States",Crowdfunding Bridge Lender and Equity Investor,Venture Capital,"Crowdfunding, Debt, Early Stage Venture, Private Equity, Seed",2,,,1,,,,,"130,837"
Robert Routley,https://www.crunchbase.com/person/robert-routley-cc5e,,,,Robert Routley,Investment Partner,,,5,,,,,,,"130,836"
Grant MacCusker,https://www.crunchbase.com/person/grant-maccusker,,,"Edinburgh, Edinburgh, City of, United Kingdom",Grant MacCusker,,,,,,,,,,,"130,839"
Hype Empreendimentos,https://www.crunchbase.com/organization/hype-empreendimentos,1,,"Curitiba, Parana, Brazil",Construction and Investments,,,1,,1,,,,,,"130,840"
Patrick Spence,https://www.crunchbase.com/person/patrick-spence,2,,"Santa Barbara, California, United States",Patrick Spence is the Chief Executive Officer and President at Sonos. Patrick joined Sonos as Chief Commercial Officer in 2012. He has playe...,Individual/Angel,,2,,,,,,,,"130,842"
Nick Scudamore-Smith,https://www.crunchbase.com/person/nick-scudamore-smith,1,,"Sydney, New South Wales, Australia",Nick Scudamore-Smith Co-Founder at Sparesbox.com,Individual/Angel,,1,,,,,,,,"130,847"
Per Liljenqvist,https://www.crunchbase.com/person/per-liljenqvist,1,,"Flensburg, Schleswig-Holstein, Germany",Per Liljenqvist,Individual/Angel,,1,,,,,,,,"130,800"
Julien Duguay,https://www.crunchbase.com/person/julien-duguay,,,"Chicoutimi, Quebec, Canada","M. Julien Duguay provient d’une famille d’entrepreneurs. Il est propriétaire de Bijoux Medusa. Très rapidement, la vente s’est imposée à lui...",,,,,,,,,,,"130,801"
Amelia Hill,https://www.crunchbase.com/person/amelia-hill,,,"Sydney, New South Wales, Australia",Amelia has over 14 years of global industry experience including private investments. Amelia’s experience is focused on emerging and small t...,,,,,,,,,,,"130,802"
Varenne,https://www.crunchbase.com/organization/varenne-eab2,,,"Stockholm, Stockholms Lan, Sweden",Varenne is a private investment firm that secures companies in their journey toward growth.,Private Equity Firm,,,,,,,,,,"130,860"
Hainansheng Xinxi Chanye Touzi Youxian Gongsi,https://www.crunchbase.com/organization/hainansheng-xinxi-chanye-touzi-youxian-gongsi,2,,"Hainan, Hainan, China","Hainansheng Xinxi Chanye Touzi Youxian Gongsi provided information service, data collection and investment service.",Venture Capital,,2,,1,,,,,,"130,861"
Elaine P. Wynn,https://www.crunchbase.com/person/elaine-p-wynn,2,,,"Ms. Wynn, 71, has served as a Director of the Company since October 2002. Ms. Wynn has been a strong advocate of programs and services for c...",Individual/Angel,,1,,,2,,,,,"130,864"
Lisa Dean Moseley Foundation,https://www.crunchbase.com/organization/lisa-dean-moseley-foundation,2,,"Wilmington, Delaware, United States",Lisa Dean Moseley Foundation is a non profit organisation.,,,2,,2,1,,,,,"130,803"
David Bergeron,https://www.crunchbase.com/person/david-bergeron-2,,,"San Diego, California, United States",David Bergeron is the Senior Vice President Venture Development of Rev1 Ventures. He attended Georgetown University.,Investment Partner,,,17,,,,,,,"130,804"
Darren Cai,https://www.crunchbase.com/person/darren-cai,,,,"Darren Cai, Ph.D., Founding Partner of Sherpa Healthcare Partners.",Investment Partner,,,1,,,,,,,"130,805"
Thierry Peuchot,https://www.crunchbase.com/person/thierry-peuchot,1,,,"Thierry Peuchot, former marketing director of Nike",Individual/Angel,,1,,,,,,,,"130,806"
Katie Schuele,https://www.crunchbase.com/person/katie-schuele,,,"New York, New York, United States",Katie Schuele,,,,,,,,,,,"130,807"
Shannon Guderian,https://www.crunchbase.com/person/shannon-guderian,,,,"I am Shannon Guderian, owner of the Late Model Restoration. Like many in this hobby, my interest in Mustangs began with my first Mustang, a ...",,,,,,,,,,,"130,808"
José Galló,https://www.crunchbase.com/person/josé-galló,2,,"Rio Grande do Sul, Brazil, South America",José Galló,Individual/Angel,,1,,,,,,,,"130,809"
Invest Five,https://www.crunchbase.com/organization/invest-five,,,"Dubai, Dubai, United Arab Emirates",Investments in cryptocurrency projects,,,,,,,,,,,"130,811"
Bruce Borden,https://www.crunchbase.com/person/bruce-borden,,,,"Co-founder of 3 startups with 3 successful exits, the most notable being 3Com. He has held a series of senior technical leadership roles inc...",,,,,,,,,,,"130,812"
Stumberg Venture Competition,https://www.crunchbase.com/organization/stumberg-venture-competition,3,,"San Antonio, Texas, United States","Stumberg Venture Competition is a yearly event held to give students connections, opportunities, and experience in startups.",University Program,,3,,3,,,,,,"130,813"
HSBC Bank Oman,https://www.crunchbase.com/organization/hsbc-bank-oman,1,1,"Muscat, Masqat, Oman",HSBC Bank Oman provides various banking and financial services worldwide.,,,1,,,,1,,,,"130,814"
Max Brickman,https://www.crunchbase.com/person/max-brickman,,,"Columbus, Ohio, United States","Max is the Managing Director of Heartland Ventures, which he founded in 2016.  He manages the fund’s relationships with other venture capit...",Investment Partner,,,3,,,,,,,"130,816"
Daniel Kogan,https://www.crunchbase.com/person/daniel-kogan,1,,"Brooklyn, New York, United States",Daniel Kogan is the Co-Founder and Chief Technology Officer at Ziphycare and the Co-Founder and Chief Numerati at YourCoach Health. Daniel K...,Individual/Angel,,1,,,1,,,,,"130,815"
Varag Gharibjanian,https://www.crunchbase.com/person/varag-gharibjanian,,,"Santa Monica, California, United States","Varag is the Founder & Managing Partner of Actuate, a B2B tech partnerships platform. Actuate helps companies create partnerships with disru...",,Seed,,,,,,,,,"130,818"
Eddie Huang,https://www.crunchbase.com/person/eddie-y-huang,,,"Hong Kong, Hong Kong Island, Hong Kong","Eddie Y. Huang is based in Hong Kong, joined Warburg Pincus in 2014 and heads Fundraising and Investor Relations in Asia. Prior to joining W...",,,,,,,,,,,"130,822"
