Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Changhan Kim,https://www.crunchbase.com/person/changhan-kim-4f61,,,,Changhan Kim,,,,,,,,,,,"182,372"
Shikong Wuxing,https://www.crunchbase.com/organization/shanghai-space-star-venture-investment-management-co-ltd,4,1,"Shanghai, Shanghai, China","Shikong Wuxing is an investment firm that provides asset management, investment management and consulting service.",Venture Capital,,4,,1,,1,,,,"181,801"
Weixin Investment,https://www.crunchbase.com/organization/weixin-investment,1,,"Guangzhou, Guangdong, China",Weixin Investment is a manufacturer of steel.,,,1,,1,,,,,,"181,806"
Liu Kai,https://www.crunchbase.com/person/liu-kai-5171,,,"China, Asia",Liu Kai,Investment Partner,,,1,,,,,,,"181,815"
Baruch Halpert,https://www.crunchbase.com/person/baruch-halpert,,,"London, England, United Kingdom",Baruch Halpert is the CEO and Executive Chairman of Electriq Global. He is also the Managing Director of Sapir Capital and a Non-Executive d...,Investment Partner,,,1,,,,,,,"181,824"
Frank J Monteiro,https://www.crunchbase.com/person/frank-j-monteiro,,,"Prospect, Connecticut, United States",Frank J Monteiro is the President and Chief Executive Officer at Drew Marine. Frank attended Bentley University.,,,,,,,,,,,"181,828"
Anthonie de Beer,https://www.crunchbase.com/person/anthonie-de-beer,,,"Johannesburg, NA - South Africa, South Africa",Anthonie joined Ethos in 2002 as an Associate. He has developed extensive experience across the private equity value chain and has been invo...,,,,,,,,,,,"181,800"
Brendan Brummer,https://www.crunchbase.com/person/brendan-brummer,1,,"San Francisco, California, United States",Brendan Brummer - Chief Operating Officer @ Kapiche,Individual/Angel,"Early Stage Venture, Seed",1,,,,,,,,"181,831"
Wing Equity Management GmbH,https://www.crunchbase.com/organization/wing-equity-management-gmbh,,,"Vienna, Wien, Austria",Wing Equity Management GmbH is an investment firm specializing in investments in medium and large-sized companies.,Private Equity Firm,Private Equity,,,,,,,,,"181,832"
Jacob Wallenberg,https://www.crunchbase.com/person/jacob-wallenberg,,,"Stockholm, Stockholms Lan, Sweden","Jacob Wallenberg is a Swedish banker and industrialist, currently serving as a board member for multiple companies. Wallenberg holds a B.Sc....",,,,,,,,,,,"181,833"
Prashant Bindal,https://www.crunchbase.com/person/prashant-bindal,,,"Gurgaon, Haryana, India",Prashant Bindal,,,,,,,,,,,"181,801"
Peter Frishauf,https://www.crunchbase.com/person/peter-frishauf-2,1,,"New York, New York, United States","Peter Frishauf is the Volunteer Coordinator of Park to Park 103. Took up BA, Journaiism at New York University.",Individual/Angel,Seed,1,,,,,,,,"181,804"
Don Hoang,https://www.crunchbase.com/person/don-hoang-6ffd,1,,,Don Hoang,Individual/Angel,,1,,,,,,,,"181,803"
Thomas George,https://www.crunchbase.com/person/thomas-george-c742,1,,"India, Asia",Thomas George is the Co-founder of Payzello.,"Investment Partner, Individual/Angel",Early Stage Venture,1,1,,,,,,,"181,805"
Rob Weisz,https://www.crunchbase.com/person/rob-weisz,1,,"London, England, United Kingdom",Rob Weisz - CEO @ Fonix,Individual/Angel,Seed,1,,,,,,,,"181,806"
David V. Gilroy,https://www.crunchbase.com/person/david-v-gilroy,,,"New York, New York, United States",David V. Gilroy,,,,,,,,,,,"181,807"
Washington Research Group,https://www.crunchbase.com/organization/washington-research-group,3,,"Washington, District of Columbia, United States",Washington Research Group provides equity investors with insights and analysis on the impact of government policy on investment openings.,Government Office,"Early Stage Venture, Late Stage Venture",2,,,,,,,,"181,808"
Allyn Alford,https://www.crunchbase.com/person/allyn-alford,,,"Miami, Florida, United States",Allyn Alford,,,,,,,,,,,"181,813"
Jean Plamondon,https://www.crunchbase.com/person/jean-plamondon,,,"Paris, Ile-de-France, France","Jean Plamondon, joined Idinvest Partners in 2006. He was previously Investment Director at ING Parcom Private Equity, a mid-market LBO inves...",,,,,,,,,,,"181,811"
Matthieu Bizien,https://www.crunchbase.com/person/matthieu-bizien,,,"Paris, Ile-de-France, France",Matthieu Bizien - Chief Data Scientist @ Yokai,,,,,,,,,,,"181,812"
itzmc komolafe,https://www.crunchbase.com/person/happy-boy-p-money,,,,"Happy Boy start his career in the years 2021 , Because he join a great and awesome business opportunity call [https://www.neolife.com/]Neoli...",,,,,,,,,,,"181,814"
Nimeshh Patel,https://www.crunchbase.com/person/nimeshh-patel,1,1,"London, England, United Kingdom",Former AOL COO with experience building and operating international businesses. Adept at assembling high performance teams. Strong passion f...,Individual/Angel,,1,,,,1,,,,"181,816"
Stein Erik Knoph,https://www.crunchbase.com/person/stein-erik-knoph,2,,"Norway, Europe",Stein Erik Knoph,Individual/Angel,,1,,,,,,,,"181,817"
Jason So,https://www.crunchbase.com/person/jason-so,,,,"Jason So joined SAIF in August 2004 and is a General Partner with SAIF.  He was previously a Managing Director at Delta Associates, the excl...",,,,,,,,,,,"181,820"
Julia Stent,https://www.crunchbase.com/person/julia-stent,1,,"England, United Kingdom, Europe",Ms.Julia Stent is Commercial Director at Top10.,Individual/Angel,,1,,,,,,,,"181,821"
Cristina Santin,https://www.crunchbase.com/person/cristina-santin,2,,,Cristina Santin,Individual/Angel,,1,,2,,,,,,"181,823"
Danbei Qiye,https://www.crunchbase.com/organization/danbei-qiye,2,,"Ningbo, Zhejiang, China",Danbei Qiye engaged in asset and investment management.,,,1,,,,,,,,"181,847"
Silla Scheepens,https://www.crunchbase.com/person/silla-scheepens,1,,,Silla Scheepens of Future Food Fund.,Individual/Angel,,1,,,,,,,,"181,824"
UCC Capital Corporation,https://www.crunchbase.com/organization/ucc-capital-corporation,,,"New York, New York, United States",UCC Capital Corporation is an investment banking firm.,,,,,,,,,,,"181,826"
Steven Beringhause,https://www.crunchbase.com/person/steven-beringhause,,,"Attleboro, Massachusetts, United States",Steve Beringhause is a retired Chief Technology Officer at Sensata.,Investment Partner,,,1,,,,,,,"181,827"
Manoel Amorim,https://www.crunchbase.com/person/manoel-amorim,2,1,,Manoel Amorim,Individual/Angel,,2,,,,1,,,,"181,828"
Tyler Chianelli,https://www.crunchbase.com/person/tyler-chianelli,1,,"Virginia Beach, Virginia, United States",Tyler Chianelli is the Founder and CEO of Vestalyze.,Individual/Angel,,1,,,,,,,,"181,830"
Niket Desai,https://www.crunchbase.com/person/niket-desai,1,,"United States, North America",Niket Desai - Part-Time Partner @ The House Fund,Individual/Angel,Seed,1,,,,,,,,"181,829"
Teerlock Partners,https://www.crunchbase.com/organization/teerlock-partners,3,,"Salem, Oregon, United States","Teerlock Partners is a boutique venture firm based in Salem, Oregon",Venture Capital,,3,,,,,,,,"181,831"
DsgnFwd,https://www.crunchbase.com/organization/dsgn-fwd,1,,"Ljubljana, Ljubljana Urban Commune, Slovenia","Design Forward Program provides product, identity, ux, web, and brand design, as well as the launch support.",Accelerator,,1,,,,,,,,"181,833"
Venture Capital,https://www.crunchbase.com/organization/venture-capital-3249,1,,,unidentified venture capital,Venture Capital,,1,,,,,,,,"181,832"
Hunter Reichert,https://www.crunchbase.com/person/hunter-reichert-6630,,,"Tampa, Florida, United States","Hunter Reichert is Co-Founder, Managing Director & Investment Committee Member of Mangrove Equity Partners and he attended University of Vir...",,,,,,,,,,,"181,834"
John Evey,https://www.crunchbase.com/person/john-evey-2,1,,,John Evey,"Investment Partner, Individual/Angel",Seed,1,2,,,,,,,"181,836"
Clara Zhi,https://www.crunchbase.com/person/clara-zhi,,,"Menlo Park, California, United States",Clara Zhi,,,,,,,,,,,"181,840"
Michael Przyswa,https://www.crunchbase.com/person/michael-przyswa,,,"Hong Kong, Hong Kong Island, Hong Kong",Michael Przyswa - Strategic Advisor & Acting COO @ Signature chain,,,,,,,,,,,"181,841"
