Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Pepe Sardinas,https://www.crunchbase.com/person/pepe-sardinas,,,"Hialeah, Florida, United States",Pepe Sardinas is the V P at A M Metalmaq.,,,,,,,,,,,"193,801"
ANDREW TOWLE,https://www.crunchbase.com/person/andrew-towle-6ae6,,,"Greenwich, Connecticut, United States","Andrew has spent his career producing value for some of the world's most well-known consumer packaged goods firms, including Procter & Gambl...",Investment Partner,,,1,,,,,,,"193,802"
David Bookbinder,https://www.crunchbase.com/person/david-bookbinder,,,"Vancouver, British Columbia, Canada","David Bookbinder is a co-founder of Chemtrade Logistics Income Fund, Pinova Holdings, Inc., Marsulex Inc., and SPI Polyols, Inc. During his ...",Investment Partner,,,1,,,,,,,"193,803"
Michael Pfennig,https://www.crunchbase.com/person/michael-pfennig-5e22,,,,Michael Pfennig is a Managing Director at Allianz Capital Partners.,Investment Partner,,,1,,,,,,,"193,806"
Ben Askew,https://www.crunchbase.com/person/ben-askew,,,"Boston, Massachusetts, United States",Ben Askew,Investment Partner,,,7,,,,,,,"193,807"
Ameer Merchant,https://www.crunchbase.com/person/ameer-merchant,,,"Bhavnagar, Gujarat, India","Ameer Merchant (born 11 December 1988) is an Indian-born, Gujarat-based, Indian Entrepreneur and Producer, who has recently moved to Dubai. ...",,,,,,,,,,,"193,808"
Huan Cheng,https://www.crunchbase.com/person/huan-cheng,,,"Shangai, Jiangxi, China","Huan Cheng, Vice President at Sequoia, focusing on healthcare investment. Prior to joining Sequoia in 2014, Mr. Cheng worked as an assistant...",,,,,,,,,,,"193,810"
Gregory Cooper,https://www.crunchbase.com/person/gregory-cooper,,,"Washington, District of Columbia, United States","Craig Bandes, President and CEO. Mr. Bandes has over 20 years of combined experience as an entrepreneur, CEO, and Angel investor, building c...",,,,,,,,,,,"193,811"
Vivek Rp,https://www.crunchbase.com/person/vivek-rp,,,"Bangalore, Karnataka, India",Founder at Get Started,,"Crowdfunding, Early Stage Venture, Seed",,,,,,,,,"193,812"
Verena Rappel,https://www.crunchbase.com/person/verena-rappel,1,,,Verena Rappel,Individual/Angel,,1,,,,,,,,"193,814"
Asif Mooppan,https://www.crunchbase.com/person/asif-mooppan-a4bf,,,"Kochi, Kerala, India",Asif Mooppan,,,,,,,,,,,"193,813"
Shouvik Roy,https://www.crunchbase.com/person/shouvik-roy,,,,Shouvik Roy is a CFO of Cymax Group Technologies. He attended Wilfrid Laurier University.,,,,,,,,,,,"193,815"
Joseph Cardin,https://www.crunchbase.com/person/joseph-cardin,,,"Portland, Maine, United States",Joseph Cardin is the Board Advisor at Stealth Mode Startup Company. Joseph Cardin attended the University of Hartford.,,,,,,,,,,,"193,816"
Aude du Colombier,https://www.crunchbase.com/person/aude-du-colombier,1,,"Paris, Ile-de-France, France",Aude du Colombier is Co-Founder at Tediber.,Individual/Angel,,1,,,,,,,,"193,817"
Wayne Group Financial Advisory,https://www.crunchbase.com/organization/wayne-group-financial-advisory,,,"San Francisco, California, United States",Investment and financial advisory for early stage start ups and founders,Venture Capital,,,,,,,,,,"193,818"
Lee Burrows,https://www.crunchbase.com/person/lee-burrows,,,"Atlanta, Georgia, United States","Lee joined VantagePoint in 2002, bringing with him 15 years of broad semiconductor technology expertise, specifically in the areas of semico...",,,,,,,,,,,"193,820"
CMC Gao Hua,https://www.crunchbase.com/organization/cmc-gao-hua-2,,,"Seoul, Seoul-t'ukpyolsi, South Korea",CMC Gao Hua offer industry leading wealth management and investment advisory services.,Venture Capital,,,,,,,,,,"193,819"
Rob Forman,https://www.crunchbase.com/person/rob-forman-6869,1,,,Rob Forman,Individual/Angel,,1,,,,,,,,"193,821"
Provato (I-Many),https://www.crunchbase.com/organization/provato-i-many,,,,Provato is a company that offers staffing services.,,,,,,,,,,,"193,825"
