Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Kenta Kato,https://www.crunchbase.com/person/kenta-kato,,,"Tokyo, Tokyo, Japan",Kenta Kato,,,,,,,,,,,"223,201"
Jon Lovelace,https://www.crunchbase.com/person/jon-lovelace,1,,,Jon Lovelace,Individual/Angel,Seed,1,,,,,,,,"223,200"
Charles Dietrich,https://www.crunchbase.com/person/charles-dietrich,1,,,Charles Dietrich,Individual/Angel,,1,,,,,,,,"223,202"
Ross Bricker,https://www.crunchbase.com/person/ross-bricker,,,"Didsbury, Alberta, Canada","Ross Bricker is the President and CEO of AVAC Ltd, and has over 25 years of experience working with and investing both in early stage techno...",,,,,,,,,,,"223,203"
Jerome Williams,https://www.crunchbase.com/person/jerome-williams-b6b6,1,,,Jerome Williams,Individual/Angel,,1,,,,,,,,"223,205"
Rachel (Ross) Butler,https://www.crunchbase.com/person/rachel-ross-butler,,,"Hingham, Massachusetts, United States",Rachel (Ross) Butler,Investment Partner,,,1,,,,,,,"223,206"
Christian Vonier,https://www.crunchbase.com/person/christian-vonier,,,,Christian has several years of experience as a Senior Accountant at the Asset Manager of a worldwide leading reinsurance company where he wa...,,,,,,,,,,,"223,208"
Nikolai Adamovitch,https://www.crunchbase.com/person/nikolai-adamovitch,,,"Riga, Riga, Latvia",Nikolai Adamovitch is the founder at Commercialization Reactor. He is also the Co-Founder at Amber Sea Business Angels Club.,Investment Partner,,,1,,,,,,,"223,211"
Jon Charbonneau,https://www.crunchbase.com/person/jon-charbonneau-3e89,1,,,Jon Charbonneau,Individual/Angel,,1,,,,,,,,"223,210"
Simon Cooper,https://www.crunchbase.com/person/simon-cooper-a916,1,1,"Stockport, Stockport, United Kingdom",Simon Cooper is CEO at On The Beach Ltd. ,Individual/Angel,,1,,1,,1,,,,"223,212"
Fernando Meirelles,https://www.crunchbase.com/person/fernando-meirelles,1,,"Sao Paulo, Brazil, South America","Fernando Ferreira Meirelles is a Brazilian film director, producer and screenwriter.",Individual/Angel,,1,,,,,,,,"223,207"
Philippe Queveau,https://www.crunchbase.com/person/philippe-queveau,,,,"After two years (1987-1988) as an auditor at Mazars, Philippe Queveau became a partner at GCI, a company operating in the media sector. In 1...",,,,,,,,,,,"223,209"
