Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Scott Griest,https://www.crunchbase.com/person/scott-griest,,,"Manhattan Beach, California, United States",Fintech entrepreneur & sales-focused executive that thrives in a leadership role. Proven ability for recruiting high-performing team members...,,"Early Stage Venture, Seed",,,,,,,,,"189,000"
Peter Enberg,https://www.crunchbase.com/person/peter-enberg,1,,"Malmö, Skane Lan, Sweden",Peter Enberg,Individual/Angel,Seed,1,,,,,,,,"189,002"
Pramendra Tomar,https://www.crunchbase.com/person/pramendra-tomar,1,,,Pramendra Tomar,Individual/Angel,,1,,,,,,,,"189,003"
Elena Sánchez,https://www.crunchbase.com/person/elena-sánchez,1,,"Madrid, Madrid, Spain",Elena Sánchez,Individual/Angel,Seed,1,,,,,,,,"189,004"
Eddie Whittingham,https://www.crunchbase.com/person/edward-whittingham,,,"Manchester, United Kingdom, Europe",Eddie Whittingham is the Founder of GoFounder. Eddie Whittingham attended Leeds Beckett University.,,,,,,,,,,,"189,006"
Mitin Patel,https://www.crunchbase.com/person/mitin-patel,1,,"Ahmedabad, Gujarat, India",Mitin Patel - Managing Director @ Prima Automation,Individual/Angel,Seed,1,,,,,,,,"189,007"
Michael Berman,https://www.crunchbase.com/person/michael-berman-d7ba,1,,,Michael Berman,Individual/Angel,,1,,,,,,,,"189,008"
Vesa Pekka Kursu,https://www.crunchbase.com/person/vesa-pekka-kursu,,,"Oulu, Finland, Europe",Manager Finnvera Plc Venture Capital,,,,,,,,,,,"189,009"
Aohai Touzi,https://www.crunchbase.com/organization/aohai-touzi,1,,"Longgang, Guangdong, China",Aohai Touzi is an investment firm that provides asset management and investment management services.,,,1,,,,,,,,"189,010"
Prashant Nehete,https://www.crunchbase.com/person/prashant-nehete,,,"Pune, Maharashtra, India",Prashant Nehete is the Founder at Eprintpost.,,,,,,,,,,,"189,011"
New Directions,https://www.crunchbase.com/organization/new-directions-b61a,1,1,"Cleveland, Ohio, United States",Non profit adolescent behavioral health treatment,,,1,,,,1,,,,"189,012"
Best Cold Air Intake,https://www.crunchbase.com/person/best-cold-air-intake,,,,Best Cold Air Intake provides the highest quality cold air intake systems on the market. We're dedicated to giving customers the best value ...,,,,,,,,,,,"189,015"
Olivier CAVE,https://www.crunchbase.com/person/olivier-cave,,,"Saint Etienne, Rhone-Alpes, France",Olivier CAVE serves as Director of Investments at Garibaldi Participations.,Investment Partner,,,1,,,,,,,"189,016"
Shrenik Shah,https://www.crunchbase.com/person/shrenik-shah-8e5a,1,,"India, Asia",Shrenik Shah,Individual/Angel,,1,,,,,,,,"189,017"
Ken Levitan,https://www.crunchbase.com/person/ken-levitan,2,,"Nashville, Tennessee, United States",Ken Levitan,Individual/Angel,,2,,,1,,,,,"189,018"
Ganquan Capital,https://www.crunchbase.com/organization/ganquan-capital,1,,,Ganquan Capital is a venture capital firm.,Venture Capital,Early Stage Venture,1,,,,,,,,"189,019"
Vanessa Colomar,https://www.crunchbase.com/person/vanessa-colomar,,,"London, England, United Kingdom","Vanessa's expertise is in PR and communications, having held senior positions at agency Burston Marsteller in Madrid and New York. She serve...",,,,,,,,,,,"189,021"
David Gehm,https://www.crunchbase.com/person/david-gehm-d06f,1,,,"David Gehm, President & CEO at Wellspring Lutheran Services.",Individual/Angel,,1,,,,,,,,"189,022"
Lydia Shin,https://www.crunchbase.com/person/lydia-shin,,,"Providence, Rhode Island, United States","Lydia Shin is the Managing Partner, Board of Directors, and Co-Founder at NEMIC (New England Medical Innovation Center). She attended Arizon...",,,,,,,,,,,"189,023"
Investment and Economic Development Bank of Rheinland-Pfalz,https://www.crunchbase.com/organization/investment-and-economic-development-bank-of-rheinland-pfalz,1,,,Investment and Economic Development Bank of Rheinland-Pfalz ,Investment Bank,,1,,,,,,,,"189,024"
Roosmarijn De Kok,https://www.crunchbase.com/person/roosmarijn-de-kok,2,,,Roosmarijn De Kok,Individual/Angel,,2,,,,,,,,"189,025"
Doug Shinsato,https://www.crunchbase.com/person/doug-shinsato,,,"Waimea, Hawaii, United States","Doug Shinsato - Co-Founder & Strategist, @ Anthill Ventures",,,,,,,,,,,"189,028"
Juan Pi Llorens,https://www.crunchbase.com/person/juan-pi-llorens,,,"Barcelona, Catalonia, Spain","Juan Pi Llorens is the President of Ecolumber and Adviser at BBVA.  Prior to Ecolumber, He was the President and Various Charges at IBM.",,,,,,,,,,,"189,027"
Founders.asia,https://www.crunchbase.com/organization/founders-asia,,,"Fountain Valley, California, United States",Founders.asia is a seed fund and startup accelerator.,Accelerator,,,,,,,,,,"189,029"
Zhongji Financial,https://www.crunchbase.com/organization/zhongji-financial,1,,"Beijing, Beijing, China",Zhongji Financial is an investment firm.,Venture Capital,,1,,,,,,,,"189,030"
Filippo Meo,https://www.crunchbase.com/person/filippo-meo,1,,,Filippo Meo,Individual/Angel,Seed,1,,,,,,,,"189,031"
Inwoo Kang,https://www.crunchbase.com/person/inwoo-kang,,,"Seoul, Seoul-t'ukpyolsi, South Korea",General manager,Investment Partner,,,1,,,,,,,"189,033"
Pingan Caifu,https://www.crunchbase.com/organization/pingan-caifu,3,2,"Beijing, Beijing, China",Pingan Caifu is a financial business platform.,,,3,,1,,2,,,,"189,034"
Jérôme Halbout,https://www.crunchbase.com/person/jérôme-halbout,,,"Paris, Ile-de-France, France","Jérôme Halbout is a founding Partner of 4D Global Energy Advisors. His experience in the energy sector dates to 1992, as Head of the Energy ...",,,,,,,,,,,"189,035"
Prudential Capital Energy Partners,https://www.crunchbase.com/organization/prudential-capital-energy-partners,,,"London, England, United Kingdom",Prudential Capital Energy Partners seeks to invest in the conventional and renewable energy industries.,,,,,,,,,,,"189,036"
Aaron Sandoski,https://www.crunchbase.com/person/aaron-sandoski,,,"Boston, Massachusetts, United States",Aaron Sandoski - Partner @ Medtech Convergence Fund,Investment Partner,,,7,,,,,,,"189,037"
Drew Nordstrom,https://www.crunchbase.com/person/drew-nordstrom,,,"Seattle, Washington, United States","7 years in angel and venture investing. 3 years in retail sales and customer service. BA Economics; MA Political Economy, University of Manc...",,,,,,,,,,,"189,038"
mLab ECA,https://www.crunchbase.com/organization/mlab-eca,,,"Yerevan, Yerevan, Armenia",Regional Mobile Application Laboratory For ECA,,,,,,,,,,,"189,039"
Islam Mahdy,https://www.crunchbase.com/person/islam-mahdy,1,,"London, England, United Kingdom",Islam Mahdy,Individual/Angel,,1,,,,,,,,"189,040"
Lancer Network,https://www.crunchbase.com/organization/lancer-network,,,,The first online labor market in the field of blockchain,,Initial Coin Offering,,,,,,,,,"189,042"
Lynn Patrick Musil,https://www.crunchbase.com/person/lynn-patrick-musil,,,"Huntington Beach, California, United States",Lynn Patrick Musil,,,,,,,,,,,"189,043"
Boyue Touzi,https://www.crunchbase.com/organization/boyue-touzi,1,,"Shanghai, Shanghai, China",Boyue Touzi is an investment firm.,,,1,,,,,,,,"189,044"
Susan Downey,https://www.crunchbase.com/person/susan-downey-f26c,,,"Massachusetts, United States, North America",Susan Downey is the Administrator at Medway Country Manor Nursing. Susan attended Simmons University.,,,,,,,,,,,"189,046"
