Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Dermot Berkery,https://www.crunchbase.com/person/dermot-berkery,,,,Dermot Berkery joined Delta Partners in 1999 as a General Partner.  He serves on the board of SeeWhy and Sensl.  He was also previousl...,Investment Partner,,,7,,,,,,,"136,200"
Vsun Capital,https://www.crunchbase.com/organization/vsun-capital,4,,"Shenzhen, Guangdong, China",Vsun Capital is an angel investment fund for investing in early projects.,Angel Group,,4,,,,,,,,"136,201"
iDo Fund,https://www.crunchbase.com/organization/ido-fund,1,1,"St Louis, Missouri, United States",iDo Fund offers brides and grooms one secure place to fund and pay for their weddings.,,,1,,,,1,,,,"136,203"
Jared Goff,https://www.crunchbase.com/person/jared-goff,2,,,Jared Goff,Individual/Angel,,2,,,1,,,,,"136,204"
Steve Banks,https://www.crunchbase.com/person/steve-banks,,,"Austin, Texas, United States","Steve serves as a Venture Partner of S3 Ventures.  Steve is a pioneer in venture capital, arising from his distinctive track record in backi...",,,,,,,,,,,"136,206"
Impact Angel Fund,https://www.crunchbase.com/organization/impact-angel-fund,1,,"Zoar, Ohio, United States",Impact Angel Fund is a venture capital firm.,,,1,,,,,,,,"136,220"
Al-Joud Kuwait Holding Company,https://www.crunchbase.com/organization/al-joud-kuwait-holding-company,1,,,Holding Company in Kuwait,,,1,,,,,,,,"136,223"
Jay M. Tenenbaum,https://www.crunchbase.com/person/jay-m-tenenbaum,,,"Scottsdale, Arizona, United States",Dr. Tenenbaum is a world-renowned Internet commerce pioneer and visionary.  He was founder and CEO of Enterprise Integration Technologies...,Investment Partner,,,1,,,,,,,"136,224"
Flavio Rump,https://www.crunchbase.com/person/flavio-rump,1,,"San Francisco, California, United States",Flavio Rump has had 3 past jobs including Co-Founder and Head of Online Marketing at DeinDeal.,Individual/Angel,,1,,,,,,,,"136,227"
Todd Woloson,https://www.crunchbase.com/person/todd-woloson,,,"Boulder, Colorado, United States","Todd became a Managing Director of Greenmont Financial, LLC, in 2007 and represents Greenmont II on the Board of Directors of Madava Natural...",,,,,,,,,,,"136,230"
Feng Li,https://www.crunchbase.com/person/feng-li,1,,"Beijing, Beijing, China",Feng Li is the Partner at IDG-Accel China Growth Fund.,"Investment Partner, Individual/Angel",,1,9,1,,,,,,"136,233"
Ena Prosser,https://www.crunchbase.com/person/ena-prosser,,,"Dublin, Dublin, Ireland",Dr Ena Prosser is a Partner in Fountain Healthcare Partners. Ena was part of the team that raised Fountain Healthcare Partners Fund 1 in 200...,Investment Partner,,,7,,,,,,,"136,236"
Michael Tessler,https://www.crunchbase.com/person/michael-tessler,,,"Washington, District of Columbia, United States","Michael Tessler brings over 20 years of business strategy and technology experience to his role as co-founder. Since 1998, he has served as ...",Investment Partner,,,1,,,,,,,"136,238"
Jill Davies,https://www.crunchbase.com/person/jill-davies-9a55,1,,"Toronto, Ontario, Canada",Jill Davies is the Chief Executive Officer of Genome Medical. She attended The University of Manchester and Wilfrid Laurier University.,Individual/Angel,,1,,,,,,,,"136,245"
Alexander Schubert,https://www.crunchbase.com/person/alexander-schubertl,,,"San Francisco, California, United States",Alexander Schubert is the Co-Founder and Partner at SciFounders. He attended the University of Cambridge.,,,,,,,,,,,"136,251"
Keshu Dubey,https://www.crunchbase.com/person/keshu-dubey,2,1,"Round Rock, Texas, United States",Keshu Dubey - Co-Founder @ Xeler8,Individual/Angel,,2,,2,,1,,,,"136,252"
Tom Ku,https://www.crunchbase.com/person/tom-ku,,,"San Francisco Bay Area, California, United States","Tom Ku - Co-Founder, CEO @ Magnet Beauty",,,,,,,,,,,"136,200"
Jake Hodgman,https://www.crunchbase.com/person/jake-hodgman,,,"Austin, Texas, United States",Jake Hodgman is a Software Investor at Vista Equity Partners.,Investment Partner,,,1,,,,,,,"136,202"
Anhui Provincial Culture and Digital Creative Fund,https://www.crunchbase.com/organization/anhui-provincial-culture-and-digital-creative-fund,1,,"Hefei, Anhui, China",Anhui Cultural Investment is a provincial-level comprehensive cultural property rights trading service organization.,Government Office,,1,,,,,,,,"136,203"
Pierre Chapon,https://www.crunchbase.com/person/pierre-chapon,1,,"Paris, Ile-de-France, France",Pierre Chapon - Co-Founder and CEO @ Pretto,Individual/Angel,,1,,,,,,,,"136,205"
Ford Nicholson,https://www.crunchbase.com/person/ford-nicholson-839d,1,1,,Ford Nicholson is the President and CEO at Kepis & Pobe Financial Group.,Individual/Angel,,1,,,,1,,,,"136,206"
winshang.com,https://www.crunchbase.com/organization/winshang-com,1,,"Guangzhou, Guangdong, China",Winshang is dedicated to providing timely and comprehensive information and industry data for the commercial real estate market.,,,1,,,,,,,,"136,207"
Santiago Alvarez,https://www.crunchbase.com/person/santiago-alvarez,,,"Colombia, South America",Santiago Alvarez - Co-founder and Managing Partner @ Acumen LatAm Impact Ventures,Investment Partner,Venture,,4,,,,,,,"136,208"
Ulrik Trolle,https://www.crunchbase.com/person/ulrik-trolle,,,"Copenhagen, Hovedstaden, Denmark",Ulrik Trolle - Co-Founder @ Founders,,,,,,,,,,,"136,209"
Seoul XR Startups,https://www.crunchbase.com/organization/seoul-xr-startups,,,"Yeoksamdong, Seoul-t'ukpyolsi, South Korea","Seoul XR Startups is an accelerating program for startups that develop business models and solutions using VR, AR and MR.",,,,,,,,,,,"136,210"
Julio Bruno,https://www.crunchbase.com/person/julio-bruno,2,1,"London, England, United Kingdom","Julio Bruno is a global leader with a track record in starting, scaling, and improving the profitability, performance, and value of companie...","Investment Partner, Individual/Angel",,2,1,,1,1,,,,"136,211"
Iftikhar Raisuddin,https://www.crunchbase.com/person/iftikhar-raisuddin,,,,Iftikhar Raisuddin is the Vice-President of Equity Investments at Siemens Financial Services.,Investment Partner,,,1,,,,,,,"136,212"
Amin N. Maredia,https://www.crunchbase.com/person/amin-n-maredia,,,"Phoenix, Arizona, United States",Amin Maredia is the Co-Founder & Managing Partner at Meaningful Partners.,Investment Partner,,,2,,,,,,,"136,213"
Jose Guerola,https://www.crunchbase.com/person/jose-guerola,,,,"Jose Guerola, Principal at Echo Health Ventures.",Investment Partner,,,1,,,,,,,"136,214"
CCAP Investments & Advisory,https://www.crunchbase.com/organization/ccap-investments-advisory,2,,"Frankfurt, Hessen, Germany",CCAP Investments & Advisory is an investment firm.,Investment Bank,,2,,2,,,,,,"136,215"
