Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Karel Janeček,https://www.crunchbase.com/person/karel-janeček,6,1,"Prague, Hlavni mesto Praha, Czech Republic",Karel Janeček,Individual/Angel,,6,,2,,1,,,,"116,400"
Pierre-Louis Raust,https://www.crunchbase.com/person/pierre-louis-raust,1,,"United Arab Emirates, Asia",Pierre-Louis Raust,Individual/Angel,,1,,,,,,,,"116,404"
Tokio Marine Egypt,https://www.crunchbase.com/organization/tokio-marine-egypt,,,"Cairo, Al Qahirah, Egypt",Tokio Marine Egypt is a insurance holding company that provides insurance services.,,,,,,,,,,,"116,405"
Jason Gull,https://www.crunchbase.com/person/jason-gull,,,"Park City, Utah, United States",Jason Gull is the Ski Patrol at Powder Mountain.,,,,,,,,,,,"116,406"
Nikhil Sharma,https://www.crunchbase.com/person/nikhil-sharma-b708,2,,"New York, New York, United States",Nikhil Sharma,Individual/Angel,,1,,,,,,,,"116,408"
Carl Lombardi,https://www.crunchbase.com/person/carl-lombardi,1,,"Seattle, Washington, United States",Carl Lombardi,Individual/Angel,Seed,1,,1,1,,,,,"116,413"
Caerus Institute,https://www.crunchbase.com/organization/caerus-institute,1,,,"Caerus Institute is a catalyst for intelligent, strategic and profitable innovation",,,1,,1,,,,,,"116,427"
Peter V. Longo,https://www.crunchbase.com/person/peter-v-longo,,,"Hartford, Connecticut, United States",Peter V. Longo is a Senior Managing Director of Connecticut Innovations. He attended the University of Connecticut and the University of Har...,Investment Partner,,,17,,,,,,,"116,430"
NEUSTAR,https://www.crunchbase.com/organization/neustar-2,1,,"Paris, Ile-de-France, France",NEUSTAR is a financial services firm and an  independent business mix consultant (M&A) specialized in the IT field.,Hedge Fund,,1,,,1,,,,,"116,440"
Hans Middelthon,https://www.crunchbase.com/person/hans-middelthon,,,"Aberdeen, Aberdeen City, United Kingdom",Hans Middelthon - Managing Director of SAEV Europe Venture Capital @ Saudi Aramco Energy Ventures,Investment Partner,,,2,,,,,,,"116,441"
NDA Capital,https://www.crunchbase.com/organization/nda-capital,1,,"São Paulo, Sao Paulo, Brazil",Private equity,,,1,,,,,,,,"116,443"
AltCity,https://www.crunchbase.com/organization/altcity,1,,"Beirut, Beyrouth, Lebanon",AltCity was designed from the bottom up to help facilitate & support high impact entrepreneurship and innovation in Lebanon and the region.,Accelerator,Seed,1,,,,,,,,"116,445"
Polo Resources,https://www.crunchbase.com/organization/polo-resources,6,4,"Sandown, NA - South Africa, South Africa",Polo Resources is a investment company in natural resources and mine development.,,,6,,6,,4,,,,"116,448"
Randall Box,https://www.crunchbase.com/person/randall-box-0ccc,,,"Batesville, Arkansas, United States","Randall Box is President at IUSA and CTO at Astoria Company. Randall previously worked at CTO of WCM Investments, Inc.",,Seed,,,,,,,,,"116,459"
Piemontech,https://www.crunchbase.com/organization/piemontech,1,,"Torino, Piemonte, Italy",Piemontech is a venture capital firm invests with seed capital in the most promising Piedmont-based companies.,Venture Capital,Seed,1,,,,,,,,"116,464"
Jayakumar N.,https://www.crunchbase.com/person/jayakumar-n,3,,"Mumbai, Maharashtra, India",Jayakumar N is a president at prime securities ltd.,"Investment Partner, Individual/Angel",,3,2,1,,,,,,"116,465"
Eric Hanno,https://www.crunchbase.com/person/eric-hanno,,,"New York, New York, United States",Eric Hanno - Partner and Managing Director @ AlpInvest Partners,Investment Partner,,,3,,,,,,,"116,470"
Tinc,https://www.crunchbase.com/organization/tinc-c384,1,,"Jakarta, Jakarta Raya, Indonesia",Tinc is a corporate accelerator program backed by Telkomsel Mitra Inovasi.,Accelerator,Seed,1,,,,,,,,"116,473"
