Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Abdelmoneim Al-Adawy,https://www.crunchbase.com/person/abdelmoneim-al-adawy,1,,,Abdelmoneim Al-Adawy,Individual/Angel,,1,,1,,,,,,"210,000"
Vishnu Bhat,https://www.crunchbase.com/person/vishnu-bhat,3,,,Vishnu Bhat,Individual/Angel,,2,,,,,,,,"210,001"
David Chau,https://www.crunchbase.com/person/david-chau,,,,David Chau - Founder @ Chau Ventures,,,,,,,,,,,"210,003"
NagRaaj N,https://www.crunchbase.com/person/nagraaj-n,,,"Hyderabad, Andhra Pradesh, India","One of the Digital Marketing professionals in Hyderabad, India, Raju has been part of the Internet Industry since 2010. He is a co-founder a...",,Private Equity,,,,,,,,,"210,002"
Danny Lee,https://www.crunchbase.com/person/danny-lee-7,,,"Kuala Lumpur, Kuala Lumpur, Malaysia",Danny Lee - Tech Partner @ NEXEA Venture Capital & Angel Investors,,,,,,,,,,,"210,005"
Hongshiyue Touzi,https://www.crunchbase.com/organization/hongshiyue-touzi,1,,"Hangzhou, Zhejiang, China",Hongshiyue Touzi is an investment firm.,Venture Capital,,1,,,,,,,,"210,004"
Eric J Dalius,https://www.crunchbase.com/person/eric-j-dalius-94fd,,,,Eric Dalius has worked incredibly hard to build a successful career as an entrepreneur and a marketing expert. Eric J. Dalius is perpetually...,,,,,,,,,,,"210,007"
Gilles Roche,https://www.crunchbase.com/person/gilles-roche,,,"Montpellier, Languedoc-Roussillon, France",Gilles Roche,Investment Partner,,,1,,,,,,,"210,008"
G. Kelly Martin,https://www.crunchbase.com/person/g-kelly-martin,,,"Dublin, Dublin, Ireland",G. Kelly Martin,Investment Partner,,,2,,,,,,,"210,006"
Elena Giusti,https://www.crunchbase.com/person/elena-giusti,1,,,Elena Giusti,Individual/Angel,,1,,,,,,,,"210,009"
Passion Play Partners,https://www.crunchbase.com/organization/passion-play-partners,,,"San Francisco, California, United States",Early Stage Advisors and Angels,Angel Group,,,,,,,,,,"210,010"
Anne Muir,https://www.crunchbase.com/person/anne-muir-9063,,,,Anne Muir,Investment Partner,,,1,,,,,,,"210,011"
Melik Taha Arslan,https://www.crunchbase.com/person/melik-arslan,1,,"Istanbul, Istanbul, Turkey",Melik Taha Arslan is the current Co-Founder of Farmazon. He previously worked at Sabanci University as a Student. Melik Taha Arslan attended...,Individual/Angel,,1,,,,,,,,"210,014"
Mohamed Elfarran,https://www.crunchbase.com/person/mohamed-elfarran-062b,,,,Mohamed Elfarran is the Founder and CEO of zBuilder.,,,,,,,,,,,"210,015"
Zhuhai Hengqin Shangding Touzi Qiye,https://www.crunchbase.com/organization/zhuhai-hengqin-shangding-touzi-qiye,1,1,"Zhuhai, Guangdong, China",Zhuhai Hengqin Shangding Touzi Qiye engaged in investment consulting and corporate management consulting.,,,1,,,,1,,,,"210,013"
Zhengda Tongyuan,https://www.crunchbase.com/organization/zhengda-tongyuan,1,1,"Tongzhou, Beijing, China",Zhengda Tongyuan engaged in business management consulting and business information consulting.,,,1,,,,1,,,,"210,017"
Enoch Bortey,https://www.crunchbase.com/person/enoch-bortey,,,"Chapel Hill, North Carolina, United States","In his role as Chief Development Officer, Enoch brings more than 24 years pharmaceutical experience to Vivelix, including experience in glob...",,,,,,,,,,,"210,018"
Jenna Kurath,https://www.crunchbase.com/person/jenn-kurath,,,"Greater Philadelphia Area, Pennsylvania, United States",Jenna Kurath is the Vice President of Startup Partnerships and Head of Comcast NBCU SportsTech at Comcast. Jenn Kurath attended Baylor Unive...,Investment Partner,,,1,,,,,,,"210,019"
