Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Adam Kablanian,https://www.crunchbase.com/person/adam-kablanian,1,,"Los Altos, California, United States","Adam joined CYNORA in May 2019 to lead the company’s transition from R&D to commercialization. A seasoned technology CEO, Adam’s forte is b...",Individual/Angel,Private Equity,1,,1,,,,,,"96,002"
Fark Holding,https://www.crunchbase.com/organization/fark-holding,3,,"Cayirova, Sivas, Turkey",Fark Holding specializes in evaluating and investing in technologies and business model innovations.,,,3,,,1,,,,,"96,013"
Vantage Asset Management,https://www.crunchbase.com/organization/vantage-asset-management,1,1,"Sydney, New South Wales, Australia",Vantage develops innovative and well structured private equity investment funds.,Private Equity Firm,Private Equity,1,,,,1,,,,"96,017"
Andy Swan,https://www.crunchbase.com/person/andy-swan,2,1,"Louisville, Kentucky, United States",Andy Swan is the Co-Founder at LikeFolio. Andy Swan attended Bellarmine University.,Individual/Angel,Seed,2,,,,1,,,,"96,022"
Anders Brown,https://www.crunchbase.com/person/anders-brown,1,,"Seattle, Washington, United States","Currently based in Seattle, Washington, Anders Brown is an experienced executive and business operator having built and scaled businesses at...","Investment Partner, Individual/Angel",,1,1,,,,,,,"96,024"
UPI Semiconductor,https://www.crunchbase.com/organization/upi-semiconductor,1,,"Hsinchu, T'ai-wan, Taiwan",UPI Semiconductor designs and manufactures analog and mixed-signal power management solutions in electronic systems.,,,1,,,,,,,,"96,030"
Davinder S.Brar,https://www.crunchbase.com/person/davinder-s-brar,1,,"Gurgaon, Haryana, India","Davinder Singh Brar served as Chief Executive Officer and Managing Director of Ranbaxy Laboratories Ltd. until July 04, 2004. He served as C...",Individual/Angel,,1,,,,,,,,"96,033"
Luke Mackey,https://www.crunchbase.com/person/luke-mackey-2,,,"Dublin, Dublin, Ireland",Luke Mackey,,,,,,,,,,,"96,035"
Mannerheim Invest,https://www.crunchbase.com/organization/mannerheim-invest,,,"Stockholm, Stockholms Lan, Sweden",Mannerheim Invest focuses on energy technologies and services plus a non-branch specific portfolio of venture capital investments.,Private Equity Firm,"Late Stage Venture, Private Equity",,,,,,,,,"96,040"
Portal Ventures,https://www.crunchbase.com/organization/portal-ventures-f014,1,,,Portal Ventures is an investment firm.,,,1,,,,,,,,"96,041"
RS Schmitt,https://www.crunchbase.com/person/rs-schmitt,,,,"Successful Exits, Entrepreneur, Blockchain, Self Storage, Real Estate, Cryptocurrency Mining, Consultant, Healthcare",,,,,,,,,,,"96,044"
Rev Ithaca,https://www.crunchbase.com/organization/rev-ithaca,,,"Ithaca, New York, United States","Rev Ithac is a business incubator and workspace that offers business mentorship, workspace, and startup resources.",Accelerator,,,,,,,,,,"96,048"
Forward Capital Fund,https://www.crunchbase.com/organization/forward-capital-fund,1,,"Milwaukee, Wisconsin, United States","Micro-VC focusing on advanced manufacturing, automation, IoT, robotics",Micro VC,Seed,1,,,,,,,,"96,049"
Barrantagh Investment Management,https://www.crunchbase.com/organization/barrantagh-investment-management,,,"Toronto, Ontario, Canada",Barrantagh Investment Management is a company that offers investment management services.,Venture Capital,,,,,,,,,,"96,053"
Motor City Investments,https://www.crunchbase.com/organization/motor-city-investments,2,,"Detroit, Michigan, United States","Motor City Investments is a boutique firm based in Detroit, Michigan focused on early entry seed rounds.",Venture Capital,,2,,,,,,,,"96,056"
CSOT,https://www.crunchbase.com/organization/csot,1,,"Shinkawa, Tokyo, Japan",CSOT engages in the production and sales of electronic displays.,,,1,,1,,,,,,"96,057"
