Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Momentum Glass,https://www.crunchbase.com/organization/momentum-glass,1,,"Spring, Texas, United States","Momentum Glass is a leading turnkey glass and glazing company that provides design, manufacturing, and installation services.",,,1,,,,,,,,"94,201"
Joe Davy,https://www.crunchbase.com/person/joe-davy,,,"Seattle, Washington, United States","Joe Davy is the Co-Founder, Chairman, and CEO of Banzai.",,,,,,,,,,,"94,206"
Azimuth Opportunity,https://www.crunchbase.com/organization/azimuth-opportunity,4,4,"New York, New York, United States",Azimuth Opportunity is a private equity firm that invests in biotechnology companies.,Private Equity Firm,Private Equity,4,,4,1,4,,,,"94,212"
Mawji Ventures,https://www.crunchbase.com/organization/mawji-ventures,,,"Edmonton, Alberta, Canada","Building and growing Entrepreneurs and Communities by providing mentoring, funding and philantrhopy.","Private Equity Firm, Venture Capital",,,,,,,,,,"94,230"
Jeff Halevy,https://www.crunchbase.com/person/jeff-halevy,,,"Greater New York Area, United States, North America",Jeff Halevy is the founder and CEO at Atlis. He attended in New York University.,,,,,,,,,,,"94,232"
VILLAGEx,https://www.crunchbase.com/organization/villagex,8,,"Washington, District of Columbia, United States","VILLAGEx is an accelerator program for emerging, technology-enabled ventures.",Accelerator,Non Equity Assistance,8,,,3,,,,,"94,239"
Flavio Pripas,https://www.crunchbase.com/person/flavio-pripas,,,"São Paulo, Sao Paulo, Brazil","Flavio Pripas is a Founder and CEO at Fashion.me. More than 13 years of IT leadership in Brazil, Latin America, US and Europe. Prior to byM...",Investment Partner,,,1,,,,,,,"94,243"
Matt Peterson,https://www.crunchbase.com/person/matt-peterson-7dce,,,"Seattle, Washington, United States",Matt Peterson is a director of The Climate Pledge Fund at Amazon.,Investment Partner,,,5,,,,,,,"94,242"
Selectis Health,https://www.crunchbase.com/organization/selectis-health,,,"Greenwood Village, Colorado, United States",Selectis Health is a real estate developer and health care administration.,Private Equity Firm,,,,,,,,,,"94,250"
Tao Fu,https://www.crunchbase.com/person/tao-fu,,,"San Francisco, California, United States","Tao Fu has been our President & Chief Operating Officer since September 2018. Prior to joining Zai Lab, he worked with Portola Pharmaceutica...",Investment Partner,,,1,,,,,,,"94,253"
Greg Montana,https://www.crunchbase.com/person/greg-montana,,,"Jacksonville, Florida, United States","Greg Montana is corporate executive vice president, chief risk officer (CRO) of FIS. As CRO, Montana leads the strategic development and exe...",,,,,,,,,,,"94,200"
Justin McDonald,https://www.crunchbase.com/person/justin-mcdonald-e29a,1,,,"Justin brings more than 17 years of SaaS experience in both start-up and high growth stage organizations. Before co-founding Saleo, Justin w...",Individual/Angel,,1,,,,,,,,"94,256"
MKaNN Ventures,https://www.crunchbase.com/organization/mkann,2,1,"New York, New York, United States",MKaNN is a venture capital firm.,Venture Capital,"Early Stage Venture, Venture",1,,,,1,,,,"94,202"
Alfresa Pharma,https://www.crunchbase.com/organization/alfresa-pharma,2,,"Osaka, Osaka, Japan",Alfresa Pharma is a Pharmaceutical company,Venture Capital,,1,,1,,,,,,"94,204"
John von Schlegell,https://www.crunchbase.com/person/john-von-schlegell,,,,John co-founded Endeavour in 1991 and serves as Endeavour's Managing Partner. John has worked with companies in the transportation and logis...,Investment Partner,,,2,,,,,,,"94,205"
Tyson Strauser,https://www.crunchbase.com/person/tyson-strauser,1,,"New York, New York, United States",Tyson Strauser - CIO & Founder @ Trenchant Capital Management,Individual/Angel,Seed,1,,,1,,,,,"94,257"
CFFI Ventures,https://www.crunchbase.com/organization/cffi-ventures-ca6b,1,,"Bedford, Nova Scotia, Canada",CFFI Ventures is a private investment company.,,,1,,1,,,,,,"94,207"
Baiada Institute,https://www.crunchbase.com/organization/baiada-institute,,,"Philadelphia, Pennsylvania, United States","Drexel University's startup incubator providing startup community space, content, coaching and competitions to students and alumni.","Incubator, University Program",Non Equity Assistance,,,,,,,,,"94,208"
Meet Doshi,https://www.crunchbase.com/person/meet-doshi-2,,,"New York, New York, United States",Meet Doshi is a Managing Director at Stone-Goff Partners. Meet Doshi attended Villanova University.,,Private Equity,,,,,,,,,"94,209"
E.Sun Financial,https://www.crunchbase.com/organization/e-sun-financial,,,"Taipei, T'ai-pei, Taiwan","E.Sun Financial engages in banking, securities, bancassurance, and venture capital.",,,,,,,,,,,"94,212"
