Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Karen Bergman,https://www.crunchbase.com/person/karen-bergman,2,,"Los Altos, California, United States",Karen is a highly engaged angel investor. She seeks out founders with a deep curiosity who are reimagining how we live our lives for the bet...,Individual/Angel,,2,,,2,,,,,"106,207"
Eugene Tablis,https://www.crunchbase.com/person/eugene-tablis-5551,,,"United States, North America","Eugene Tablis is the Founder, CIO and Managing Director of Bergen Asset Management. He previously worked at SpringTree Global Investors as a...",,,,,,,,,,,"106,214"
Parabolic Ventures,https://www.crunchbase.com/organization/parabolic-ventures,,,"Boston, Massachusetts, United States","Parabolic Ventures provides strategic advisory services, seed capital, and investment solutions to early-stage companies.",Incubator,,,,,,,,,,"106,223"
Network Acquisition Partnership Alliance (NAPA Ventures),https://www.crunchbase.com/organization/network-acquisition-partnership-alliance-napa-ventures,,,"Texas, South Carolina, United States",NAPA Ventures is a multifamily and commercial real estate investment company,Private Equity Firm,,,,,,,,,,"106,225"
Chase Bonhag,https://www.crunchbase.com/person/chase-bonhag,,,"Champaign, Illinois, United States",Chase Bonhag is the CEO and Co-Founder at FirstIgnite. He attended Y Combinator.,,,,,,,,,,,"106,226"
Carl Westin,https://www.crunchbase.com/organization/carl-westin-3d4e,2,,"Lund, Skane Lan, Sweden",Carl Westin is an international investment company.,,,2,,1,,,,,,"106,232"
Human Act,https://www.crunchbase.com/organization/human-act,2,,"Copenhagen, Hovedstaden, Denmark",Human Act is a world-wide development organization.,,,2,,1,,,,,,"106,239"
Savan Devani,https://www.crunchbase.com/person/savan-devani,4,,"San Francisco, California, United States","Savan Devani is the Founder and CEO of BioTrillion, a health technology company developing a digital biomarker platform called BioEngine4D t...",Individual/Angel,Early Stage Venture,3,,,,,,,,"106,242"
Navilon,https://www.crunchbase.com/organization/navilon,,,"Outremont, Quebec, Canada",Navilon is a private family holding company.,Family Investment Office,"Early Stage Venture, Private Equity",,,,,,,,,"106,251"
Haochen Capital,https://www.crunchbase.com/organization/haochen-capital,6,,"Beijing, Beijing, China",Haochen Capital is an investment firm.,Venture Capital,Venture,5,,2,,,,,,"106,253"
Attani Corp.,https://www.crunchbase.com/organization/attani-corp,1,,"Canada, Kentucky, United States",Attani Corp. is a technology holding firm that offers innovative technologies to create and administers companies.,"Corporate Venture Capital, Private Equity Firm",Early Stage Venture,1,,1,,,,,,"106,254"
Same Day Flower Delivery Boston,https://www.crunchbase.com/organization/same-day-flower-delivery-boston,,,"Boston, Massachusetts, United States","Same Day Flower Delivery Boston has been delivering beautiful, fresh & thoughtfully designed floral gifts at prices",,,,,,,,,,,"106,255"
Himalaya Capital Investors,https://www.crunchbase.com/organization/himalaya-capital-investors,1,,"Wilmington, Delaware, United States",Himalaya Capital Investors,Venture Capital,"Early Stage Venture, Venture",1,,,,,,,,"106,256"
Joseph group,https://www.crunchbase.com/organization/joseph-group,1,,"Beijing, Beijing, China",Joseph group is a consulting service provider mainly for start-ups and growth companies in China,,,1,,,,,,,,"106,257"
Heritage Capital Partners,https://www.crunchbase.com/organization/heritage-capital-partners,,,"Johannesburg, NA - South Africa, South Africa","Heritage Capital Partners is in growing small to medium sized businesses, by investing growth capital, and building solid partnerships.",Private Equity Firm,,,,,,,,,,"106,263"
Sunshine Capital,https://www.crunchbase.com/organization/sunshine-capital,3,,"New Delhi, Delhi, India",Sunshine Capital has processes for continual improvement of the system and the assurance of conformity to customer and applicable statutory.,"Private Equity Firm, Venture Capital",,3,,1,,,,,,"106,268"
