Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Imara Group,https://www.crunchbase.com/organization/imara-group,,,"Johannesburg, NA - South Africa, South Africa",Imara Group is an investment banking group company.,Venture Capital,,,,,,,,,,"120,600"
Pfizer R&D Innovate,https://www.crunchbase.com/organization/pfizer-r-d-innovate,2,,,Pfizer R&D Innovate,,,2,,,1,,,,,"120,605"
Marc Strauss,https://www.crunchbase.com/person/marc-strauss-7122,,,"Fort Worth, Texas, United States",Marc Strauss,Investment Partner,Private Equity,,2,,,,,,,"120,615"
Thomas Loridan,https://www.crunchbase.com/person/thomas-loridan,,,"Sydney, New South Wales, Australia",Thomas Loridan is the CEO and Co-Founder at Reask. He attended King's College London.,,,,,,,,,,,"120,616"
Jimo Futian Agricultural Machinery,https://www.crunchbase.com/organization/jimo-futian-agricultural-machinery,1,,"Jimo, Shandong, China",Jimo Futian Agricultural Machinery engaged in manufactures agricultural machinery and equipment.,,,1,,,,,,,,"120,619"
Anam Rahman,https://www.crunchbase.com/person/anam-rahman-8643,,,"London, Arkansas, United States",Anam Rahman Founder & CEO at Kavida.ai. He attended University of Birmingham.,,,,,,,,,,,"120,621"
Eigenkapital,https://www.crunchbase.com/organization/eigenkapital,1,,"Curitiba, Parana, Brazil",Eigenkapital is an investment firm.,,,1,,1,,,,,,"120,623"
Cagson,https://www.crunchbase.com/organization/cagson,,,"Zürich, Zurich, Switzerland",Cagson is a long-term investment firm that focuses on mission-driven technology firms that accept fundamental changes.,,,,,,,,,,,"120,625"
Vilas Dhar,https://www.crunchbase.com/person/vilas-dhar,,,,Vilas Dhar - Advisor @ Tactivate,Investment Partner,,,45,,,,,,,"120,628"
Antoine Conte,https://www.crunchbase.com/person/antoine-conte,3,,"Paris, Ile-de-France, France",Antoine Le Conte is Co-founder and Chief Emotion Officer of Cheerz.,Individual/Angel,,3,,,,,,,,"120,630"
LAEFM,https://www.crunchbase.com/organization/laefm,,,"Miami, Florida, United States",Latin America Enterprise Fund Managers is a private equity firm.,Private Equity Firm,,,,,,,,,,"120,631"
Raphael Assouline,https://www.crunchbase.com/person/raphael-assouline,1,,"Paris, Ile-de-France, France",Raphael Assouline is the President at Area Capital.,Individual/Angel,,1,,,,,,,,"120,634"
Alfred Munoz,https://www.crunchbase.com/person/alfred-munoz,1,,"Miami, Florida, United States","Alfred Munoz is an American Veteran, Entrepreneur, Investor, and Real Estate Advisor. He is the Founding & Managing Partner of The Munoz Tea...",Individual/Angel,"Early Stage Venture, Private Equity, Seed, Venture",1,,,,,,,,"120,643"
Pranav Vishnu,https://www.crunchbase.com/person/pranav-vishnu,,,"San Francisco, California, United States",Pranav Vishnu is a Product at Descript. He Attended University of Pennsylvania.,,,,,,,,,,,"120,644"
Pipilu,https://www.crunchbase.com/organization/pipilu,1,,"Beijing, Beijing, China",Pipilu is a provider of entertainment content and products intended for children.,,,1,,,,,,,,"120,651"
Robert Ian James,https://www.crunchbase.com/person/robert-james,,,"Peterborough, United Kingdom, Europe",Robert Ian James is a Managing Partner at Sixth Element Capital. He attended The University of London.,Investment Partner,,,9,,,,,,,"120,658"
Fritz Frey,https://www.crunchbase.com/person/fritz-frey,,,"Berlin, Berlin, Germany",Fritz Frey is a Co-Founder at HYGH AG.,,,,,,,,,,,"120,659"
Griff Green,https://www.crunchbase.com/person/griff-green,2,,"Seattle, Washington, United States",Griff Green is the Co-Founder and Advisor of DAppNode. He attended the University of Nicosia.,Individual/Angel,,2,,,,,,,,"120,600"
Lylan Masterman,https://www.crunchbase.com/person/lylan-masterman,,,"New York, New York, United States",Lylan is a General Partner at White Star Capital. He is also a Kauffman Fellow. Lylan worked as a software engineer and in product manageme...,,Early Stage Venture,,,,,,,,,"120,601"
Rob Raymond,https://www.crunchbase.com/person/rob-raymond-ecd0,1,,,Rob Raymond,Individual/Angel,,1,,,,,,,,"120,603"
Vivek Baliga,https://www.crunchbase.com/person/vivek-baliga-c3a3,1,,"New York, New York, United States","Vivek Baliga is a managing Director, Non-Agency RMBS Trading at BMO Capital Markets.",Individual/Angel,,1,,,,,,,,"120,604"
Maltani Metal,https://www.crunchbase.com/organization/maltani-metal-co,1,,"Yesan, Ch'ungch'ong-namdo, South Korea",Maltani Metal is a manufactures of high-pressure gas cylinders.,,,1,,1,,,,,,"120,664"
NextStage,https://www.crunchbase.com/organization/nextstage,2,,"Amsterdam, Noord-Holland, The Netherlands","NextStage is a Dutch network for start-ups and fast growing companies in ICT, Creative Industries and Life Sciences.",Angel Group,"Seed, Venture",1,,,,,,,,"120,605"
Fletcher Foundation,https://www.crunchbase.com/organization/fletcher-foundation,2,,"New York, New York, United States",Fletcher Foundation,,,2,,1,,,,,,"120,607"
Taihei Kobayashi,https://www.crunchbase.com/person/taihei-kobayashi,1,,"Vietnam, Asia",Taihei Kobayashi - President and CEO @ Sun Asterisk,Individual/Angel,,1,,,,,,,,"120,608"
Development Finance Institution (DFI),https://www.crunchbase.com/organization/development-finance-institution-dfi,3,1,,Development Finance Institution (DFI) is to boost private investment in emerging-market projects.,,,2,,2,,1,,,,"120,610"
PT Capital,https://www.crunchbase.com/organization/pt-capital,,,"Los Gatos, California, United States",PT Capital focuses on equity investments in predominantly German companies.,Venture Capital,,,,,,,,,,"120,611"
Rowan Chapman,https://www.crunchbase.com/person/rowan-chapman,,,"San Francisco, California, United States",Rowan Chapman is the Co-Founder of Initiate and Chief Business Officer at Dynamics Special Purpose Corporation. He attended the University o...,Investment Partner,,,4,,,,,,,"120,613"
Matamba Anonaka Technology Holdings,https://www.crunchbase.com/organization/matamba-anonaka-technology-holdings,,,"Harare, NA - Zimbabwe, Zimbabwe",Matamba Anonaka Technology Holdings is the first technology focused Venture Capital Company in Zimbabwe.,Venture Capital,,,,,,,,,,"120,671"
Xiamen Venture Capital,https://www.crunchbase.com/organization/xiamen-venture-capital,9,,"Xiamen, Fujian, China",Xiamen Venture Capital offers investment management services.,Venture Capital,Venture,9,,,,,,,,"120,614"
Dave Yonamine,https://www.crunchbase.com/person/dave-yonamine,,,"Irvine, California, United States",Dave Yonamine is the Founder and Chairman of the Board at MobilityWare. Dave Yonamine attended Stanford University.,,,,,,,,,,,"120,616"
Urban Century Group,https://www.crunchbase.com/organization/urban-century-group,,,"New York, New York, United States",Urban Century Group is a private investment firm focused on private equity capital in the real estate market.,Venture Capital,Private Equity,,,,,,,,,"120,679"
Atos International,https://www.crunchbase.com/organization/atos-international,1,,"Minato, Chiba, Japan","Atos International produces and sells musical instrument instructional DVDs for playing rock, pop, blues, and jazz.",,,1,,,,,,,,"120,617"
Isetan Mitsukoshi Innovations,https://www.crunchbase.com/organization/isetan-mitsukoshi-innovations,9,3,"Shinjuku, Yamanashi, Japan",Isetan Mitsukoshi Innovations is a corporate venture capital of the Isetan Mitsukoshi Group.,Venture Capital,,8,,5,,3,,,,"120,618"
Andrew Gale,https://www.crunchbase.com/person/andrew-gale-67b8,1,,,Andrew Gale is the founder of Longbrook Ventures.,"Investment Partner, Individual/Angel",,1,1,,,,,,,"120,619"
Mark Forrester,https://www.crunchbase.com/person/mark-forrester,2,,"Cape Town, NA - South Africa, South Africa","Mark Forrester is a co-founder of WooThemes, a WordPress premium theme and plug-in provider; and team leader at Automattic. Prior to that, h...",Individual/Angel,,2,,,,,,,,"120,620"
Pallinghurst,https://www.crunchbase.com/organization/pallinghurst,2,1,"St. Peter Port, NA - Guernsey, Guernsey",The Pallinghurst Group is a leading investor in the global metals and mining sector.,Venture Capital,,1,,,,1,,,,"120,621"
Patrick Wakeham,https://www.crunchbase.com/person/patrick-wakeham,3,,"New York, New York, United States","Patrick Wakeham has completed over 13 startup and growth related investments since 2011, in addition to being a founding member of a digital...","Investment Partner, Individual/Angel",Seed,2,12,,,,,,,"120,622"
Solid Capital Markets,https://www.crunchbase.com/organization/solid-capital-markets,,,"New York, New York, United States",Solid Capital is constantly investing in innovative products & development of our company to provide wise quality and impeccable service.,Venture Capital,,,,,,,,,,"120,624"
ArFintech,https://www.crunchbase.com/organization/arfintech,2,,"Argentina, Alajuela, Costa Rica","ArFintech is an tendency to develop incubation, acquisition or association programs with Fintech companies.",Incubator,,2,,,,,,,,"120,625"
Keith Wasserman,https://www.crunchbase.com/person/keith-wasserman,2,,"Tarzana, California, United States",Keith Wasserman is Founder at Domuso Inc.,Individual/Angel,,2,,,2,,,,,"120,626"
Victor Kovalev,https://www.crunchbase.com/person/victor-kovalev,,,"San Francisco, California, United States",Victor Kovalev is the Co-founder & CTO/CPO at ScaleGrowth. He attended scalegrowth.ai.,,Seed,,,,,,,,,"120,627"
Kaitlin Christine,https://www.crunchbase.com/person/kaitlin-christine,,,"Portland, Oregon, United States",Kaitlin Christine is the Founder and CEO of Gabbi. She is also a Founding Member at Dreamers & Doers. Kaitlin Christine attended the Univers...,,,,,,,,,,,"120,628"
BadenCampus,https://www.crunchbase.com/organization/baden-campus,1,,"Breisach, Baden-Wurttemberg, Germany","BadenCampus brings together start-ups, medium-sized businesses, municipalities, talents, and research institutions.",,,1,,1,,,,,,"120,686"
Rui Miadaira,https://www.crunchbase.com/person/rui-miadaira,1,,"São Paulo, Sao Paulo, Brazil",Rui Miadaira - CEO and Founder @ Ahazou,Individual/Angel,,1,,,,,,,,"120,629"
Shanghai Xiaomiao Langcheng Investment Management,https://www.crunchbase.com/organization/shanghai-xiaomiao-langcheng-investment-management,3,,"Shanghai, Shanghai, China",Shanghai Xiaomiao Langcheng Investment Management is an investment firm.,,,3,,,,,,,,"120,631"
Jean-Christophe Kugler,https://www.crunchbase.com/person/jean-christophe-kugler,1,,"Paris, Ile-de-France, France",Jean-Christophe Kugler is a chairman of Groupe Renault.,Individual/Angel,,1,,,,,,,,"120,632"
Christopher O'Kane,https://www.crunchbase.com/person/christopher-okane,,,"Hamilton, Hamilton, Bermuda",Chris O'Kane has been our CEO and a director since June 2002. He was also CEO of Aspen UK until January 2010 and chairman of Aspen Bermuda u...,,,,,,,,,,,"120,689"
Joachim Gfoeller Jr.,https://www.crunchbase.com/person/joachim-gfoeller-jr,,,,Joachim Gfoeller Jr.,Investment Partner,,,4,,,,,,,"120,637"
Jonathan James,https://www.crunchbase.com/person/jonathan-james,1,1,"Toronto, Ontario, Canada",Jonathan James is the Chief Product Officer at AutoSync. He Attended Queen's University.,Individual/Angel,Seed,1,,,,1,,,,"120,692"
