Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
MegaOne Ventures,https://www.crunchbase.com/organization/mega-one-partners,,,"Singapore, Central Region, Singapore",MegaOne Ventures help investors find promising companies in Southeast Asia.,"Incubator, Secondary Purchaser, Venture Capital","Initial Coin Offering, Non Equity Assistance, Seed",,,,,,,,,"54,602"
Skara Ventures,https://www.crunchbase.com/organization/skara-ventures,1,,"Ann Arbor, Michigan, United States",Skara Ventures is to create a sustainable ecosystem that nurtures talent and ideas into profitable businesses.,Venture Capital,Early Stage Venture,1,,1,1,,,,,"54,602"
Andrew Robb,https://www.crunchbase.com/person/andrew-robb,5,,"London, England, United Kingdom","Andrew Robb have a broad mix of experience gained from strategy consulting, an internet and mobile music startup, a leading e-commerce compa...",Individual/Angel,,5,,,,,,,,"54,609"
Archetype,https://www.crunchbase.com/organization/archetype-ce21,2,1,"Tokyo, Tokyo, Japan",Archetype promote the establishment and self-propelling of the system by supporting business development activities.,,,2,,,,1,,,,"54,611"
Patrick Grob,https://www.crunchbase.com/person/patrick-grob,1,,"Zürich, Zurich, Switzerland",Patrick Grob,Individual/Angel,Seed,1,,,,,,,,"54,610"
Sanno Capital,https://www.crunchbase.com/organization/sanno-capital,3,,"Munich, Bayern, Germany",Sanno Capital is an investment firm that backs great founders who invest in the future of the world.,Venture Capital,,3,,1,,,,,,"54,614"
Wellfleet Ventures,https://www.crunchbase.com/organization/wellfleet-ventures,,,"Zurich, Zurich, Switzerland",Working with high impact investors and disruptive healthcare technology companies - helping people live healthier and longer.,"Family Investment Office, Venture Capital","Early Stage Venture, Seed",,,,,,,,,"54,616"
Sailesh Tulshan,https://www.crunchbase.com/person/sailesh-tulshan,1,,"Bengaluru, Karnataka, India",Sailesh Tulshan is the Founder of 021 Capital.,"Investment Partner, Individual/Angel",,1,4,,,,,,,"54,618"
Commax Venturus,https://www.crunchbase.com/organization/commax-venturus,21,,"Seoul, Seoul-t'ukpyolsi, South Korea",Commax Venturus is an accelerator that fosters startups and builds an ecosystem for IoT and smart home development.,Accelerator,Early Stage Venture,21,,3,,,,,,"54,619"
Stephen Knight,https://www.crunchbase.com/person/stephen-knight,,,"Cambridge, Massachusetts, United States",Stephen Knight joined F-Prime Capital in 2003 where he serves as President and Managing Partner. He has worked in the pharmaceutical and bio...,Investment Partner,,,14,,,,,,,"54,624"
Valeo Financial Advisors,https://www.crunchbase.com/organization/valeo-financial-advisors,1,,"Ann Arbor, Michigan, United States",Valeo’s mission is to improve how clients consume and advisors deliver financial advice.,,,1,,,,,,,,"54,637"
Ashish Chowdhary,https://www.crunchbase.com/person/ashish-chowdhary,,,"Delhi, India, Asia",Ashish Chowdhary,,,,,,,,,,,"54,642"
Steve Malouf,https://www.crunchbase.com/person/steve-malouf-c65d,1,,"San Francisco, California, United States",SVP of Sales at Datadog,Individual/Angel,Seed,1,,,1,,,,,"54,646"
Eric X Li,https://www.crunchbase.com/person/eric-x-li,,,,"A well-connected venture capitalist in Shanghai, where he was born, Eric X. Li studied in America (and even worked for Ross Perot's 1992 pre...",,,,,,,,,,,"54,656"
Drew Austin,https://www.crunchbase.com/person/drew-austin-drew-austin,2,,"New York, New York, United States",Drew Austin is a Chief Operating Officer of Augamte. He attended  Syracuse University - Martin J. Whitman School of Management.,"Investment Partner, Individual/Angel",,2,2,,1,,,,,"54,601"
GMP Capital,https://www.crunchbase.com/organization/gmp-capital-inc,1,,"Toronto, Ontario, Canada","GMP is an independent diversified financial services firm focused on delivering tailored solutions, expert advice and best-in-class.",Venture Capital,,1,,,,,,,,"54,602"
Alexander Mann,https://www.crunchbase.com/person/alexander-mann,,,"London, England, United Kingdom",Alexander Mann - Principal @ Concentric,Investment Partner,,,10,,,,,,,"54,603"
Carlo Dapuzzo,https://www.crunchbase.com/person/carlo-dapuzzo,1,,"São Paulo, Sao Paulo, Brazil","Carlo has been with monashees since 2005. He leads investments in Consumer, with the focus in Mobile and Marketplaces. He has worked as a St...","Investment Partner, Individual/Angel",Seed,1,16,,,,,,,"54,604"
Hilliard Lyons,https://www.crunchbase.com/organization/hilliard-lyons,,,"Louisville, Kentucky, United States",Hilliard Lyons is a investment firm that provides financial services.,Venture Capital,,,,,,,,,,"54,661"
Ludgate Environmental Fund,https://www.crunchbase.com/organization/ludgate-environmental-fund,14,5,"Kersey, Lancashire, United Kingdom",Ludgate Environmental Fund invests in a diverse portfolio of resource efficiency companies for capital growth.,Venture Capital,,11,,9,,5,,,,"54,606"
David Schwab,https://www.crunchbase.com/person/david-schwab,,,"San Francisco, California, United States",David Schwab is the Founder and Managing Director at Vertical Venture Partners. Dave joined Sierra in 1996. Prior to joining the venture cap...,Investment Partner,Seed,,27,,,,,,,"54,665"
Amy Berliner,https://www.crunchbase.com/person/amy-berliner,,,"San Francisco, California, United States",Amy Berliner - Chief Financial Officer @ Andreessen Horowitz,,,,,,,,,,,"54,607"
Polaris Banyan Holding,https://www.crunchbase.com/organization/polaris-banyan-holding,1,,"Chennai, Tamil Nadu, India",Polaris Banyan Holding is a venture capital firm that operates in the banking and financial services industries.,,,1,,,,,,,,"54,608"
Le Studio VC,https://www.crunchbase.com/organization/le-studio-vc,13,3,"Paris, Ile-de-France, France",Le Studio VC is a Paris based early stage VC and startup studio.,Venture Capital,"Early Stage Venture, Seed",11,,,,3,,,,"54,675"
Irving Fain,https://www.crunchbase.com/person/irving-fain,1,,"New York, New York, United States",Irving Fain is the Founder and CEO of Bowery Farming. He attended Brown University.,Individual/Angel,,1,,,,,,,,"54,609"
KAIZEN FZCO,https://www.crunchbase.com/organization/kaizen-fzco,1,,"Dubai, Dubai, United Arab Emirates","KAIZEN FZCO is a family office based in Dubai, UAE, with a focus on investments in the MENA and CIS region.",Family Investment Office,,1,,1,,,,,,"54,610"
Breeze Investment,https://www.crunchbase.com/organization/breeze-investment,11,,"Seocho, Seoul-t'ukpyolsi, South Korea",Breeze Investment is a venture capital firm that invests in proptech startups.,Venture Capital,Early Stage Venture,10,,2,,,,,,"54,611"
Allied Investors Group,https://www.crunchbase.com/organization/allied-investors-group,1,,"Beirut, Beyrouth, Lebanon",Allied Investors Group is a venture capital investment firm.,,,1,,,1,,,,,"54,678"
Josh Cohen,https://www.crunchbase.com/person/josh-cohen-3,1,,"New York, New York, United States",JOSH COHEN IS ON A MISSION TO MAKE A DIFFERENCE VIA CAPITALISM. HE BELIEVES THAT HOW YOU MAKE MONEY (AND WHAT YOU DO WITH IT ONCE YOU HAVE I...,"Investment Partner, Individual/Angel","Early Stage Venture, Seed",1,20,,,,,,,"54,680"
AgeRio,https://www.crunchbase.com/organization/agerio-5e79,2,,"Rio De Janeiro, Rio de Janeiro, Brazil",Rio de Janeiro State Development Agency,"Government Office, Private Equity Firm, Venture Capital","Early Stage Venture, Seed",2,,,,,,,,"54,613"
Syed Balkhi,https://www.crunchbase.com/person/syed-balkhi,,,"Palm Beach, Florida, United States",Syed Balkhi is the current CEO and Co-Founder of MonsterInsights. He previously worked at List25 as a Co-Founder. Syed Balkhi attended the U...,Investment Partner,,,2,,,,,,,"54,616"
Lancet Capital,https://www.crunchbase.com/organization/lancet-capital,2,,"Boston, Massachusetts, United States","Lancet Capital, the first SBIC affiliated with an academic medical center, was founded in 1998 by William Golden and George Sing to create",Venture Capital,,2,,1,,,,,,"54,617"
