Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Founders Equity Partners,https://www.crunchbase.com/organization/founders-equity-partners,1,,"Palo Alto, California, United States","FEP is a venture secondary firm that provides structured and flexible liquidity solutions for founders, employees, and early investors.",Venture Capital,Secondary Market,1,,,,,,,,"68,402"
Ben Fishman,https://www.crunchbase.com/person/ben-fishman,,,"New York, New York, United States",Ben Fishman - Managing Principal @ Arlon Group,,,,,,,,,,,"68,407"
Rashmi Kwatra,https://www.crunchbase.com/person/rashmi-kwatra,5,,"Singapore, Asia",Rashmi Kwatra is the founder and CIO of Sixteenth Street Capital.,"Investment Partner, Individual/Angel",,5,1,,,,,,,"68,413"
Ideamed Health Group,https://www.crunchbase.com/organization/ideamed-health-group,1,,"Bad Wiessee, Bayern, Germany","Ideamed Health Group is specializes in three areas: psychosomatics, internal medicine and orthopedics.",,,1,,,,,,,,"68,415"
VP Venture Partners,https://www.crunchbase.com/organization/vp-venture-partners,1,,"Zürich, Zurich, Switzerland",VP Venture Partners is a venture capital firm.,,,1,,,,,,,,"68,423"
Eliot Tawil,https://www.crunchbase.com/person/eliot-tawil,,,"New York, New York, United States","Starting his career as a retailer, Eliot gained a strategic understanding of New York's five boroughs. This laid the foundation for his uniq...",,,,,,,,,,,"68,428"
Paul Walker,https://www.crunchbase.com/person/paul-walker-3,,,"Menlo Park, California, United States","Paul Walker joined NEA in 2008. He focuses on later-stage biotechnology and life sciences investments. Prior to joining NEA, Paul worked at ...",Investment Partner,,,20,,,,,,,"68,406"
hi VC,https://www.crunchbase.com/person/hi-vc,8,,,hi VC,Individual/Angel,,8,,,,,,,,"68,435"
Shahram Seyedin-Noor,https://www.crunchbase.com/person/shahram-seyedin-noor,,,"San Francisco, California, United States",Shahram Seyedin-Noor is the Founder and General Partner of Civilization Ventures. He attended Pomona College.,Investment Partner,,,3,,,,,,,"68,436"
Will Laufer,https://www.crunchbase.com/person/will-laufer,1,,"San Francisco, California, United States","After graduating from the University of Wisconsin-Madison, Will spent two years leading go-to-market strategy for ePals (School Division), w...",Individual/Angel,,1,,,,,,,,"68,400"
Lennoxgrove Capital,https://www.crunchbase.com/organization/lennoxgrove-capital,1,,"Sydney, New South Wales, Australia",Lennoxgrove Capital is a Private Equity and Venture Capital Investment House.,"Private Equity Firm, Venture Capital",,1,,,,,,,,"68,403"
Nicolaus Henke,https://www.crunchbase.com/person/nicolaus-henke,3,,"London, England, United Kingdom","Nicolaus Henke is a senior partner at McKinsey & Company, where he advises leading companies on how to improve decision making and performan...",Individual/Angel,,3,,1,,,,,,"68,405"
LSG Partners,https://www.crunchbase.com/organization/lsg-partners,1,,"Markham, Ontario, Canada","LSG Partners is the real estate investment, fundraising, and networking division of the Land Services Group.",,,1,,,,,,,,"68,457"
Brady Forrest,https://www.crunchbase.com/person/brady-forrest,,,"San Francisco, California, United States","Brady Forrest is the Head of Business Development at MobileCoin, a privacy-protecting payment coin that is available worldwide in Signal Mes...",,,,,,,,,,,"68,407"
Ege Yapı Technology Ventures,https://www.crunchbase.com/organization/ege-yapı,1,,"Üsküdar, Istanbul, Turkey",Ege Yap is a firm that specializes in corporate venture capital.,Corporate Venture Capital,,1,,1,,,,,,"68,408"
EB Exchange Funds,https://www.crunchbase.com/organization/eb-exchange-funds,,,"San Francisco, California, United States",EB Exchange Funds creates partnerships that enable entrepreneurs to pool their pre-IPO stock.,Fund Of Funds,,,,,,,,,,"68,409"
Silver Investment Partners,https://www.crunchbase.com/organization/silver-investment-partners,1,,"Königstein, Bayern, Germany",Silver Investment Partners is an independent equity finance investor for small and medium sized companies.,Private Equity Firm,,1,,,,,,,,"68,461"
Jose Bolanos MD,https://www.crunchbase.com/person/jose-bolanos-md,,,"San Francisco, California, United States","He has been a physician caring for women for over 20 years and also a information technology architect.  After creating his own EMR, Billing...",,Early Stage Venture,,,,,,,,,"68,410"
Monitor Finance,https://www.crunchbase.com/organization/monitor-finance,,,"Wayzata, Minnesota, United States",Monitor Finance is a real estate investment firm that acquires multi-family units.,Private Equity Firm,,,,,,,,,,"68,411"
Ken Arnold,https://www.crunchbase.com/person/ken-arnold,10,3,"San Francisco, California, United States",Ken Arnold - Member of the Board of Directors @ Peloton Technology,"Investment Partner, Individual/Angel",Seed,9,3,,5,3,,,,"68,412"
