Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Goense Capital Partners,https://www.crunchbase.com/organization/goense-capital-partners,1,,"Miami, Florida, United States",Goense Capital Partners is a private investment firm.,Private Equity Firm,Private Equity,1,,,,,,,,"78,601"
Greg Martin,https://www.crunchbase.com/person/greg-martin-4,4,1,"Austin, Texas, United States","Greg Martin is US based entrepreneur, investor and cyber security expert who previously founded Anomali and is now the CEO and Co-Founder of...",Individual/Angel,"Early Stage Venture, Seed",4,,,,1,,,,"78,600"
Mediacan,https://www.crunchbase.com/organization/mediacan,1,,"Seoul, Seoul-t'ukpyolsi, South Korea",Mediacan is a broadcasting solution company.,,,1,,,,,,,,"78,603"
Anton Gopka,https://www.crunchbase.com/person/anton-gopka,,,"New York, New York, United States","Anton Gopka is a Venture Capitalist and Deeptech Entrepreneur. He is a Co-Founder and Managing Partner at ATEM Capital, a New York-based Lif...",Investment Partner,,,1,,,,,,,"78,608"
Ed Ho,https://www.crunchbase.com/person/ed-ho,,,"Palo Alto, California, United States",Ed Ho,,,,,,,,,,,"78,610"
SU&Partners,https://www.crunchbase.com/organization/su-partners-co,4,,"Seocho, Seoul-t'ukpyolsi, South Korea",SU&Partners provides financial and legal advisory services to clients.,Venture Capital,,4,,1,,,,,,"78,615"
Jonathan Barker,https://www.crunchbase.com/person/jonathan-barker-2,,,"San Francisco, California, United States",Jonathan’s diverse background includes managing the China subsidiaries of two Fortune 500 companies: Commercial Metals Company and EchoStar ...,Investment Partner,,,2,,,,,,,"78,616"
John Selldorff,https://www.crunchbase.com/person/john-selldorff,,,"Hartford, Connecticut, United States",John Selldorff serves as a CEO North and Central America at Legrand.,,,,,,,,,,,"78,621"
Holly Branson,https://www.crunchbase.com/person/holly-branson-2a82,5,,"London, England, United Kingdom",Holly Branson Chief Purpose and Vision Officer at Virgin.,Individual/Angel,,4,,,,,,,,"78,623"
DCTCapital,https://www.crunchbase.com/organization/dctcapital,1,,"Delhi, Delhi, India",DCT is future Blockchain Investment Funds.,Venture Capital,Seed,1,,,,,,,,"78,625"
Valiant Wealth,https://www.crunchbase.com/organization/valiant-wealth,,,"West Des Moines, Iowa, United States",Valiant Wealth is a multi-family office and financial planning firm that offers modern financial and lifestyle management services.,Private Equity Firm,,,,,,,,,,"78,633"
Ken Salkin,https://www.crunchbase.com/person/ken-salkin,1,,"Los Angeles, California, United States",Ken Salkin - Managing Director @ Danmar Capital,"Investment Partner, Individual/Angel",Seed,1,2,,,,,,,"78,634"
Derrick Horner,https://www.crunchbase.com/person/derrick-horner,,,"New York, New York, United States",Derrick Horner is the Founder and CEO of H1 Ventures. He previously worked at PlaySpree as a Co-Founder and CEO. Derrick Horner attended Har...,,"Early Stage Venture, Seed",,,,,,,,,"78,635"
Alisher Usmanov,https://www.crunchbase.com/person/alisher-usmanov,,,"Moscow, Moscow City, Russian Federation",Alisher Usmanov is the founder of USM Holdings.,,,,,,,,,,,"78,637"
Arun Chandramohan,https://www.crunchbase.com/person/arun-chandramohan,3,,"London, England, United Kingdom","Arun Chandra Mohan, co-founder and CEO of Rocket Internet-incubated Indian fashion and lifestyle venture Jabong.",Individual/Angel,Seed,3,,1,,,,,,"78,639"
Patricia Spencer,https://www.crunchbase.com/person/patricia-spencer-2,,,"Camarillo, California, United States",Patricia Spencer is the Co-Founder and President at MaddieBrit Products. She was the Principals at Groundwork Equity.,,,,,,,,,,,"78,611"
David Werry,https://www.crunchbase.com/person/david-werry-c636,2,,"Chapel Hill, North Carolina, United States","David Werry Co-founder, President & COO at Well",Individual/Angel,,2,,,,,,,,"78,657"
David Assia,https://www.crunchbase.com/person/david-assia,5,3,"Israel, Asia","David Assia is a Chairman at iAngels. David Assia, a member of their Board of Directors since October 2006, is a co-founder of Magic Softwar...",Individual/Angel,Seed,4,,,,3,,,,"78,658"
Kai Kux,https://www.crunchbase.com/person/kai-kux,1,1,"Kuala Lumpur, Kuala Lumpur, Malaysia",Managing Director & Venture Partner at Asia Venture Group,Individual/Angel,Seed,1,,,,1,,,,"78,663"
Snow Owl,https://www.crunchbase.com/organization/snow-owl,1,,"Nevada, Ohio, United States",Snow Owl is an investment firm.,,,1,,,,,,,,"78,600"
