Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
John Smither,https://www.crunchbase.com/person/john-smither,,,"Greater Los Angeles Area, California, United States","John W. Smither is a Director at eFFECTOR Therapeutics, Inc. He attended California State University, Los Angeles.",,,,,,,,,,,"216,600"
Ivo Fuijkschot,https://www.crunchbase.com/person/ivo-fuijkschot,,,"Brazil, South America","I have been working with crystal skulls since 2000, and has been selling them since 2007. In 2012, I left my corporate job in the Health Ins...",,Secondary Market,,,,,,,,,"216,601"
Vivek Sivathanu,https://www.crunchbase.com/person/vivek-sivathanu-46f8,,,"San Francisco, California, United States",Vivek Sivathanu,Investment Partner,,,1,,,,,,,"216,602"
Astronaut Ventures,https://www.crunchbase.com/organization/astronaut-ventures,,,"Miami, Florida, United States",We invest in Latin American Tech Startups,Incubator,,,,,,,,,,"216,605"
Jeff Goldshine,https://www.crunchbase.com/person/jeff-goldshine,1,,"Boston, Massachusetts, United States",Jeff Goldshine,Individual/Angel,Seed,1,,,1,,,,,"216,607"
Karen Gordon,https://www.crunchbase.com/person/karen-gordon-2,,,"Greater New York Area, United States, North America",Karen Gordon is a managing director at L Catterton. Karen Gordon attended Harvard Business School.,,,,,,,,,,,"216,606"
Morgan Duke,https://www.crunchbase.com/person/morgan-duke,,,"New York, New York, United States",Morgan Duke is the Managing Partner at West Elk Capital. Morgan received an M.B.A. from Harvard University and a B.A. in International Rela...,,,,,,,,,,,"216,608"
Mike Maschek,https://www.crunchbase.com/person/mike-maschek,,,,Mike Maschek,Investment Partner,,,2,,,,,,,"216,609"
Charlotte (Geoffray) Lafont,https://www.crunchbase.com/person/charlotte-geoffray-lafont,,,"Paris, Ile-de-France, France",Charlotte (Geoffray) Lafont,Investment Partner,,,1,,,,,,,"216,610"
Caron Gugssa-Howard,https://www.crunchbase.com/person/caron-gugssa-howard,,,"Oakland, California, United States",Caron Gugssa-Howard is the Director of Portfolio Management at ICA.,Investment Partner,,,6,,,,,,,"216,611"
Michael McCracken,https://www.crunchbase.com/person/michael-mccracken,,,"Greater Los Angeles Area, California, United States",Michael McCracken is the General Partner of MCM Venture Partners. He attended Harvard Business School.,,,,,,,,,,,"216,612"
Jin-Ah Lim,https://www.crunchbase.com/person/jin-ah-lim-b672,,,,"Jin-Ah Lim is a General Manager at Mitsui & Co. (U.S.A.), Inc.",Investment Partner,,,1,,,,,,,"216,614"
Gonçalo Quadros,https://www.crunchbase.com/person/gonalo-quadros,,,,"Gonçalo Quadros is co-founder and CEO of Critical Software SA. He graduated in 1987 in Electrical Engineering (Computer Science), worked in ...",,,,,,,,,,,"216,613"
Tim McSweeney​,https://www.crunchbase.com/person/tim-mcsweeney,3,1,,Tim McSweeney​,Individual/Angel,Seed,2,,1,,1,,,,"216,615"
Kate Groat,https://www.crunchbase.com/person/kate-groat-1bcb,,,,Kate Groat,Investment Partner,,,1,,,,,,,"216,617"
Will Mills,https://www.crunchbase.com/person/will-mills,,,"London, England, United Kingdom","Proven track record in Business Development, Operations and growing category leading global technology and media companies.  I'm currently ...",,Seed,,,,,,,,,"216,618"
Ludwig Mattsson,https://www.crunchbase.com/person/ludwig-mattsson,2,,"Gothenburg, Vastra Gotaland, Sweden",Ludwig Mattsson is a CEO Gavia Food Holding.,Individual/Angel,,1,,,,,,,,"216,620"
Mort Collins,https://www.crunchbase.com/person/mort-collins,,,,Mort Collins - General Partner @ Battelle Ventures,,,,,,,,,,,"216,621"
Sebastian Petrov,https://www.crunchbase.com/person/sebastian-petrov,,,"Berlin, Berlin, Germany",Sebastian Petrov - Managing Partner @ seosupport GmbH,,,,,,,,,,,"216,622"
Qiu Jun,https://www.crunchbase.com/person/qiu-jun-588b,,,,Mr. Qiu Jun is chairman of Hongtao Capital,Investment Partner,,,2,,,,,,,"216,623"
Katja Freiwald,https://www.crunchbase.com/person/katja-freiwald-f2a8,,,,Katja Freiwald,Investment Partner,,,2,,,,,,,"216,624"
Ron Myers,https://www.crunchbase.com/person/ron-myers-806a,,,"Charlottetown, Prince Edward Island, Canada",Ron Myers is a Venture Capital | Entrepreneur | Start Ups | Nerd.,Investment Partner,,,1,,,,,,,"216,626"
Kyle Stanbro,https://www.crunchbase.com/person/kyle-stanbro,,,"Boston, Massachusetts, United States",Kyle Stanbro,Investment Partner,,,1,,,,,,,"216,628"
Jeff Weeden,https://www.crunchbase.com/person/jeff-weeden,,,"Denver, Colorado, United States",Jeffery Weeden is the Criminal Defense Attorney at Weeden Law. Jeffery Weeden attended The George Washington University.,,,,,,,,,,,"216,630"
Lee Ki-soo,https://www.crunchbase.com/person/lee-ki-soo,,,,Lee Ki-soo,Investment Partner,,,1,,,,,,,"216,629"
David Ram,https://www.crunchbase.com/person/david-ram,,,,Founder at Infolinks.,Investment Partner,,,2,,,,,,,"216,631"
Valencia Redding,https://www.crunchbase.com/person/valencia-redding,,,,"Valencia is primarily responsible for the coordination and documentation of matters relating to the closing of primary, secondary and direct...",,,,,,,,,,,"216,636"
Laurel London,https://www.crunchbase.com/person/laurel-london-4e64,,,"London, England, United Kingdom",Laurel London is the Co-Founder of Laurel London.,,Seed,,,,,,,,,"216,635"
Takuya Aiba,https://www.crunchbase.com/person/takuya-aiba,1,,"Singapore, Asia",Takuya Aiba CEO and Founder of SpringLiner.,Individual/Angel,,1,,,,,,,,"216,634"
Bruce Adreani,https://www.crunchbase.com/person/bruce-adreani,,,"Chicago, Illinois, United States",Bruce Adreani is the current President of Norwood Builders. Bruce Adreani attended Loyola University Chicago.,,,,,,,,,,,"216,637"
John W. Hill,https://www.crunchbase.com/person/john-w-hill,,,,John W. Hill is the Founder of Hill & Knowlton Strategies and HK Strategies.,,,,,,,,,,,"216,639"
Ashu S B,https://www.crunchbase.com/person/ashu-s-b,,,"San Francisco, California, United States","Ashu S B - Co-Founder - Marketing , Sales , Growth & Customer Success @ Booksowl",,,,,,,,,,,"216,640"
"Jeppe Vestergaard Frandsen,",https://www.crunchbase.com/person/jeppe-vestergaard-frandsen,1,,,"Jeppe Vestergaard Frandsen,",Individual/Angel,,1,,,,,,,,"216,641"
Sami Miro,https://www.crunchbase.com/person/sami-miro,,,,Sami Miro,,,,,,,,,,,"216,642"
Esteban Perez,https://www.crunchbase.com/person/esteban-perez,1,,"Newark, New Jersey, United States","Esteban is the founder and CEO of bitgab. Earlier in life, he worked as the marketing manager and visual designer for DIRECTV. He also wo...",Individual/Angel,Seed,1,,,,,,,,"216,645"
Phil Thompson,https://www.crunchbase.com/person/phil-thompson-3,,,,Phil Thompson - Board Of Directors @ Solid Systems,Investment Partner,,,1,,,,,,,"216,649"
Andrew Cheng,https://www.crunchbase.com/person/andrew-cheng,1,,,Andrew Cheng,Individual/Angel,Seed,1,,,1,,,,,"216,647"
Harald Steindl,https://www.crunchbase.com/person/harald-steindl,,,"Vienna, Wien, Austria",After 25 years of successfully running my own business and growing it to become one of the largest distributors of professional Audio/Video ...,,,,,,,,,,,"216,648"
Christina Bresani,https://www.crunchbase.com/person/christina-bresani,,,"New York, New York, United States",Christina Bresani is a Managing Director and Head of Corporate Advisory at William Blair. She attended Wellesley College.,,,,,,,,,,,"216,650"
John Gainor,https://www.crunchbase.com/person/john-gainor-ca47,,,"Saint Paul, Minnesota, United States",John Gainor is the Chief Technology Officer / Co-Founder at EGG Medical. Attended University of Minnesota - Carlson School of Management.,,,,,,,,,,,"216,651"
Christine Andrew,https://www.crunchbase.com/person/christine-andrew,1,,,Christine Andrew,Individual/Angel,,1,,,,,,,,"216,653"
Jeffery Yaorui Wang,https://www.crunchbase.com/person/jeffery-yaorui-wang,,,"Beijing, Beijing, China",Jeffery Yaorui Wang is the Investment Manager at DCM Ventures. He previously worked at Boston Consulting Group as a Summer Consultant. Jeffe...,,,,,,,,,,,"216,655"
Rick Ellison,https://www.crunchbase.com/person/rick-ellison-07ec,,,"Greater Chicago Area, United States, North America",Rick Ellison is the President & COO at Leapfrog Brands. Rick Ellison attended University of Illinois Urbana-Champaign.,,,,,,,,,,,"216,657"
Ravi Kumar N K,https://www.crunchbase.com/person/ravi-kumar-n-k,,,"Bengaluru, Karnataka, India",Ravi Kumar N K,,,,,,,,,,,"216,659"
