Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Max Fowinkel,https://www.crunchbase.com/person/max-fowinkel,,,"London, England, United Kingdom","Max Fowinkel joined Warburg Pincus as Managing Director in 2007 and focuses on investments in the technology, media and telecommunications s...",,,,,,,,,,,"109,804"
California Humanities,https://www.crunchbase.com/organization/california-humanities,1,,"Oakland, California, United States",California Humanities is a non-profit that provides humanities grants.,,Grant,1,,1,,,,,,"109,808"
Lew Little,https://www.crunchbase.com/person/lew-little-c407,1,,"Nashville, Tennessee, United States",Executive Chairman and Board Chair at EQ Health Acquisition.,Individual/Angel,,1,,,,,,,,"109,809"
Mayank Bhangadia,https://www.crunchbase.com/person/mayank-bhangadia,1,,"India, Asia",Mayank Bhangadia is the ex Co-founder and CEO of Roposo.,Individual/Angel,Seed,1,,,,,,,,"109,819"
Dols finances,https://www.crunchbase.com/organization/dols-finances,1,,,Dols finances operates as an investment firm.,,,1,,,,,,,,"109,820"
Shanxi Lu'an Mining Group,https://www.crunchbase.com/organization/shanxi-lu-an-mining-group,,,,"Shanxi Lu'an Mining Industry (Group) Company Ltd., through its subsidiaries, mines and produces coal in China.",,,,,,,,,,,"109,827"
Mark Chin,https://www.crunchbase.com/person/mark-chin-2,,,"Greater New York Area, United States, North America","Mark has over 10 years’ of experience in the life sciences industry.  He was previously a principal at Longitude Capital, where he focused o...",Investment Partner,,,11,,,,,,,"109,831"
dCapital,https://www.crunchbase.com/organization/dcapital,1,1,"Washington, District of Columbia, United States","D. Capital is part of the Dalberg Group,",Venture Capital,,1,,,1,1,,,,"109,838"
Ankit Kumar,https://www.crunchbase.com/person/ankit-kumar-16,2,,"Motihari, Bihar, India","Ankit Kumar is the Founder of LoveONN. He is also the Co-Founder and CEO at Sam Inspyr, Mama Casa, and Samra Investments.",Individual/Angel,"Early Stage Venture, Private Equity, Secondary Market, Seed, Venture",2,,1,,,,,,"109,844"
SEFAM,https://www.crunchbase.com/organization/fefam,2,1,,An Investment Fund.,,,1,,2,,1,,,,"109,852"
Shannon Lee Chaluangco,https://www.crunchbase.com/person/shannon-chaluangco,1,,"Singapore, Asia",Shannon Lee Chaluangco,"Investment Partner, Individual/Angel",,1,2,,,,,,,"109,854"
Alex Lehman,https://www.crunchbase.com/person/alex-lehman,,,"San Francisco, California, United States",Alex Lehman is the Investor at Sapphire. Attended Stanford University Graduate School of Business.,,Late Stage Venture,,,,,,,,,"109,868"
Kristina Perkin Davison,https://www.crunchbase.com/person/kristina-perkin-davison,,,"New York, New York, United States","Kristina Perkin Davison is the Co-Founder and a Managing Partner of iEurope Capital, LLC. iEurope Capital is a venture capital fund that inv...",,,,,,,,,,,"109,800"
Matthew Kligerman,https://www.crunchbase.com/person/matthew-kligerman,,,"São Paulo, Sao Paulo, Brazil","""I arrived in Brazil for a quick project, but I soon realized that there was an opportunity to start something incredible with digital marke...",,,,,,,,,,,"109,801"
PVAM Argonaut Property Fund,https://www.crunchbase.com/organization/pvam-argonaut-property-fund,,,"San Francisco, California, United States",PVAM Argonaut Property Fund is a real estate investment fund that utilizes a private equity model.,,,,,,,,,,,"109,803"
University of Pittsburgh Innovation Institute,https://www.crunchbase.com/organization/university-of-pittsburgh-innovation-institute,1,,"Pittsburgh, Pennsylvania, United States","The University of Pittsburgh remains fully committed to fostering innovation commercialization among its faculty, staff, and student.",University Program,,1,,,,,,,,"109,804"
Pilar Johnson,https://www.crunchbase.com/person/pilar-johnson,,,"Houston, Texas, United States",Pilar Johnson is the Co-Founder and Managing Partner of Debut Capital.  Pilar attended the University of Texas at Austin.,Investment Partner,Early Stage Venture,,1,,,,,,,"109,805"
Kayode Oyewole,https://www.crunchbase.com/person/kayode-oyewole,,,"Lagos, Nigeria, Africa","Kayode is Head, Investment and Portfolio Support at Ventures Platform. He was an early employee at max.ng (Techstars NY16) and led growth th...",Investment Partner,,,12,,,,,,,"109,806"
