Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Global Students Entrepreneurs Awards Poland,https://www.crunchbase.com/organization/global-students-entrepreneurs-awards-poland,1,,"Alexandria, Virginia, United States",Business competition for students,,,1,,,,,,,,"40,203"
Perry Mandera,https://www.crunchbase.com/person/perry-mandera,1,,"Chicago, Illinois, United States",Perry Mandera is the Founder and CEO of The Custom Companies. He previously worked at US Marine Corps as a US Marine. Perry Mandera attended...,Individual/Angel,,1,,,,,,,,"40,205"
Reuben Munger,https://www.crunchbase.com/person/reuben-munger,1,,"Boulder, Colorado, United States","Reuben Munger is currently the Managing Partner of Vision Ridge Partners, LLC. Reuben was the co-founder, Chairman and CEO of Bright Automot...","Investment Partner, Individual/Angel",,1,6,,,,,,,"40,207"
Marchmont Ventures,https://www.crunchbase.com/organization/marchmont-ventures,8,,"Greenlaw, Scottish Borders, The, United Kingdom",Marchmont Ventures is a venture capital firm.,Venture Capital,Early Stage Venture,6,,5,,,,,,"40,210"
Sam Lambert,https://www.crunchbase.com/person/sam-lambert,5,,"San Francisco, California, United States",Sam Lambert is the CEO at PlanetScale.,"Investment Partner, Individual/Angel",,5,1,,,,,,,"40,211"
Marquette Bank,https://www.crunchbase.com/organization/marquette-bank,1,,"Orland Park, Illinois, United States","Marquette Bank is a bank offering banking, real estate lending, and investment services in Chicagoland.",,,1,,,,,,,,"40,216"
Robin Klein,https://www.crunchbase.com/person/robin-klein,11,3,"London, England, United Kingdom",Robin Klein is the Non - Executive Chairman of MOO Print Ltd. He is also a Venture Partner at Index Ventures. Robin joined the London office...,"Investment Partner, Individual/Angel",Seed,10,34,,1,3,,,,"40,221"
JourneyOne Ventures,https://www.crunchbase.com/organization/journeyone-ventures,2,,"Los Angeles, California, United States",Early stage cannabis venture fund,Venture Capital,Early Stage Venture,2,,,2,,,,,"40,200"
MTI Ventures,https://www.crunchbase.com/organization/mti-ventures,29,4,"Oldham, Oldham, United Kingdom","MTI Ventures is a venture capital firm that offers partnering, investment appraisal, due diligence, and fund management services.",Venture Capital,Early Stage Venture,23,,14,,4,,,,"40,201"
Plug and Play Food & Beverage,https://www.crunchbase.com/organization/plug-and-play-food-beverage,1,,"Sunnyvale, California, United States",Food & Beverage-Focused Startup Accelerator in Silicon Valley.,Accelerator,Seed,1,,,,,,2019-11-28,,"40,203"
Gamegroove Capital,https://www.crunchbase.com/organization/gamegroove-capital-167a,3,,"Kyiv, Kyyiv, Ukraine","Gamegroove Capital invests in gaming’s most promising new talent, helping them create game-changing titles and services.",Accelerator,,2,,1,,,,,,"40,232"
Todd Arfman,https://www.crunchbase.com/person/todd-arfman,,,"New York, New York, United States",Todd Arfman Investor at Addition.,Investment Partner,,,5,,,,,,,"40,204"
