Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Charles Dally,https://www.crunchbase.com/person/charles-dally,,,"Brooklyn, New York, United States",Charles Dally is a Founder and Partner North America at Chappuis Halder & Co. Charles previously worked at Wight Consulting as a Senior Mana...,,,,,,,,,,,"133,802"
David Feuer,https://www.crunchbase.com/person/david-feuer,,,"Englewood, Colorado, United States","David Feuer is the Vice President at Stratum Consulting Partners, Inc. David Feuer attended Northwestern University - Kellogg School of Mana...",,,,,,,,,,,"133,804"
Localcoin,https://www.crunchbase.com/organization/localcoin-7440,,,,Cryptocurrency Platform,Venture Capital,Venture,,,,,,,,,"133,807"
Ken Reali,https://www.crunchbase.com/person/ken-reali,,,"Salt Lake City, Utah, United States",Ken Reali is the Chief Executive Officer of Bioventus. He attended Valparaiso University.,Investment Partner,,,2,,,,,,,"133,810"
Michael Ding,https://www.crunchbase.com/person/michael-ding-4af2,,,"San Francisco Bay Area, California, United States","Michael Ding is the Vice President of Warburg Pincus. He is a Board Member at WebPT, Procare Software, and Experity, and a Board Observer at...",Investment Partner,,,1,,,,,,,"133,811"
TJ Kawamura,https://www.crunchbase.com/person/tj-kawamura-1793,1,,,TJ Kawamura,Individual/Angel,,1,,,,,,,,"133,823"
Roble Capital,https://www.crunchbase.com/organization/roble-capital,,,"Montevideo, NA - Uruguay, Uruguay","Roble Capital offers private, corporate, and institutional clients financial consulting and wealth management.",,,,,,,,,,,"133,830"
Masahiro Sameshima,https://www.crunchbase.com/person/masahiro-sameshima,,,"Hongo, Tokyo, Japan",Masahiro Sameshima - Partner @ ANRI,Investment Partner,,,7,,,,,,,"133,832"
Alun Williams,https://www.crunchbase.com/person/alun-williams,,,"London, England, United Kingdom",Alun Williams joined Parkwalk Advisors as Investment Director in 2014.,Investment Partner,,,14,,,,,,,"133,840"
InOne Media,https://www.crunchbase.com/organization/inone-media,1,,"Panyu, Guangdong, China",InOne Media is a game pan-entertainment media company.,,,1,,,,,,,,"133,843"
Stephen Phillips,https://www.crunchbase.com/person/stephen-phillips-2,,,"London, England, United Kingdom",Stephen is passionate about innovation and pioneering new ways of doing research. As the founder and CEO of ZappiStore he has been instrumen...,,,,,,,,,,,"133,844"
Santiago Capurro,https://www.crunchbase.com/person/santiago-capurro,2,,"Argentina, South America",Founder & director of SG2 a digital advertising and producer company based in Buenos Aires.  He has more than 10 years of experience in the...,Individual/Angel,Seed,1,,,,,,,,"133,847"
Shannon Byrne Susko,https://www.crunchbase.com/person/shannon-byrne-susko,2,2,"Vancouver, British Columbia, Canada","Shannon Byrne Susko has been working with executives and leaders who want to grow, both personally and professionally, for over 10 years. Sh...",Individual/Angel,Seed,2,,,,2,,,,"133,849"
Aedeas Group,https://www.crunchbase.com/organization/aedeas-group,1,,"San Francisco, California, United States",The Aedeas Group is an early stage ventures firm with focus on technology based companies developing products for the global market.,"Micro VC, Venture Capital",Seed,1,,,,,,,,"133,800"
James T. Bartlett,https://www.crunchbase.com/person/james-t-bartlett,,,,With the exception of a five-year period in the early 1980’s when he was President and Chief Operating Officer of Acme Cleveland Corporation...,,,,,,,,,,,"133,803"
Salil Jain,https://www.crunchbase.com/person/salil-jain-2,,,"Seattle, Washington, United States",Salil Jain - CEO @ Chasing Unicorns,,,,,,,,,,,"133,804"
Yannick Hascoet,https://www.crunchbase.com/person/yannick-hascoet,1,,"Paris, Ile-de-France, France",Yannick Hascoet,Individual/Angel,,1,,,,,,,,"133,857"
Haihe Shunke Equity Investment,https://www.crunchbase.com/organization/haihe-shunke-equity-investment,1,,,Haihe Shunke Equity Investment is an investment firm.,,,1,,1,,,,,,"133,807"
Xiaoyin Zhang,https://www.crunchbase.com/person/xiaoyin-zhang,1,,"Hong Kong, Asia",Xiaoyin Zhang is a Founder of Lavender Hill Capital Partners Limited. She attended Massachusetts Institute of Technology.,"Investment Partner, Individual/Angel",,1,6,,,,,,,"133,808"
0x haitzu,https://www.crunchbase.com/person/0x-haitzu,1,,,0xhaitzu is an individual investor.,Individual/Angel,,1,,,,,,,,"133,809"
Jas Grewal,https://www.crunchbase.com/person/jas-grewal-mba,,,"California, United States, North America","Jas serves as the Chief Executive Officer for CareSkore. He has experience in healthcare analytics, strategy consulting, and healthcare oper...",,Seed,,,,,,,,,"133,860"
Odysea Partners,https://www.crunchbase.com/organization/odysea-partners,1,,"Phoenix, Arizona, United States",Early stage technology investing,,,1,,,,,,,,"133,810"
Andrew Wooster,https://www.crunchbase.com/person/andrew-wooster,,,"San Francisco, California, United States","Andrew grew up on his family’s cattle ranch in California. After attending Pomona College, he spent 5 years at Apple. There, he worked on a ...",,,,,,,,,,,"133,861"
SmartSports,https://www.crunchbase.com/organization/smartsports,1,,"Westford, Massachusetts, United States",SmartSports is a provider of software and digital technology measuring performance metrics for baseball and softball players.,,,1,,,,,,,,"133,811"
MIT Inclusive Innovation Challenge,https://www.crunchbase.com/organization/mit-inclusive-innovation-challenge,3,,"Cambridge, Massachusetts, United States",The MIT Inclusive Innovation Challenge is a global competition for entrepreneurs that use technology to create a more equitable future.,Accelerator,,3,,3,,,,,,"133,812"
Connecticut Health Horizons,https://www.crunchbase.com/organization/connecticut-health-horizons,1,,"Hartford, Connecticut, United States",Connecticut Health Horizons is an initiative program aimed to support nursing and social work professionals.,Government Office,,1,,1,,,,,,"133,813"
Michaël Strauss-Kahn,https://www.crunchbase.com/person/michaël-strauss-kahn,,,"Paris, Ile-de-France, France",Michaël Strauss-Kahn is the Partner at NextStage AM. He attended the University of Cincinnati Carl H. Lindner College of Business.,Investment Partner,,,1,,,,,,,"133,814"
Unicorn,https://www.crunchbase.com/organization/unicorn,1,,"Boston, Massachusetts, United States",Unicorn provides consulting and advisory services to the investment management industry.,,,1,,,,,,,,"133,815"
Ilya Oshman,https://www.crunchbase.com/person/ilya-oshman,,,"New York, New York, United States",Mr. Oshman joined Genesis Prize Foundation from Weight Watchers where he served as the CFO for North American operations. He has substantial...,Investment Partner,,,2,,,,,,,"133,863"
Sergiu Gidei,https://www.crunchbase.com/person/sergiu-gidei,1,,"Bucharest, Bucuresti, Romania",Sergiu Gidei,Individual/Angel,Early Stage Venture,1,,,,,,,,"133,817"
New York Community Investment Company,https://www.crunchbase.com/organization/new-york-community-investment-company,4,2,"New York, New York, United States",A principal investment firm specializing in venture capital and subordinated debt financing in small businesses.,Venture Capital,"Debt, Venture",4,,,1,2,,,,"133,818"
Techmodal Ventures,https://www.crunchbase.com/organization/techmodal-ventures,1,,"Farnborough, Hampshire, United Kingdom",Venture arm of defence consultancy Techmodal,Corporate Venture Capital,Seed,1,,1,,,,,,"133,819"
Garrick Group,https://www.crunchbase.com/organization/garrick-group,,,"Aberdeen, Aberdeen City, United Kingdom","Garrick Group focus on internationalisation, mergers & acquisitions, funding and growth.",Private Equity Firm,Private Equity,,,,,,,,,"133,820"
Chris Habachy,https://www.crunchbase.com/person/chris-habachy,,,"New York, New York, United States",Chris Habachy is the General Partner at Charge Ventures.,,,,,,,,,,,"133,821"
Yoichiro Miwa,https://www.crunchbase.com/person/yoichiro-miwa,,,"Menlo Park, California, United States","Mr. Yoichiro Miwa is an Investment Director focusing on Clean Tech investments. He joined MCVP in September 2005. Prior to joining MCVP, he ...",Investment Partner,,,4,,,,,,,"133,822"
Kevin Bell,https://www.crunchbase.com/person/kevin-bell-18f5,,,"Atlanta, Georgia, United States",Kevin Bell is the Chief Financial Officer at Native Pet. Kevin attended Georgia Institute of Technology.,,,,,,,,,,,"133,824"
Eugene Grekov,https://www.crunchbase.com/person/eugene-grekov,,,"Israel, Asia","For the last 25 years, I have worked as a software manager and developer in reputed software companies in Israel. While working there, I exp...",,,,,,,,,,,"133,825"
Daniel Casanas,https://www.crunchbase.com/person/daniel-casanas,,,"New York, New York, United States","Experienced venture investor focused on fintech and blockchain companies in the US, UK, Europe, Latin America and Africa. Currently leading ...",,"Convertible Note, Early Stage Venture, Late Stage Venture, Secondary Market, Venture",,,,,,,,,"133,826"
Chandni Jafri,https://www.crunchbase.com/person/chandni-jafri,,,"Mumbai, Maharashtra, India","Chandni Jafri is a Triple Bottomline Advocate, StartUp Evangelist, Advisor, Mentor, Business Head and theatre producer & actor. An MBA fr...",,,,,,,,,,,"133,827"
Toprope Ventures,https://www.crunchbase.com/organization/toprope-ventures,1,,,Toprope Ventures is an investment firm.,,,1,,,,,,,,"133,882"
