Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Nguyễn Anh Đức,https://www.crunchbase.com/person/nguyê-n-anh-đư-c,,,"Hanoi, NA - Vietnam, Vietnam",COO & Investment Manager An Viet Ventures.  An Viet Ventures belongs to the investment division of An Viet Investment Fund Joint Stock Compa...,,"Crowdfunding, Early Stage Venture, Private Equity, Venture",,,,,,,,,"157,203"
Rizwan Buttar,https://www.crunchbase.com/person/rizwan-buttar,1,,"Lahore, Punjab, Pakistan","Rizwan Buttar, Chief Innovation Officer at Zauq Group.",Individual/Angel,,1,,1,,,,,,"157,207"
Paul Ng,https://www.crunchbase.com/person/paul-ng-2,,,"Singapore, Asia",Paul has over 10 years of experience in Venture Capital/Private Equity fund management and he has been with UOBVM since 2000. As Executive D...,Investment Partner,,,2,,,,,,,"157,208"
Arquitos,https://www.crunchbase.com/organization/arquitos,,,"New York, New York, United States",Arquitos is a Private Investment Firm.,,,,,,,,,,,"157,200"
Rohan Kumar,https://www.crunchbase.com/person/rohan-kumar-26b1,1,,"Noida, Uttar Pradesh, India",Rohan Kumar is a GM NBD at DS Group.,Individual/Angel,,1,,1,,,,,,"157,204"
Caroline Clark,https://www.crunchbase.com/person/caroline-clark-f589,1,,"Bristol, Bristol, City of, United Kingdom",Caroline Clark is the Founder & Director of Zebera. She previously worked at KETS Quantum Security as a Non Executive Director. Caroline Cla...,Individual/Angel,,1,,,,,,,,"157,212"
Jordan B. Burton,https://www.crunchbase.com/person/jordan-b-burton,,,,Jordan B. Burton is a vital part of the investment team at LifeSpan Vision Ventures.,Investment Partner,,,2,,,,,,,"157,214"
Jessica Kollar,https://www.crunchbase.com/person/jessica-kollar,,,"St Louis, Missouri, United States","Jessica is responsible for fund marketing, sales, and business development at iSelect. She manages firm logistics, firm branding, and a vari...",,,,,,,,,,,"157,205"
ProjectHatch:Social Enterprise Incubator,https://www.crunchbase.com/organization/projecthatch-social-enterprise-incubator,,,"Toronto, Ontario, Canada",Project Hatch is an incubator program seeking to accelerate the growth of high-potential social enterprises in non-profit organizations,Incubator,,,,,,,,,,"157,206"
Robbie Zhang-Smitheran,https://www.crunchbase.com/person/robbie-zhang-smitheran,1,,,Robbie Zhang-Smitheran is the Principal Software Engineer Manager.,Individual/Angel,,1,,,,,,,,"157,215"
