Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Ginajan Prajapati,https://www.crunchbase.com/person/ginajan-prajapati,,,"India, Asia",TechPrevue Consultancy Private Limited | The brainchild for Digital Marketing & Blogger Outreach.,,,,,,,,,,,"270,000"
Lee Hyeon-seok,https://www.crunchbase.com/person/lee-hyeon-seok,,,,Lee Hyeon-seok is the Senior Investigator at Stick Ventures.,Investment Partner,,,1,,,,,,,"270,002"
Jennifer McDuffie,https://www.crunchbase.com/person/jennifer-mcduffie-0926,,,,Jennifer McDuffie,,,,,,,,,,,"270,001"
Shivam Kumar,https://www.crunchbase.com/person/shivam-kumar-fe46,,,"Uttar Pradesh, India, Asia","Shivam, is an Indian Business Man, Google Personality, CEO & Website Developer based in Uttar Pradesh, India.",,,,,,,,,,,"270,004"
Michael Doyle,https://www.crunchbase.com/person/michael-doyle-5,,,"Summit, New Jersey, United States",Michael Doyle,,,,,,,,,,,"270,025"
Bryan Carroll,https://www.crunchbase.com/person/bryan-carroll,,,,Bryan Carroll,Investment Partner,Early Stage Venture,,1,,,,,,,"270,010"
Deepak Muni,https://www.crunchbase.com/person/deepak-muni-6e38,,,,Deepak Muni,,,,,,,,,,,"270,011"
Diederik Stradmeijer,https://www.crunchbase.com/person/diederik-stradmeijer,,,"Amsterdam, Noord-Holland, The Netherlands",Diederik Stradmeijer,,,,,,,,,,,"270,020"
SEO ISLAMABAD,https://www.crunchbase.com/person/seo-islamabad,,,,SEO ISLAMABAD,,,,,,,,,,,"270,026"
Hiroshi Fujino,https://www.crunchbase.com/person/hiroshi-fujino,1,,,Hiroshi Fujino,Individual/Angel,,1,,1,,,,,,"270,023"
Timothy Sheehan,https://www.crunchbase.com/person/timothy-sheehan-d630,1,,,Timothy Sheehan,Individual/Angel,,1,,,,,,,,"270,003"
Brad Li,https://www.crunchbase.com/person/brad-li,,,"Dallas/Fort Worth Metroplex, Texas, United States",Brad Li,,,,,,,,,,,"270,021"
Simon Smith,https://www.crunchbase.com/person/simon-smith-8ae9,,,"Swansea, United Kingdom, Europe",Simon Smith,,,,,,,,,,,"270,005"
Saeed Aquib Ahmed,https://www.crunchbase.com/person/saeed-aquib-ahmed,,,,Saeed Aquib Ahmed is passionate blogger who has a keen interest on lastest technologies that helped to make our life easier and more secure.,,,,,,,,,,,"270,016"
Franchise Documents Online,https://www.crunchbase.com/person/franchise-documents-online,,,"London, England, United Kingdom",We provide high quality pre-prepared franchising resources. Learn how to franchise. Franchise Disclosure Document and samples available for ...,,Venture,,,,,,,,,"270,009"
