Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Amit Shah,https://www.crunchbase.com/person/amit-shah-0374,1,,,Amit Shah is a GENUI entrepreneur.,Individual/Angel,,1,,,,,,,,"211,200"
RBC SOFT,https://www.crunchbase.com/organization/rbc-soft,,,,RBC SOFT was added in 2010.,,,,,,,,,,,"211,201"
Anshul Thakral,https://www.crunchbase.com/person/anshul-thakral-3ec8,,,,Anshul Thakral,Investment Partner,,,1,,,,,,,"211,202"
Marie-Claude Bibeau,https://www.crunchbase.com/person/marie-claude-bibeau,,,"Sherbrooke, Quebec, Canada",Marie-Claude Bibeau is a minister of Agriculture and Agri-Food and MP for Compton-Stanstead,Investment Partner,,,6,,,,,,,"211,203"
Toshiyuki Mori,https://www.crunchbase.com/person/toshiyuki-mori,,,"Tokyo, Tokyo, Japan","Dr. Toshiyuki Mori, also known as Toshi, Ph.D. serves as Chief Scientific Officer at Whiz Partners Inc. Dr. Mori served as Senior Director o...",Investment Partner,,,1,,,,,,,"211,204"
Eric Gomes Nobre Ribeiro,https://www.crunchbase.com/person/eric-gomes-nobre-ribeiro,,,"Belo Horizonte, Minas Gerais, Brazil",Eric Gomes Nobre Ribeiro is a fund manager at Criatec 2.,,,,,,,,,,,"211,205"
Niranjan Deshpande,https://www.crunchbase.com/person/niranjan-deshpande,,,"Chicago, Illinois, United States",Niranjan Deshpande,,,,,,,,,,,"211,206"
Phil Buckellew,https://www.crunchbase.com/person/phil-buckellew-274e,,,"Littleton, Massachusetts, United States",Phil Buckellew is President at Rocket Software.He previously worked at IBM as General Manager.He attended Harvard Business School in 1997.,,,,,,,,,,,"211,207"
Raghu Mahadevan,https://www.crunchbase.com/person/raghu-mahadevan-e8cb,,,"Plano, Texas, United States",Raghu Mahadevan is the Chief Digital Officer at 7-Eleven.,Investment Partner,,,1,,,,,,,"211,209"
Usama Rana,https://www.crunchbase.com/person/usama-rana,,,,Usama Rana,,Seed,,,,,,,,,"211,213"
Shenzhen Qianhai Rengong Zhineng Liuhao Touzi,https://www.crunchbase.com/organization/shenzhen-qianhai-rengong-zhineng-liuhao-touzi,1,,"Shenzhen, Guangdong, China",Shenzhen Qianhai Rengong Zhineng Liuhao Touzi is a investment firm.,,,1,,,,,,,,"211,212"
Clare Julie McKeeve,https://www.crunchbase.com/person/clare-julie-mckeeve,,,"London, England, United Kingdom",Clare Julie McKeeve - Founder & CEO @ Luxcite Limited,,,,,,,,,,,"211,210"
Andrew Kudrin,https://www.crunchbase.com/person/andrew-kudrin,,,"Novosibirsk, Novosibirsk, Russian Federation",Andrew Kudrin is the CEO of Game Mavericks. Andrew attended Novosibirsk State Technical University (NSTU).,,,,,,,,,,,"211,211"
Christopher Cox,https://www.crunchbase.com/person/christopher-cox-1627,,,"London, England, United Kingdom",Christopher Cox,Investment Partner,,,1,,,,,,,"211,214"
Krzysztof Bialkowski,https://www.crunchbase.com/person/krzysztof-bialkowski,,,,Krzysztof Bialkowski is an Investment Director at TX Ventures.,Investment Partner,,,7,,,,,,,"211,215"
Dennis Mouras,https://www.crunchbase.com/person/dennis-mouras-5ea9,,,"Southfield, Michigan, United States",Dennis J. Mouras is the Ceo of UnitedHealthcare Community Plan of Michigan.,Investment Partner,,,5,,,,,,,"211,216"
Harry Sykes,https://www.crunchbase.com/person/harry-sykes,,,,Harry Sykes,Investment Partner,,,1,,,,,,,"211,220"
Laurentiu Ghenciu,https://www.crunchbase.com/person/laurentiu-ghenciu,,,"Bucharest, Bucuresti, Romania",Laurentiu Ghenciu - Global Vice President of Digital Business @ Verifone,Investment Partner,,,1,,,,,,,"211,219"
Lower Silesian Intermediate Institution,https://www.crunchbase.com/organization/lower-silesian-intermediate-institution,1,1,,Agency supporting in receiving projects in Lower Silesian voivodeship in Poland,,,1,,1,,1,,,,"211,221"
Pierre Youenou,https://www.crunchbase.com/person/pierre-youenou-pierre-youenou,1,,"Paris, Ile-de-France, France",Pierre Youenou  is the Chief Revenue Officer at Silvr.,Individual/Angel,,1,,,,,,,,"211,222"
Reinhard Wick,https://www.crunchbase.com/person/reinhard-wick,1,,"Hamm, Nordrhein-Westfalen, Germany",Reinhard Wick is a Business Angel at Reinhard Wick. He previously worked as the Consultant of the Executive Board at HRS-Hotel Reservation S...,Individual/Angel,,1,,,,,,,,"211,223"
Geordan Hankinson,https://www.crunchbase.com/person/geordan-hankinson,,,"Vancouver, British Columbia, Canada",Geordan Hankinson - Principal @ Renewal Funds,Investment Partner,,,1,,,,,,,"211,224"
Matt Gaidica,https://www.crunchbase.com/person/matt-gaidica-1,,,"Ann Arbor, Michigan, United States",Dr. Matt Gaidica is a neuroscientist at the University of Michigan working on tools to record brain rhythms from wild animals. He is interes...,,,,,,,,,,,"211,225"
Mahendra Pratap,https://www.crunchbase.com/person/mahendra-pratap,1,,,Mahendra is passionate about ideating and incubating ideas to new products and commercial enterprise opportunities. As a serial entrepreneur...,Individual/Angel,,1,,,,,,,,"211,227"
Romain Febvre,https://www.crunchbase.com/person/romain-febvre,,,,"Romain Febvre, Participation Director at GSO Innovation.",Investment Partner,,,2,,,,,,,"211,228"
Ghizlan Guenez,https://www.crunchbase.com/person/ghizlan-guenez,,,"Dubai, United Arab Emirates, Asia",Ghizlan Guenez is a founder of The Modist.,,,,,,,,,,,"211,229"
Rodrigo Moreno,https://www.crunchbase.com/person/rodrigo-moreno,,,"São Paulo, Sao Paulo, Brazil",Rodrigo Moreno,,,,,,,,,,,"211,230"
