Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Hearth Ventures,https://www.crunchbase.com/organization/hearth-ventures,2,,"Mumbai, Maharashtra, India","Hearth Ventures manages investments in Indian handmade crafts, design and circular economy ventures.",Venture Capital,,2,,2,,,,,,"30,000"
Nathan Low,https://www.crunchbase.com/person/nathan-low,2,,"New York, New York, United States","Nathan founded and serves as President of the Sunrise Financial Group, Inc, since August 1991. In 1992, Nathan founded Sunrise Securities Co...",Individual/Angel,Seed,2,,,,,,,,"30,003"
ChangYou,https://www.crunchbase.com/organization/changyou,1,,"Shijingshan, Beijing, China",Changyou.com is a developer and operator of online games in China.,,,1,,1,,,,,,"30,005"
Arc Ventures,https://www.crunchbase.com/organization/arc-ventures-72cf,3,,"New Delhi, Delhi, India",Arc Ventures operates as a venture capitalist firm.,Venture Capital,Early Stage Venture,3,,2,,,,,,"30,008"
Stacker Ventures,https://www.crunchbase.com/organization/stacker-ventures,6,,"New York, New York, United States",Stacker Ventures is pioneering an open protocol for early-stage investing that aligns the incentives of community investors.,Venture Capital,,6,,,,,,,,"30,010"
Lightbox,https://www.crunchbase.com/organization/lightbox,1,,"London, England, United Kingdom","Lightbox develops consumer mobile apps such as Lightbox photos, an app that provides photo cloud-hosting solutions.",,,1,,,,,,,,"30,011"
Alter Venture Partners,https://www.crunchbase.com/organization/alter-venture-partners,15,2,"Luxembourg, Luxembourg, Luxembourg",Alter Venture Partners is a venture capital firm that provides financial services.,Venture Capital,,11,,2,,2,,,,"30,012"
Goal Ventures,https://www.crunchbase.com/organization/goal-ventures,10,,"Los Angeles, California, United States",Goal Ventures is a venture capital firm.,Venture Capital,Early Stage Venture,7,,,3,,,,,"30,022"
Sierra Constellation Partners,https://www.crunchbase.com/organization/sierra-constellation-partners,,,"Los Angeles, California, United States",A Los Angeles-based advisory firm serving middle market companies and stakeholders in those firms.,Angel Group,,,,,,,,,,"30,023"
Governor’s Office of Business & Economic Development,https://www.crunchbase.com/organization/governor-newsom-s-office-of-business-economic-development,3,2,"Sacramento, California, United States","Governor Newsom’s Office of Business & Economic Development focuses on job growth, economic development, and business assistance efforts.",Government Office,,3,,3,,2,,,,"30,024"
QW Ventures,https://www.crunchbase.com/organization/qw-ventures,1,,"Beverly Hills, California, United States",QW Ventures is a growth-stage private investment firm,Venture Capital,Late Stage Venture,1,,,,,,,,"30,025"
Ridgewood Capital,https://www.crunchbase.com/organization/ridgewood-capital,45,18,"Montvale, New Jersey, United States","Ridgewood Capital is a private equity firm located in Palo Alto, California and Ridgewood, New Jersey.",Private Equity Firm,"Early Stage Venture, Late Stage Venture",28,,9,2,18,,,,"30,027"
