Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Dustin Willard,https://www.crunchbase.com/person/dustin-willard,,,"Greater Boston Area, United States, North America",Dustin Willard is the Managing Director at HarbourVest Partners,,,,,,,,,,,"224,400"
Bill Blais,https://www.crunchbase.com/person/bill-blais,,,"New York, New York, United States",Brown University AB. John F. Kennedy School of Government at Harvard University MPA.,,,,,,,,,,,"224,401"
Rodrigo Coifman,https://www.crunchbase.com/person/rodrigo-coifman,,,"Fortaleza, Mato Grosso do Sul, Brazil",Rodrigo Coifman,,,,,,,,,,,"224,402"
Haris Jacovides,https://www.crunchbase.com/person/haris-jacovides,1,,,Haris Jacovides,Individual/Angel,,1,,,,,,,,"224,403"
Martin Herrmann,https://www.crunchbase.com/person/martin-herrmann-57b9,1,,,Martin Herrmann,Individual/Angel,,1,,,,,,,,"224,404"
Michael Woodard,https://www.crunchbase.com/person/michael-woodard-fbf6,1,,,Michael Michael is an investors.,Individual/Angel,,1,,,,,,,,"224,405"
Wade Torkelson,https://www.crunchbase.com/person/wade-torkelson-3756,1,,,Wade Torkelson,Individual/Angel,Seed,1,,1,1,,,,,"224,407"
Neil Falcone,https://www.crunchbase.com/person/neil-falcone,1,,,Neil Falcone,Individual/Angel,,1,,,,,,,,"224,408"
Young S. Choi,https://www.crunchbase.com/person/young-s-choi,,,,Young S. Choi,,,,,,,,,,,"224,409"
Hiram Bingham,https://www.crunchbase.com/person/hiram-bingham,,,"Greenwich, Connecticut, United States",Hiram Bingham is the Partner at Davenport Resources.,,,,,,,,,,,"224,410"
Robert Nevitt,https://www.crunchbase.com/person/robert-nevitt,,,,Robert Nevitt,,,,,,,,,,,"224,411"
Pris Concrete,https://www.crunchbase.com/person/pris-concrete,,,"Houston, Texas, United States",Pris Concrete is Houston’s premier concrete contractor and has over 30 years of experience. We have the most professional and expertise to m...,,,,,,,,,,,"224,413"
Melina Fan,https://www.crunchbase.com/person/melina-fan,,,,"Melina is a co-founder of Addgene. Melina received her PhD in Cell Biology from Harvard University, where she studied diabetes and metabolis...",,,,,,,,,,,"224,412"
Kyohei Sahara,https://www.crunchbase.com/person/kyohei-sahara,,,"Tokyo, Tokyo, Japan",Kyohei Sahara - COO @ WED,,,,,,,,,,,"224,414"
David Barrass,https://www.crunchbase.com/person/david-barrass,,,"Chicago, Illinois, United States","David Barrass has worked with Baird Capital since 2007. With strong skills in leadership, negotiation and commercial management in sales and...",,,,,,,,,,,"224,419"
Frank Dinucci,https://www.crunchbase.com/person/frank-dinucci-08c1,,,"New York, New York, United States",Frank Dinucci who an avid fundraiser and in addition a valuable father. The explanation why is he raising funds mainly because his son Frank...,,,,,,,,,,,"224,420"
Valerie Hayter,https://www.crunchbase.com/person/valerie-hayter-0d2a,,,"Johannesburg, NA - South Africa, South Africa",Valerie Hayter,Investment Partner,,,1,,,,,,,"224,417"
Abhinav Choudhury,https://www.crunchbase.com/person/abhinav-choudhury,,,"Greater New York Area, United States, North America",Abhinav Choudhury,,,,,,,,,,,"224,416"
Craig Torrance,https://www.crunchbase.com/person/craig-torrance-9c27,,,,Craig Torrance,,,,,,,,,,,"224,415"
Kamolsit Mongkolsrisawat,https://www.crunchbase.com/person/kamolsit-mongkolsrisawat,,,,Kamolsit Mongkolsrisawat - Co-Founder @ Computerlogy,,Seed,,,,,,,,,"224,421"
Daniele Cusi,https://www.crunchbase.com/person/daniele-cusi,,,,Daniele Cusi,,,,,,,,,,,"224,423"
Naomi Kokubo,https://www.crunchbase.com/person/naomi-kokubo-c776,,,,Naomi Kokubo,,,,,,,,,,,"224,425"
HD Streamz,https://www.crunchbase.com/person/hd-streamz,,,,HD Streamz,,,,,,,,,,,"224,407"
