Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Michael Bouhanna,https://www.crunchbase.com/person/michael-bouhanna,1,,"United Kingdom, Europe","Michael Bouhanna joined Sotheby’s London team as a Contemporary Art Specialist in 2017, following his time at the company’s Paris office whe...",Individual/Angel,,1,,,,,,,,"44,403"
Keh-Shew Lu,https://www.crunchbase.com/person/keh-shew-lu,,,,Dr. Keh-Shew Lu was appointed President and Chief Executive Officer of the Company in June 2005 after serving on the Board since 2001. Dr. L...,Investment Partner,,,3,,,,,,,"44,410"
Ankesh Arora,https://www.crunchbase.com/person/ankesh-arora,,,"New York, New York, United States","Ankesh Arora is an Indian-American entrepreneur and investor, best known as the CEO of A-Square Group, a global technology provider for gove...",,,,,,,,,,,"44,415"
Clearwater Seafoods,https://www.crunchbase.com/organization/clearwater-fine-foods,1,,"Bedford, Quebec, Canada",Clearwater Seafoods distribution and marketing of seafood.,,,1,,,,,,,,"44,451"
Yee Lee,https://www.crunchbase.com/person/yee-lee,14,8,"San Francisco, California, United States",Yee Lee is the VP Growth & Special Projects at Terraformation. He attended Stanford University.,Individual/Angel,Seed,13,,,5,8,,,,"44,422"
Catherine Zhou,https://www.crunchbase.com/person/catherine-zhou,,,"San Francisco, California, United States","Catherine Zhou is EVP and head of Consumer Bank at East West Bank. She is responsible for all aspect of the growth, execution and operations...",Investment Partner,,,6,,,,,,,"44,425"
Cass Entrepreneurship Fund,https://www.crunchbase.com/organization/cass-entrepreneurship-fund,18,2,"London, England, United Kingdom","Cass Entrepreneurship Fund is a venture capital fund based in-house at Cass Business School, investing in early-stage businesses.",Venture Capital,"Early Stage Venture, Seed",16,,9,,2,,,,"44,428"
Malaika Ventures,https://www.crunchbase.com/organization/malaika-ventures,,,"Boston, Massachusetts, United States",Malaika Ventures is a pre-seed & seed-stage venture capital firm investing in climate tech companies through a climate justice lens.,Venture Capital,"Early Stage Venture, Seed",,,,,,,,,"44,432"
"HAHN Automation, Inc.",https://www.crunchbase.com/organization/hahn-automation-inc,1,,"Rheinböllen, Rheinland-Pfalz, Germany",HAHN Automation is an industrial automation company that offers automotive and medical devices.,,,1,,,,,,,,"44,442"
Abacus Investments,https://www.crunchbase.com/organization/abacus-investments-0c1b,,,"Birmingham, Alabama, United States","Abacus Investments is a private equity investment group focusing on lower mid-market transactions in healthcare, business, and education.","Private Equity Firm, Venture Capital",,,,,,,,,,"44,443"
