Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Craftsman Capital Advisors,https://www.crunchbase.com/organization/craftsman-capital-advisors,,,"Dallas, Texas, United States",Merchant Banking and Venture Capital,Private Equity Firm,Private Equity,,,,,,,,,"64,807"
Greenbank Investments,https://www.crunchbase.com/organization/greenbank-investments,2,,"Ottawa, Ontario, Canada",Greenbank Investments is a private equity firm providing investment services that deliver qualified projects to international investors.,Private Equity Firm,,1,,1,,,,,,"64,817"
Eduardo Vilar,https://www.crunchbase.com/person/eduardo-vilar,3,1,"San Francisco, California, United States",Eduardo Vilar is a Board Member at EVO Banco. He attended the Universidad Complutense de Madrid and the Universidad Autónoma de Madrid.,Individual/Angel,Seed,3,,,,1,,,,"64,818"
Xinjiang Investment Development Group,https://www.crunchbase.com/organization/xinjiang-investment-development-group,1,,"Xinjiang, Shanxi, China",Xinjiang Investment Development Group is engaged in overseas construction.,,,1,,,,,,,,"64,819"
S.G.E.C.R.,https://www.crunchbase.com/organization/s-g-e-c-r,7,,"Madrid, Madrid, Spain",S.G.E.C.R. is an investment arm of Arcano Asesores Financieros specializing in direct and fund of funds investments.,Fund Of Funds,"Early Stage Venture, Seed",7,,,,,,,,"64,834"
Andrei Lopatenko,https://www.crunchbase.com/person/andrei-lopatenko,,,"Seattle, Washington, United States","Andrei Lopatenko is the VP of Engineering and head of Search, NLP, Conversational AI, Personalization, and Generative AI at Zillow Group, An...",,Seed,,,,,,,,,"64,841"
AGS Consulting,https://www.crunchbase.com/organization/ags-consulting,3,,"Tokyo, Tokyo, Japan",AGS Consulting is a general accounting firm with 55 accountants and 78 tax accountants.,,,3,,,,,,,,"64,844"
Global Technology Transfer Group,https://www.crunchbase.com/organization/global-technology-transfer-group,,,"Portland, Oregon, United States","GTT Group’s spirit is embodied in their core values including client focus, integrity, excellence and teamwork.",Investment Bank,,,,,,,,,,"64,800"
SEGNEL Ventures,https://www.crunchbase.com/organization/segnel-ventures,11,4,"Singapore, Central Region, Singapore",SEGNEL provides seed and venture-stage funding to brilliant entrepreneurs and companies across the South Asian and South East Asian Region,"Micro VC, Venture Capital","Early Stage Venture, Seed",11,,1,,4,,,,"64,801"
Whitewater CDA,https://www.crunchbase.com/organization/whitewatercda,1,,"Whitewater, Wisconsin, United States",The Whitewater Community Development Authority is the economic development organization for the City of Whitewater.,Venture Capital,"Early Stage Venture, Grant",1,,,,,,,,"64,851"
Kyowon Group,https://www.crunchbase.com/organization/kyowon-group,10,,"Seoul, Seoul-t'ukpyolsi, South Korea",KYOWON CREATIVE is a Korea-based education service provider specializing in English education content.,,,8,,,2,,,,,"64,803"
Mikael Berner,https://www.crunchbase.com/person/mikael-berner,1,1,"San Francisco Bay Area, California, United States",Mikael Berner is the Founder and CEO of Edison Software. He previously worked at Nuance Communications as an SVP Enterprise Division. Mikael...,Individual/Angel,Seed,1,,,,1,,,,"64,804"
Bill Dally,https://www.crunchbase.com/person/bill-dally,,,"San Francisco Bay Area, California, United States","Bill Dally is chief scientist at NVIDIA and senior vice president of NVIDIA Research, the company’s world-class research organization, which...",Investment Partner,,,2,,,,,,,"64,808"
Business Partners International,https://www.crunchbase.com/organization/business-partners-international,10,,"Johannesburg, NA - South Africa, South Africa",Business Partners International is a private equity general partner firm.,Private Equity Firm,Private Equity,10,,6,,,,,,"64,862"
Anonymous Ventures,https://www.crunchbase.com/organization/anonymous-ventures,1,,"Boulder, Colorado, United States",Angel Group investing in underrepresented founders,"Angel Group, Micro VC","Early Stage Venture, Seed",1,,1,,,,,,"64,810"
Jinfeng Investment,https://www.crunchbase.com/organization/jinfeng-investment,1,,"Shanghai, Shanghai, China",Jinfeng Investment is an investment firm.,,,1,,,,,,,,"64,811"
Juergen Eckhardt,https://www.crunchbase.com/person/juergen-eckhardt,,,,Juergen Eckhardt is the Head at Bayer Venture Investments. He is a Director of BlueRock Therapeutics.,Investment Partner,,,37,,,,,,,"64,812"
Glendale Capital Partners,https://www.crunchbase.com/organization/glendale-capital-partners,,,"Dallas, Texas, United States","Glendale Capital Partners offers Mergers and Acquisition, Capital Sourcing, and Financial Advisory.",Investment Bank,Late Stage Venture,,,,,,,,,"64,813"
Sep Alavi,https://www.crunchbase.com/person/sep-alavi,,,"New York, New York, United States",Sep Alavi is the General Partner at White Star Capital. He previously worked at Residence Ventures as a Co-Founder and Managing director. Se...,Investment Partner,,,12,,,,,,,"64,814"
De-fi Capital,https://www.crunchbase.com/organization/de-fi-capital,1,,"Singapore, Central Region, Singapore",De-fi Capital invests and provides liquidity in major crypto markets that specialize in DeFi Protocols.,,,1,,,,,,,,"64,815"
Elizabeth Leahy,https://www.crunchbase.com/person/elizabeth-leahy,8,1,"New York, New York, United States",Early stage investor and entrepreneur with 20 years of experience leading and funding start-ups. Liz is a passionate advisor to students and...,Individual/Angel,"Early Stage Venture, Seed",8,,,1,1,,,,"64,816"
Haydar Haba,https://www.crunchbase.com/person/haydar-haba-2,,,"San Francisco, California, United States",Haydar Haba is the Managing Partner and Founder at Andra Global. He attended the Florida Institute of Technology.,,,,,,,,,,,"64,870"
Columbus Venture Capital,https://www.crunchbase.com/organization/columbus-venture-capital,2,,"Alexandria, Virginia, United States","Columbus Ventures, LLC is a Limited Liability Corporation owned by its management. As such, they spend significant time and effort to",Venture Capital,Early Stage Venture,2,,1,,,,,,"64,817"
F Street Ventures,https://www.crunchbase.com/organization/f-street-ventures,2,,"Milwaukee, Wisconsin, United States",F Street Ventures is a investment firm.,Venture Capital,,2,,1,,,,,,"64,820"
Denis Barrier,https://www.crunchbase.com/person/denis-barrier,,,"San Francisco, California, United States","Denis is co-founder and CEO of Cathay Innovation. He is also a Managing Partner of Cathay Capital Private Equity. Prior to Cathay, he was a...",Investment Partner,,,15,,,,,,,"64,821"
IMT Starter,https://www.crunchbase.com/organization/t-l-com-management-sudparis-entrepreneurs,36,6,"Évry, Ile-de-France, France","IMT Starter is the digital incubator of the Institut Mines-Télécom Business School, Telecom SudParis and ENSIIE.",Incubator,,36,,30,,6,,,,"64,823"
Level Forward,https://www.crunchbase.com/organization/level-forward,1,,"Los Angeles, California, United States","Level Forward develops, produces and finances high quality entertainment with Oscar, Emmy and Tony-winning producers.",,,1,,1,1,,,,,"64,824"
Belmond Capital,https://www.crunchbase.com/organization/belmond-capital,3,,"Sheridan, Wyoming, United States",Belmond Capital is an investment firm.,Venture Capital,Early Stage Venture,3,,1,,,,,,"64,825"
