Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Sujit Kumar Chaudhary,https://www.crunchbase.com/person/sujit-kumar-chaudhary,,,,Sujit Kumar Chaudhary,,,,,,,,,,,"258,611"
Jorge Graça,https://www.crunchbase.com/person/jorge-graça,,,,Jorge Graça,Investment Partner,,,1,,,,,,,"258,602"
Lawrence Seah,https://www.crunchbase.com/person/lawrence-seah,1,,,Lawrence Seah,Individual/Angel,Seed,1,,,,,,,,"258,601"
Miura Kensuke,https://www.crunchbase.com/person/miura-kensuke,1,,"Tokyo, Tokyo, Japan","After joining Mizuho Bank, he was responsible for M & A operations at an independent Consulting company. After that, at Avex, he was respons...",Individual/Angel,,1,,,,,,,,"258,603"
Raymond CHEN,https://www.crunchbase.com/person/raymond-chen-7487,,,,Raymond CHEN is the Co-chief Investment Officer of Legend Capital.,Investment Partner,,,1,,,,,,,"258,600"
Ng Sek San,https://www.crunchbase.com/person/ng-sek-san,1,1,,Ng Sek San,Individual/Angel,,1,,1,,1,,,,"258,605"
Dai Sheng-yi,https://www.crunchbase.com/person/dai-sheng-yi,,,,Dai Sheng-yi,,,,,,,,,,,"258,608"
Gretta Brooks,https://www.crunchbase.com/person/gretta-brooks,,,"Carrollton, Texas, United States",Gretta Brooks,,,,,,,,,,,"258,609"
Idris Yau,https://www.crunchbase.com/person/idris-yau,,,,Entrepreneur,,Venture,,,,,,,,,"258,606"
Peter Fragiskatos,https://www.crunchbase.com/person/peter-fragiskatos,,,,"Peter Fragiskatos, Member of Parliament (London North Centre).",Investment Partner,,,1,,,,,,,"258,612"
Shin Hyun-jae,https://www.crunchbase.com/person/shin-hyun-jae,,,,Shin Hyun-jae,Investment Partner,,,1,,,,,,,"258,613"
James Griffiths,https://www.crunchbase.com/person/james-griffiths-a482,,,,James Griffiths,Investment Partner,,,1,,,,,,,"258,614"
Kwangsug Lee,https://www.crunchbase.com/person/kwangsug-lee,1,,,Kwangsug Lee,Individual/Angel,Seed,1,,,,,,,,"258,625"
Maurice Mcleod,https://www.crunchbase.com/person/maurice-mcleod,,,"London, England, United Kingdom",Maurice Mcleod,,,,,,,,,,,"258,623"
Pravin Kharwadkar,https://www.crunchbase.com/person/pravin-kharwadkar,,,"Wolverhampton, United Kingdom, Europe",Pravin Kharwadkar is the Director at PK Green.,,,,,,,,,,,"258,618"
Dharmendra maurya,https://www.crunchbase.com/person/dharmendra-maurya-113a,,,"India, Pennsylvania, United States",I’m lucky to be a part of such an organisation that is touching million                       student lives daily. There is a feeling of imm...,,Early Stage Venture,,,,,,,,,"258,619"
Ashino Takahiro,https://www.crunchbase.com/person/ashino-takahiro,,,,Ashino Takahiro,,,,,,,,,,,"258,633"
Hirose Toshiro,https://www.crunchbase.com/person/hirose-toshiro,1,,,Hirose Toshiro,Individual/Angel,,1,,,,,,,,"258,631"
Arvind Kumar,https://www.crunchbase.com/person/arvind-kumar-2b8a,1,,,"Arvind Kumar, Business Head - Agriculture Division at Force Motors Ltd.",Individual/Angel,,1,,,,,,,,"258,629"
Betsy Sussler,https://www.crunchbase.com/person/betsy-sussler,,,,Betsy Sussler,,,,,,,,,,,"258,617"
Phillip Morley,https://www.crunchbase.com/person/phillip-morley,1,,,Phillip Morley,Individual/Angel,Seed,1,,,,,,,,"258,635"
