Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Michael Pye,https://www.crunchbase.com/person/michael-pye,,,"Edinburgh, Edinburgh, City of, United Kingdom","Michael Pye, Investment Manager at Baillie Gifford.",Investment Partner,,,1,,,,,,,"142,202"
Zexian Touzi,https://www.crunchbase.com/organization/zexian-touzi,2,1,"Shenzhen, Guangdong, China",Zexian Touzi is an investment management firm.,,,2,,,,1,,,,"142,208"
Jeff Herrmann,https://www.crunchbase.com/person/jeff-herrmann,1,1,"Boston, Massachusetts, United States",Jeff Herrmann has spent his career as an entrepreneur and executive in technologyventures. Since 2006 he has operated as a private investor ...,Individual/Angel,Seed,1,,,1,1,,,,"142,210"
Lukas Klaschinski,https://www.crunchbase.com/person/lukas-klaschinski,1,1,,"Lukas Klaschinski idea finder, writer and implementation of film, TV and advertising projects.",Individual/Angel,Seed,1,,,1,1,,,,"142,216"
Comcast Foundation,https://www.crunchbase.com/organization/comcast-foundation,1,,"Philadelphia, Pennsylvania, United States",Comcast Foundation is the philanthropic arm of media company Comcast and provides money to expand digital literacy and community service.,Venture Capital,,1,,,,,,,,"142,221"
Kutluhan Hakan,https://www.crunchbase.com/person/kutluhan-hakan,,,"Berlin, Berlin, Germany",Kutluhan Hakan,,,,,,,,,,,"142,224"
Dennis McLoughlin,https://www.crunchbase.com/person/dennis-mcloughlin,,,"Medford, New Jersey, United States",Dennis McLoughlin is a Chief Commercial Officer Pacira Pharmaceuticals.Dennis McLoughlin attended Saint Joseph's University.,Investment Partner,,,1,,,,,,,"142,225"
Meli James,https://www.crunchbase.com/person/meli-james,,,"Honolulu, Hawaii, United States",Meli James is the co-founder of Mana Up. She attended Cornell University.,Investment Partner,,,22,,,,,,,"142,230"
Owen Johnson,https://www.crunchbase.com/person/owen-johnson,,,"Boston, Massachusetts, United States",Owen Johnson joined SeaAhead as Senior Advisor in 2019.,,,,,,,,,,,"142,236"
Giles Somerville,https://www.crunchbase.com/person/giles-somerville,,,"Scottsdale, Arizona, United States",Giles Somerville is a partner at KG Investments.,Investment Partner,,,1,,,,,,,"142,240"
Daniel Roditi,https://www.crunchbase.com/person/daniel-roditi,,,"Tel Aviv, Tel Aviv, Israel",Daniel Roditi is the Founder & Managing Partner of Meron Capital & he attended Tel Aviv University in 2015.,,,,,,,,,,,"142,241"
Ted Callahan,https://www.crunchbase.com/person/ted-callahan,,,"San Francisco, California, United States",Ted Callahan is an Accountant Leader at Intuit.  He attended The Tuck School of Business at Dartmouth.,,,,,,,,,,,"142,200"
Jo Tango,https://www.crunchbase.com/person/jo-tango,,,"Boston, Massachusetts, United States",Jo Tango is the Founder of [Kepha Partners](https://www.crunchbase.com/organization/kepha-partners#/entity). He has invested in the e-commer...,Investment Partner,,,32,,,,,,,"142,201"
Kendoo,https://www.crunchbase.com/organization/kendoo,,,"Bergamo, Lombardia, Italy",Kendoo is a crowdfunding platform.,,,,,,,,,,,"142,202"
Andrew McMullan,https://www.crunchbase.com/person/andrew-mcmullan,,,"Sydney, New South Wales, Australia","Andrew McMullan is Leading the delivery of world-class data, analytics and decisioning capabilities to enhance and secure the financial well...",Investment Partner,,,1,,,,,,,"142,247"
Farihan F. Rahman,https://www.crunchbase.com/person/farihan-f-rahman,,,"Dhaka, Dhaka, Bangladesh",Farihan F. Rahman is a Bangladesh tech entrepreneur/investor. He is the Founder & Chairman of InveStar BD (A Microsoft Founders Hub Partner)...,,"Early Stage Venture, Secondary Market",,,,,,,,,"142,203"
Simon Davidson,https://www.crunchbase.com/person/simon-davidson-5073,1,,"United States, North America","Simon Davidson is the EVP, IQT Emerge at IQT Emerge. He attended the University of Melbourne.","Investment Partner, Individual/Angel",,1,1,,,,,,,"142,205"
9figures,https://www.crunchbase.com/organization/9figures,,,"Warsaw, Mazowieckie, Poland",9F is a European fund that invests in early-stage companies.,"Investment Bank, Private Equity Firm",Private Equity,,,,,,,,,"142,204"
Simon Andrews,https://www.crunchbase.com/person/simon-andrews,,,"London, England, United Kingdom",Simon Andrews,Investment Partner,,,9,,,,,,,"142,206"
Shawn Pelsinger,https://www.crunchbase.com/person/shawn-pelsinger,,,,"Shawn Pelsinger is an Advisor at AGI Partners LLC, an alternative investment management firm that deploys capital in private equity investme...",,,,,,,,,,,"142,207"
