Organization/Person Name,Organization/Person Name URL,Number of Investments,Number of Exits,Location,Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Partner Investments,Number of Lead Investments,Number of Diversity Investments,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor)
Miguel Angel Botero,https://www.crunchbase.com/person/miguel-angel-botero,1,,,Miguel Angel Botero,Individual/Angel,,1,,,,,,,,"255,000"
Tea Gennaro,https://www.crunchbase.com/person/tea-gennaro,,,"Washington, District of Columbia, United States",Tea Gennaro,,,,,,,,,,,"255,001"
jamell Givens,https://www.crunchbase.com/person/jamell-givens,1,,,jamell Givens,Individual/Angel,Seed,1,,,,,,,,"255,007"
Sajedur Rahaman,https://www.crunchbase.com/person/sajedur-rahaman,,,,Sajedur Rahaman,,"Private Equity, Seed",,,,,,,,,"255,008"
Ilia Kenigshtein,https://www.crunchbase.com/person/ilia-kenigshtein,,,,Ilia Kenigshtein - Founder and CEO @ Creative States (KSh),,,,,,,,,,,"255,014"
Ravi Shah,https://www.crunchbase.com/person/ravi-shah,2,,,Ravi Shah,Individual/Angel,Seed,2,,,,,,,,"255,020"
Daniel Tavares Guerreiro,https://www.crunchbase.com/person/daniel-tavares-guerreiro,,,"São Paulo, Sao Paulo, Brazil",Daniel Tavares Guerreiro,,,,,,,,,,,"255,006"
KEVIN CRUZ,https://www.crunchbase.com/person/kevin-cruz-20d2,,,,KEVIN CRUZ,,,,,,,,,,,"255,000"
Matthew Kraus,https://www.crunchbase.com/person/matthew-kraus,,,"Los Angeles, California, United States",Matthew Kraus - Managing Director @ Celerity Partners,,,,,,,,,,,"255,004"
Mitul Jitendra Metawala,https://www.crunchbase.com/person/mitul-jitendra-metawala,,,,Mitul Jitendra Metawala,,,,,,,,,,,"255,009"
Joris Peumans,https://www.crunchbase.com/person/joris-peumans,,,,Joris Peumans,,,,,,,,,,,"255,019"
Satoshi Fujii,https://www.crunchbase.com/person/satoshi-fujii,,,,Satoshi Fujii,Investment Partner,,,1,,,,,,,"255,015"
Arwen Elys Dayton,https://www.crunchbase.com/person/arwen-elys-dayton,1,,,Arwen Elys Dayton,Individual/Angel,Seed,1,,,,,,,,"255,016"
Emmanuel Zimalks,https://www.crunchbase.com/person/emmanuel-aluko,,,"Edmonton, Alberta, Canada",I am a strategic and results driven Web Design & SEO Specialist with 15 years of career experience in developing web apps and digital market...,,,,,,,,,,,"255,025"
Olivier Sibony,https://www.crunchbase.com/person/olivier-sibony,,,"France, Idaho, United States",Olivier Sibony,,,,,,,,,,,"255,022"
David Simmons,https://www.crunchbase.com/person/david-simmons-5e7a,,,"Portsmouth, New Hampshire, United States",David Simmons,,,,,,,,,,,"255,018"
Mathieu Gaillard,https://www.crunchbase.com/person/mathieu-gaillard,,,,Mathieu Gaillard,,,,,,,,,,,"255,010"
Egidio Ottimo,https://www.crunchbase.com/person/egidio-ottimo,,,"Milan, Lombardia, Italy",Egidio Ottimo is the Co-founder at Trade Lab. Egidio attended Bocconi University.,,,,,,,,,,,"255,011"
Patrick Hoffstetter,https://www.crunchbase.com/person/patrick-hoffstetter,,,,Patrick Hoffstetter,,,,,,,,,,,"255,004"
Brenton Burns,https://www.crunchbase.com/person/brenton-burns-db38,,,"Pittsburgh, Pennsylvania, United States",Brenton Burns is the Executive Vice President at UPMC Enterprises.,Investment Partner,,,1,,,,,,,"255,003"
Randi Grassgreen,https://www.crunchbase.com/person/randi-grassgreen,,,"Boulder, Colorado, United States",Randi Grassgreen,,,,,,,,,,,"255,006"
Hiroyuki Yamamoto,https://www.crunchbase.com/person/hiroyuki-yamamoto,,,"Tokyo, Japan, Asia",Hiroyuki Yamamoto,,,,,,,,,,,"255,002"
Michel Bachmann,https://www.crunchbase.com/person/michel-bachmann,,,,The idea of a decelerator was born when Michel noticed how difficult it was for himself and his peers to slow down and focus their entrepren...,,,,,,,,,,,"255,005"
Doug Cigliana,https://www.crunchbase.com/person/doug-cigliana,1,,,Doug Cigliana,Individual/Angel,Seed,1,,,,,,,,"255,024"
Mehmet Ayranci,https://www.crunchbase.com/person/mehmet-ayranci,,,,Mehmet Ayranci,,,,,,,,,,,"255,017"
Roberto Rossi,https://www.crunchbase.com/person/roberto-rossi-79a5,,,,Roberto Rossi,,,,,,,,,,,"255,012"
John S. Lane,https://www.crunchbase.com/person/john-s-lane,,,,John S. Lane,,,,,,,,,,,"255,021"
Lee Jae-seung,https://www.crunchbase.com/person/lee-jae-seung,,,,Lee Jae-seung,Investment Partner,,,1,,,,,,,"255,026"
Michael Thompson,https://www.crunchbase.com/person/michael-thompson-4dab,,,,Michael Thompson is a Financial advisor at MassMutual Greater Richmond.,,,,,,,,,,,"255,028"
